Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94)
2.461805355662623e-12,0.13078665030368677,0.46346346346346345,0.0,0.0,0.0,0.07307302933170583,0.0,1.7039693076287073e-10,8.49179704609421e-15,1.3975345913006214e-15,4.262350724916313e-12,7.793093922741054e-17,1.1841282551804846e-10,5.706760605175189e-17,0.0,0.4634634634634581,1.569816724560773e-10,2.9715114657390325e-08,2.9784614981023932e-08,2.7567103658268953e-08,7.94770071944075e-11,6.102052398562405e-11,4.4066602836826926e-13,6.226348268889601e-18,6.916595611059797e-18,3.5495539401830627e-23,2.072306112038033e-17,1.429287931638696e-18,5.943619650892721e-23
2.852277582241118e-12,0.13078665121890257,0.46346346346346345,0.0,0.0,0.0,0.0730730223937952,0.0,2.2865766668613042e-10,1.1400408150794397e-14,1.8751608046882604e-15,5.719089363690462e-12,1.2115101215466615e-16,1.5888096082334349e-10,7.658543798493999e-17,0.0,0.4634634634634564,1.8479806869681994e-10,3.442082973801609e-08,3.451410831258932e-08,3.1917254319574396e-08,9.205269760753634e-11,7.061907990416598e-11,5.910937347166284e-13,8.36132110581248e-18,1.0768443229099387e-17,5.533511781556139e-23,2.966946118378889e-17,2.2214708498590467e-18,1.0358783564971349e-22
3.6332220353981075e-12,0.13078665305277035,0.46346346346346345,0.0,0.0,0.0,0.07307300851797505,0.0,3.707507171536247e-10,1.8501633857939602e-14,3.0397556541524387e-15,9.271085154884405e-12,2.501936424941704e-16,2.5755281816456196e-10,1.2419597057508992e-16,0.0,0.4634634634634523,2.4282599800980675e-10,4.3826138117226054e-08,4.397743158104351e-08,4.0599296222968883e-08,1.1717924407389637e-10,8.975094678737902e-11,9.576316010267952e-13,1.3567112853309647e-17,2.227970020807915e-17,1.1468975599571337e-22,5.275460846238613e-17,4.585570069173908e-18,2.563915024847059e-22
4.414166488555097e-12,0.13078665489121166,0.46346346346346345,0.0,0.0,0.0,0.07307299464215633,0.0,5.468795805022906e-10,2.7315743021246315e-14,4.482830758071844e-15,1.3672495287850748e-11,4.483545776130216e-16,3.7981684477964776e-10,1.8322395716467993e-16,0.0,0.46346346346344736,3.0404671459216894e-10,5.322329001761717e-08,5.344652988337975e-08,4.925704904116223e-08,1.4227273306028413e-10,1.0879617601033581e-10,1.411414049144122e-12,2.0015968826979344e-17,3.996781766906934e-17,2.059782404768704e-22,8.282876572840143e-17,8.213817241915746e-18,5.262237765175165e-22
5.195110941712087e-12,0.13078665673421697,0.46346346346346345,0.0,0.0,0.0,0.07307298076633899,0.0,7.569728667672862e-10,3.784378900312323e-14,6.203616540445201e-15,1.892099296209389e-11,7.303764527734601e-16,5.256068643245439e-10,2.536505902000703e-16,0.0,0.4634634634634415,3.684593479659755e-10,6.261229251133598e-08,6.292139469799878e-08,5.789058077970638e-08,1.6733323050602182e-10,1.2775519257091494e-10,1.9520443625745387e-12,2.770223676195839e-17,6.514767213602092e-17,3.3601317773922636e-22,1.1990165963443775e-16,1.3374545198055015e-17,9.532814907577014e-22
5.976055394869077e-12,0.13078665858177646,0.46346346346346345,0.0,0.0,0.0,0.073072966890523,0.0,1.000959376357714e-09,5.008682368000642e-14,8.201345777415117e-15,2.501425796360709e-11,1.1109600596706527e-15,6.94856888920443e-10,3.3545710704535935e-16,0.0,0.46346346346343487,4.360630319672131e-10,7.19931526644634e-08,7.240201751151038e-08,6.649995925131737e-08,1.923608022731792e-10,1.4662841945597984e-10,2.5791278040303645e-12,3.66202925917531e-17,9.912804734424475e-17,5.115756063438097e-22,1.6395669138045152e-16,2.0334846143461184e-17,1.5800973616539245e-21
6.756999848026067e-12,0.13078666043388054,0.46346346346346345,0.0,0.0,0.0,0.07307295301470829,0.0,1.2787681011401514e-09,6.404589741295357e-14,1.0475253606356849e-14,3.1949976674396117e-11,1.6047641416508306e-15,8.875011200580313e-10,4.286247903118439e-16,0.0,0.46346346346342754,5.068569047382114e-10,8.136587753679957e-08,8.188838981898906e-08,7.508525207493572e-08,2.1735551414462593e-10,1.6541627764551262e-10,3.2922716105874637e-12,4.676454038003121e-17,1.4321164725250107e-16,7.394150643509364e-22,2.1497399085070044e-16,2.9360575117417754e-17,2.450681270049315e-21
8.318888754340047e-12,0.13078666415168408,0.46346346346346345,0.0,0.0,0.0,0.07307292526308248,0.0,1.9355690578319155e-09,9.711635639093392e-14,1.584855661241818e-14,4.833955152572613e-11,2.9904723730353023e-15,1.3427098921156558e-09,6.489689979128405e-16,0.0,0.4634634634634108,6.580117892271054e-10,1.0008694964882356e-07,1.0087834893585795e-07,9.218385034915951e-08,2.672466209601297e-10,2.0273756251904282e-10,4.975178454576608e-12,7.070935898328171e-17,2.668710566787653e-16,1.3787766949644087e-21,3.378268785675729e-16,5.4665986286165314e-17,5.102304403331574e-21
9.880777660654027e-12,0.13078666788755086,0.46346346346346345,0.0,0.0,0.0,0.07307289751146118,0.0,2.7268114315257615e-09,1.3706353898571775e-13,2.2317453014996824e-14,6.8071338021669e-11,5.003945457986825e-15,1.8907105107803618e-09,9.14534362601478e-16,0.0,0.4634634634633914,8.219171909837498e-10,1.1877556520207594e-07,1.1989120417596543e-07,1.0918691274889949e-07,3.1700707565340457e-10,2.397223757625031e-10,6.997661423840697e-12,9.949247550441142e-17,4.464286274196285e-16,2.3074783059308325e-21,4.883135010058168e-16,9.139343934250898e-17,9.272849816874034e-21
1e-11,0.13078667164140484,0.46346346346346345,0.0,0.0,0.0,0.07307289539312041,0.0,2.792715454371763e-09,1.4039552238502526e-13,2.2856072237436613e-14,6.97142833843786e-11,5.186722667945003e-15,1.93633761208978e-09,9.36658978313728e-16,0.0,0.46346346346338985,8.349520339137777e-10,1.2020077572550543e-07,1.213434349386564e-07,1.1048088372168501e-07,3.20800045962401e-10,2.425317780098474e-10,7.165903908344999e-12,1.0188705935004519e-16,4.627217610252313e-16,2.3917609814674275e-21,5.009314892323391e-16,9.472549710366445e-17,9.664019393548215e-21
1.1442666566968007e-11,0.13078667164140484,0.46346346346346345,0.0,0.0,0.0,0.07307286975984396,0.0,3.6519339071501672e-09,1.8389579447183863e-13,2.987590713637976e-14,9.11270596348105e-11,7.76097108793613e-15,2.530983263553587e-09,1.225172740833583e-15,0.0,0.4634634634633698,9.985663666062731e-10,1.3743178045272424e-07,1.3892688779948065e-07,1.2609497339445226e-07,3.6663740167911444e-10,2.763740148175497e-10,9.356647673949246e-12,1.330701092271363e-16,6.920928798509051e-16,3.578412030771827e-21,6.662886237127985e-16,1.41626445297659e-16,1.5329308653153907e-20
1.3004555473281987e-11,0.13078667541317007,0.46346346346346345,0.0,0.0,0.0,0.07307284200823043,0.0,4.710378108384686e-09,2.376214486976376e-13,3.85179195220427e-14,1.1748854103581685e-10,1.1376691709240752e-14,3.2630113439611397e-09,1.5807366838620628e-15,0.0,0.4634634634633462,1.187952638465841e-09,1.5605565155986483e-07,1.5798533219747415e-07,1.4290856343216765e-07,4.161381212619058e-10,3.1269574664910365e-10,1.2049094345173996e-11,1.713989066454132e-16,1.0139801551720047e-15,5.243992404791136e-21,8.7160340843247045e-16,2.074297812968735e-16,2.3637147823937274e-20
1.6128333285909945e-11,0.13078668301013324,0.46346346346346345,0.0,0.0,0.0,0.07307278650501278,0.0,7.225012744906151e-09,3.657861401045107e-13,5.902880068250934e-14,1.8005658330792847e-10,2.164159099181917e-14,5.000280659186056e-09,2.426054913521096e-15,0.0,0.46346346346329426,1.6049100852437762e-09,1.932065854959959e-07,1.9617023353381905e-07,1.7625444153468634e-07,5.147528238548652e-10,3.8436240641963437e-10,1.8422345170203173e-11,2.6213868231958253e-16,1.926435598931354e-15,9.966401360831382e-21,1.3636519500955981e-15,3.9391438073154974e-16,4.845695481303139e-20
1.9252111098537905e-11,0.130786690677842,0.46346346346346345,0.0,0.0,0.0,0.07307273100180495,0.0,1.0266306593000875e-08,5.216237528655693e-13,8.38028186129639e-14,2.5563206828068157e-10,3.6706993748814786e-14,7.098441604480927e-09,3.4493232422596858e-15,0.0,0.4634634634632379,2.072737409290834e-09,2.3022881434458865e-07,2.3444536992754673e-07,2.0922873727704343e-07,6.128553366223093e-10,4.54747890944909e-10,2.6093661181207255e-11,3.7137338284757117e-16,3.2629132227542698e-15,1.688463072001251e-20,1.9632676564781716e-15,6.66997112937523e-16,8.660910865283476e-20
2.2539974136909806e-11,0.13078669882408533,0.46346346346346345,0.0,0.0,0.0,0.07307267258314185,0.0,1.4031440986171171e-08,7.156109488403472e-13,1.144317505465237e-13,3.490718008205146e-10,5.873618114663529e-14,9.692209181463182e-09,4.7172890621350686e-15,0.0,0.4634634634631765,2.6200307184106295e-09,2.6905720640295563e-07,2.748278956934057e-07,2.435382815205108e-07,7.155622501337585e-10,5.274742230950445e-10,3.554447818651336e-11,5.059590448780136e-16,5.212981313618939e-15,2.698044701651452e-20,2.7092838266263514e-15,1.0653928614392259e-15,1.442762393422931e-19
2.5827837175281706e-11,0.13078670704736284,0.46346346346346345,0.0,0.0,0.0,0.0730726141644822,0.0,1.837015174412053e-08,9.404037114082624e-13,1.4967791905234308e-13,4.566008280073e-10,8.81137115374679e-14,1.2676666138429845e-08,6.179777708732765e-15,0.0,0.4634634634631155,3.223563466484687e-09,3.07744028831301e-07,3.153091685521792e-07,2.77445547087136e-07,8.177111272570355e-10,5.988376820016335e-10,4.6380907551611523e-11,6.602870337537063e-16,7.807763246208562e-15,4.0415405712529865e-20,3.571817605826032e-15,1.5954443588550013e-15,2.2308694428101374e-19
2.911570021365361e-11,0.13078671534699898,0.46346346346346345,0.0,0.0,0.0,0.07307255574582219,0.0,2.327746223044971e-08,1.196077828482836e-12,1.8948821572511176e-13,5.78057594010466e-10,1.258627493039749e-13,1.6047220882831033e-08,7.835468665445847e-15,0.0,0.46346346346305783,3.883278504735648e-09,3.462897976808032e-07,3.5588856836466535e-07,3.1095525393436783e-07,9.193067400351712e-10,6.688663804452905e-10,5.85768887938277e-11,8.339860496197059e-16,1.1134500158757026e-14,5.764151828184274e-20,4.549532194337793e-15,2.274964052411328e-15,3.2621859744587985e-19
3.240356325202551e-11,0.13078672372232591,0.46346346346346345,0.0,0.0,0.0,0.07307249732715805,0.0,2.874845057853181e-08,1.482708637624809e-12,2.338102053001932e-13,7.132824281274705e-10,1.7299444966080508e-13,1.979933591237925e-08,9.683054394481849e-15,0.0,0.4634634634630062,4.599119884833298e-09,3.8469502712170155e-07,3.965654775266571e-07,3.440720666447509e-07,1.020353836474174e-09,7.375878849047272e-10,7.210689889606527e-11,1.0266924502202851e-15,1.5278790094685614e-14,7.910228300252572e-20,5.641106178880672e-15,3.1214304622298785e-15,4.567892582785671e-19
3.5691426290397416e-11,0.13078673217268305,0.46346346346346345,0.0,0.0,0.0,0.07307243890848601,0.0,3.477824906265379e-08,1.8003710283720903e-12,2.825921175346234e-13,8.621175229676747e-10,2.305080998563224e-13,2.3928527179940457e-08,1.1721240193920275e-14,0.0,0.46346346346296324,5.3710328399103e-09,4.229602294501951e-07,4.3733928095936366e-07,3.768005950721216e-07,1.1208571405951658e-09,8.05029226087977e-10,8.694594194356983e-11,1.2380501032478923e-15,2.03246216269319e-14,1.0523285917067068e-19,6.845234630791266e-15,4.151995008910552e-15,6.178591844414991e-19
3.897928932876932e-11,0.13078674069741722,0.46346346346346345,0.0,0.0,0.0,0.07307238048980227,0.0,4.136204348180515e-08,2.149139444503128e-12,3.357828392524854e-13,1.0244069130753854e-09,2.993912575426584e-13,2.843036347118308e-08,1.3948744057669656e-14,0.0,0.4634634634629319,6.1989637659369686e-09,4.6108591509512404e-07,4.782093661001242e-07,4.0914539497486854e-07,1.2208213524858218e-09,8.712169092083373e-10,1.0306953901207386e-10,1.467710242273672e-15,2.6354406675621258e-14,1.3646023713467965e-19,8.160627961009105e-15,5.3834886782144414e-15,8.1243148051742975e-19
4.555501540551312e-11,0.13078675796743974,0.46346346346346345,0.0,0.0,0.0,0.07307226365238471,0.0,5.617262737571186e-08,2.9402899123955225e-12,4.551894977429243e-13,1.3887338031311148e-09,4.751584792225401e-13,3.853450682790437e-08,1.8966640621494092e-14,0.0,0.46346346346291467,8.022670821248089e-09,5.369207687520861e-07,5.602359437812987e-07,4.7270176543014354e-07,1.4191511805780746e-09,9.99934753460651e-10,1.3907500658796367e-10,1.980578917355186e-15,4.168778958008686e-14,2.1587348834528348e-19,1.1120124946504157e-14,8.51502329971444e-15,1.3138154313321903e-18
5.213074148225692e-11,0.1307867755273109,0.46346346346346345,0.0,0.0,0.0,0.07307214681487535,0.0,7.314273592915499e-08,3.856746762097438e-12,5.916341173082657e-13,1.8050514079018108e-09,7.079671958789078e-13,5.007734948314794e-08,2.472673667518568e-14,0.0,0.4634634634629769,1.0069834775186637e-08,6.122036344320713e-07,6.426403600358696e-07,5.347765660252937e-07,1.6153804448727824e-09,1.1239433316274356e-09,1.7993743400175722e-10,2.5626503039819307e-15,6.190792146520642e-14,3.2060090333406695e-19,1.450957524859028e-14,1.2644521338580879e-14,1.983862264490598e-18
5.870646755900073e-11,0.13078679337205917,0.46346346346346345,0.0,0.0,0.0,0.0730720299772443,0.0,9.223572033759703e-08,4.899089726341992e-12,7.447306465984615e-13,2.272176159521144e-09,1.0053095391774086e-12,6.30252810263296e-08,3.1219219101984784e-14,0.0,0.46346346346314077,1.2340066787125926e-08,6.869385290293929e-07,7.254178039866368e-07,5.954043591844084e-07,1.809545890197843e-09,1.243436784848212e-09,2.2547860056764846e-10,3.2113851812509563e-15,8.762058648821595e-14,4.537811527881049e-19,1.8319190799011606e-14,1.7895754672005048e-14,2.844651190727033e-18
6.528219363574454e-11,0.13078681149682295,0.46346346346346345,0.0,0.0,0.0,0.07307191313946171,0.0,1.1341573063667283e-07,6.067891619776198e-12,9.141028059635355e-13,2.788951964384348e-09,1.3745028832976756e-12,7.7345478283541e-08,3.8434464826543716e-14,0.0,0.4634634634634284,1.4832994891042782e-08,7.611294402070092e-07,8.085635041165374e-07,6.546189009368087e-07,2.001683884057141e-09,1.3586017794381654e-09,2.755276393302199e-10,3.9243491013659664e-15,1.19409321741984e-13,6.184376409413461e-19,2.253941095924716e-14,2.4387973262214e-14,3.917454658711011e-18
7.482072828375957e-11,0.13078683827600543,0.46346346346346345,0.0,0.0,0.0,0.07307174365803962,0.0,1.477766393353435e-07,7.989235757489467e-12,1.1879685816928848e-12,3.624515331045247e-09,2.0523191003504965e-12,1.0049154202155984e-07,5.016602377217839e-14,0.0,0.4634634634641117,1.8844242466743497e-08,8.677895993838381e-07,9.298168129415954e-07,7.380689590792037e-07,2.2768630049237546e-09,1.5183284673553442e-09,3.558059779881458e-10,5.06796104656685e-15,1.7746494075411965e-13,9.191576970982552e-19,2.937187367007053e-14,3.624500150068129e-14,5.892183534713739e-18
8.43592629317746e-11,0.1307868656202663,0.46346346346346345,0.0,0.0,0.0,0.07307157417614615,0.0,1.8635111095875254e-07,1.0179559657481944e-11,1.4942260327917424e-12,4.558831579012019e-09,2.9175190004776775e-12,1.263627084593589e-07,6.337043267688677e-14,0.0,0.4634634634651714,2.3322303067348896e-08,9.733254369806435e-07,1.0518207366540819e-06,8.187123153212941e-07,2.5479601946002357e-09,1.6698459277808465e-09,4.4475148600276344e-10,6.335064980742704e-15,2.511246814177861e-13,1.3007150113265159e-18,3.702099956931845e-14,5.128957029318713e-14,8.415814067304009e-18
9.389779757978963e-11,0.13078689351592312,0.46346346346346345,0.0,0.0,0.0,0.0730714046936915,0.0,2.2903820939912603e-07,1.2640535857816552e-11,1.8318301832094303e-12,5.588663764105943e-09,3.990583021228103e-12,1.5486714577867355e-07,7.802034340953633e-14,0.0,0.46346346346667594,2.8266216458868696e-08,1.077748801831545e-06,1.1745611453873743e-06,8.966434427928775e-07,2.8150822777083523e-09,1.8136474297271276e-09,5.419178781668665e-10,7.719302400520386e-15,3.4194360643861593e-13,1.771166619075675e-18,4.5460020585809893e-14,6.983971213633652e-14,1.1545063507253268e-17
9.999999999999999e-11,0.13078692194972424,0.46346346346346345,0.0,0.0,0.0,0.0730712962682903,0.0,2.5845878699865993e-07,1.435764441403955e-11,2.063785199060689e-12,6.29614122528576e-09,4.795255520091909e-12,1.7444272548414201e-07,8.81383788921228e-14,0.0,0.4634634634679038,3.167297227806317e-08,1.1439747444135016e-06,1.2534631954484048e-06,9.451189499123539e-07,2.983935179034252e-09,1.901812383012346e-09,6.081965714814227e-10,8.663521391319684e-15,4.0972834098350274e-13,2.1223035627892224e-18,5.126114559379011e-14,8.36856315378373e-14,1.3889577271966442e-17
1.0343633222780466e-10,0.13078692194972424,0.46346346346346345,0.0,0.0,0.0,0.07307123521058632,0.0,2.7574015524723715e-07,1.5373807716215582e-11,2.1997744456099414e-12,6.710883395583112e-09,5.29130307223597e-12,1.859161244981203e-07,9.408916262306632e-14,0.0,0.4634634634686946,3.36750858036239e-08,1.1810714179025525e-06,1.2980240772174961e-06,9.719536347081362e-07,3.078334456250371e-09,1.950198946049144e-09,6.46885723315803e-10,9.214697408720222e-15,4.5139679057018933e-13,2.338155122027052e-18,5.4663063731769036e-14,9.219719835251925e-14,1.5333743306577823e-17
1.1297486687581969e-10,0.1307869509088334,0.46346346346346345,0.0,0.0,0.0,0.07307106572674174,0.0,3.2636222211662366e-07,1.8380989815153075e-11,2.597089296791436e-12,7.922466839372301e-09,6.838805748855568e-12,2.1942391310899675e-07,1.1155102809527059e-13,0.0,0.46346346347129647,3.9548074602993664e-08,1.2833048856033806e-06,1.422195736341501e-06,1.0447311107854019e-06,3.3378203252752428e-09,2.079940650247907e-09,7.592609720189632e-10,1.0815635737520052e-14,5.808840980646256e-13,3.008933440929434e-18,6.460511797590295e-14,1.1864850951743362e-13,1.9832929524140955e-17
1.225134015238347e-10,0.13078698038081824,0.46346346346346345,0.0,0.0,0.0,0.07307089624206917,0.0,3.808126354534841e-07,2.166366836149126e-11,3.022840986446707e-12,9.22049180756734e-09,8.651574981388632e-12,2.5530767625345673e-07,1.3038078562470274e-13,0.0,0.46346346347455114,4.5884403723760684e-08,1.3844606830929763e-06,1.5470624912647122e-06,1.1150611210988689e-06,3.593641888982941e-09,2.203288352303783e-09,8.786735443005837e-10,1.251684462689163e-14,7.317347653519984e-13,3.790388559290054e-18,7.526201731105604e-14,1.4946576635522365e-13,2.5091133146995547e-17
1.3205193617184972e-10,0.13078701035363338,0.46346346346346345,0.0,0.0,0.0,0.07307072675648048,0.0,4.3900247573981904e-07,2.5223401573973e-11,3.4761303043804365e-12,1.0602134000362147e-08,1.0747473689588957e-11,2.9348737738172533e-07,1.5055396691252575e-13,0.0,0.46346346347852824,5.2683348567657276e-08,1.4845501675626631e-06,1.6726108730191682e-06,1.1830260453989287e-06,3.845899577318961e-09,2.320634834283121e-09,1.0047760160406177e-09,1.431337410898962e-14,9.052116635188384e-13,4.6890636080467276e-18,8.661041220173289e-14,1.8490759564893435e-13,3.115445654824509e-17
1.4159047081986474e-10,0.13078704081561224,0.46346346346346345,0.0,0.0,0.0,0.07307055726988786,0.0,5.008455835542598e-07,2.9061720067648325e-11,3.9560913724868685e-12,1.2064663812507166e-08,1.3143765015408585e-11,3.3388568330936443e-07,1.7204676785897092e-13,0.0,0.4634634634832979,5.994423630417893e-08,1.5835845765165536e-06,1.7988275733859904e-06,1.2487054905119639e-06,4.094692262890922e-09,2.4323511416290027e-09,1.137242348995924e-09,1.6200578914024864e-14,1.1025154192933549e-12,5.711179217137745e-18,9.862772028645539e-14,2.2521996744579238e-13,3.806673660542487e-17
1.5112900546787976e-10,0.13078707175544924,0.46346346346346345,0.0,0.0,0.0,0.07307038778220377,0.0,5.662584691993965e-07,3.3180127225521047e-11,4.461890497398748e-12,1.3605443198183754e-08,1.5857132522587653e-11,3.764278734255288e-07,1.9483602788556182e-13,0.0,0.46346346348893036,6.766644325155354e-08,1.6815750290270253e-06,1.9256994431525026e-06,1.312176383031172e-06,4.34011727829647e-09,2.5387877739924065e-09,1.2757667197195054e-09,1.817410178519468e-14,1.3247882151389392e-12,6.862653204473622e-18,1.112921136692901e-13,2.706369671259299e-13,4.5869682331010564e-17
1.6066754011589478e-10,0.13078710316219327,0.46346346346346345,0.0,0.0,0.0,0.07307021829334116,0.0,6.351602237983872e-07,3.7580099568846705e-11,4.992725042505995e-12,1.5221922586897973e-08,1.8903700062664926e-11,4.2104175040462257e-07,2.188992095849522e-13,0.0,0.463463463495496,7.584939230860195e-08,1.778532526990184e-06,2.0532134903695123e-06,1.373513060486969e-06,4.582270433712753e-09,2.6402758417611196e-09,1.4200623822339268e-09,2.0229857274528663e-14,1.5731174798756713e-12,8.149119697714637e-18,1.2458252686710927e-13,3.2138154524808303e-13,5.460301700105122e-17
1.702060747639098e-10,0.13078713502523032,0.46346346346346345,0.0,0.0,0.0,0.0730700488032131,0.0,7.074724352223065e-07,4.226308711347224e-11,5.547822364131265e-12,1.6911637967083628e-08,2.2299050548961814e-11,4.6765755583232974e-07,2.4421437945696135e-13,0.0,0.4634634635030657,8.449255054237362e-08,1.87446795635264e-06,2.1813568786485537e-06,1.4327873575374749e-06,4.821246034801267e-09,2.7371281207111403e-09,1.5698606309857738e-09,2.23640169674988e-14,1.8485392539387377e-12,9.575946570283511e-18,1.384785905509467e-13,3.776662013640848e-13,6.430459739206062e-17
1.797446094119248e-10,0.13078716733427828,0.46346346346346345,0.0,0.0,0.0,0.07306987931173303,0.0,7.831191048254938e-07,4.723051372741112e-11,6.1264387580136135e-12,1.867220799781299e-08,2.6058244546934166e-11,5.162078866605218e-07,2.7076018882396235e-13,0.0,0.4634634635117103,9.35954268054944e-08,1.969392088342586e-06,2.3101169254533037e-06,1.4900686913200181e-06,5.0571369007902735e-09,2.8296400883807844e-09,1.7249097817697042e-09,2.457299496365138e-14,2.1520414963968762e-12,1.114825257562608e-17,1.529605688778076e-13,4.396936560238136e-13,7.501052405644416e-17
1.8928314405993983e-10,0.13078720007936928,0.46346346346346345,0.0,0.0,0.0,0.07306970981881468,0.0,8.620265692326363e-07,5.2483777473143535e-11,6.727858472936782e-12,2.0501331295681827e-08,3.019583772347578e-11,5.666276167951329e-07,2.985158558832823e-13,0.0,0.463463463521501,1.031575695152883e-07,2.063315580668122e-06,2.4394811004366016e-06,1.5454241415967333e-06,5.2900343827581794e-09,2.91809085850817e-09,1.884974252978456e-09,2.685343478663764e-14,2.4845670664824814e-12,1.2870922795057794e-17,1.6800943516465965e-13,5.076574566904307e-13,8.675525675587428e-17
1.9882167870795485e-10,0.13078723325084712,0.46346346346346345,0.0,0.0,0.0,0.07306954032437205,0.0,9.441234221543541e-07,5.8024250954297995e-11,7.35139272397559e-12,2.2396783722850415e-08,3.47258982890146e-11,6.188538187200223e-07,3.2746114776384657e-13,0.0,0.4634634635325093,1.1317856443792676e-07,2.156248978725653e-06,2.569437023763622e-06,1.5989185308640064e-06,5.520028382042112e-09,3.0027441142456966e-09,2.0498336480292725e-09,2.920219631101084e-14,2.847016701376796e-12,1.4748624066207474e-17,1.8360686801707145e-13,5.817425828988537e-13,9.957173231588142e-17
2.111980820292476e-10,0.1307872769116162,0.46346346346346345,0.0,0.0,0.0,0.07306932040017275,0.0,1.0552861547459578e-06,6.564340509062191e-11,8.192318240842599e-12,2.495151702287575e-08,4.121093149096919e-11,6.89211403480977e-07,3.667590938503814e-13,0.0,0.46346346354872486,1.2686428508537453e-07,2.2753728832242145e-06,2.7389189401886675e-06,1.665656764287289e-06,5.8142663622912385e-09,3.10732915497288e-09,2.2705524995487644e-09,3.234680275160817e-14,3.3633102632844413e-12,1.7423337948834326e-17,2.0463327887502661e-13,6.872822486470486e-13,1.1785021687054956e-16
