Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82)
3.293802174723026e-13,0.13078664532583767,0.46346346346346345,0.0,0.0,0.0,0.07307306722064313,0.0,3.0563112438892394e-12,1.5194552010676237e-16,2.508276578679895e-17,7.654557365340385e-14,2.0676165712360596e-19,2.125222921428982e-12,1.0231817914499715e-18,0.0,0.46346346346346334,1.921757941780899e-11,3.980426265312006e-09,3.9817268810348135e-09,3.702322999457415e-09,1.0652889465898776e-11,8.214191517763338e-12,7.920960214671275e-15,1.0605368103427327e-19,1.7127073010560666e-20,8.320093252035761e-26,9.572002915644571e-20,5.763465967442544e-21,4.749825817728391e-26,1.737789669137039e-13,5.510801531823744e-14,7.369967649553174e-19,1.1901058616400987e-19
4.337383096799807e-13,0.1307866455686536,0.46346346346346345,0.0,0.0,0.0,0.07307306536640791,0.0,5.299043830234489e-12,2.63476700782543e-16,4.3487858583575385e-17,1.3273552753360571e-13,4.581252509442277e-19,3.6845988096805836e-12,1.7740337488303635e-18,0.0,0.4634634634634633,2.5447597809231548e-11,5.241225050632264e-09,5.2434801690381485e-09,4.874351604855593e-09,1.4026825278747535e-11,1.0813062561750356e-11,1.3731732433491736e-14,1.8662096697829463e-19,3.8618431824138537e-20,1.9022532671860122e-25,2.0548940901032304e-19,1.2769925946389255e-20,1.2922614869936381e-25,3.0126232126513433e-13,9.555167313680032e-14,1.297106571106144e-18,2.6838097429216665e-19
5.380964018876588e-13,0.1307866458115533,0.46346346346346345,0.0,0.0,0.0,0.07307306351217271,0.0,8.154756562443276e-12,4.0551782405477644e-16,6.692281461808318e-17,2.0429966474111456e-13,8.579672493645034e-19,5.670084303084999e-12,2.7301372786980503e-18,0.0,0.4634634634634631,3.174561365785773e-11,6.50186678705086e-09,6.505337376174503e-09,6.045906671568388e-09,1.740016597962556e-11,1.3410181517079233e-11,2.1129370691981633e-14,2.8979819147643237e-19,7.314879682155788e-20,3.635653631102908e-25,3.7315095638609225e-19,2.3914724852991247e-20,2.858805213834641e-25,4.635601687178602e-13,1.4705349427528038e-13,2.014588388196517e-18,5.084155053809197e-19
7.468125863030149e-13,0.1307866462976042,0.46346346346346345,0.0,0.0,0.0,0.0730730598037024,0.0,1.5704443110680072e-11,7.811391670966552e-16,1.2887578368255454e-16,3.9356024312612854e-13,2.2330146274947202e-18,1.091875441817756e-11,5.2579203181584806e-18,0.0,0.46346346346346284,4.454565527483045e-11,9.022679184539565e-09,9.029363468288105e-09,8.387596889982862e-09,2.4145062654999434e-11,1.859916779671025e-11,4.068132956361732e-14,5.639263443036801e-19,1.930031381556702e-19,9.69691223125483e-25,9.150497368276416e-19,6.223969337743012e-20,9.65739541515126e-25,8.925133972677764e-13,2.832261697377299e-13,3.9215881961034244e-18,1.3417919222658012e-18
9.555287707183711e-13,0.13078664678399016,0.46346346346346345,0.0,0.0,0.0,0.07307305609523221,0.0,2.5703901756900355e-11,1.2788295953974563e-15,2.1092754593841126e-16,6.443483954427904e-13,4.612874127796579e-18,1.786987156514538e-11,8.606144371547905e-18,0.0,0.4634634634634625,5.7617742205109494e-11,1.1542863612116354e-08,1.1553804985300196e-08,1.0727395170714965e-08,3.088758081039472e-11,2.3781160377920836e-11,6.656837074577974e-14,9.283177586545598e-19,4.019362320651905e-19,2.0323837961754918e-24,1.786485745992139e-18,1.285669379186955e-19,2.4270627857814517e-24,1.46045280790861e-12,4.636142395206046e-13,6.457829966002002e-18,2.7950145435147034e-18
1e-12,0.13078664727071088,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,0.0,2.815093796092247e-11,1.40065023426592e-15,2.3100638697132395e-16,7.057375215578384e-13,5.277988558035957e-18,1.9570827077712723e-11,9.425542265504628e-18,0.0,0.46346346346346246,6.04381777537255e-11,1.2079759035897242e-08,1.2091742278611476e-08,1.1225692444193569e-08,3.232390422052921e-11,2.4884386497902672e-11,7.29019950968643e-14,1.0176117508480377e-18,4.604966014953858e-19,2.3309292269931102e-24,2.019703317147346e-18,1.471032228325987e-19,2.8824786937336734e-24,1.5994070496592348e-12,5.077625648639923e-13,7.079530461299311e-18,3.2024069085237457e-18
1.1642449551337274e-12,0.13078664727071088,0.46346346346346345,0.0,0.0,0.0,0.07307305238676215,0.0,3.815158687868676e-11,1.898610207730655e-15,3.1306323941165167e-16,9.566862874148526e-13,8.293138740887469e-18,2.6522003204367693e-11,1.2774402748897072e-17,0.0,0.4634634634634621,7.096191433100572e-11,1.406242023222558e-08,1.407866174609949e-08,1.3065303108647037e-08,3.762772183351194e-11,2.895616979813052e-11,9.87815927651278e-14,1.3828449509187591e-18,7.264950718105144e-19,3.6891885536219775e-24,3.0394101333245218e-18,2.3113110943389274e-19,5.121509569295305e-24,2.1671829245012195e-12,6.882052825802332e-13,9.623132424954216e-18,5.0531999000329894e-18
1.3729611395490836e-12,0.13078664775776622,0.46346346346346345,0.0,0.0,0.0,0.07307304867829219,0.0,5.3045967280019635e-11,2.6405019168154347e-15,4.3526814162756526e-16,1.3305958487539035e-12,1.3566632331777931e-17,3.687373024695373e-11,1.7762292520879556e-17,0.0,0.4634634634634617,8.457821112296668e-11,1.658134920588889e-08,1.6603933571164616e-08,1.5401322283689674e-08,4.43654870999917e-11,3.41242064890663e-11,1.3731218429288407e-13,1.9273834796288044e-18,1.1929609514749683e-18,6.0762739641618355e-24,4.708002186360127e-18,3.780879818369146e-19,9.610441978255477e-24,3.012510154245848e-12,9.569869879759187e-13,1.3417328073551997e-17,8.299845608948498e-18
1.790393508379796e-12,0.1307866487328801,0.46346346346346345,0.0,0.0,0.0,0.0730730412613526,0.0,9.016894852472754e-11,4.490698797815696e-15,7.398291823140436e-16,2.263213716551329e-12,3.001489016572571e-17,6.267053518533291e-11,3.019542252785782e-17,0.0,0.46346346346346046,1.126273295975866e-10,2.161732483137012e-08,2.165572172570443e-08,2.0067700396461264e-08,5.783389563882561e-11,4.4439401590827175e-11,2.3329177318992043e-13,3.286011391164509e-18,2.6521587748742293e-18,1.356223101191038e-23,9.357735293245487e-18,8.364064023997943e-19,2.677658956120182e-23,5.118214801826189e-12,1.6270751849146967e-12,2.289170683448997e-17,1.8462166043261472e-17
2.1660826403274373e-12,0.13078664961162503,0.46346346346346345,0.0,0.0,0.0,0.07307303458610737,0.0,1.3193249490958983e-10,6.573698721929594e-15,1.0824281943799597e-15,3.313356606541057e-12,5.310380704425875e-17,9.168652910856169e-11,4.4184474507923894e-17,0.0,0.4634634634634592,1.3880258414072927e-10,2.6147557905361295e-08,2.620374884336866e-08,2.426099643362656e-08,6.994735158081826e-11,5.369933137013388e-11,3.411935781521792e-13,4.815398916533741e-18,4.705025198817978e-18,2.411455769498991e-23,1.5140131457478712e-17,1.4796898906803115e-18,5.551304694995335e-23,7.485476710460451e-12,2.3811672382715508e-12,3.3567749740518264e-17,3.2768589615315186e-17
2.5417717722750782e-12,0.13078665049145125,0.46346346346346345,0.0,0.0,0.0,0.07307302791086245,0.0,1.8160032480983878e-10,9.052653212049628e-15,1.4898302432951717e-15,4.563319615773294e-12,8.575438894030753e-17,1.2618789106489615e-10,6.082307590705417e-17,0.0,0.4634634634634577,1.6586011396414814e-10,3.067575982846954e-08,3.075311806749901e-08,2.8448196616496063e-08,8.2053130778846e-11,6.293682596498802e-11,4.694315395954836e-13,6.634538755841121e-18,7.611861474894751e-18,3.907537750292028e-23,2.2498970323425187e-17,2.3892762462526034e-18,1.0189099478507864e-22,1.029888660367423e-11,3.2782517959322835e-12,4.6278757431502985e-17,5.3039264295558975e-17
2.917460904222719e-12,0.13078665137235745,0.46346346346346345,0.0,0.0,0.0,0.0730730212356179,0.0,2.391638137617768e-10,1.1927680324390458e-14,1.961952430129285e-15,6.013225009166292e-12,1.2961548964016785e-16,1.6616663061961831e-10,8.010895611033224e-17,0.0,0.46346346346345607,1.938001400830222e-10,3.520193151056806e-08,3.530382838390497e-08,3.262930984113577e-08,9.415124100776918e-11,7.215194391120844e-11,6.179562397604642e-13,8.742726525694835e-18,1.1520152178389334e-17,5.920883785348095e-23,3.146651749077398e-17,3.611039721388337e-18,1.713264450080425e-22,1.3557355880906607e-11,4.318259334245688e-12,6.102373881697339e-17,8.031087476826589e-17
3.668839168118001e-12,0.13078665313740562,0.46346346346346345,0.0,0.0,0.0,0.07307300788512977,0.0,3.7794333749014023e-10,1.886642425376267e-14,3.1000263110207737e-15,9.513348387197238e-12,2.57551029063728e-16,2.6252434745161347e-10,1.2661348581089077e-16,0.0,0.46346346346345213,2.523285610321549e-10,4.424818778990208e-08,4.440926823867515e-08,4.0973310925953394e-08,1.183244856496045e-10,9.051528312007977e-11,9.756689788518346e-13,1.3823441381898058e-17,2.292883984761576e-17,1.1803889505245914e-22,5.427652802446074e-17,7.174121050219785e-18,4.037884205948715e-22,2.140513011253815e-11,6.826765438811866e-12,9.661167303854449e-17,1.6000178143157974e-16
4.420217432013283e-12,0.13078665490676053,0.46346346346346345,0.0,0.0,0.0,0.07307299453464294,0.0,5.482022705100533e-10,2.7390873756140622e-14,4.495988715207335e-15,1.381469410475672e-11,4.500603087013021e-16,3.8069595630514187e-10,1.836799450028468e-16,0.0,0.46346346346344747,3.143896025567799e-10,5.328633401793479e-08,5.352006030029369e-08,4.9293070634284846e-08,1.424671476767901e-10,1.0878981466672996e-10,1.4139388087127443e-12,2.005194437739584e-17,4.0104444119082394e-17,2.0668412300593885e-22,8.365740630082093e-17,1.2534512755539241e-17,8.034217912299965e-22,3.102012621634766e-11,9.90612993232828e-12,1.4032364845819383e-16,2.8012873232092296e-16
5.171595695908565e-12,0.13078665668041323,0.46346346346346345,0.0,0.0,0.0,0.07307298118415735,0.0,7.498719919641332e-10,3.7501970896956473e-14,6.149180315687521e-15,1.8918220722842814e-11,7.202576840937218e-16,5.206179074228086e-10,2.512902560463968e-16,0.0,0.46346346346344197,3.7998500988824904e-10,6.23163774639905e-08,6.263619646818868e-08,5.7588659719551214e-08,1.6657928922214468e-10,1.2697600204497548e-10,1.932374695258626e-12,2.7422664142905814e-17,6.421489615480359e-17,3.3119580861136747e-22,1.1964109648654895e-16,2.0056590925335044e-17,1.4248818172341395e-21,4.2393701228654214e-11,1.3555797779208325e-11,1.921517688686923e-16,4.489723591347524e-16
5.9229739598038464e-12,0.13078665845835477,0.46346346346346345,0.0,0.0,0.0,0.07307296783367294,0.0,9.82884070505356e-10,4.920065640123075e-14,8.058943726713399e-15,2.482487753081826e-11,1.0812190795341264e-15,6.822268387062623e-10,3.294263859788022e-16,0.0,0.46346346346343587,4.4911651733370495e-10,7.133832539106324e-08,7.175766864984595e-08,6.586014872668496e-08,1.9066097237169194e-10,1.4507430643981037e-10,2.530587673059712e-12,3.5930058786740304e-17,9.642237178587085e-17,4.975954191246296e-22,1.6223882773984615e-16,3.0103443654640744e-17,2.3258675090101704e-21,5.551724456595071e-11,1.777521461696326e-11,2.5208814766679705e-16,6.748052382412904e-16
6.674352223699128e-12,0.13078666024057622,0.46346346346346345,0.0,0.0,0.0,0.07307295448318965,0.0,1.2471702659261679e-09,6.248786961907448e-14,1.0224623518565932e-14,3.153560457148017e-11,1.545981696241819e-15,8.654595771171322e-10,4.180703469897132e-16,0.0,0.46346346346342915,5.21785848292603e-10,8.035218505552349e-08,8.088446876112925e-08,7.410760799056311e-08,2.1471225916192285e-10,1.6308518672927759e-10,3.2081908425491056e-12,4.5568615855751524e-17,1.3788329744054987e-16,7.118746328750919e-22,2.1145857305726125e-16,4.303686822889154e-17,3.566056687146476e-21,7.038217814827668e-11,2.256382677656188e-11,3.201249081479083e-16,9.658915638519641e-16
8.177108751489692e-12,0.13078666381782336,0.46346346346346345,0.0,0.0,0.0,0.07307292778222621,0.0,1.8692929417761968e-09,9.383163012073188e-14,1.5321119685405034e-14,4.7372986397269915e-11,2.8388780919325976e-15,1.2965446683424881e-09,6.268100225967244e-16,0.0,0.463463463463414,6.77744823434669e-10,9.835566859075307e-08,9.915402047560689e-08,9.053071764455407e-08,2.627238915743403e-10,1.9884649975156846e-10,4.800029786145663e-12,6.821730463015014e-17,2.5316441975643348e-16,1.3078998055567235e-21,3.2980213537195617e-16,7.900460496698762e-17,7.307244589077758e-21,1.0530205571170119e-10,3.384642564984828e-11,4.804681137807514e-16,1.7768417374748748e-15
9.679865279280256e-12,0.13078666741208367,0.46346346346346345,0.0,0.0,0.0,0.07307290108126666,0.0,2.6156978603709284e-09,1.3154074001391816e-13,2.143346388024595e-14,6.643770518583285e-11,4.702482398081534e-15,1.8133715174728218e-09,8.773662695684471e-16,0.0,0.4634634634633967,8.478755083914073e-10,1.1632688598928649e-07,1.1744478710452883e-07,1.068585472265314e-07,3.106146817613781e-10,2.34263566938248e-10,6.704836801060279e-12,9.532520746643361e-17,4.1919709899024775e-16,2.1666214745536806e-21,4.747370695647661e-16,1.3082889644030897e-16,1.314404538662669e-20,1.4708534823861776e-10,4.739917874459166e-11,6.73118566999263e-16,2.9477703948420414e-15
1e-11,0.13078667102328664,0.46346346346346345,0.0,0.0,0.0,0.07307289539311732,0.0,2.790712440584181e-09,1.40397134551992e-13,2.2866347727125893e-14,7.091677714218063e-11,5.1830504084167416e-15,1.9345028538368284e-09,9.361321034113597e-16,0.0,0.4634634634633928,8.859510967889165e-10,1.20151160799444e-07,1.213440344978539e-07,1.1032463402440458e-07,3.2080136986747033e-10,2.4176438746732373e-10,7.150770000310885e-12,1.0167209782288139e-16,4.619889862695773e-16,2.387976267765635e-21,5.090547031348762e-16,1.4418981626578505e-16,1.4705840061573877e-20,1.568668733088354e-10,5.057924421534079e-11,7.183275626557147e-16,3.250002556112381e-15
1.1182621807070819e-11,0.13078667102328664,0.46346346346346345,0.0,0.0,0.0,0.07307287438031052,0.0,3.4858458561087162e-09,1.7562266523111298e-13,2.855648180421031e-14,8.873695594144077e-11,7.239723852398025e-15,2.4154414209335633e-09,1.1695967821351752e-15,0.0,0.4634634634633777,1.032191306105885e-09,1.3426589506602922e-07,1.3575670427313152e-07,1.2309165199252047e-07,3.583851242305137e-10,2.6933997828840526e-10,8.919589243694853e-12,1.2684925845159733e-16,6.450309939836817e-16,3.3349277417667232e-21,6.463277658852025e-16,2.0135880858673261e-16,2.1576480564275956e-20,1.956645780800937e-10,6.321768130509548e-11,8.980136040945588e-16,4.5444927490059636e-15
1.2685378334861383e-11,0.1307866746513621,0.46346346346346345,0.0,0.0,0.0,0.07307284767935737,0.0,4.479200704812766e-09,2.260848503439626e-13,3.668502926527542e-14,1.142777925655693e-10,1.0552936017803055e-14,3.1022585833635334e-09,1.503359949856852e-15,0.0,0.4634634634633573,1.2307054526266496e-09,1.521727535327029e-07,1.5408970773705455e-07,1.3923058396705776e-07,4.0603571270051215e-10,3.0407928874181837e-10,1.1441295864209615e-11,1.6274683896287915e-16,9.39628558687375e-16,4.8592548812542085e-21,8.446345297364994e-16,2.9342381203823105e-16,3.310382980462392e-20,2.5097276635896606e-10,8.129753929204861e-11,1.1550907138270315e-15,6.632693694735489e-15
1.5690891390442513e-11,0.13078668195785156,0.46346346346346345,0.0,0.0,0.0,0.07307279427745834,0.0,6.83340063070602e-09,3.4617967223851504e-13,5.593828513820099e-14,1.7511174345463721e-10,1.9913657460857048e-14,4.728165902479988e-09,2.294921253577329e-15,0.0,0.4634634634633137,1.6703809122658964e-09,1.878902489686045e-07,1.9081871722293006e-07,1.7122812163975402e-07,5.009792985440747e-10,3.7256065424343065e-10,1.739376107738616e-11,2.474943144622504e-16,1.7705359679418174e-15,9.159496486214177e-21,1.3216235366051445e-15,5.53380563145341e-16,6.742974389530971e-20,3.8151056904153353e-10,1.2422379856609544e-10,1.7655418628317294e-15,1.2545622256790781e-14
1.869640444602364e-11,0.13078668933099824,0.46346346346346345,0.0,0.0,0.0,0.07307274087556609,0.0,9.674066120690273e-09,4.918843365855619e-13,7.915267450923783e-14,2.4899320853858006e-10,3.359151639453148e-14,6.687184715453872e-09,3.250931079056288e-15,0.0,0.4634634634632684,2.1670044808273628e-09,2.2347983193132033e-07,2.276313042087583e-07,2.0285551243044137e-07,5.954493730947657e-10,4.3973541368974743e-10,2.4538919628826566e-11,3.492354784981033e-16,2.981906622114382e-15,1.5429964488230262e-20,1.906146996951954e-15,9.329495896798451e-16,1.2007450433001643e-19,5.381727897344108e-10,1.761430171100331e-10,2.5039749525185065e-15,2.1209437295712707e-14
2.1832147994348207e-11,0.1307866970940869,0.46346346346346345,0.0,0.0,0.0,0.07307268515974472,0.0,1.3151834444517626e-08,6.712644475835073e-13,1.0755192625268193e-13,3.400394133234557e-10,5.33261053631279e-14,9.081987145165978e-09,4.422458512825751e-15,0.0,0.4634634634632223,2.7459580675327934e-09,2.604756795033841e-07,2.6612753780891935e-07,2.354634333851544e-07,6.935123942140427e-10,5.084575499640826e-10,3.324033614321875e-11,4.731476861981327e-16,4.7255258520963324e-15,2.445676611251567e-20,2.6310868013759155e-15,1.4801933595311745e-15,1.9874973160158775e-19,7.289099736821891e-10,2.398602332635631e-10,3.4102902625740172e-15,3.374406654429462e-14
2.4967891542672774e-11,0.13078670492852218,0.46346346346346345,0.0,0.0,0.0,0.07307262944392305,0.0,1.7149883479853545e-08,8.786522324409407e-13,1.40174414153513e-13,4.4540028421751295e-10,7.952314836250586e-14,1.1830854493996633e-08,5.770542293857634e-15,0.0,0.46346346346318024,3.3871212827520887e-09,2.9733330617240223e-07,3.0471361840879724e-07,2.6767794409085967e-07,7.910686857897997e-10,5.758172924830753e-10,4.318982691623085e-11,6.148426786984523e-16,7.034434872001384e-15,3.6411326207810575e-20,3.4740169868519056e-15,2.2061089687062007e-15,3.0599086683768994e-19,9.469410715953322e-10,3.132894912912297e-10,4.454821413721475e-15,5.042913481988816e-14
2.810363509099734e-11,0.13078671283369492,0.46346346346346345,0.0,0.0,0.0,0.07307257372809713,0.0,2.16635663676477e-08,1.1141136707126279e-12,1.769757043318186e-13,5.651292611872358e-10,1.1306685731801623e-13,1.492950453890068e-08,7.293949066272754e-15,0.0,0.4634634634631454,4.090601728532097e-09,3.3405322823939365e-07,3.4338897246424117e-07,2.995038128909962e-07,8.881226700696133e-10,6.418443090092527e-10,5.436257037090536e-11,7.739668039526936e-16,9.983539425839605e-15,5.1681746339613776e-20,4.435382728918875e-15,3.1349324672440345e-15,4.461094477123632e-19,1.1916955336064199e-09,3.9639169413108406e-10,5.6370121974707006e-15,7.185129886884094e-14
3.123937863932191e-11,0.13078672080900278,0.46346346346346345,0.0,0.0,0.0,0.07307251801226305,0.0,2.668828904484396e-08,1.3777143461300291e-12,2.179119035836903e-13,6.992773258473348e-10,1.548307662335957e-13,1.8373707184236266e-08,8.991457984140527e-15,0.0,0.46346346346312073,4.856504068964263e-09,3.7063596007698497e-07,3.8215302886177205e-07,3.309457501892607e-07,9.846787535693313e-10,7.065676635781602e-10,6.673428543020571e-11,9.501741108154552e-16,1.3646253918582049e-14,7.064840111294787e-20,5.515608403929277e-15,4.2905619796040625e-15,6.233571858582376e-19,1.4626116768441027e-09,4.891279399328679e-10,6.956309182683825e-15,9.859479519031071e-14
3.4375122187646475e-11,0.1307867288538501,0.46346346346346345,0.0,0.0,0.0,0.07307246229641687,0.0,3.221950961724571e-08,1.6695194487420776e-12,2.629396530101388e-13,8.478930457178083e-10,2.0567786086491307e-13,2.215928382792489e-08,1.0861860568890267e-14,0.0,0.46346346346310924,5.684930076722741e-09,4.0708201413665883e-07,4.2100521890819466e-07,3.6200840915068324e-07,1.080741326943834e-09,7.700158286552833e-10,8.028122061020757e-11,1.1431261936452832e-15,1.8094533622384123e-14,9.368410503939452e-20,6.715099107116921e-15,5.696564401022072e-15,8.419274572054375e-19,1.7591365627756248e-09,5.914595203513923e-10,8.412161691290988e-15,1.3124145206814347e-13
3.751086573597104e-11,0.13078673696764756,0.46346346346346345,0.0,0.0,0.0,0.07307240658055462,0.0,3.8252737744394104e-08,1.989593776998285e-12,3.12016121766075e-13,1.0110226176433754e-09,2.6646070591647684e-13,2.628210673974947e-08,1.2903960569477387e-14,0.0,0.463463463463114,6.575978678707243e-09,4.4339190095578654e-07,4.59944976320506e-07,3.9269638638933407e-07,1.1763147648609525e-09,8.32216697003903e-10,9.498014337225736e-11,1.3524920405973415e-15,2.3398906126359848e-14,1.2115427548480963e-19,8.034240482465093e-15,7.376181936839558e-15,1.1059557237529976e-18,2.080725876883253e-09,7.033479188834879e-10,1.0004021774626027e-14,1.703707012682258e-13
4.3782352832620175e-11,0.13078675339976842,0.46346346346346345,0.0,0.0,0.0,0.07307229514876629,0.0,5.1807509511095626e-08,2.714807358341714e-12,4.221464979739012e-13,1.3809965018015156e-09,4.2119253657275385e-13,3.552323121056947e-08,1.7498528142371427e-14,0.0,0.46346346346318495,8.54632540722984e-09,5.156052054925612e-07,5.380849401027598e-07,4.529664033779519e-07,1.366011652359031e-09,9.529852838704042e-10,1.277435553707483e-10,1.8191770815916202e-15,3.685108116879562e-14,1.908236306920639e-19,1.1032920889889407e-14,1.1647645102479286e-14,1.786643689282985e-18,2.7969629566856467e-09,9.55642053909729e-10,1.3593586381571346e-14,2.7038278916499037e-13
5.005383992926931e-11,0.13078677010077933,0.46346346346346345,0.0,0.0,0.0,0.07307218371686651,0.0,6.731768954866799e-08,3.5538657245775834e-12,5.479707111656133e-13,1.8095227655507596e-09,6.256431401794218e-13,4.6065052805298806e-08,2.276582998096149e-14,0.0,0.463463463463358,1.0768280465024778e-08,5.872799199730235e-07,6.165684377637781e-07,5.117914689235284e-07,1.5538040891370275e-09,1.069085412728758e-09,1.6484864480210114e-10,2.3477233839963883e-15,5.45396132809726e-14,2.824379101610164e-19,1.451435328370351e-14,1.728463813086456e-14,2.697383677858862e-18,3.6071363613371084e-09,1.245705987540924e-09,1.772067311597439e-14,4.0321902608114795e-13
5.632532702591844e-11,0.1307867870661934,0.46346346346346345,0.0,0.0,0.0,0.07307207228482368,0.0,8.474914919103129e-08,4.5072733768702485e-12,6.891644952388112e-13,2.296889978174665e-09,8.862706675405385e-13,5.787631855978055e-08,2.869672219418103e-14,0.0,0.4634634634636584,1.3242537386070255e-08,6.584200605115077e-07,6.95391024773563e-07,5.692063892688262e-07,1.7397264851061443e-09,1.1807205281890946e-09,2.0612718201673508e-10,2.935734050117606e-15,7.698043138717197e-14,3.9867024218105557e-19,1.848095007229422e-14,2.4462055850685e-14,3.8692827263149384e-18,4.507189967497016e-09,1.5732383278167377e-09,2.2380994281431173e-14,5.734297803145249e-13
6.259681412256757e-11,0.13078680429162196,0.46346346346346345,0.0,0.0,0.0,0.07307196085260631,0.0,1.0406852731234645e-07,5.5755287473076675e-12,8.454114497569352e-13,2.8433527814331786e-09,1.2093783792898442e-12,7.092653157041863e-08,3.528224349027315e-14,0.0,0.46346346346411094,1.5969748388547813e-08,7.290296132754129e-07,7.745482941986738e-07,6.252451299042137e-07,1.9238129837967646e-09,1.2880858730013482e-09,2.5141827738986873e-10,3.5809167610467265e-15,1.0466946532381003e-13,5.420901352312146e-19,2.293484295996994e-14,3.335019005551621e-14,5.332626975924134e-18,5.4931944711784466e-09,1.9379405988158775e-09,2.7570303668734762e-14,7.855281838501507e-13
6.88683012192167e-11,0.13078682177277023,0.46346346346346345,0.0,0.0,0.0,0.07307184942018273,0.0,1.2524321218637423e-07,6.75912426188735e-12,1.0164028551390724e-12,3.4491331415443772e-09,1.6011183930690807e-12,8.51859326882949e-08,4.251361104586652e-14,0.0,0.4634634634647412,1.8950525696399436e-08,7.991125347078706e-07,8.540358763876936e-07,6.799408358356386e-07,2.10609745941503e-09,1.3913688162833191e-09,3.0056808678968226e-10,4.281079580257233e-15,1.3808351531020145e-13,7.151679828862199e-19,2.7877892455662957e-14,4.4114910770094933e-14,7.116911692634224e-18,6.561343870854495e-09,2.3395171926713292e-09,3.328439587308515e-14,1.0439904888302615e-12
7.513978831586584e-11,0.13078683950543707,0.46346346346346345,0.0,0.0,0.0,0.07307173798752134,0.0,1.48241323697203e-07,8.0585464026332e-12,1.2018374913363567e-12,4.114421570270119e-09,2.0674953572304354e-12,1.0062548257433783e-07,5.0382216453503425e-14,0.0,0.46346346346557443,2.2185442829546195e-08,8.686727517494507e-07,9.33849438659078e-07,7.333258514570977e-07,2.2866135141348082e-09,1.4907491704154892e-09,3.5342952720402666e-10,5.0341269019371704e-15,1.7768109134568412e-13,9.202794129048846e-19,3.3311698460151044e-14,5.691784136362213e-14,9.25087234625697e-18,7.707952026033132e-09,2.7776753227668138e-09,3.951910562810869e-14,1.3532564195978512e-12
8.141127541251497e-11,0.13078685748551153,0.46346346346346345,0.0,0.0,0.0,0.07307162655459055,0.0,1.730316959414064e-07,9.474275768750017e-12,1.4014214604088738e-12,4.839378312300002e-09,2.614370042778238e-12,1.1721684415592999e-07,5.887962175670605e-14,0.0,0.4634634634666364,2.5675035859836053e-08,9.377141620585638e-07,1.013984684991881e-06,7.854317399827292e-07,2.465394475629823e-09,1.5863994960292633e-09,4.09862003041044e-10,5.838055551400445e-15,2.2390322099789447e-13,1.1597094725466067e-18,3.923761034469075e-14,7.191652719135775e-14,1.1762516270158856e-17,8.929449299124599e-09,3.252124978195253e-09,4.627030715783684e-14,1.7177295197401234e-12
8.76827625091641e-11,0.13078687570897152,0.46346346346346345,0.0,0.0,0.0,0.07307151512135873,0.0,1.9958386027920505e-07,1.1006787136649828e-11,1.6148680135923875e-12,5.624134494824312e-09,3.247462841638125e-12,1.3493236554312524e-07,6.799755558564837e-14,0.0,0.46346346346795275,2.94198046284215e-08,1.0062406342299896e-06,1.0944373557201908e-06,8.362893023740926e-07,2.642473394856949e-09,1.6784853940675736e-09,4.697311440203567e-10,6.690951050637148e-15,2.7717422286836337e-13,1.4356566360550653e-18,4.5656736165582427e-14,8.926459720419386e-14,1.467915161893245e-17,1.0222379291919889e-08,3.762578879619853e-09,5.353391354864481e-14,2.141777493166389e-12
9.395424960581324e-11,0.13078689417188127,0.46346346346346345,0.0,0.0,0.0,0.07307140368779429,0.0,2.2786802882677974e-07,1.2656549518871357e-11,1.841897382784716e-12,6.468793240105032e-09,3.972357172919458e-12,1.5374506339620768e-07,7.772790939171707e-14,0.0,0.4634634634695493,3.342021392537178e-08,1.0742560080114825e-06,1.1752032272312882e-06,8.859285957715344e-07,2.8178830440807807e-09,1.7671657853423502e-09,5.329085542746856e-10,7.590984043586782e-15,3.3790244686449404e-13,1.7502366401590125e-18,5.256995186342406e-14,1.0911191875531992e-13,1.8027414118750815e-17,1.158339567486084e-08,4.3087524364993805e-09,6.13058761406034e-14,2.629732539290149e-12
