Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36)
3.299632904005173e-09,0.13080593226243906,0.46346346346346345,0.0,0.0,0.0,0.07301386200452399,0.0,8.512657892730505e-05,1.9014779826000538e-08,8.122104524006936e-10,3.3990163438347485e-06,3.9132045818855517e-08,3.1271328263837864e-05,3.518594423984924e-11,0.0,0.4634640139381541,2.7650439730528643e-05,1.0597047904050283e-05,4.4225869050959245e-05,2.9645913715793135e-06,1.2737054257844212e-07,4.545698274446331e-08,3.381836099947005e-07,4.819047937858089e-12,6.412381213555492e-09,3.3221900531109794e-14,2.8032896059798803e-11,1.33110349081213e-09,2.341055146386024e-13,3.224971359906909e-07
3.3663781188373927e-09,0.13080641912020738,0.46346346346346345,0.0,0.0,0.0,0.07301264172473688,0.0,8.755566179437726e-05,1.978178280348391e-08,8.452972561975888e-10,3.489545216979078e-06,4.0906004546407055e-08,3.197473243708608e-05,3.621755939183315e-11,0.0,0.46346404688004955,2.865242005724337e-05,1.0616782140577239e-05,4.486203746266281e-05,2.9664784512934645e-06,1.3203399299237538e-07,4.702659830005828e-08,3.5571492359587393e-07,5.068882007938168e-12,6.853998619692998e-09,3.5509880280495153e-14,2.8779676583524666e-11,1.4229543313471186e-09,2.5026819671667763e-13,3.227093951439637e-07
3.4331233336696122e-09,0.13080690814173246,0.46346346346346345,0.0,0.0,0.0,0.07301142021135906,0.0,9.00001091708013e-05,2.0562302549783853e-08,8.792471597880295e-10,3.5806613989890213e-06,4.272242251300723e-08,3.2679151517999316e-05,3.725638716106818e-11,0.0,0.46346408102842074,2.9666747536451536e-05,1.0635093286112032e-05,4.5486079436561744e-05,2.9684008910419563e-06,1.3677413644754338e-07,4.8617284605266215e-08,3.7383627610150277e-07,5.327125705220576e-12,7.318205143567941e-09,3.791489244054554e-14,2.9531301426946044e-11,1.5195194831850493e-09,2.672608969149494e-13,3.229212663742852e-07
3.4998685485018318e-09,0.13080739928317064,0.46346346346346345,0.0,0.0,0.0,0.07301019744946612,0.0,9.245956885734891e-05,2.1356235874013866e-08,9.140700416051116e-10,3.672373850576685e-06,4.458152219003822e-08,3.338460154812452e-05,3.8302315808263384e-11,0.0,0.4634641163983539,3.069314843002802e-05,1.0652083012664716e-05,4.609815219725166e-05,2.970358273760875e-06,1.415895315290379e-07,5.022858714370011e-08,3.9255490877070937e-07,5.5938823045659494e-12,7.805745811376131e-09,4.044079694193819e-14,3.028784450964154e-11,1.6209558138809764e-09,2.851112521015881e-13,3.2313343703257083e-07
3.5666137633340513e-09,0.1308078925020299,0.46346346346346345,0.0,0.0,0.0,0.07300897342446822,0.0,9.493369922989915e-05,2.2163480899557085e-08,9.497755375240716e-10,3.764691464439286e-06,4.64835286856897e-08,3.409109828809776e-05,3.935523996586262e-11,0.0,0.4634641530045979,3.1731352846294275e-05,1.0667845727374125e-05,4.669841682235333e-05,2.9723501396365772e-06,1.4647873841339612e-07,5.186005698445435e-08,4.118778759710697e-07,5.869252419737356e-12,8.317374181440493e-09,4.309149791988059e-14,3.1049379195772987e-11,1.7274220841256845e-09,3.038472330802479e-13,3.2334647713432336e-07
3.633358978166271e-09,0.1308083877571083,0.46346346346346345,0.0,0.0,0.0,0.07300774812210516,0.0,9.742216878786027e-05,2.2983937095934398e-08,9.863730465176843e-10,3.857623047930531e-06,4.842866968541828e-08,3.479865721112613e-05,4.041506031578945e-11,0.0,0.46346419086156876,3.278109479393791e-05,1.0682469091528253e-05,4.728703764719177e-05,2.9743759947638164e-06,1.514403209743527e-07,5.351125093877266e-08,4.3181204768832646e-07,6.153334039269286e-12,8.853852096811434e-09,4.587094243232188e-14,3.181597816425255e-11,1.8390788989105592e-09,3.2349713597919795e-13,3.235608574287797e-07
3.7001041929984904e-09,0.13080888500843668,0.46346346346346345,0.0,0.0,0.0,0.0730065215284416,0.0,9.992465572921465e-05,2.3817505304924323e-08,1.0238717363214263e-09,3.951177308690606e-06,5.0417175393254045e-08,3.550729349830778e-05,4.148168328760629e-11,0.0,0.46346422998335407,3.3842112226358325e-05,1.0696034502511736e-05,4.786418171878531e-05,2.9764353182679483e-06,1.5647284868125383e-07,5.5181731696870074e-08,4.5236411208922237e-07,6.446222561509884e-12,9.415949441369222e-09,4.8783119196562575e-14,3.2587713251215675e-11,1.956088659356569e-09,3.4408957375774694e-13,3.2377696472149997e-07
3.7668494078307095e-09,0.13080938421722565,0.46346346346346345,0.0,0.0,0.0,0.07300529362986226,0.0,0.00010244084755018288,2.466408776151726e-08,1.062280549085463e-09,4.045362842776726e-06,5.244927847403104e-08,3.62170220354436e-05,4.2555020775617825e-11,0.0,0.46346427038371873,3.491414707705512e-05,1.070861754138548e-05,4.843001829540047e-05,2.9785275682103246e-06,1.6157489830841916e-07,5.687106794603919e-08,4.735405781297413e-07,6.748010832976992e-12,1.0004443899488806e-08,5.18320573438924e-14,3.3364655372566084e-11,2.078615515220533e-09,3.6565346783172273e-13,3.2399511488122454e-07
3.8335946226629286e-09,0.13080988534581497,0.46346346346346345,0.0,0.0,0.0,0.07300406441306675,0.0,0.00010497044066779854,2.5523588110214877e-08,1.1016082069958907e-09,4.140188124937183e-06,5.452521399658748e-08,3.692785741112133e-05,4.3634989873621524e-11,0.0,0.4634643120761087,3.5996945286662584e-05,1.072028838852298e-05,4.898471838831849e-05,2.98065218646612e-06,1.6674505547122911e-07,5.8578834471167296e-08,4.953477782016451e-07,7.058789186575961e-12,1.062012071931747e-08,5.5021825193056227e-14,3.414687447019369e-11,2.206825318089701e-09,3.8821803982005963e-13,3.242155638707273e-07
3.900339837495148e-09,0.13081038835762615,0.46346346346346345,0.0,0.0,0.0,0.07300283386506495,0.0,0.00010751314006383408,2.63959114171356e-08,1.1418632178508428e-09,4.235661500728597e-06,5.664521937797069e-08,3.763981391588509e-05,4.4721512626112266e-11,0.0,0.46346435507365696,3.7090256822210646e-05,1.0731112209533841e-05,4.952845434273131e-05,2.982808602733993e-06,1.719819160031689e-07,6.030461223877108e-08,5.177918708106854e-07,7.378645477679376e-12,1.1263772479706936e-08,5.835652904306956e-14,3.493443939700391e-11,2.3408855752738745e-09,4.1181280341468456e-13,3.244385170857661e-07
3.967085052327367e-09,0.1308108932171183,0.46346346346346345,0.0,0.0,0.0,0.0730016019731717,0.0,0.00011006865894858758,2.7280964178355578e-08,1.183053880578543e-09,4.331791180204609e-06,5.8809534328680056e-08,3.835290554230044e-05,4.581451579480871e-11,0.0,0.46346439938918804,3.819383568917023e-05,1.074114951358433e-05,5.006139945485407e-05,2.9849962378447756e-06,1.7728408718718048e-07,6.204798846563086e-08,5.408788432802422e-07,7.707665123954953e-12,1.1936198860833354e-08,6.184031198459637e-14,3.572741788008085e-11,2.4809654044026206e-09,4.364675563744538e-13,3.246641372558718e-07
4.033830267159586e-09,0.13081139988974577,0.46346346346346345,0.0,0.0,0.0,0.0730003687250019,0.0,0.00011263671844312723,2.8178654324883956e-08,1.2251882906858905e-09,4.428585232933805e-06,6.101840079897504e-08,3.906714598574233e-05,4.6913930639433745e-11,0.0,0.4634644450352227,3.9307439936820516e-05,1.075045648610513e-05,5.058372762250918e-05,2.9872145065204076e-06,1.826501888537757e-07,6.380855667307303e-08,5.646145144745309e-07,8.045931145312079e-12,1.2638206418530848e-08,6.547735273059305e-14,3.652587652429779e-11,2.6272354887335626e-09,4.622123726440858e-13,3.248925511321704e-07
4.100575481991805e-09,0.13081190834191916,0.46346346346346345,0.0,0.0,0.0,0.07299913410846583,0.0,0.00011521704727871716,2.908889122463509e-08,1.2682743456281316e-09,4.526051584142443e-06,6.327206292626469e-08,3.978254864577533e-05,4.801969271176168e-11,0.0,0.46346449202398393,4.0430831657454604e-05,1.0759085297734462e-05,5.109561302663626e-05,2.989462819692897e-06,1.8807885435724962e-07,6.558591672791506e-08,5.890045375359215e-07,8.393524200064948e-12,1.3370608362356971e-08,6.927186446692731e-14,3.732988071974291e-11,2.7798680331762316e-09,4.890775945996561e-13,3.2512385515300453e-07
4.167320696824024e-09,0.13081241854096765,0.46346346346346345,0.0,0.0,0.0,0.07299789811176366,0.0,0.00011780938151227703,3.0011585681724284e-08,1.3123197500922943e-09,4.624198011814445e-06,6.557076698358416e-08,4.0499126628032956e-05,4.9131741662029686e-11,0.0,0.46346454036740053,4.1563776979915575e-05,1.0767084391196102e-05,5.159722984138921e-05,2.9917405864552693e-06,1.9356873144019048e-07,6.737967487104609e-08,6.140544026313215e-07,8.750522625342211e-12,1.4134224337401406e-08,7.322809372172835e-14,3.8139494621672406e-11,2.9390367210345086e-09,5.170938254206644e-13,3.253581202438094e-07
4.234065911656243e-09,0.13081293045510403,0.46346346346346345,0.0,0.0,0.0,0.07299666072338087,0.0,0.0001204134642568225,3.094664993338118e-08,1.357332021188691e-09,4.7230321446092344e-06,6.791476132915941e-08,4.121689274652234e-05,5.025002105688145e-11,0.0,0.46346459007711327,4.270604605792999e-05,1.0774498747680634e-05,5.208875197066563e-05,2.9940472156993963e-06,1.9911848299553812e-07,6.918944373457599e-08,6.397694397029837e-07,9.117002478387344e-12,1.492988020984311e-08,7.735031925402576e-14,3.895478120181147e-11,3.1049166714694325e-09,5.462919215885823e-13,3.255953958809432e-07
4.300811126488462e-09,0.13081344405339135,0.46346346346346345,0.0,0.0,0.0,0.07299542193208318,0.0,0.00012302904542590813,3.1893997644749075e-08,1.4033184935458974e-09,4.822561460477016e-06,7.030429635705719e-08,4.1935859526285525e-05,5.137447820806793e-11,0.0,0.4634646411644791,4.385741305367848e-05,1.0781370134188561e-05,5.2570352809066196e-05,2.9963821174919902e-06,2.0472678773470918e-07,7.101484234843936e-08,6.661548212194647e-07,9.493037572009735e-12,1.575840785625539e-08,8.164285096274633e-14,3.977580216736312e-11,3.277684397682946e-09,5.767029855129551e-13,3.2583571353044414e-07
4.3675563413206815e-09,0.13081395930571155,0.46346346346346345,0.0,0.0,0.0,0.0729941817269116,0.0,0.00012565588149115661,3.285354390181534e-08,1.4502863243054417e-09,4.922793285865762e-06,7.273962444891588e-08,4.2656039206355427e-05,5.2505064011181177e-11,0.0,0.4634646936405769,4.501765611701879e-05,1.0787737333196495e-05,5.304220502541892e-05,2.9987447042359844e-06,2.1039234076966388e-07,7.285549613729496e-08,6.932155649227775e-07,9.878699514726595e-12,1.6620644956652946e-08,8.611002881433385e-14,4.0602617938468186e-11,3.457517765822092e-09,6.083583582845938e-13,3.260790895579752e-07
4.5010467709851206e-09,0.1308149946558993,0.46346346346346345,0.0,0.0,0.0,0.07299169703245784,0.0,0.00013094237564557296,3.4808899444259756e-08,1.5471938311563303e-09,5.125393013204624e-06,7.774867900950657e-08,4.4100084813384744e-05,5.478444219380496e-11,0.0,0.4634648028019188,4.73639028234147e-05,1.0799100602399586e-05,5.3957349531564525e-05,3.0035505992635966e-06,2.2189005694572735e-07,7.658110281180488e-08,7.493824526243615e-07,1.0679179605962026e-11,1.844962605040774e-08,9.558582689789181e-14,4.227386954695628e-11,3.8390994174501765e-09,6.755285458595683e-13,3.265750201809441e-07
4.621188157683116e-09,0.13081593184145635,0.46346346346346345,0.0,0.0,0.0,0.07298945586752409,0.0,0.00013573639543354958,3.6609615354826384e-08,1.6378351701663104e-09,5.310205745816055e-06,8.241601133477945e-08,4.5403991022067454e-05,5.6856418127652165e-11,0.0,0.46346490590219974,4.950373610384986e-05,1.0807938393693298e-05,5.4749350150521886e-05,3.007964772117995e-06,2.3242105207465496e-07,7.998269410603805e-08,8.022896568837994e-07,1.1433210161378714e-11,2.0219510693064027e-08,1.0475545233840902e-13,4.3798395171407963e-11,4.208498041644058e-09,7.405563026774249e-13,3.2703175172292603e-07
4.741329544381111e-09,0.13081687395205455,0.46346346346346345,0.0,0.0,0.0,0.07298720996327313,0.0,0.00014056337030697637,3.844859785020903e-08,1.7317598118912767e-09,5.497401635605524e-06,8.723572419326869e-08,4.6712004654202285e-05,5.894763585796908e-11,0.0,0.4634650136620511,5.1669056914318e-05,1.0815630344836156e-05,5.551239867695053e-05,3.0124597024055146e-06,2.431180335709925e-07,8.342817695346926e-08,8.574562869614718e-07,1.2219448769914471e-11,2.211188572799083e-08,1.14559691429834e-13,4.534257911304061e-11,4.603613165017101e-09,8.101132065843373e-13,3.274981809700336e-07
4.861470931079106e-09,0.13081782083819873,0.46346346346346345,0.0,0.0,0.0,0.0729849592651096,0.0,0.0001454220892888232,4.0325401646517535e-08,1.829003698932781e-09,5.687017977762119e-06,9.220935536646901e-08,4.802418720670498e-05,6.105792046840932e-11,0.0,0.4634651261366513,5.385871160103095e-05,1.0822319539336989e-05,5.6247454207523554e-05,3.0170321477958704e-06,2.5397403532688565e-07,8.69155947439134e-08,9.14906369495049e-07,1.3038238482403657e-11,2.413182042652028e-08,1.2502480774458875e-13,4.690672926174659e-11,5.0255258681146665e-09,8.843897600371782e-13,3.279741074194387e-07
4.9816123177771015e-09,0.13081877235669787,0.46346346346346345,0.0,0.0,0.0,0.07298270372094816,0.0,0.00015031139461305833,4.2239595375263594e-08,1.929601272291406e-09,5.87909054000929e-06,9.733846001293275e-08,4.9340597468577906e-05,6.318712461745248e-11,0.0,0.46346524337863765,5.6071585596725434e-05,1.0828131165222398e-05,5.6955457077063914e-05,3.0216789383137383e-06,2.6498228700421835e-07,9.044305518420914e-08,9.746625211840398e-07,1.3889902256284413e-11,2.6284429753685357e-08,1.3617730159450775e-13,4.849114066748829e-11,5.475328402949125e-09,9.635784365140168e-13,3.28459291783189e-07
5.101753704475097e-09,0.13081972837078965,0.46346346346346345,0.0,0.0,0.0,0.07298044328112767,0.0,0.0001552301787599529,4.4190761283187825e-08,2.0335855477334333e-09,6.073653594583927e-06,1.0262460992817266e-07,5.066129159751195e-05,6.533512671136434e-11,0.0,0.4634653654381919,5.8306602575210744e-05,1.0833174760168963e-05,5.7637327363816445e-05,3.0263969813094363e-06,2.7613621548264114e-07,9.400872917962207e-08,1.036745997586367e-06,1.4774743663060866e-11,2.8574871073561124e-08,1.4804389295932294e-13,5.00960960236956e-11,5.954123535423821e-09,1.0478735645458657e-12,3.28953468921925e-07
5.221895091173092e-09,0.13082068874943764,0.46346346346346345,0.0,0.0,0.0,0.07297817789832756,0.0,0.00016017738172471622,4.617849491967961e-08,2.1409881885498317e-09,6.270739953642361e-06,1.0806939283654706e-07,5.1986323197341137e-05,6.750182924872937e-11,0.0,0.4634654923631251,6.0562723559755596e-05,1.0837546173721697e-05,5.8293963728978496e-05,3.031183264933483e-06,2.8742944513807767e-07,9.761084959581104e-08,1.1011767409247997e-06,1.569304758397915e-11,3.100834097400295e-08,1.6065150503337076e-13,5.172186629807181e-11,6.463023910878144e-09,1.137471215824582e-12,3.294563574486016e-07
5.342036477871087e-09,0.13082165336721543,0.46346346346346345,0.0,0.0,0.0,0.07297590752748591,0.0,0.000165151988492624,4.8202404815652144e-08,2.2518395749183153e-09,6.470381007207583e-06,1.136744117130454e-07,5.331574339584366e-05,6.968715731539144e-11,0.0,0.4634656241989606,6.283894599647501e-05,1.084132928477831e-05,5.892624254049879e-05,3.036034860376649e-06,2.988557971425609e-07,1.0124770992573764e-07,1.1679734268640912e-06,1.6645080845402932e-11,3.359007220549219e-08,1.7402724837082148e-13,5.3368710450565814e-11,7.003151441741897e-09,1.232569097211354e-12,3.299676666936808e-07
5.4621778645690825e-09,0.13082262210391457,0.46346346346346345,0.0,0.0,0.0,0.07297363212572,0.0,0.0001701530267072342,5.0262112157044626e-08,2.3661688698715066e-09,6.672606762972698e-06,1.1944128413471883e-07,5.464960092245065e-05,7.189105721883798e-11,0.0,0.4634657609890135,6.513430280012166e-05,1.0844597495199198e-05,5.9535017252459205e-05,3.0409489230872153e-06,3.104092878997451e-07,1.0491766287693936e-07,1.2371535101891786e-06,1.7631092880332452e-11,3.632533073423472e-08,1.8819840561612687e-13,5.5036875912926456e-11,7.575636717338522e-09,1.3333664466487474e-12,3.3048710155691e-07
5.582319251267078e-09,0.1308235948443098,0.46346346346346345,0.0,0.0,0.0,0.07297135165224866,0.0,0.0001751795645063368,5.235725045724199e-08,2.4840040820513224e-09,6.877445886958149e-06,1.253716416600325e-07,5.598794218528816e-05,7.411349524203996e-11,0.0,0.4634659027744702,6.744786138292668e-05,1.0847415035767911e-05,6.012111799240966e-05,3.045922693291726e-06,3.220841267997897e-07,1.0861911890225214e-07,1.3087332693411221e-06,1.8651316388815667e-11,3.921941290492383e-08,2.0319241680020226e-13,5.672659949092388e-11,8.181618434961726e-09,1.4400639328226263e-12,3.3101436605770127e-07
5.702460637965073e-09,0.13082457147789062,0.46346346346346345,0.0,0.0,0.0,0.07296906606831693,0.0,0.00018023070850751232,5.448746523134971e-08,2.6053721253604294e-09,7.0849257444202155e-06,1.314671292349866e-07,5.733081134718346e-05,7.635445650237746e-11,0.0,0.4634660495944635,6.97787226744812e-05,1.0849838110700011e-05,6.068535132205469e-05,3.0509534960019494e-06,3.3387471342665034e-07,1.1235054469128169e-07,1.3827278497731552e-06,1.970596791578467e-11,4.2277642710195544e-08,2.1903686519995074e-13,5.843810697497014e-11,8.822242851660165e-09,1.5528635584786561e-12,3.3154916604061255e-07
5.822602024663068e-09,0.1308255518986341,0.46346346346346345,0.0,0.0,0.0,0.07296677533712308,0.0,0.0001853056019284774,5.665241367416798e-08,2.730298875651224e-09,7.2950724407111754e-06,1.3772940462475547e-07,5.8678250400435666e-05,7.86139439039805e-11,0.0,0.46346620148614753,7.212602013878413e-05,1.085191590164546e-05,6.122850014403898e-05,3.0560387405916847e-06,3.45775634320454e-07,1.1611046163615278e-07,1.4591513061102525e-06,2.079524845807549e-11,4.550536916348561e-08,2.3575946372607103e-13,6.017161349545405e-11,9.498663256101101e-09,1.6719685672779582e-12,3.32091211226084e-07
5.9427434113610634e-09,0.13082653600478214,0.46346346346346345,0.0,0.0,0.0,0.07296447942374737,0.0,0.00019040342283147032,5.885176434294101e-08,2.8588092245630747e-09,7.507910861948439e-06,1.4416013786986896e-07,6.0030299240231884e-05,8.089197717503724e-11,0.0,0.46346635848476875,7.44889187928451e-05,1.08536914462798e-05,6.175132373527992e-05,3.0611759199872178e-06,3.577816593681207e-07,1.1989744428130525e-07,1.5380166431031007e-06,2.191934408926679e-11,4.8907963772716806e-08,2.5338804182764475e-13,6.192732471816466e-11,1.0212039460020857e-08,1.797583354104384e-12,3.326402166717102e-07
6.062884798059059e-09,0.13082752369863807,0.46346346346346345,0.0,0.0,0.0,0.07296217829508356,0.0,0.00019552338248112847,6.108519684591626e-08,2.990927130630791e-09,7.723464715312839e-06,1.5076101076591135e-07,6.138699573657734e-05,8.318859198184472e-11,0.0,0.4634665206237361,7.686661423085362e-05,1.0855202406040838e-05,6.225455788815371e-05,3.0663626095400116e-06,3.6988773789219784e-07,1.2371011876633571e-07,1.6193358553738567e-06,2.307842647628353e-11,5.249081811197535e-08,2.719505329190376e-13,6.370543632701445e-11,1.0963537308717234e-08,1.929913378733476e-12,3.3319590375896297e-07
6.183026184757054e-09,0.1308285148863738,0.46346346346346345,0.0,0.0,0.0,0.07295987191977199,0.0,0.00020066472380549658,6.335240153773571e-08,3.126675667785332e-09,7.941756568761533e-06,1.5753371636571864e-07,6.27483758046025e-05,8.550383911156363e-11,0.0,0.4634666879346881,7.925833165769068e-05,1.0856481737177497e-05,6.273891514142692e-05,3.0715964656623346e-06,3.8208899450572653e-07,1.2754716127039115e-07,1.7031199659541466e-06,2.4272653425558912e-11,5.625934148821888e-08,2.914749622916269e-13,6.550613413234991e-11,1.1754328210017054e-08,2.069165082758545e-12,3.337580008565235e-07
