Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25)
1.2284179335678304e-09,0.13079227623635148,0.46346346346346345,0.0,0.0,0.0,0.07305121078993929,0.0,1.9852288759934074e-05,2.5163028132389303e-09,1.4886142771809642e-10,8.539877828326653e-07,4.109143123477259e-09,9.870913832886184e-06,7.770864437590904e-12,0.0,0.4634634957752091,4.797641510581277e-06,7.788455100991496e-06,1.7968509022510826e-05,2.8982446972564052e-06,2.849083899369027e-08,9.579526054798434e-09,3.674189155004716e-08,5.235069566968859e-13,3.2463832296160406e-10,1.6819031063136504e-15,7.038867313453783e-12,1.3256260736856122e-10,2.3256231078395445e-14,2.846922178663292e-07,4.889422100367713e-07,6.959474772058425e-12,4.25641844465904e-09,3.7077194472048445e-14
1.2488526359568678e-09,0.1307923941791292,0.46346346346346345,0.0,0.0,0.0,0.07305084590647927,0.0,2.0354412463923105e-05,2.604100944931363e-09,1.5272992715816855e-10,8.76183992407621e-07,4.273921777914e-09,1.0077594446408505e-05,7.977207865927582e-12,0.0,0.46346349743272575,4.950574537813771e-06,7.844740523962468e-06,1.8273863257773824e-05,2.900493845988343e-06,2.907558864864593e-08,9.781263666760782e-09,3.788202988025031e-08,5.397526516793012e-13,3.3928795928193246e-10,1.7578011081826022e-15,7.2219478023613546e-12,1.3857464303439837e-10,2.431271613909201e-14,2.863482923106993e-07,5.020878943923169e-07,7.1466146400495914e-12,4.4491859200643075e-09,3.764332669237911e-14
1.2692873383459051e-09,0.1307925125985357,0.46346346346346345,0.0,0.0,0.0,0.0730504809654042,0.0,2.085995569551601e-05,2.69343276518628e-09,1.5663945799801358e-10,8.984858609239999e-07,4.442161571285302e-09,1.0284450272348046e-05,8.185174644984561e-12,0.0,0.46346349914485074,5.1056349494448375e-06,7.899668640500384e-06,1.857847634824904e-05,2.90259685914669e-06,2.9668965036853498e-08,9.986168385382436e-09,3.9045942769968234e-08,5.563371293754108e-13,3.5438861359774733e-10,1.836035788821006e-15,7.405900977055167e-12,1.4475961837775862e-10,2.539963637801947e-14,2.879306773851034e-07,5.153250890810929e-07,7.335058487104748e-12,4.647033908979713e-09,3.8207771582784574e-14
1.2897220407349425e-09,0.13079263148792739,0.46346346346346345,0.0,0.0,0.0,0.07305011596591632,0.0,2.136887310001809e-05,2.784297096215387e-09,1.6059038618009525e-10,9.208897956145753e-07,4.613867754528125e-09,1.0491471715919359e-05,8.394741609105464e-12,0.0,0.4634635009123835,5.262810824306355e-06,7.953272151910577e-06,1.8882322857421658e-05,2.904564872243211e-06,3.0271057076129596e-08,1.0194226014713322e-08,4.0233996906078244e-08,5.732656153966835e-13,3.6994962429059733e-10,1.9166555295401078e-15,7.5906971478804e-12,1.5112001707094045e-10,2.6517429246572397e-14,2.894424044996504e-07,5.286515358531739e-07,7.524774186197285e-12,4.849994782649376e-09,3.8770550904912584e-14
1.3101567431239798e-09,0.13079275084086414,0.46346346346346345,0.0,0.0,0.0,0.07304975090722239,0.0,2.1881120651840372e-05,2.8766926587522652e-09,1.645830870213388e-10,9.433923798689632e-07,4.789045460832938e-09,1.0698649940749532e-05,8.605886190218069e-12,0.0,0.463463502736119,5.422090309066245e-06,8.00558297162629e-06,1.9185378246119623e-05,2.9064081873811614e-06,3.088194824497974e-08,1.0405422123294657e-08,4.144655709170982e-08,5.905433085372484e-13,3.859804716094405e-10,1.9997094466593953e-15,7.776308080433447e-12,1.5765833884980546e-10,2.7666535023904003e-14,2.908864083406242e-07,5.420650317982501e-07,7.715730397555802e-12,5.058100011188949e-09,3.9331687534846804e-14
1.3510261479020543e-09,0.13079299091257432,0.46346346346346345,0.0,0.0,0.0,0.07304902060906612,0.0,2.2915436344268152e-05,3.0660718755027485e-09,1.726953502369874e-10,9.886806706213363e-07,5.149835453757848e-09,1.1113444854339892e-05,9.032820790251823e-12,0.0,0.46346350655535745,5.7469130209379105e-06,8.10645036263524e-06,1.9789021853211582e-05,2.9097581259826278e-06,3.213043591383112e-08,1.0837171079410955e-08,4.3946645269847616e-08,6.261669753347832e-13,4.194903016901359e-10,2.1733199257153454e-15,8.149868232164654e-12,1.7127883197595934e-10,3.006046074649993e-14,2.9358250530814343e-07,5.691446283322571e-07,8.101242821417965e-12,5.489865038746891e-09,4.04491293460367e-14
1.3878086122023214e-09,0.13079320850166062,0.46346346346346345,0.0,0.0,0.0,0.07304836313037556,0.0,2.385729278836388e-05,3.2417351982162662e-09,1.8014317979086513e-10,1.029746605063909e-06,5.486468536127619e-09,1.1487221430867954e-05,9.422242454978214e-12,0.0,0.46346351019277393,6.046330206163858e-06,8.193114694325317e-06,2.032936684545724e-05,2.912435012333945e-06,3.328490113617216e-08,1.1236330343865452e-08,4.628415565936321e-08,6.594741576781019e-13,4.5135397243245177e-10,2.3384018783427562e-15,8.488603418496168e-12,1.841711851600028e-10,3.232655991689136e-14,2.958048629933748e-07,5.937929601396202e-07,8.452147608552406e-12,5.896345286798059e-09,4.144945868544092e-14
1.4245910765025885e-09,0.13079342750076858,0.46346346346346345,0.0,0.0,0.0,0.07304770544772649,0.0,2.4809308172167563e-05,3.4223355539531146e-09,1.877325395056831e-10,1.0710863703258905e-06,5.834424949263692e-09,1.1861397640368236e-05,9.816449711813952e-12,0.0,0.46346351402445723,6.352381615605365e-06,8.27605297106798e-06,2.0866805565442707e-05,2.9148361698076995e-06,3.446894643135449e-08,1.1645426502902858e-08,4.870665073232377e-08,6.93992365133689e-13,4.848937504921292e-10,2.512167576648287e-15,8.829599978987099e-12,1.9767963731083798e-10,3.47010925834781e-14,2.9784909835140077e-07,6.186914625966903e-07,8.806618273230764e-12,6.3199437669354295e-09,4.244486476417046e-14
1.4613735408028557e-09,0.13079364787857412,0.46346346346346345,0.0,0.0,0.0,0.07304704755665403,0.0,2.5771265724115815e-05,3.607862271767467e-09,1.9546586373604063e-10,1.112685544196966e-06,6.193731722939113e-09,1.2235942795127269e-05,1.021532988795948e-11,0.0,0.46346351805489067,6.66500029441291e-06,8.355425221618601e-06,2.1401224382904144e-05,2.916998811621144e-06,3.5682887703754965e-08,1.2064370745405637e-08,5.1216187448779976e-08,7.297509123476886e-13,5.201699486175166e-10,2.6949294957777745e-15,9.172738716184196e-12,2.1181936934307297e-10,3.718673253519428e-14,2.9972895617054127e-07,6.438291199907661e-07,9.164498098881378e-12,6.760814227455501e-09,4.3435511984672656e-14
1.4981560051031228e-09,0.13079386960512351,0.46346346346346345,0.0,0.0,0.0,0.07304638945273897,0.0,2.674295821305035e-05,3.79830388097854e-09,2.0334563409925806e-10,1.1545310537442074e-06,6.564415376299107e-09,1.261083063031503e-05,1.0618775096639687e-11,0.0,0.46346352228851334,6.98411984017345e-06,8.431384601162652e-06,2.193251736175842e-05,2.918955308269599e-06,3.6926998424367315e-08,1.249307368874074e-08,5.3814801868363767e-08,7.667788163992162e-13,5.572443041268304e-10,2.8870074915036415e-15,9.517911580166016e-12,2.2660574277657967e-10,3.978618536926534e-14,3.0145727025188335e-07,6.691953989067515e-07,9.525637230040559e-12,7.2191025869581415e-09,4.4421571120163606e-14
1.5349384694033899e-09,0.13079409265192055,0.46346346346346345,0.0,0.0,0.0,0.0730457311316074,0.0,2.7724187182522308e-05,3.993648166060494e-09,2.113743705920029e-10,1.1966110735941343e-06,6.946502035871214e-09,1.2986038724187716e-05,1.1026681959705109e-11,0.0,0.4634635267297208,7.309674371972451e-06,8.504077686814604e-06,2.2460585896125444e-05,2.9207338255658998e-06,3.8201512527143044e-08,1.2931445601618562e-08,5.650450906765947e-08,8.051047956215517e-13,5.961799632940728e-10,3.088728719330849e-15,9.86502082833003e-12,2.4205430187815223e-10,4.2502188871142334e-14,3.0304600149562577e-07,6.947802273833392e-07,9.889892375837266e-12,7.694947278848188e-09,4.540321823288086e-14
1.571720933703657e-09,0.13079431699167834,0.46346346346346345,0.0,0.0,0.0,0.07304507258893035,0.0,2.8714762269375635e-05,4.193882218649269e-09,2.195546237153997e-10,1.2389149306173795e-06,7.340017537569571e-09,1.3361547994919161e-05,1.1438951353570454e-11,0.0,0.4634635313828649,7.641598502314693e-06,8.57364476025192e-06,2.2985338362595935e-05,2.92235887764299e-06,3.950662710707353e-08,1.3379396573593223e-08,5.928730309937995e-08,8.44757269018635e-13,6.370414657015178e-10,3.3004275534290603e-15,1.021397823798805e-11,2.581807755656799e-10,4.5337513352424347e-14,3.0450627840714493e-07,7.205739749808445e-07,1.0257126526444047e-11,8.188479580752431e-09,4.638063367080435e-14
1.608503398003924e-09,0.1307945425983081,0.46346346346346345,0.0,0.0,0.0,0.0730444138204234,0.0,2.9714500595363658e-05,4.398992486862891e-09,2.2788896747516085e-10,1.2814330146527823e-06,7.744987514935069e-09,1.3737342263287577e-05,1.1855488175693278e-11,0.0,0.46346353625225445,7.979827311773156e-06,8.640220078298696e-06,2.3506689787710835e-05,2.923851806925939e-06,4.084250493743197e-08,1.38368366421893e-08,6.216515698445901e-08,8.857643561484519e-13,6.79894728579373e-10,3.522445505494517e-15,1.0564704369130644e-11,2.7500107909375445e-10,4.829496195008777e-14,3.058484391113437e-07,7.465674337022761e-07,1.062720868165682e-11,8.699823929809282e-09,4.7354001196793634e-14
1.6452858623041912e-09,0.13079476944679555,0.46346346346346345,0.0,0.0,0.0,0.07304375482184637,0.0,3.072322622569162e-05,4.608964821987219e-09,2.363799931967406e-10,1.3241566952061258e-06,8.161437474850827e-09,1.4113407875211875e-05,1.2276201130161121e-11,0.0,0.463463541342155,8.32429632636e-06,8.703932131647117e-06,2.402456153041037e-05,2.9252311977792245e-06,4.220927681315228e-08,1.4303675885067224e-08,6.51400227309921e-08,9.281538773914525e-13,7.248070311496001e-10,3.755131143637867e-15,1.0917127876279395e-11,2.925313155276063e-10,5.137737088828169e-14,3.0708207422078186e-07,7.727517997537177e-07,1.1000013591426926e-11,9.229098224053467e-09,4.832350714201678e-14
1.6820683266044583e-09,0.13079499751314022,0.46346346346346345,0.0,0.0,0.0,0.07304309558900295,0.0,3.1740769683800064e-05,4.823784522706019e-09,2.450303040332553e-10,1.3670782438007728e-06,8.589392862865372e-09,1.4489733373878086e-05,1.2701002529742273e-11,0.0,0.4634635466567893,8.674941497508137e-06,8.76490389245382e-06,2.453888097851646e-05,2.926513235264216e-06,4.360704373648532e-08,1.4779824488654494e-08,6.821383137068851e-08,9.71953354468641e-13,7.71846998996812e-10,3.998840011412627e-15,1.1271184866852583e-11,3.1078777702335376e-10,5.458760970589128e-14,3.0821606966509146e-07,7.991186560910213e-07,1.137542150757803e-11,9.776414110762482e-09,4.9289339613156574e-14
1.7188507909047254e-09,0.13079522677428052,0.46346346346346345,0.0,0.0,0.0,0.0730424361177404,0.0,3.276696751473621e-05,5.0434363770006585e-09,2.5384251008331646e-10,1.4101907617197852e-06,9.028879119649769e-09,1.4866309214097493e-05,1.3129808112511278e-11,0.0,0.4634635522003373,9.031699184550543e-06,8.823253051321623e-06,2.5049581258599385e-05,2.927712017206969e-06,4.5035878956795945e-08,1.5265192800423265e-08,7.1388493007139e-08,1.0171900111248197e-12,8.210845884804401e-10,4.253934547051678e-15,1.1626818304464024e-11,3.2978694592667865e-10,5.792858145197122e-14,3.0925864887260897e-07,8.256599557162013e-07,1.1753317946174011e-11,1.0341877262364764e-08,5.025168784900494e-14
1.7556332552049925e-09,0.13079545720803476,0.46346346346346345,0.0,0.0,0.0,0.07304177640394935,0.0,3.380166189106378e-05,5.267904701840482e-09,2.6281922404810055e-10,1.4534881128404316e-06,9.479921729788914e-09,1.5243127513134893e-05,1.3562536871526435e-11,0.0,0.4634635579769366,9.394506139539751e-06,8.879092244160131e-06,2.555660095860163e-05,2.9288398259892804e-06,4.649582987532532e-08,1.5759691368873198e-08,7.466589687292834e-08,1.0638907739408308e-12,8.72591071194866e-10,4.520784002957507e-15,1.1983977454075296e-11,3.4954549570020186e-10,6.14032228508913e-14,3.102174139289623e-07,8.523680056884041e-07,1.2133593460067319e-11,1.0925587640488824e-08,5.121074158800206e-14
1.7924157195052596e-09,0.13079568879304318,0.46346346346346345,0.0,0.0,0.0,0.07304111644356326,0.0,3.4844700257006014e-05,5.497173380757722e-09,2.719630573781498e-10,1.4969648612972822e-06,9.942546263757858e-09,1.562018183392342e-05,1.3999110896465947e-11,0.0,0.46346356399068267,9.763299494252872e-06,8.932529269304619e-06,2.6059883862736543e-05,2.9299073646042785e-06,4.798691982333979e-08,1.6263230973305706e-08,7.804791139427083e-08,1.112082273253987e-12,9.264390184805036e-10,4.799764365458286e-15,1.2342617366727684e-11,3.7008029168701964e-10,6.501450443854395e-14,3.1109938550208245e-07,8.792354518225615e-07,1.2516143421232538e-11,1.1527639748598534e-08,5.2166690453785486e-14
1.8291981838055267e-09,0.13079592150871672,0.46346346346346345,0.0,0.0,0.0,0.07304045623255838,0.0,3.589593500665435e-05,5.731225899404737e-09,2.812766168603699e-10,1.5406162137043758e-06,1.0416778413904816e-08,1.5997466996731192e-05,1.4439455226154305e-11,0.0,0.46346357024562856,1.0138016749226496e-05,8.983667295290539e-06,2.655937869815688e-05,2.930923961350458e-06,4.950914972208637e-08,1.677572264565502e-08,8.153638426165503e-08,1.1617908441595282e-12,9.827022859894847e-10,5.091258274838601e-15,1.2702698402433485e-11,3.914083917183048e-10,6.876543067096544e-14,3.119110413470874e-07,9.062552640475399e-07,1.2900867812461026e-11,1.2148122873680782e-08,5.3119723506980486e-14
1.865980648105794e-09,0.13079615533518987,0.46346346346346345,0.0,0.0,0.0,0.07303979576695349,0.0,3.695522319217117e-05,5.970045379192152e-09,2.907625015973675e-10,1.5844379656697885e-06,1.0902644025241558e-08,1.63749789154438e-05,1.488349771093007e-11,0.0,0.46346357674578564,1.051859576466992e-05,9.032605059686564e-06,2.705503889288129e-05,2.9318977474274707e-06,5.106249963286896e-08,1.7297077686846332e-08,8.513314250477042e-08,1.2130425275764116e-12,1.0414559983103858e-09,5.3956549456818495e-15,1.3064185788403996e-11,4.135470465731362e-10,7.26590400068198e-14,3.1265835321333976e-07,9.334207223951979e-07,1.3287671028048164e-11,1.2787121317458235e-08,5.407002880021531e-14
1.9027631124060614e-09,0.1307963902532777,0.46346346346346345,0.0,0.0,0.0,0.07303913504280947,0.0,3.8022426258249885e-05,6.2136146091061375e-09,3.0042330033408915e-10,1.6284264523332157e-06,1.1400169121773288e-08,1.6752714454962573e-05,1.5331168883880854e-11,0.0,0.4634635834951236,1.0904974753102311e-05,9.079437059389196e-06,2.754682234446682e-05,2.932835811321518e-06,5.2646930205288664e-08,1.7827207679724188e-08,8.883999257033696e-08,1.2658630713568417e-12,1.1027765336555928e-09,5.7133500875415935e-15,1.3427049210023075e-11,4.3651370029854227e-10,7.669840496520559e-14,3.133468220193214e-07,9.607254035917725e-07,1.3676461683057484e-11,1.3444714617600252e-08,5.50177929027547e-14
1.9395455767063287e-09,0.1307966262444367,0.46346346346346345,0.0,0.0,0.0,0.07303847405622918,0.0,3.909740979975612e-05,6.461916075795817e-09,3.102615890939284e-10,1.6725785026652745e-06,1.1909379928966454e-08,1.7130671306862485e-05,1.5782401840129136e-11,0.0,0.46346359049757063,1.12970922735589e-05,9.124253732753298e-06,2.8034691198952203e-05,2.933744333149117e-06,5.4262384030895986e-08,1.8366024499758797e-08,9.265872040215147e-08,1.3202779314210106e-12,1.1667415086132556e-09,6.044745825936076e-15,1.379126243347115e-11,4.603259903968881e-10,8.088663216000332e-14,3.139815112299527e-07,9.88163168225137e-07,1.4067152430747428e-11,1.4120977759370874e-08,5.596320061210215e-14
1.976328041006596e-09,0.13079686329072865,0.46346346346346345,0.0,0.0,0.0,0.07303781280335717,0.0,4.018004334003779e-05,6.714931992015081e-09,3.2027992909254534e-10,1.7168913972788717e-06,1.2430302892839564e-08,1.7508847881002156e-05,1.623713212348812e-11,0.0,0.46346359775701346,1.1694887227215165e-05,9.167141633905574e-06,2.851861163963101e-05,2.9346287015160244e-06,5.5908786908755476e-08,1.8913440324166864e-08,9.659109152312123e-08,1.3763122729235423e-12,1.2334297629647978e-09,6.390250623688258e-15,1.4156802957396005e-11,4.850017478870355e-10,8.52268623118842e-14,3.1456707842469203e-07,1.015728148463426e-06,1.4459659787860742e-11,1.4815981378120941e-08,5.690643467210812e-14
2.0131105053068633e-09,0.1307971013747877,0.46346346346346345,0.0,0.0,0.0,0.0730371512803795,0.0,4.127020012772629e-05,6.972644323498339e-09,3.3048086490159405e-10,1.7613628295162614e-06,1.2962964696094444e-08,1.7887243211102808e-05,1.6695297619887943e-11,0.0,0.46346360527729796,1.2098298854285842e-05,9.208183599569969e-06,2.8998553685237293e-05,2.9354936150867988e-06,5.7586049028894493e-08,1.946936763993105e-08,1.006388511191462e-07,1.4339909714507667e-12,1.3029213445689107e-09,6.7502792026185384e-15,1.4523651690936949e-11,5.105589972453729e-10,8.972227023911509e-14,3.15107805069632e-07,1.0434147363018242e-06,1.485390396744483e-11,1.552979195301007e-08,5.784767539787595e-14
2.0498929696071306e-09,0.13079734047978933,0.46346346346346345,0.0,0.0,0.0,0.07303648948352337,0.0,4.236775695003486e-05,7.235034814347243e-09,3.408669228366618e-10,1.8059908695865923e-06,1.3507392271668527e-08,1.8265856872490262e-05,1.7156838457016205e-11,0.0,0.4634636130622287,1.2507266732064046e-05,9.247458908724684e-06,2.9474490997137766e-05,2.9363431708628e-06,5.9294066079273214e-08,2.0033719251221253e-08,1.0480372412465839e-07,1.4933386142330728e-12,1.375297494313298e-09,7.125252465573178e-15,1.4891792657553557e-11,5.370159562327008e-10,9.437606482818894e-14,3.156076245162308e-07,1.0712175723149565e-06,1.5249808718824348e-11,1.6262471992333374e-08,5.878710051042072e-14
2.086675433907398e-09,0.13079758058942254,0.46346346346346345,0.0,0.0,0.0,0.073035827409057,0.0,4.3472593960745056e-05,7.502085011002767e-09,3.5144060954580175e-10,1.850773931539038e-06,1.406361281405127e-08,1.8644688910374717e-05,1.7621696909662206e-11,0.0,0.4634636211155699,1.2921730773973212e-05,9.285043435400747e-06,2.994640069513703e-05,2.937180940965585e-06,6.103272028158565e-08,2.0606408286654406e-08,1.0908741530965237e-07,1.554379501381435e-12,1.4506406311354718e-09,7.515597418815487e-15,1.5261212722549896e-11,5.643910356127943e-10,9.919148898527141e-14,3.1607014826007697e-07,1.0991315348930097e-06,1.5647301174473476e-11,1.7014080210816457e-08,5.972488499924746e-14
2.1234578982076652e-09,0.13079782168786366,0.46346346346346345,0.0,0.0,0.0,0.0730351650532893,0.0,4.458459452130349e-05,7.773776284873613e-09,3.622044107775711e-10,1.8957107428671857e-06,1.4631653788661594e-08,1.902373977726568e-05,1.8089817310309876e-11,0.0,0.46346362944104486,1.3341631229511281e-05,9.321009794919075e-06,3.0414263181519242e-05,2.9380100394747338e-06,6.28018813608201e-08,2.118734820666188e-08,1.1349160936815761e-07,1.6171376471520642e-12,1.5290343371137234e-09,7.921747094794326e-15,1.563190134138471e-11,5.927028387681866e-10,1.04171819569503e-13,3.164986905085684e-07,1.1271517299406361e-06,1.6046311703503157e-11,1.7784671699226996e-08,6.066120081268506e-14
2.1602403625079325e-09,0.13079806375975223,0.46346346346346345,0.0,0.0,0.0,0.07303450241256974,0.0,4.570364505367921e-05,8.050089853688105e-09,3.731607903101451e-10,1.9408003165520046e-06,1.521154293953725e-08,1.9403010278339625e-05,1.8561145964580528e-11,0.0,0.46346363804233687,1.3766908684973949e-05,9.35542748384819e-06,3.087806197296797e-05,2.938833180623948e-06,6.460140745310723e-08,2.1776452811077958e-08,1.1801797100820892e-07,1.6816367812214005e-12,1.610563342629204e-09,8.344140475261439e-15,1.600385032868387e-11,6.219701612184088e-10,1.0932036730907589e-13,3.1689629112049894e-07,1.1552734810187622e-06,1.644677377139557e-11,1.8574298086633637e-08,6.159621677889268e-14
