Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39)
7.648156413695466e-15,0.1307866445777732,0.46346346346346345,0.0,0.0,0.0,0.07307307293718056,1.5265594269805079e-33,1.99163480526058e-15,9.897150704762791e-20,1.6346061704123585e-20,4.9853835885163737e-17,4.034540714017055e-24,1.3850580978489755e-15,6.66753008934239e-22,0.0,0.46346346346346345,4.3858625822426334e-13,9.244252910385366e-11,9.244337651215428e-11,8.602065385243984e-11,2.474253641693355e-13,1.9092962453337402e-13,5.1638878466490465e-18,1.9853011093529573e-23,8.706900252963534e-26,1.2486167333417422e-31,2.137053515589126e-24,1.7315735739129513e-25,4.556827494826222e-32,1.1329009717553416e-16,3.590445322174295e-17,1.3788131282850616e-22,6.047035169224116e-25,5.6031619533829215e-21,5.9474991851563865e-28,7.592097669401685e-57,4.019013754999983e-62,5.162211192541549e-41,2.8798057711303106e-62,8.08206473243157e-68,3.733904625023551e-68,9.547361611976707e-69,3.328104337696545e-70,2.9726294925074064e-76,5.357801920080661e-31
1.1472241103976715e-14,0.13078664458665998,0.46346346346346345,0.0,0.0,0.0,0.07307307286923419,5.338459484120039e-33,4.123416127829632e-15,2.0490828215475433e-19,3.3842336547378406e-20,1.0321637915307e-16,1.1019553640390687e-23,2.8675761509161293e-15,1.380456677725011e-21,0.0,0.46346346346346345,6.580055776867204e-13,1.3866358119080803e-10,1.3866533564031746e-10,1.290301757810634e-10,3.711371532550155e-13,2.8639134611732914e-13,1.0691092228077951e-17,5.0631335771114544e-23,2.877626888100081e-25,4.892243945069886e-31,5.8295882448338815e-24,4.722424311530185e-25,1.5910552214865544e-31,2.3455117222774775e-16,7.433549005614274e-17,3.5164185755007057e-22,1.9985510311805365e-24,1.1536172359072569e-20,1.6244475557609186e-27,1.0501981833343468e-55,6.196039942369508e-61,2.2571900418716316e-40,3.98794037323083e-61,1.2543105474524508e-66,5.792076839480619e-67,1.350643652761619e-67,5.738800151337461e-69,4.766166534879908e-75,1.4634929466049655e-30
1.5296325794257964e-14,0.1307866445955468,0.46346346346346345,0.0,0.0,0.0,0.07307307280128782,1.3339368807294942e-32,7.012831345361697e-15,3.484957790018416e-19,5.75567589334889e-20,1.7554453123463894e-16,2.3056533646297115e-23,4.876977183659258e-15,2.3478415502288935e-21,0.0,0.46346346346346345,8.775088135072017e-13,1.848844393065871e-10,1.84887423161981e-10,1.7203911218140977e-10,4.948482068608516e-13,3.8185089844732474e-13,1.818261185365923e-17,9.983290661639226e-23,6.869544463689961e-25,1.3093795021527781e-30,1.2183792636809148e-23,9.867891287655654e-25,3.970497117537051e-31,3.9890742935225273e-16,1.264249791028845e-16,6.933569692139016e-22,4.7710091454472406e-24,1.9516396326077853e-20,3.398888802127786e-27,4.819710056924893e-55,3.135874773478226e-60,6.5709425134232726e-40,1.8330712945326188e-60,6.324753415673129e-66,2.9531081854759766e-66,6.337608485870896e-67,3.2571914931741097e-68,2.513502153157784e-74,3.062322070072304e-30
1.9120410484539213e-14,0.13078664460443382,0.46346346346346345,0.0,0.0,0.0,0.07307307273334145,2.8300947090170364e-32,1.0713989494860344e-14,5.32423439451337e-19,8.793340852026045e-20,2.6819312291526516e-16,4.19734231992187e-23,7.450888584582133e-15,3.587042622223447e-21,0.0,0.46346346346346345,1.0971019599099115e-12,2.311050895969113e-10,2.311096482472121e-10,2.1504742123794618e-10,6.185584724594414e-13,4.773081266290572e-13,2.777870801911694e-17,1.7146139736623483e-22,1.3934759318511756e-24,2.923243164199127e-30,2.2154882826747758e-23,1.7940183212231523e-24,8.412876310478388e-31,6.094361248661224e-16,1.93148444141801e-16,1.1908350200430985e-21,9.677949886105068e-24,2.965581530578241e-20,6.187548362966142e-27,1.7756769730462844e-54,1.2308699464798405e-59,1.5940540314176473e-39,6.765113266131605e-60,2.4888461021366615e-65,1.166920074264549e-65,2.3820470908279714e-66,1.4056027224502658e-67,1.0255526062139707e-73,5.575219259896445e-30
2.676857986510171e-14,0.13078664462220813,0.46346346346346345,0.0,0.0,0.0,0.07307307259744872,1.0368608438828884e-31,2.0602471586125317e-14,1.0238338944441297e-18,1.690913718408234e-19,5.157290090509732e-16,1.1082133340164838e-22,1.4327653567823516e-14,6.898064950226027e-21,0.0,0.46346346346346345,1.5365636334683245e-12,3.2354575365226056e-10,3.2355451974324123e-10,3.010621179671408e-10,8.659765901834174e-13,6.68215464913401e-13,5.341651637911578e-17,3.9430535548597696e-22,4.490967725617735e-24,1.1461824787821288e-29,5.8314261761653e-23,4.719757703718491e-24,3.0692663283880365e-30,1.1719045351958826e-15,3.7141603181442835e-16,2.7385667668888763e-21,3.119095796587146e-23,5.632258951660797e-20,1.6336954007446653e-26,2.1585234542078843e-53,2.153856253616965e-58,8.21955078796689e-39,8.354789117141066e-59,4.378450973343571e-64,2.1499655419597027e-64,3.4519673737168965e-65,4.40583871331705e-66,2.489110310269718e-72,1.4722933887713345e-29
3.441674924566421e-14,0.13078664463998288,0.46346346346346345,0.0,0.0,0.0,0.07307307246155599,2.6923796613521498e-31,3.378775619168895e-14,1.6790887138045644e-18,2.773070575659611e-19,8.457991288273924e-16,2.2975867974902846e-22,2.349708703317821e-14,1.1313290903920851e-20,0.0,0.46346346346346345,1.976390484554696e-12,4.159855736304298e-10,4.159999499442881e-10,3.870742668401053e-10,1.1133915074960382e-12,8.591133643908877e-13,8.76014379033287e-17,7.276612049604558e-22,1.0559483302165644e-23,3.0290365757674797e-29,1.2056202115753916e-22,9.753868570323554e-24,7.942480403156026e-30,1.9218890333264252e-15,6.091188903467146e-16,5.053881611821064e-21,7.333911213856519e-23,9.126446593825832e-20,3.3870594255578186e-26,1.0712343133248434e-52,1.2042176948910476e-57,2.640296895753143e-38,4.182131885014726e-58,2.4588930390751197e-63,1.2290386720143185e-63,1.8744763746037982e-64,2.995337224410752e-65,1.606652897253129e-71,3.052938361834266e-29
4.9713088006789205e-14,0.13078664467553378,0.46346346346346345,0.0,0.0,0.0,0.07307307218977054,1.1934173941882853e-30,7.004696427348299e-14,3.481067539170649e-18,5.748965462193841e-19,1.7535142336691483e-15,6.903461807981632e-22,4.871264169902905e-14,2.3456537289457765e-20,0.0,0.46346346346346345,2.8571395751741848e-12,6.008626817508068e-10,6.008924861815884e-10,5.590909224824302e-10,1.6082117425758655e-12,1.2408808534928773e-12,1.8160680772999315e-16,1.74839865306727e-21,3.7815539387701687e-23,1.2814095849139586e-28,3.59882375501993e-22,2.909231805724443e-23,3.489539302366026e-29,3.9842792828356e-15,1.2628021695616522e-15,1.2143618808429679e-20,2.6264777528569363e-22,1.8445510864677723e-19,1.0177130136446586e-25,1.6052115800749504e-51,2.3638332419247558e-56,1.752591424746038e-37,6.506940268728133e-57,4.97741258490928e-62,2.6182407857040256e-62,3.974313111375847e-63,1.0678012725686537e-63,5.6331231832247126e-70,9.176739192833884e-29
8.030576552903919e-14,0.1307866447466409,0.46346346346346345,0.0,0.0,0.0,0.07307307164619962,8.80211449522068e-30,1.8211719327596039e-13,9.050919770675703e-18,1.494682051884743e-18,4.5592798608005655e-15,2.967902622198e-21,1.2664803104013452e-13,6.099777302757429e-20,0.0,0.46346346346346345,4.623019339005351e-12,9.706067709821197e-10,9.706842616599695e-10,9.030936681031611e-10,2.5978138170345924e-12,2.0043026097971023e-12,4.721447721723938e-16,5.2373511360950564e-21,1.942537286603304e-22,7.74311343161229e-28,1.5250666326253624e-21,1.2315530722073946e-22,2.5236280978099203e-28,1.0358419134626892e-14,3.2832536625870508e-15,3.6378520307759346e-20,1.3492618372095582e-21,4.553453889435957e-19,4.375470402881263e-25,5.444822643203978e-50,1.043391388135491e-54,2.263831035637109e-36,2.4216132242892925e-55,2.3827497150848804e-60,1.3452110052745354e-60,2.5762611363337292e-61,1.0694594299036824e-61,7.092858822398712e-68,3.9486832249306177e-28
1.4149112057353917e-13,0.1307866448888768,0.46346346346346345,0.0,0.0,0.0,0.07307307055905782,9.303626905858501e-29,5.644439272503166e-13,2.8054405976062346e-17,4.632479297473525e-18,1.4132461496046978e-14,1.671121374788823e-20,3.9251678756485067e-13,1.8912261249732428e-19,0.0,0.46346346346346345,8.172305561821273e-12,1.7100544438047872e-09,1.7102946221094921e-09,1.590976917998465e-09,4.57686440204353e-12,3.5306933729207346e-12,1.4632126232678864e-15,1.8051596064119486e-20,1.2526993593723742e-21,5.610590343046579e-27,8.33613628292427e-21,6.735800572939927e-22,2.5676289581756254e-27,3.2101572017309405e-14,1.017631468472532e-14,1.2540145714557673e-19,8.70207335656034e-21,1.2764664136675882e-18,2.4638712886935645e-24,3.204516566953786e-48,7.329457781898451e-53,4.450946929229571e-35,1.7030760095954808e-53,1.974269679564526e-58,1.1889030933641729e-58,3.549410539092614e-59,1.8801713110422248e-59,1.942430579862716e-65,2.2273039478087183e-27
2.6386183066253914e-13,0.13078664517343516,0.46346346346346345,0.0,0.0,0.0,0.07307306838477423,1.2038700679753747e-27,1.9616850968407847e-12,9.751861617061986e-17,1.609946583026111e-17,4.912799807058096e-14,1.1094967049672713e-19,1.3641004338624293e-12,6.576645220964681e-19,0.0,0.4634634634634634,1.534098878400603e-11,3.1887877834937153e-09,3.1896225625318222e-09,2.9662546147010844e-09,8.534351457562788e-12,6.581664973991182e-12,5.0844094626457056e-15,6.703560310060962e-20,9.05001424463812e-21,4.3433457425527846e-26,5.2236181634600406e-20,4.2628365069251795e-21,3.109216952095867e-26,1.1154748748092214e-13,3.5369799698882335e-14,4.658020482674012e-19,6.288169358061167e-20,3.703803498646229e-18,1.6360853924317742e-23,2.5523294123627855e-46,6.476061643718704e-51,1.0642748344405252e-33,1.808215946710092e-51,2.287932298311564e-56,1.45185521617123e-56,7.59974074465167e-57,4.582978268799779e-57,8.291749816621954e-63,1.4837284809698016e-26
3.862325407515391e-13,0.13078664545810886,0.46346346346346345,0.0,0.0,0.0,0.07307306621049069,4.8355019092257365e-27,4.202171531072857e-12,2.089285878583827e-16,3.4486337411044205e-17,1.0525900645579775e-13,3.333464344177818e-19,2.921955627356495e-12,1.4093603419169352e-18,0.0,0.46346346346346334,2.26031583047654e-11,4.667305136802622e-09,4.669093438310484e-09,4.3408807854429545e-09,1.2491019877576034e-11,9.630224740108345e-12,1.0889839380448398e-14,1.4714232062874153e-19,2.7942608263802626e-20,1.3703510103559617e-25,1.5089979473934515e-19,1.2448677924606506e-20,1.2067893142445021e-25,2.389136248672308e-13,7.577145339400381e-14,1.0226442149572492e-18,1.9418215540114663e-19,6.871241659791917e-18,4.916134843005509e-23,2.1785505910221e-45,5.61511565731356e-50,5.30829672088718e-33,1.6586183536037088e-50,2.1222405452238882e-55,1.3591851103510455e-55,7.957621172925044e-56,4.879309147939129e-56,9.758909148198406e-62,4.467744059886542e-26
5.08603250840539e-13,0.13078664574289778,0.46346346346346345,0.0,0.0,0.0,0.07307306403620718,1.3273061545965043e-26,7.285617148440068e-12,3.622882134709286e-16,5.979034322529558e-17,1.825298999495982e-13,7.385890813262343e-19,5.065817223781971e-12,2.444287912380199e-18,0.0,0.4634634634634632,2.995882149961143e-11,6.145606533789703e-09,6.148707215949221e-09,5.714855725414192e-09,1.644686991864532e-11,1.267637462355262e-11,1.8877852875605965e-14,2.583471709922087e-19,6.284764181172476e-20,3.1189249739155383e-25,3.2239328796513196e-19,2.6944512237222362e-20,3.215368605648115e-25,4.141637935634595e-13,1.3137897722955705e-13,1.795887785148825e-18,4.36812988973379e-19,1.0468897638320025e-17,1.0893716796364148e-22,1.177549163437625e-44,3.0642693145344192e-49,1.7082723375162154e-32,9.529115052986841e-50,1.2295717834681563e-54,7.908643684330544e-55,5.0417721084352e-55,3.119211220072475e-55,6.754761712085392e-61,9.919231155315373e-26
6.30973960929539e-13,0.130786646027802,0.46346346346346345,0.0,0.0,0.0,0.07307306186192372,2.962161895337884e-26,1.1211726419044563e-11,5.576015218262959e-16,9.20086415264692e-17,2.8094511677766113e-13,1.3831913083932907e-18,7.795411303637411e-12,3.762466398640982e-18,0.0,0.46346346346346307,3.7407985999063164e-11,7.623692005497415e-09,7.628463860842624e-09,7.088179739574983e-09,2.0401901845874414e-11,1.5720116640884615e-11,2.904674622800923e-14,4.006254764532551e-19,1.1884500255412858e-19,5.943256596800869e-25,5.827598633712582e-19,4.944499624308958e-20,6.981044606877896e-25,6.372606051439313e-13,2.021899973386088e-13,2.7854961848552157e-18,8.261358473378371e-19,1.4300567279732695e-17,2.040328767686519e-22,4.665487295567955e-44,1.2254254515200371e-48,4.338095896342079e-32,4.0189028026302895e-49,5.226490098224612e-54,3.375966942612656e-54,2.3410291310539767e-54,1.4599395325332938e-54,3.41232766877218e-60,1.8612707496140324e-25
8.757153811075389e-13,0.13078664659795583,0.46346346346346345,0.0,0.0,0.0,0.07307305751335691,1.0186081842352206e-25,2.1590840952108867e-11,1.0741041289376961e-15,1.7717758685937303e-16,5.412245585044428e-13,3.5998873588607e-18,1.5010782019028716e-11,7.248448384829142e-18,0.0,0.4634634634634627,5.258684718448237e-11,1.0579215288113478e-08,1.0588405624135155e-08,9.83287612037001e-09,2.8309512341478232e-11,2.1800384545735414e-11,5.592086306665133e-14,7.783124752922583e-19,3.1293191818007026e-19,1.5794047239674229e-24,1.416965829345157e-18,1.2449282344717087e-19,2.2821036900167358e-24,1.2268556476626566e-12,3.8941372959248726e-13,5.4136817568266166e-18,2.1759480272689865e-18,2.234104389187411e-17,5.311234351789609e-22,4.150454962938841e-43,1.1117039051370197e-47,1.8309021607087498e-31,4.1319224089395533e-48,5.442817664058167e-53,3.5581209708965e-53,2.980076275474967e-53,1.890755568056365e-53,5.218714041875158e-59,4.862459959920834e-25
1e-12,0.1307866471685703,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,1.6897431675733935e-25,2.815084692457488e-11,1.400658568357172e-15,2.310053624702258e-16,7.05797326850588e-13,5.316798380215301e-18,1.957079601307191e-11,9.452309959618417e-18,0.0,0.46346346346346246,6.043819687510393e-11,1.2079758949472973e-08,1.2091742273745778e-08,1.1225692565593008e-08,3.2323904294247004e-11,2.488438755951626e-11,7.290111786632819e-14,1.0175991005379766e-18,4.639775959441409e-19,2.348964768410834e-24,2.0239145795384095e-18,1.813039879241646e-19,3.699385860933255e-24,1.599387765776692e-12,5.077629470496789e-13,7.079534854650597e-18,3.2267149168126727e-18,2.6483385439106716e-17,7.845153042969317e-22,9.85113798417296e-43,2.6490379970006465e-47,3.2952161308864374e-31,1.0347189535178434e-47,1.367490087801851e-52,8.968037693346156e-53,8.079318063185718e-53,5.15892550546215e-53,1.5238512402138495e-58,7.194905354416678e-25
1.1204568012855389e-12,0.1307866471685703,0.46346346346346345,0.0,0.0,0.0,0.07307305316479025,2.6013907070016606e-25,3.533714731886093e-11,1.7584687251152094e-15,2.899704060277808e-16,8.861318381920008e-13,7.43627013330434e-18,2.456587316137529e-11,1.1866950584718962e-17,0.0,0.46346346346346223,6.813980297644641e-11,1.3533875233466373e-08,1.3548918450784414e-08,1.2574972371140288e-08,3.6213853489804684e-11,2.7871044601168747e-11,9.149854969532778e-14,1.2800091496997668e-18,6.508808884746396e-19,3.3030307777936046e-24,2.7449277799868716e-18,2.5053860344177336e-19,5.587839453918662e-24,2.0073992643418223e-12,6.374236244232584e-13,8.90693147796175e-18,4.5271475714247116e-18,3.045087379920446e-17,1.0973554870481747e-21,1.931422113509071e-42,5.203790946349107e-47,5.398219663888513e-31,2.0896539922748785e-47,2.7663068377682523e-52,1.817059766350594e-52,1.699754810531055e-52,1.0887663396763944e-52,3.321248297821108e-58,1.0080081764974621e-24
1.3651982214635388e-12,0.13078664773964488,0.46346346346346345,0.0,0.0,0.0,0.07307304881622374,5.576890731241482e-25,5.244815471489376e-11,2.6107293206883263e-15,4.3036315017685e-16,1.3157027833934371e-12,1.3368682429668191e-17,3.645837623811955e-11,1.7617385586146964e-17,0.0,0.4634634634634617,8.40669176072102e-11,1.6487672103431693e-08,1.651000204883151e-08,1.5314471061988513e-08,4.411492752796812e-11,3.393211378174976e-11,1.3576546764133851e-13,1.9055108777816964e-18,1.1754564262970525e-18,5.986775479088816e-24,4.636084235880517e-18,4.409347321291387e-19,1.1531006228180795e-23,2.9785764959426868e-12,9.461996593927465e-13,1.3264958204365095e-17,8.178149244908618e-18,3.849136552549235e-17,1.973179380737451e-21,6.806934749232874e-42,1.8468710923255967e-46,1.2976808889952776e-30,7.944181983361356e-47,1.0555482430516783e-51,6.969874368753021e-52,7.184357173674817e-52,4.637602459796851e-52,1.5495980130248694e-57,1.8184770271777437e-24
1.6099396416415387e-12,0.13078664831117934,0.46346346346346345,0.0,0.0,0.0,0.07307304446765739,1.0637210561019001e-24,7.292139596164928e-11,3.630919622980487e-15,5.983320991116402e-16,1.8299725997894325e-12,2.18689267216667e-17,5.068600480776551e-11,2.449906228237322e-17,0.0,0.463463463463461,1.0036825462269053e-10,1.9440606157580096e-08,1.9471656128896087e-08,1.805137473847358e-08,5.2012736673550864e-11,3.998360888711221e-11,1.8870742782436242e-13,2.6546160545077043e-18,1.928983346338903e-18,9.849932114033256e-24,7.132274126022307e-18,7.08768051577796e-19,2.121079513488858e-23,4.1400754829244255e-12,1.315721990822032e-12,1.848748350456196e-17,1.3424741542259072e-17,4.654605767265155e-17,3.228443959342566e-21,2.0102564558455317e-41,5.4881911279877746e-46,2.728791750727345e-30,2.542887560118505e-46,3.387858222456336e-51,2.2497445852954455e-51,2.5591574821205277e-51,1.664547982588983e-51,6.079293073884912e-57,2.9851315120726553e-24
2.0994224819975386e-12,0.13078664945562665,0.46346346346346345,0.0,0.0,0.0,0.07307303577052514,3.081991424195044e-24,1.2394513192278424e-10,6.1752185512019854e-15,1.0169077857979123e-15,3.1127433937172723e-12,4.837947974608965e-17,8.613788361605145e-11,4.1653624562861244e-17,0.0,0.4634634634634595,1.3409383858397822e-10,2.534388681374707e-08,2.5396674625543418e-08,2.3517406795370087e-08,6.779856879105501e-11,5.205794110825953e-11,3.2056223205199106e-13,4.5228623403119515e-18,4.284732487187637e-18,2.1953013250425915e-23,1.400928599644379e-17,1.5269963187228582e-18,5.703868375888856e-23,7.032845257219239e-12,2.2369294708233615e-12,3.152493665994993e-17,2.983882365763118e-17,6.275315173332082e-17,7.14524163026468e-21,1.3632663830801308e-40,3.7747225159048556e-45,9.374794755249864e-30,2.321274322281463e-45,3.100331839246311e-50,2.0996656566198297e-50,3.605277718930383e-50,2.414634371190077e-50,1.3675585682245946e-55,6.652678975847445e-24
2.5399570383179386e-12,0.13078665048719879,0.46346346346346345,0.0,0.0,0.0,0.07307302794310663,6.600005152342193e-24,1.813414388364454e-10,9.039733974132941e-15,1.4877068193047207e-15,4.557247498221361e-12,8.558990753464072e-17,1.2600856214473443e-10,6.09552756971017e-17,0.0,0.4634634634634578,1.6572731857467835e-10,3.0653891091773306e-08,3.073113951459421e-08,2.842798534841394e-08,8.199467327450818e-11,6.289225920827095e-11,4.687630351206449e-13,6.6250524251010016e-18,7.597180000971808e-18,3.899983176075286e-23,2.2463571148786776e-17,2.6553954911425373e-18,1.1542740722367272e-22,1.0284220236007245e-11,3.2735761232736293e-12,4.6212484844558576e-17,5.29370395000545e-17,7.74013805286501e-17,1.2645810705939503e-20,4.902131901546884e-40,1.3636787007201274e-44,2.231254020224982e-29,9.541656964933121e-45,1.2759810567013576e-49,8.691321948768218e-50,1.7446843985083837e-49,1.1776450604697487e-49,7.668862349909632e-55,1.1845137355203873e-23
2.9804915946383385e-12,0.130786651520256,0.46346346346346345,0.0,0.0,0.0,0.07307302011568861,1.2496968540838947e-23,2.4959432469604467e-10,1.244884863279946e-14,2.047496527239469e-15,6.276702845855671e-12,1.382057005069286e-16,1.7341070992175997e-10,8.391241749695436e-17,0.0,0.4634634634634558,1.9857423027962134e-10,3.5961103752922746e-08,3.606744841094624e-08,3.333019428389043e-08,9.618023288336752e-11,7.369580908345781e-11,6.448583859599613e-13,9.124687724959905e-18,1.2285788895541404e-17,6.315468674091678e-23,3.312968686999283e-17,4.231909486257928e-18,2.0778183282327578e-22,1.414755797290797e-11,4.5067422458698605e-12,6.369675417795332e-17,8.565591360329321e-17,9.203281977937062e-17,2.042757383114382e-20,1.4341498823227493e-39,4.002725216921689e-44,4.577390689883874e-29,3.1267354004214796e-44,4.183116923620773e-49,2.8622600714413874e-49,6.572453008219168e-49,4.462781592889367e-49,3.305352783269185e-54,1.924680121526941e-23
3.4210261509587385e-12,0.13078665255479657,0.46346346346346345,0.0,0.0,0.0,0.07307301228827104,2.1654845706637016e-23,3.286899045240958e-10,1.6402752730195126e-14,2.6961434632543382e-15,8.271305586290297e-12,2.0888120799486932e-16,2.2833146401410167e-10,1.1052139613737115e-16,0.0,0.4634634634634535,2.3263492887149268e-10,4.1265526263537164e-08,4.140559968026854e-08,3.822404792264096e-08,1.1035526014806307e-10,8.44686848635094e-11,8.487688301426484e-13,1.2020636034551125e-17,1.8587730847362515e-17,9.564641255188904e-23,4.603702709997679e-17,6.330365346134071e-18,3.43786774787848e-22,1.8621106779421787e-11,5.936315816627864e-12,8.397614989824991e-17,1.2966602917150531e-16,1.0663667734306263e-16,3.088557915800773e-20,3.6181513430530226e-39,1.012242858040566e-43,8.449805628416479e-29,8.669342146601264e-44,1.1603478203283396e-48,7.96438712291535e-49,2.0400237034117713e-48,1.3909913974893074e-48,1.1431486179156755e-53,2.9268188814797294e-23
4.3020952635995384e-12,0.13078665462832023,0.46346346346346345,0.0,0.0,0.0,0.0730729966334372,5.424132933349828e-23,5.193537354877203e-10,2.594568927038328e-14,4.259476570936391e-15,1.3086730784388995e-11,4.150023141265202e-16,3.606774687130565e-10,1.746802250128852e-16,0.0,0.46346346346344824,3.04399099319672e-10,5.18660066956237e-08,5.208742280452099e-08,4.798674644972386e-08,1.3867376774781354e-10,1.0592278897097406e-10,1.3397186982877252e-12,1.8996965433114603e-17,3.6976099298464005e-17,1.9053404586615215e-22,7.861110977991319e-17,1.2387432395201022e-17,7.894167738266816e-22,2.939185382677967e-11,9.384237585902328e-12,1.3291395333926518e-16,2.5823834925058903e-16,1.3582696891565885e-16,6.141064278800885e-20,1.7968505203059263e-38,5.048607747500029e-43,2.3316589215180866e-28,5.3436068042246164e-43,7.15460940459969e-48,4.941775081103828e-48,1.6409478621891802e-47,1.1283661377456109e-47,1.2096126862651185e-52,5.886805006844778e-23
5.183164376240338e-12,0.1307866567077553,0.46346346346346345,0.0,0.0,0.0,0.07307298097860511,1.1423529753440485e-22,7.532222392084713e-10,3.767006281139128e-14,6.17664256962007e-15,1.90050715989663e-11,7.251089069298663e-16,5.229440594551022e-10,2.534025633355018e-16,0.0,0.46346346346344197,3.810226473782933e-10,6.245534410940319e-08,6.277659582544279e-08,5.77161950669119e-08,1.6695029625446673e-10,1.272553195721554e-10,1.9409814977749247e-12,2.7545048301080783e-17,6.464720928435004e-17,3.334289027636887e-22,1.2025701842764358e-16,2.141442623845702e-17,1.5398510942746605e-21,4.2582516276533014e-11,1.361644640827931e-11,1.9301316249820066e-16,4.520060602743807e-16,1.650042529926784e-16,1.0738155466911562e-19,6.388705767555146e-38,1.799240374487547e-42,5.25288345511461e-28,2.2010880166646895e-42,2.947671160310599e-47,2.04281674118133e-47,7.985588875546257e-47,5.514285138677535e-47,6.89566651055218e-52,1.0409205583008149e-22
6.064233488881138e-12,0.13078665879308737,0.46346346346346345,0.0,0.0,0.0,0.07307296532377462,2.137455109937528e-22,1.030185055767593e-09,5.157739029799206e-14,8.446581300947097e-15,2.602785987516408e-11,1.1602890787304293e-15,7.150290495767754e-10,3.466593031030136e-16,0.0,0.46346346346343475,4.6250837094564685e-10,7.303355021600928e-08,7.347310569435671e-08,6.741250754471543e-08,1.9518494577456414e-10,1.4846702059047186e-10,2.6519297807810177e-12,3.765594490537005e-17,1.0347572135754166e-16,5.340439774845762e-22,1.7100118393127923e-16,3.3996913680848994e-17,2.688064128741222e-21,5.817920639798022e-11,1.8632048387688962e-11,2.6426106043182343e-16,7.24308027972875e-16,1.9417468476208606e-16,1.7195823842034568e-19,1.8465177633686254e-37,5.2085381628849306e-42,1.032969219285088e-27,7.148756533555679e-42,9.575101521315368e-47,6.650539706503198e-47,2.9504415527262695e-46,2.042997563818767e-46,2.8760001050866853e-51,1.6851475807122088e-22
6.945302601521938e-12,0.13078666088430205,0.46346346346346345,0.0,0.0,0.0,0.07307294966894567,3.6720178806883153e-22,1.3501321833804245e-09,6.766918613203668e-14,1.1068236274386468e-14,3.41566099756229e-11,1.7415583094016e-15,9.368306069714277e-10,4.544214257281996e-16,0.0,0.46346346346342665,5.488590473221465e-10,8.360063671452592e-08,8.417693937790697e-08,7.707579725972506e-08,2.2337781632512604e-10,1.6955863159965104e-10,3.4719399963811287e-12,4.932077103795668e-17,1.5532545656372945e-16,8.0203610238825555e-22,2.3085632244481626e-16,5.071804150359816e-17,4.330760620144608e-21,7.616809758550842e-11,2.4430150904831626e-11,3.4664494838362415e-16,1.0884678020826477e-15,2.2333469001841504e-16,2.582995797272567e-19,4.6269667012471725e-37,1.3067186207332993e-41,1.844052994940267e-27,1.9810731619051797e-41,2.653881625640364e-46,1.8463245285601813e-46,9.120732221597545e-46,6.328407835223279e-46,9.84853209979152e-51,2.558412285321775e-22
7.826371714162737e-12,0.13078666298138497,0.46346346346346345,0.0,0.0,0.0,0.07307293401411816,5.913434172442848e-22,1.7129539804151195e-09,8.594696211993021e-14,1.4040554684873967e-14,4.3392818861346994e-11,2.4898591205404777e-15,1.1882472557388627e-09,5.76659996816166e-16,0.0,0.4634634634634177,6.400774332778389e-10,9.41566152915271e-08,9.488808385855803e-08,8.670617719276048e-08,2.5152900782922676e-10,1.9053088783689866e-10,4.400392476945946e-12,6.253069782115057e-17,2.2204943238480923e-16,1.1470061341830751e-21,2.9983465253101804e-16,7.215853014275867e-17,6.5668197944143344e-21,9.653542444503803e-11,3.100986264809011e-11,4.4015214621724435e-16,1.5577931076155467e-15,2.524827961315743e-16,3.695632861704018e-19,1.0418218980127613e-36,2.945096738800835e-41,3.0620499505979612e-27,4.883846017802733e-41,6.543402243932423e-46,4.558224612902788e-46,2.4775030609164054e-45,1.7217660748516748e-45,2.92832632285179e-50,3.6990475228894626e-22
9.588509939444337e-12,0.1307866671930986,0.46346346346346345,0.0,0.0,0.0,0.07307290270446712,1.329472814783964e-21,2.5667847007950636e-09,1.2906648957552252e-13,2.103298783284253e-14,6.519351981959837e-11,4.570984413095886e-15,1.7795215893860547e-09,8.644511419425901e-16,0.0,0.4634634634633979,8.371282653025481e-10,1.1523529536820003e-07,1.1633225321563826e-07,1.058686577855257e-07,3.0770675294308237e-10,2.3212025676559264e-10,6.5801636303325715e-12,9.355079525431285e-17,4.07481933947172e-16,2.1060230311386833e-21,4.652152055453876e-16,1.3150917991335972e-16,1.3218306534744386e-20,1.4435060944757097e-10,4.6510554712425955e-11,6.604858384213354e-16,2.865096588519938e-15,3.1074496828646936e-16,6.794829569962718e-19,4.209887052896686e-36,1.1919101177255711e-40,7.206307256061586e-27,2.3540494012407276e-40,3.154891291878038e-45,2.202354295060412e-45,1.4523900941639492e-44,1.0120873850323503e-44,2.081904458681372e-49,6.94166209902247e-22
