Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78)
2.2631535585937534e-08,0.13098032550160585,0.46346346346346345,0.0,0.0,0.0,0.07259582979185124,0.0,0.000996999928666327,6.472899062735718e-07,6.29797391978924e-08,4.562355470462566e-05,3.6732778688979483e-06,0.0003111675630614229,7.151030004274846e-10,0.0,0.46353697530354676,0.0003949286135114509,1.081437252864686e-05,7.501827095473413e-05,4.077680688472089e-06,2.0509822028464544e-06,6.383043011056835e-07,3.891969722889953e-05,5.623126386795542e-10
2.2978194657572328e-08,0.13098374259595882,0.46346346346346345,0.0,0.0,0.0,0.07258715572481994,0.0,0.0010143786150421457,6.657810336322597e-07,6.518016422682704e-08,4.702310807024085e-05,3.819041013855972e-06,0.0003172324147805677,7.386397375468633e-10,0.0,0.4635394386257221,0.0004008855101552468,1.0813095591875872e-05,7.503038902079105e-05,4.092470753836612e-06,2.0825659332536387e-06,6.479213303147594e-07,4.0224367232964707e-05,5.811625527592311e-10
2.3324853729207122e-08,0.1309871665217604,0.46346346346346345,0.0,0.0,0.0,0.0725784444956577,0.0,0.0010317738774467786,6.845674897007319e-07,6.74215854991342e-08,4.844199342097857e-05,3.968508267668562e-06,0.00032333036332079585,7.627758844524795e-10,0.0,0.4635419381856703,0.0004068039242023355,1.0811813021584184e-05,7.50420400763509e-05,4.10715963503728e-06,2.1139408975840845e-06,6.574745779084252e-07,4.1548477954311074e-05,6.002933397743058e-10
2.3671512800841916e-08,0.13099059721399706,0.46346346346346345,0.0,0.0,0.0,0.07256969635964078,0.0,0.0010491855172969783,7.03652797436335e-07,6.970411169948355e-08,4.988008250817057e-05,4.1217226702098e-06,0.00032946110584455607,7.875225830365354e-10,0.0,0.4635444737224195,0.00041268400405146367,1.0810524856065425e-05,7.505329529136973e-05,4.1217476652616886e-06,2.1451078066494195e-06,6.669642787136159e-07,4.289190009543293e-05,6.197031441355627e-10
2.401817187247671e-08,0.13099403460885595,0.46346346346346345,0.0,0.0,0.0,0.07256091157104172,0.0,0.001066613344185334,7.230405388842376e-07,7.202784960064099e-08,5.133724753199757e-05,4.278727079199666e-06,0.0003356243405085785,8.128909936207918e-10,0.0,0.46354704497606125,0.0004185259048875724,1.0809231133492052e-05,7.506421810461378e-05,4.136235201674053e-06,2.1760674166588186e-06,6.763906794534851e-07,4.425450484811862e-05,6.393901034571342e-10
2.4364830944111505e-08,0.13099747864362815,0.46346346346346345,0.0,0.0,0.0,0.07255209038308845,0.0,0.0010840571750903127,7.427343539660866e-07,7.439290406361108e-08,5.281336116782614e-05,4.439564166612683e-06,0.0003418197665179653,8.388922934719788e-10,0.0,0.46354965168779183,0.00042432978782857813,1.0807931891905964e-05,7.507486504147195e-05,4.150622622543562e-06,2.2068205237474234e-06,6.857540372857852e-07,4.5636163916073946e-05,6.593523501374357e-10
2.47114900157463e-08,0.13100092925662293,0.46346346346346345,0.0,0.0,0.0,0.07254323304792848,0.0,0.0011015168336693114,7.62737939336614e-07,7.679937803911196e-08,5.430829658935465e-05,4.604276415165725e-06,0.00034804708417413704,8.655376753575882e-10,0.0,0.4635522935999484,0.00043009581916346554,1.080662716921005e-05,7.50852864454048e-05,4.164910324678961e-06,2.2373679590883806e-06,6.950546184973399e-07,4.703674953470016e-05,6.795880536446582e-10
2.5058149087381093e-08,0.13100438638709003,0.46346346346346345,0.0,0.0,0.0,0.07253433981659768,0.0,0.0011189921496259575,7.830550473021306e-07,7.924737257034722e-08,5.582192748890844e-05,4.772906114883667e-06,0.00035430599491728025,8.928383461390778e-10,0.0,0.4635549704560405,0.0004358241696720345,1.080531700316097e-05,7.509552713214681e-05,4.179098721136973e-06,2.267710584526783e-06,7.042926973380892e-07,4.8456134488452064e-05,7.000953778960241e-10
2.5404808159015887e-08,0.13100784997515047,0.46346346346346345,0.0,0.0,0.0,0.07252541093899326,0.0,0.00113648295814382,8.036894847953365e-07,8.173698679702866e-08,5.7354128095189214e-05,4.945495359741806e-06,0.0003605962013638802,9.208055253998322e-10,0.0,0.46355768200077685,0.00044151501401766167,1.080400143136302e-05,7.510562697482023e-05,4.193188239175557e-06,2.2978492886802605e-06,7.134685549799299e-07,4.989419212592554e-05,7.208724722527212e-10
2.575146723065068e-08,0.13101131996173504,0.46346346346346345,0.0,0.0,0.0,0.0725164466638501,0.0,0.0011539890993795196,8.2464511240134e-07,8.426831796059788e-08,5.890477318875038e-05,5.1220860443840145e-06,0.00036691740733985734,9.494504441055269e-10,0.0,0.46356042798008973,0.0004471685302053506,1.0802680491262664e-05,7.51156214272552e-05,4.207179318426135e-06,2.3277849834568216e-06,7.225824785871408e-07,5.1350796372877204e-05,7.419175332699894e-10
2.6098126302285476e-08,0.13101479628852802,0.46346346346346345,0.0,0.0,0.0,0.07250744723872088,0.0,0.0011715104180089763,8.459258434302051e-07,8.684146141058924e-08,6.0473738115442216e-05,5.30271986091574e-06,0.0003732693179097705,9.78784343294794e-10,0.0,0.4635632081411547,0.00045278489909816286,1.0801354220143645e-05,7.51255419920383e-05,4.2210724092615454e-06,2.357518600945816e-06,7.316347604865873e-07,5.2825821743571866e-05,7.632287555627316e-10
2.644478537392027e-08,0.13101827889791795,0.46346346346346345,0.0,0.0,0.0,0.07249841290995865,0.0,0.0011890467628211808,8.675356430317469e-07,8.945651061207304e-08,6.206089879804402e-05,5.487438295770985e-06,0.0003796516394025043,1.0088184727983163e-09,0.0,0.4635660222324077,0.0004583643039858536,1.0800022655122609e-05,7.513541663912285e-05,4.234867971339086e-06,2.3870510906425162e-06,7.406256974271413e-07,5.431914335051621e-05,7.848043050996888e-10
2.713810351718986e-08,0.13102526273731468,0.46346346346346345,0.0,0.0,0.0,0.07248024052086952,0.0,0.0012241639446650095,9.117585627794244e-07,9.481269075985321e-08,6.528931406180359e-05,5.869293919745277e-06,0.00039250634691905196,1.0710324585983453e-09,0.0,0.4635717512056051,0.0004694129648752532,1.0797343790985218e-05,7.51551245057767e-05,4.2621683869552e-06,2.4455165577318127e-06,7.584247418188806e-07,5.7360178759330146e-05,8.287412807989025e-10
2.7710136113625756e-08,0.1310310432907911,0.46346346346346345,0.0,0.0,0.0,0.07246514411931529,0.0,0.0012531819068067297,9.492716828727791e-07,9.935887016144276e-08,6.800669794697453e-05,6.197007452544662e-06,0.0004032013752892104,1.124569661722033e-09,0.0,0.46357657800329777,0.00047841913188874147,1.0795117929903184e-05,7.517143818213515e-05,4.284403406920651e-06,2.4931571378157228e-06,7.729280013913956e-07,5.992325796020943e-05,8.657727376622729e-10
2.822496545041806e-08,0.13103625981767258,0.46346346346346345,0.0,0.0,0.0,0.07245147869697227,0.0,0.0012793315395342058,9.838435270702305e-07,1.0354893617966539e-07,7.04933957231945e-05,6.50189645547585e-06,0.00041289459851971444,1.1745038866711125e-09,0.0,0.4635809984619804,0.0004864406367103567,1.0793102721973497e-05,7.518622906223391e-05,4.3041929859300384e-06,2.535575945059248e-06,7.858413852366728e-07,6.22713073171969e-05,8.996974117753799e-10
2.8739794787210364e-08,0.13104148945055774,0.46346346346346345,0.0,0.0,0.0,0.07243773956595047,0.0,0.0013055124247454348,1.019197218815669e-06,1.078326030185967e-07,7.301857566590622e-05,6.816345398211096e-06,0.0004226509852393433,1.2261350148436621e-09,0.0,0.46358549041478125,0.0004943831682562262,1.0791076331695593e-05,7.520116918570136e-05,4.323773978167818e-06,2.577564556635992e-06,7.986236219842929e-07,6.465805032346067e-05,9.34181153780636e-10
2.9254624124002668e-08,0.13104673201434328,0.46346346346346345,0.0,0.0,0.0,0.0724239275031476,0.0,0.0013317241367706183,1.0553469194324261e-06,1.1221013233804116e-07,7.558184604310074e-05,7.1404849050249776e-06,0.0004324696058304643,1.2794999854948414e-09,0.0,0.4635900530692031,0.0005022473543384753,1.0789038876328293e-05,7.521629536641201e-05,4.343148007928892e-06,2.6191263019735683e-06,8.112757368352276e-07,6.708309296492204e-05,9.692182826679897e-10
2.976945346079497e-08,0.13105198733546375,0.46346346346346345,0.0,0.0,0.0,0.07241004327930961,0.0,0.0013579662596109455,1.092307011475399e-06,1.1668177711440511e-07,7.818281816351147e-05,7.474444483006178e-06,0.0004423495374073045,1.3346357317597828e-09,0.0,0.4635946856391931,0.0005100338238309899,1.078699047222755e-05,7.523163782259744e-05,4.362316708208656e-06,2.6602645257314736e-06,8.23798757998701e-07,6.954604432231984e-05,1.004803051420759e-09
3.028428279758728e-08,0.131057255243054,0.46346346346346345,0.0,0.0,0.0,0.07239608765901401,0.0,0.0013842383857852012,1.1300920940571028e-06,1.2124778174808738e-07,8.082110639350408e-05,7.818352503873627e-06,0.0004522898638697587,1.3915791727907966e-09,0.0,0.46359938734515793,0.0005177432055053263,1.078493123483926e-05,7.524722134874183e-05,4.381281716726877e-06,2.7009825802333626e-06,8.361937146793384e-07,7.204651658224838e-05,1.0409298977810826e-09
3.0799112134379586e-08,0.13106253556750713,0.46346346346346345,0.0,0.0,0.0,0.07238206140068217,0.0,0.0014105401156657012,1.1687169785538862e-06,1.2590838217564763e-07,8.349632815572528e-05,8.172336187719951e-06,0.00046228967592077693,1.4503672064114748e-09,0.0,0.46360415741395056,0.0005253761274016499,1.078286127869854e-05,7.526306597896004e-05,4.4000446737439134e-06,2.741283821313794e-06,8.484616359765162e-07,7.458412503248385e-05,1.077593446373403e-09
3.131394147117189e-08,0.13106782814163845,0.46346346346346345,0.0,0.0,0.0,0.07236796525658007,0.0,0.0014368710566248662,1.2081966842400641e-06,1.3066380598596376e-07,8.620810393495382e-05,8.536521586180767e-06,0.00047234807109795585,1.5110367016102627e-09,0.0,0.4636089950788672,0.0005329332159919396,1.078078071742643e-05,7.527918784722609e-05,4.4186072191825665e-06,2.78117160283881e-06,8.606035494288481e-07,7.715848806416633e-05,1.1147879760064222e-09
3.18287708079642e-08,0.1310731327994114,0.46346346346346345,0.0,0.0,0.0,0.07235379997284168,0.0,0.0014632308225682948,1.248546434181833e-06,1.3551427253833035e-07,8.895605726970842e-05,8.911033567624491e-06,0.0004824641537762421,1.5736244915374288e-09,0.0,0.46361389957962257,0.0005404150957647988,1.0778689663731635e-05,7.529559964614791e-05,4.43697099116158e-06,2.8206492739210476e-06,8.726204802812055e-07,7.9769227160657e-05,1.1525077725247603e-09
3.234360014475651e-08,0.13107844937705046,0.46346346346346345,0.0,0.0,0.0,0.07233956628947918,0.0,0.0014896190332466166,1.2897816510441842e-06,1.4045999308092016e-07,9.173981475221144e-05,9.295995801545638e-06,0.000492637035187226,1.6381673662938688e-09,0.0,0.46361887016233744,0.0005478223885678973,1.0776588229409236e-05,7.53123113156688e-05,4.455137623716823e-06,2.859720174585893e-06,8.845134503361092e-07,8.241596689318687e-05,1.1907480149869758e-09
3.2858429481548815e-08,0.13108377771186167,0.46346346346346345,0.0,0.0,0.0,0.07232526494041228,0.0,0.0015160353138982544,1.3319179531179859e-06,1.4550117087474404e-07,9.455900601623318e-05,9.691530744872053e-06,0.0005028658334136876,1.704702066185043e-09,0.0,0.46362390607950804,0.0005551557133109549,1.0774476525343804e-05,7.532933038811638e-05,4.473108745734551e-06,2.898387633748544e-06,8.9628347742277e-07,8.509833490849578e-05,1.229503104706517e-09
3.3321775884661886e-08,0.13108858313265406,0.46346346346346345,0.0,0.0,0.0,0.07231233647377278,0.0,0.0015398336606933377,1.3706241158008006e-06,1.501200084993886e-07,9.712627037100292e-05,1.0056652083097447e-05,0.0005121188373073929,1.7663166268908949e-09,0.0,0.46362849365322223,0.000561692971796501,1.0772567301969318e-05,7.534491495914973e-05,4.489116935259732e-06,2.9328461451842984e-06,9.067722231441705e-07,8.754262302095383e-05,1.264818188163268e-09
3.378512228777496e-08,0.13109339783030344,0.46346346346346345,0.0,0.0,0.0,0.07229935431398261,0.0,0.0015636541784721434,1.4100846162432416e-06,1.5481646197063163e-07,9.972167280887696e-05,1.043052304673466e-05,0.0005214157917381789,1.8296009787115793e-09,0.0,0.4636331330114911,0.0005681712611991321,1.0770649928742793e-05,7.536075585463176e-05,4.504969253324935e-06,2.9669829611821918e-06,9.171629410108211e-07,9.001520377195162e-05,1.3005420327585765e-09
3.424846869088803e-08,0.13109822168942178,0.46346346346346345,0.0,0.0,0.0,0.07228631898352283,0.0,0.0015874966040347435,1.450311231368559e-06,1.5959066335790878e-07,0.00010234494960625513,1.0813230336568125e-05,0.0005307560680021748,1.8945817760902423e-09,0.0,0.4636378236225105,0.0005745910254272283,1.076872448461892e-05,7.537685491769004e-05,4.52066687248455e-06,3.0008004774494756e-06,9.274563626653957e-07,9.2515812050438e-05,1.3366710608796368e-09
3.47118150940011e-08,0.13110305459581367,0.46346346346346345,0.0,0.0,0.0,0.07227323100095602,0.0,0.0016113606769566282,1.491315856481131e-06,1.6444273980996932e-07,0.00010499583900153966,1.1204859825272642e-05,0.0005401390418697403,1.9612856240540596e-09,0.0,0.4636425649585753,0.0005809527057938936,1.076679104796382e-05,7.539321320297328e-05,4.536210959496823e-06,3.0343010778170318e-06,9.376532159419643e-07,9.504418472532027e-05,1.3732011324400935e-09
3.517516149711417e-08,0.13110789643601173,0.46346346346346345,0.0,0.0,0.0,0.07226009088094255,0.0,0.0016352461395061934,1.5331105036369678e-06,1.6937281361345263e-07,0.00010767408118750156,1.1605496552957814e-05,0.0005495640935772659,2.0297390756070503e-09,0.0,0.4636473564960621,0.0005872567409650107,1.0764849696557232e-05,7.540983105133357e-05,4.551602675117903e-06,3.0674871338490223e-06,9.47754224766362e-07,9.760006063664161e-05,1.4101282595010441e-09
3.563850790022724e-08,0.13111274709762605,0.46346346346346345,0.0,0.0,0.0,0.07224689913426906,0.0,0.0016591527364892406,1.5757072987331598e-06,1.743810022865824e-07,0.00011037941829820538,1.201522471852431e-05,0.0005590306078142128,2.099968626959303e-09,0.0,0.4636521977153992,0.0005935035668574863,1.0762900507596216e-05,7.542670823193522e-05,4.566843173711255e-06,3.1003610041078235e-06,9.577601089670294e-07,0.00010018318058096914,1.4474492706641541e-09
3.6101854303340314e-08,0.1311176064690396,0.46346346346346345,0.0,0.0,0.0,0.07223365626786253,0.0,0.0016830802151983609,1.6191184801832738e-06,1.794674186275343e-07,0.00011311159440219998,1.2434127676409667e-05,0.0005685379737149994,2.1720007154656203e-09,0.0,0.4636570881010519,0.0005996936166146873,1.0760943557697175e-05,7.5443843985859e-05,4.581933603141724e-06,3.13292503394937e-06,9.676715842212322e-07,0.0001027932873057041,1.485160386136518e-09
3.651886606614208e-08,0.13112198725874197,0.46346346346346345,0.0,0.0,0.0,0.07222169439661356,0.0,0.0017046325929635914,1.6588950472944382e-06,1.8411216749076663e-07,0.00011559329025534809,1.2819052992132779e-05,0.0005771290298868076,2.238392563911302e-09,0.0,0.46366153106247743,0.0006052164735120086,1.0759175730044831e-05,7.545948627026026e-05,4.595387623771823e-06,3.161969674676601e-06,9.76511780371688e-07,0.00010516524599609668,1.5194304325511289e-09
3.693587782894384e-08,0.13112637493369086,0.46346346346346345,0.0,0.0,0.0,0.07220969189006228,0.0,0.0017262015012178185,1.6993503439786519e-06,1.8882044415681392e-07,0.00011809633606668997,1.3211536278185688e-05,0.0005857522456000128,2.30628501151091e-09,0.0,0.4636660130640783,0.0006106940020382456,1.075740173266866e-05,7.547533592821734e-05,4.608721839863237e-06,3.190766923629852e-06,9.852765971858981e-07,0.00010755867235203012,1.5540106936958546e-09
3.7352889591745606e-08,0.13113076941438045,0.46346346346346345,0.0,0.0,0.0,0.07219764910984759,0.0,0.0017477867605264648,1.7404935156834563e-06,1.9359232138975006e-07,0.00012062054922986532,1.3611636519923206e-05,0.0005944071847082621,2.3756971929999757e-09,0.0,0.46367053373830314,0.000616126512013005,1.0755621620230677e-05,7.549139163384075e-05,4.62193707392937e-06,3.2193184616802964e-06,9.939665474071306e-07,0.00010997338283427813,1.5888985977064576e-09
3.776990135454737e-08,0.13113517062188162,0.46346346346346345,0.0,0.0,0.0,0.07218556641513878,0.0,0.0017693881928938485,1.7823337759119488e-06,1.984278690514069e-07,0.00012316574837768402,1.4019412134926542e-05,0.000603093413945077,2.446648195644835e-09,0.0,0.46367509272018265,0.0006215143113572693,1.075383544702078e-05,7.550765187649956e-05,4.635034143855523e-06,3.247625960353108e-06,1.0025821408876744e-06,0.0001124091951522186,1.6240912801252248e-09
3.8186913117349134e-08,0.13113957847780516,0.46346346346346345,0.0,0.0,0.0,0.0721734441626429,0.0,0.0017910056217413275,1.824880405544971e-06,2.033271541235895e-07,0.0001257317533785643,1.4434920971523361e-05,0.0006118105029193847,2.519157058230663e-09,0.0,0.46367968964732303,0.0006268577060848663,1.0752043266957777e-05,7.552411497901295e-05,4.648013862858176e-06,3.275691081746123e-06,1.0111238845670432e-06,0.00011486592825963129,1.6595860870834172e-09
3.86039248801509e-08,0.1311439929043468,0.46346346346346345,0.0,0.0,0.0,0.07216128270662735,0.0,0.0018126388718603481,1.8681427508395043e-06,2.082902407750343e-07,0.00012831838532552581,1.4858220304738967e-05,0.0006205580241011442,2.5932427681246407e-09,0.0,0.4636843241598811,0.0006321570002957171,1.0750245133592697e-05,7.554077913324016e-05,4.660877039428969e-06,3.303515478432889e-06,1.0195922824526378e-06,0.00011734340234316355,1.695380789799679e-09
3.902093664295266e-08,0.13114841382421547,0.46346346346346345,0.0,0.0,0.0,0.07214908239892626,0.0,0.001834287769397207,1.912130222845314e-06,2.13317190380311e-07,0.00013092546653300523,1.5289366835236123e-05,0.0006293355528170797,2.6689242604468664e-09,0.0,0.46368899590055823,0.000637412496172157,1.0748441100109715e-05,7.555764241203657e-05,4.673624477310618e-06,3.3311007934149474e-06,1.0279878356080265e-06,0.000119841438820025,1.7314726029385486e-09
3.9437948405754426e-08,0.1311528411608669,0.46346346346346345,0.0,0.0,0.0,0.07213684358869257,0.0,0.0018559521419599567,1.9568523024147233e-06,2.1840806128012652e-07,0.0001335528206617926,1.572841662013141e-05,0.0006381426675558181,2.746220408851728e-09,0.0,0.4636937045148592,0.000642624493763114,1.0746631219288608e-05,7.557470278848464e-05,4.6862569749310005e-06,3.358448658984768e-06,1.036311041810407e-06,0.00012235986046296092,1.7678587990036851e-09
3.985496016855619e-08,0.13115727483732526,0.46346346346346345,0.0,0.0,0.0,0.07212456662270557,0.0,0.0018776318184349611,2.0023185312886293e-06,2.2356290915553406e-07,0.00013620027256463504,1.6175425140100326e-05,0.0006469789496133783,2.8251500301785067e-09,0.0,0.46369844965077056,0.0006477932912206248,1.074481554355116e-05,7.559195816295587e-05,4.6987753259721405e-06,3.3855606978488226e-06,1.044562395896391e-06,0.0001248984912443945,1.8045369714816742e-09
4.0271971931357955e-08,0.13116171477935834,0.46346346346346345,0.0,0.0,0.0,0.07211225184592018,0.0,0.0018993266286922443,2.0485384973673033e-06,2.2878178766021802e-07,0.0001388676480104798,1.663044743120067e-05,0.0006558439824464007,2.9057318966800972e-09,0.0,0.46370323095818644,0.0006529191852413544,1.074299412504397e-05,7.560940637880326e-05,4.711180320458941e-06,3.412438525422092e-06,1.0527423904789198e-06,0.00012745715605915527,1.8415047016352107e-09
4.068898369415972e-08,0.13116616091077493,0.46346346346346345,0.0,0.0,0.0,0.07209989960068579,0.0,0.0019210364039920224,2.0955218540405584e-06,2.3406474756471176e-07,0.0001415547740768989,1.7093537889702052e-05,0.0006647373526028897,2.9879847153924847e-09,0.0,0.4637080480897248,0.0006580024704340474,1.0741167015520596e-05,7.562704521257729e-05,4.723472743169239e-06,3.4390837465467436e-06,1.0608515149301133e-06,0.00013003568111962996,1.878759353559025e-09
4.110599545696148e-08,0.1311706131574953,0.46346346346346345,0.0,0.0,0.0,0.07208751022704446,0.0,0.0019427609768169862,2.1432783116037974e-06,2.3941183711551834e-07,0.00014426147900041514,1.756475034009586e-05,0.0006736586493756237,3.0719271334115315e-09,0.0,0.46371290070041626,0.0006630434395554851,1.0739334266386509e-05,7.564487239021086e-05,4.735653374222171e-06,3.4654979566863117e-06,1.0688902557473723e-06,0.00013263389380472644,1.9162983681854206e-09
4.152300721976325e-08,0.1311750714455156,0.46346346346346345,0.0,0.0,0.0,0.07207508406312567,0.0,0.001964500180656264,2.1918176269468796e-06,2.448231024820892e-07,0.0001469875919783298,1.804413812956107e-05,0.0006826074643370791,3.157577746839153e-09,0.0,0.4637177884472907,0.0006680423838239276,1.0737495928758633e-05,7.566288560258609e-05,4.74772298984306e-06,3.4916827434913635e-06,1.0768590970429407e-06,0.00013525162246018298,1.954119403648171e-09
4.194001898256501e-08,0.13117953570017385,0.46346346346346345,0.0,0.0,0.0,0.07206262144392497,0.0,0.001986253850636976,2.241149632208421e-06,2.5029858645885603e-07,0.00014973294378241314,1.85317538161783e-05,0.0006915833928042347,3.244955065577594e-09,0.0,0.4637227109906543,0.0006729995919330424,1.0735652053281022e-05,7.568108249420019e-05,4.759682359878566e-06,3.5176396817262014e-06,1.0847585189833136e-06,0.00013788869701645084,1.9922200325766088e-09
4.2357030745366775e-08,0.13118400584995563,0.46346346346346345,0.0,0.0,0.0,0.07205012270246187,0.0,0.002008021822912673,2.291284205975241e-06,2.558383297383315e-07,0.00015249736617726787,1.902764945590771e-05,0.0007005860324615218,3.33407754321329e-09,0.0,0.4637276679928788,0.0006779153509831671,1.073380269029956e-05,7.569946068662084e-05,4.771532250126646e-06,3.543370338040509e-06,1.092588999262264e-06,0.00014054494840339126,2.030597597026366e-09
4.277404250816854e-08,0.1311884818206822,0.46346346346346345,0.0,0.0,0.0,0.07203758816889526,0.0,0.002029803935114531,2.3422312935346774e-06,2.6144236998245494e-07,0.00015528069236492737,1.9531876371822283e-05,0.0007096149844276682,3.424963549870935e-09,0.0,0.4637326591193263,0.0006827899457661828,1.073194788972846e-05,7.571801777646203e-05,4.783273420518864e-06,3.5688762672332265e-06,1.1003510119591237e-06,0.0001432202089971162,2.0692496934744524e-09
4.3191054270970303e-08,0.13119296354223758,0.46346346346346345,0.0,0.0,0.0,0.07202501817176674,0.0,0.0020516000257014737,2.394000875978663e-06,2.671107431892283e-07,0.00015808275636018605,2.0044485465547082e-05,0.0007186698517736232,3.517631405122459e-09,0.0,0.4637376840370495,0.0006876236597689303,1.0730087701237852e-05,7.573675135372199e-05,4.794906627650183e-06,3.594159017438072e-06,1.108045029121115e-06,0.00014591431199120034,2.1081742786417965e-09
4.360806603377207e-08,0.1311974509415203,0.46346346346346345,0.0,0.0,0.0,0.07201241303705525,0.0,0.0020734099344463354,2.446602992275588e-06,2.728434826879858e-07,0.00016090339346568516,2.0565526972799846e-05,0.0007277502406597402,3.612099349859131e-09,0.0,0.46374274241577956,0.0006924167744106253,1.0728222174111153e-05,7.57556589956689e-05,4.80643262283325e-06,3.6192201261485645e-06,1.1156715195472924e-06,0.00014862709187570222,2.1473686875504435e-09
4.402507779657383e-08,0.13120194394859813,0.46346346346346345,0.0,0.0,0.0,0.07199977308820195,0.0,0.0020952335024167473,2.500047736907845e-06,2.7864061920984016e-07,0.0001637424402595671,2.1095050461693177e-05,0.0007368557603173342,3.708385543497806e-09,0.0,0.4637478339278998,0.0006971695690653407,1.0726351357248772e-05,7.577473827316791e-05,4.8178521521520155e-06,3.6440611203378513e-06,1.1232309488318998e-06,0.00015135838442383994,2.1868304476874732e-09
4.4442089559375596e-08,0.13120644249217472,0.46346346346346345,0.0,0.0,0.0,0.07198709864659285,0.0,0.002117070571725215,2.554345247955262e-06,2.8450218141374024e-07,0.00016659973435297025,2.1633104953961105e-05,0.0007459860224728651,3.8065080768807404e-09,0.0,0.46375295824794205,0.0007018823214536561,1.0724475299240969e-05,7.57939867554184e-05,4.8291659574581545e-06,3.6686835184473514e-06,1.1307237799658477e-06,0.00015410802644786898,2.2265573337476535e-09
4.485910132217736e-08,0.13121094650342816,0.46346346346346345,0.0,0.0,0.0,0.07197439003186698,0.0,0.0021389209853721006,2.609505700381135e-06,2.9042819620188004e-07,0.00016947511423512476,2.2179739007126112e-05,0.0007551406409739022,3.906484982456613e-09,0.0,0.4637581150522634,0.0007065553078900043,1.0722594048414345e-05,7.581340201055008e-05,4.840374776984313e-06,3.693088831680374e-06,1.1381504737374735e-06,0.0001568758556435305,2.2665470729784646e-09
4.5276113084979124e-08,0.1312154559120129,0.46346346346346345,0.0,0.0,0.0,0.07196164756125026,0.0,0.002160784587581511,2.6655393193104365e-06,2.964186880654439e-07,0.00017236841960831579,2.273500053285896e-05,0.0007643192326041295,4.008334210185663e-09,0.0,0.463763304019743,0.0007111888027487556,1.0720707652731317e-05,7.583298160783422e-05,4.851479343978348e-06,3.7172785612007566e-06,1.1455114878713658e-06,0.00015966171092711168,2.306797225703518e-09
4.569312484778089e-08,0.1312199706493394,0.46346346346346345,0.0,0.0,0.0,0.0719488715497856,0.0,0.0021826612236820722,2.7224563743074146e-06,3.0247367933675546e-07,0.0001752794912721824,2.3298936855128194e-05,0.0007735214168083924,4.1120736337311095e-09,0.0,0.46376852483154113,0.0007157830786507485,1.0718816159824834e-05,7.585272311992247e-05,4.862480387179337e-06,3.741254199096862e-06,1.1528072773244776e-06,0.000162465432318747,2.3473054442055916e-09
4.611013661058265e-08,0.13122449064701452,0.46346346346346345,0.0,0.0,0.0,0.07193606231072912,0.0,0.002204550739904765,2.780267170621254e-06,3.085931905957911e-07,0.00017820817092466183,2.387159481407404e-05,0.0007827468152139214,4.217721063013226e-09,0.0,0.46377377717068535,0.0007203384067827181,1.0716919617058172e-05,7.587262412394475e-05,4.873378631624075e-06,3.7650172300198553e-06,1.1600382947888277e-06,0.00016528686074205356,2.38806954753544e-09
4.6527148373384416e-08,0.13122901583597008,0.46346346346346345,0.0,0.0,0.0,0.07192322015440422,0.0,0.0022264529839593934,2.8389820708961454e-06,3.1477723957075675e-07,0.00018115430173816244,2.445302045030591e-05,0.0007919950530375201,4.325294200952161e-09,0.0,0.4637790607232674,0.000724855055981392,1.0715018071351978e-05,7.589268220643734e-05,4.884174796298352e-06,3.788569126408304e-06,1.167204989233429e-06,0.0001681258386039339,2.429087267729777e-09
4.694416013618618e-08,0.1312335461501166,0.46346346346346345,0.0,0.0,0.0,0.07191034538928531,0.0,0.0022483678044860865,2.8986114730081744e-06,3.2102584221451545e-07,0.00018411772781471908,2.5043259297166533e-05,0.0008012657577640205,4.434810681376261e-09,0.0,0.4637843751773114,0.0007293332936034901,1.0713111569347837e-05,7.591289496177717e-05,4.894869596361008e-06,3.8119113530179925e-06,1.1743078072906966e-06,0.00017098220924655896,2.470356161381942e-09
4.7361171898987944e-08,0.1312380815208557,0.46346346346346345,0.0,0.0,0.0,0.07189743832117114,0.0,0.00227029505147071,2.9591658250520396e-06,3.27339011922345e-07,0.00018709829460170297,2.5642356148766412e-05,0.0008105585601669008,4.546288036165679e-09,0.0,0.4637897202236365,0.000733773384869224,1.0711200157283515e-05,7.593325999607394e-05,4.905463741461175e-06,3.835045363477279e-06,1.18134719220648e-06,0.00017385581736506178,2.511874023490412e-09
4.777818366178971e-08,0.1312426218834145,0.46346346346346345,0.0,0.0,0.0,0.07188449925434959,0.0,0.002292234575655776,3.0206556016959756e-06,3.3371676068737523e-07,0.0001900958483062705,2.625035537713308e-05,0.0008198730928847264,4.659743736899545e-09,0.0,0.4637950955546406,0.0007381755937942692,1.0709283881168745e-05,7.595377492520756e-05,4.9159579381192255e-06,3.857972605142761e-06,1.188323585314042e-06,0.00017674650841847234,2.5536389212112687e-09
