Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145)
4.3566118283219216e-07,0.13555749863758176,0.46346346346346345,0.0,0.0,0.0,0.057647653148580245,0.00012764118158759864,0.02260661212993309,0.000978578487804303,2.7531336704854805e-05,0.005115414065828423,0.003885085006190606,0.005819357832448072,1.0214758762955593e-06,0.0,0.4709838301203181,0.001229991203344542,8.001593652391302e-06,0.00011171443627904033,4.887924065280431e-06,5.3303743779567215e-06,1.4776110008527595e-06,0.0012134903056042212,1.7506623315796982e-08,0.001512030817307644,7.833740501585738e-09,4.220026121567136e-08,0.0008904905763430847,1.569460512864813e-07,2.357072513556211e-06,0.0005363253429549738,7.73146072995799e-09,0.0003004617883849643,1.0637075607451269e-10,8.578423523897085e-07,4.3065984111174435e-06,1.2453061226679297e-10
4.401896290913608e-07,0.13560084766916503,0.46346346346346345,0.0,0.0,0.0,0.05749983433834615,0.0001302989973569626,0.022828088772246357,0.0009981183788315103,2.7983461445964392e-05,0.005168812366595033,0.003946514034924105,0.005830197404892744,1.0337766107240578e-06,0.0,0.4710543996422958,0.0012286384231376282,7.981187341557911e-06,0.00011194931149899174,4.8752713360105285e-06,5.310402060344222e-06,1.4720902109736173e-06,0.0012197116328862279,1.7596876575341917e-08,0.0015232552162137891,7.891893437845205e-09,4.264077816945133e-08,0.0009029128184311181,1.5913544700113657e-07,2.3721298689593364e-06,0.0005425997348901269,7.821991625407456e-09,0.00030422473335426476,1.0750666224462503e-10,8.66806558269016e-07,4.442923433175919e-06,1.284726188102049e-10
4.447180753505295e-07,0.13564405849652117,0.46346346346346345,0.0,0.0,0.0,0.05735249409585724,0.00013298012752806896,0.023049115030840357,0.0010177125367334752,2.8436647393504534e-05,0.005222094482881479,0.00400797408015923,0.005840472797752098,1.045885730422723e-06,0.0,0.47112468938961066,0.0012273075030456387,7.960847607165943e-06,0.00011218258258071853,4.862685789761565e-06,5.2905631757946725e-06,1.4666060910560442e-06,0.0012258380053732597,1.7685754050901748e-08,0.0015343203242656192,7.94922109775267e-09,4.3080336641540326e-08,0.0009153110697442002,1.6132061447982235e-07,2.387135821674817e-06,0.0005488873069095907,7.91271283706046e-09,0.0003079960246195118,1.0863993964006446e-10,8.757640992283154e-07,4.581236920699186e-06,1.3247212429418856e-10
4.4924652160969814e-07,0.13568713236903993,0.46346346346346345,0.0,0.0,0.0,0.05720562979869145,0.00013568447888046895,0.023269691649359915,0.0010373573065980666,2.889085155390722e-05,0.005275261336287012,0.004069459864240173,0.005850199073446771,1.0578009840245197e-06,0.0,0.4711947031363292,0.00122599775966321,7.940574080318075e-06,0.00011241425967908272,4.8501661891180355e-06,5.2708551120450685e-06,1.461157930433443e-06,0.0012318704031116148,1.7773269946409764e-08,0.0015452278205889246,8.005732180500969e-09,4.3518944234647234e-08,0.0009276842993485146,1.6350137204488917e-07,2.402090756903332e-06,0.0005551879231439362,8.00362241534013e-09,0.0003117756138196211,1.0977096541686498e-10,8.847149059986054e-07,4.7215160832436935e-06,1.3652846970497128e-10
4.537749678688668e-07,0.13573007050777122,0.46346346346346345,0.0,0.0,0.0,0.05705923886859685,0.0001384119583494937,0.023489819360386046,0.0010570491199844618,2.9346031803374296e-05,0.005328313818130371,0.004130966267869574,0.005859390935694167,1.0695203044055588e-06,0.0,0.47126444456012245,0.0012247085158573546,7.920366398045085e-06,0.00011264435207488505,4.837711313383372e-06,5.251275286773018e-06,1.4557450110615679e-06,0.001237809789217581,1.7859438223743805e-08,0.0015559793645508809,8.061435283692688e-09,4.395660830320064e-08,0.0009400315105710356,1.6567754398259035e-07,2.416995012356727e-06,0.00056150144191298,8.094718326372968e-09,0.0003155634477483872,1.1089897050793288e-10,8.936588992530075e-07,4.863737666990766e-06,1.4064098262950702e-10
4.5830341412803545e-07,0.13577287410645913,0.46346346346346345,0.0,0.0,0.0,0.056913318770934376,0.00014116247299698082,0.02370949888545552,0.0010767844940513035,2.9802146870025958e-05,0.005381252789949012,0.004192488325178849,0.005868062736059645,1.0810418039869126e-06,0.0,0.47133391724411683,0.001223439102201642,7.900224203250282e-06,0.0001128728682396016,4.825319958567018e-06,5.2318211519781695e-06,1.450366620875503e-06,0.0012436571106303586,1.794427261025594e-08,0.0015665765955339469,8.116338900652161e-09,4.4393335953271965e-08,0.0009523517400221342,1.6784896051427727e-07,2.431848883865408e-06,0.0005678277160177734,8.185998456542067e-09,0.0003193594685416308,1.1202429960554535e-10,9.025959904902242e-07,5.007877982391776e-06,1.4480897805527547e-10
4.6237901576128724e-07,0.13581128327839123,0.46346346346346345,0.0,0.0,0.0,0.056782391184476255,0.0001436575545266204,0.02390682784654853,0.0010945807647002787,3.021341625976367e-05,0.005428801502047072,0.004247867576195665,0.005875434286690206,1.0912405975648317e-06,0.0,0.4713962157740456,0.0012223130385209339,7.882151929259582e-06,0.00011307719151962488,4.814221067934703e-06,5.21441782147384e-06,1.4455550304318268e-06,0.0012488417547349055,1.801949424601187e-08,0.0015759835045828104,8.165075531088055e-09,4.4785595881024414e-08,0.0009634161069216809,1.6979903378813323e-07,2.4451744975149834e-06,0.0005735321426455951,8.26830627257541e-09,0.00032278283559876203,1.1303500452892595e-10,9.106333915526927e-07,5.139224872953935e-06,1.486070357876777e-10
4.66454617394539e-07,0.1358495852499886,0.46346346346346345,0.0,0.0,0.0,0.05665184116616577,0.00014617115173144832,0.02410379486327494,0.0011124071463728665,3.062538117272802e-05,0.005476259532578089,0.004303252190951106,0.005882405912644806,1.1012766356564202e-06,0.0,0.47145830193522803,0.0012212020272764205,7.864132163344448e-06,0.00011328024949460339,4.803171817384109e-06,5.197112469525094e-06,1.4407703631736066e-06,0.0012539532498392306,1.8093656066234158e-08,0.001585267898530238,8.213177418165762e-09,4.517710771789575e-08,0.0009744572070021697,1.7174500639256356e-07,2.458459658006713e-06,0.0005792466631397049,8.350759887004764e-09,0.00032621273517950596,1.1404354955632598e-10,9.186650474104435e-07,5.272088589534069e-06,1.5244895442234684e-10
4.705302190277908e-07,0.13588778083761408,0.46346346346346345,0.0,0.0,0.0,0.05652166695609779,0.00014870319703513116,0.024300400439129708,0.0011302612739880764,3.103801322443553e-05,0.005523627450000125,0.0043586388502639805,0.005888987370509152,1.111148896854536e-06,0.0,0.4715201781510096,0.0012201056004712998,7.846164657063257e-06,0.00011348204692617053,4.792171371956827e-06,5.179903327044569e-06,1.4360121220904538e-06,0.001258992255213609,1.816676763035263e-08,0.0015944309306744986,8.260650537120358e-09,4.556787615296906e-08,0.0009854744034789194,1.736867660864353e-07,2.4717044993731734e-06,0.000584971159810571,8.433357608306271e-09,0.0003296491161450863,1.1504985387708542e-10,9.266908774182389e-07,5.406451059212295e-06,1.5633421135844484e-10
4.746058206610426e-07,0.13592587083878577,0.46346346346346345,0.0,0.0,0.0,0.05639186682112368,0.00015125362289101853,0.02449664507072759,0.0011481408360304844,3.145128454686505e-05,0.005570905804721667,0.00441402432445531,0.0058951882024312514,1.1208564657975985e-06,0.0,0.4715818467876655,0.0012190232975235057,7.82824916560723e-06,0.0001136825881910313,4.781218910805583e-06,5.162788657230052e-06,1.431279832762218e-06,0.0012639594210841138,1.8238838365920543e-08,0.0016034737410989095,8.307500794497006e-09,4.595790572690107e-08,0.000996467079132639,1.7562420409995779e-07,2.484909131980824e-06,0.0005907055120274394,8.51609770200402e-09,0.00033309192475804617,1.1605414699501136e-10,9.347107963771304e-07,5.542293987915381e-06,1.6026227760026787e-10
4.786814222942944e-07,0.13596385603639743,0.46346346346346345,0.0,0.0,0.0,0.0562624390544017,0.00015382236177386918,0.024692529247908324,0.0011660435739247168,3.186516777948324e-05,0.005618095129451743,0.004469405471073816,0.005901017739771563,1.1303985306252636e-06,0.0,0.47164331015551314,0.0012179546656068362,7.810385447745978e-06,0.00011388187731988784,4.770313628568574e-06,5.145766757152203e-06,1.4265730344722364e-06,0.001268855388938137,1.830987757431677e-08,0.00161239745670829,8.353734028739971e-09,4.6347200835060946e-08,0.001007434635833131,1.775572150115519e-07,2.4980736434047094e-06,0.0005964495963604396,8.598978392861818e-09,0.00033654110478014603,1.17056390722897e-10,9.427247150437609e-07,5.6795988733954545e-06,1.6423261813243636e-10
4.827570239275462e-07,0.13600173719614503,0.46346346346346345,0.0,0.0,0.0,0.05613338197481441,0.00015640934616918675,0.024888053453912564,0.0011839672812818539,3.2279636059027314e-05,0.005665195939624394,0.004524779232328127,0.005906485107396735,1.139774379987065e-06,0.0,0.4717045705102437,0.001216899259989371,7.792573265754365e-06,0.00011407991802397477,4.759454737931316e-06,5.128835958875563e-06,1.4218912593190964e-06,0.0012736807918774958,1.837989443676748e-08,0.0016212031913039634,8.399356010569465e-09,4.6735765729306495e-08,0.0010183764940114369,1.7948569665320339e-07,2.511198103855402e-06,0.0006022032867427834,8.68199786767684e-09,0.0003399965975844773,1.1805633274700102e-10,9.507325404838364e-07,5.818347020757558e-06,1.682446923688994e-10
4.86832625560798e-07,0.13603951506889386,0.46346346346346345,0.0,0.0,0.0,0.05600469392648438,0.0001590145085671009,0.02508321816552705,0.001201909803244358,3.269466301109922e-05,0.00571220873376022,0.004580142633022876,0.005911599227213399,1.1489834005781373e-06,0.0,0.47176563005403094,0.0012158566442347636,7.774812385354167e-06,0.00011427671372262735,4.748641468084182e-06,5.111994629143598e-06,1.4172340522427256e-06,0.0012784362548518204,1.8448898015560315e-08,0.0016298920456695363,8.444372442960364e-09,4.712360452161725e-08,0.0010292920922223045,1.8140955008039708e-07,2.5242825671711033e-06,0.0006079664545988765,8.765154276725433e-09,0.0003434583422479403,1.1905415913843058e-10,9.587341765179404e-07,5.958519554378111e-06,1.722979544976931e-10
4.909082271940498e-07,0.13607719038986602,0.46346346346346345,0.0,0.0,0.0,0.05587637327831885,0.000161637781456332,0.025278023853230372,0.0012198690358834795,3.311022274267289e-05,0.005759133993801258,0.004635492778723547,0.005916368821375379,1.158025074901305e-06,0.0,0.4718264909365392,0.001214826390372066,7.75710257565606e-06,0.00011447226756317571,4.737873063469979e-06,5.09524117024134e-06,1.412600986431817e-06,0.0012831223948692938,1.8516897256974887e-08,0.0016384651076568138,8.488788961867734e-09,4.751072118876077e-08,0.0010401808867598634,1.8332867947979264e-07,2.537327068130377e-06,0.000613738968957835,8.848445735046566e-09,0.00034692627563381813,1.2005005269154447e-10,9.667295239088857e-07,6.100097428955903e-06,1.76391853800417e-10
4.949838288273015e-07,0.1361147638785606,0.46346346346346345,0.0,0.0,0.0,0.055748418423260886,0.00016427909731578513,0.025472470981442646,0.001237842925196022,3.352628982999257e-05,0.0058059721856517504,0.004690826852844255,0.005920802417535012,1.1668989776306452e-06,0.0,0.4718871552565633,0.001213808079116822,7.73944360906003e-06,0.00011466658244904238,4.72714878673731e-06,5.078574021942931e-06,1.4079916330810053e-06,0.0012877398213698495,1.858390099925229e-08,0.0016469234523441558,8.532611137421174e-09,4.789711957467541e-08,0.0010510423510433288,1.8524299202068268e-07,2.550331625291378e-06,0.0006195206966394749,8.931870325870127e-09,0.00035040033252420333,1.2104370213913179e-10,9.747184804372927e-07,6.243061447182399e-06,1.8052583516309776e-10
4.990594304605533e-07,0.13615223624127548,0.46346346346346345,0.0,0.0,0.0,0.05562082777783757,0.0001669383886100559,0.025666560008673244,0.001255829466493607,3.3942839311423836e-05,0.005852723759502142,0.004746142114932267,0.005924908351980618,1.1756047734525406e-06,0.0,0.47194762506301335,0.0012128012999622633,7.721835261200546e-06,0.00011485966106268,4.71646792001401e-06,5.061991660439055e-06,1.403405550221498e-06,0.0012922891364319138,1.8649917974537794e-08,0.0016552681421418212,8.575844473866231e-09,4.828280339106004e-08,0.0010618759752512527,1.8715239784669066e-07,2.5632962470267706e-06,0.0006253115023642285,9.015426102448986e-09,0.0003538804456987543,1.2203521107293087e-10,9.827009414338338e-07,6.38739226960809e-06,1.8469933936164994e-10
5.031350320938051e-07,0.1361896081687601,0.46346346346346345,0.0,0.0,0.0,0.055493599781628294,0.0001696155877856792,0.025860291387713317,0.0012738267036703508,3.435984667938413e-05,0.0058993891502187685,0.0048014358987806165,0.005928694773177106,1.1841422145846525e-06,0.0,0.4720079023560462,0.0012118056512381938,7.70427731087946e-06,0.00011505150587755566,4.705829759330713e-06,5.045492597729106e-06,1.3988423491763225e-06,0.0012967709349189745,1.8714956807502404e-08,0.0016635002269345847,8.618494410483252e-09,4.866777622758761e-08,0.0010726812659156474,1.8905680999799586e-07,2.576220925041009e-06,0.000631111248866237,9.099111087943406e-09,0.00035736654602295436,1.2302469176072002e-10,9.906768000214484e-07,6.5330704257417475e-06,1.889118033827646e-10
5.072106337270569e-07,0.13622688033773192,0.46346346346346345,0.0,0.0,0.0,0.05536673289671237,0.00017231062726696752,0.026053665565832267,0.0012918327284428819,3.477728787207581e-05,0.0059459687777317465,0.00485670561052263,0.005932169645499629,1.1925111382131715e-06,0.0,0.4720679890882216,0.001210820740153065,7.686769539991016e-06,0.00011524211917813132,4.695233618891266e-06,5.029075383245376e-06,1.39430163584377e-06,0.0013011858047414003,1.877902602373e-08,0.001671620744230916,8.660566322608199e-09,4.90520415488647e-08,0.0010834577455154056,1.9095614430501535e-07,2.589105638328578e-06,0.0006369197970185026,9.182923279004072e-09,0.00036085856253731673,1.2401204315573184e-10,9.98645947066754e-07,6.6800763259755196e-06,1.9316266076868438e-10
5.112862353603087e-07,0.13626405341235592,0.46346346346346345,0.0,0.0,0.0,0.05524022560723487,0.00017502343945312708,0.02624668298492475,0.0013098456797434271,3.519513926688144e-05,0.005992463047346455,0.004911948727088151,0.005935340752198913,1.2007114644714508e-06,0.0,0.4721278871654314,0.0012098461828217678,7.669311733466427e-06,0.00011543150308110532,4.684678832260068e-06,5.012738603287581e-06,1.389782999016641e-06,0.0013055343270331806,1.884213405222323e-08,0.0016796307192814995,8.702065522085608e-09,4.9435602696036333e-08,0.001094204952142853,1.9285031934388818e-07,2.601950356778245e-06,0.0006427370059313975,9.266860647369652e-09,0.0003643564225296207,1.2499720178423103e-10,1.0066082715532297e-06,6.828390270431304e-06,1.9745134187305152e-10
5.153618369935605e-07,0.13630112804187006,0.46346346346346345,0.0,0.0,0.0,0.055114076418748374,0.00017775395671410624,0.026439344081756896,0.0013278637427933896,3.561337767064148e-05,0.006038872350213784,0.004967162793995355,0.005938215699735687,1.208743193399752e-06,0.0,0.4721875984482678,0.0012088816042784376,7.65190367918937e-06,0.0001156196595472794,4.674164748487659e-06,4.996480879790254e-06,1.3852860672800035e-06,0.0013098170763350928,1.8904289223309104e-08,0.0016875311652699834,8.74299725803489e-09,4.9818462897228376e-08,0.001104922439028567,1.9473925638533e-07,2.6147550392456684e-06,0.0006485627330847751,9.350921139936264e-09,0.00036786005163920703,1.2598031967181166e-10,1.0145636607873507e-06,6.977992462788547e-06,2.0177727426080182e-10
5.194374386268122e-07,0.13633810486338838,0.46346346346346345,0.0,0.0,0.0,0.05498828385768996,0.00018050211138846993,0.026631649288158463,0.0013458851483572976,3.6031980312004114e-05,0.006085197063704492,0.005022345423617648,0.005940801921275612,1.2166064025613663e-06,0.0,0.4722471247531155,0.0012079266384588533,7.63454516792672e-06,0.00011580659039771479,4.663690732349273e-06,4.980300870817597e-06,1.3808104929724355e-06,0.0013140346207845426,1.896549977404981e-08,0.0016953230834736237,8.783366717983687e-09,5.0200625268018744e-08,0.0011156097741643744,1.966228792943399e-07,2.627519633029088e-06,0.0006543968344386236,9.435102681204423e-09,0.00037136937393924326,1.2696138954209275e-10,1.0225120005351968e-06,7.128863020348721e-06,2.0613988299911778e-10
5.23513040260064e-07,0.13637498450056487,0.46346346346346345,0.0,0.0,0.0,0.0548628464708087,0.00018326783578108657,0.026823599031235858,0.0013639081719164364,3.64509248332067e-05,0.006131437551810075,0.0050774942933614646,0.005943106680500246,1.2243012444356042e-06,0.0,0.47230646785332536,0.001206980928147809,7.617235993251868e-06,0.00011599229733233219,4.6532561677391725e-06,4.964197271101798e-06,1.376355898826989e-06,0.0013181875223443682,1.9025773855653104e-08,0.0017030074634461362,8.823179028914876e-09,5.058209280843541e-08,0.0011262665399074476,1.9850111444023717e-07,2.640244077739635e-06,0.0006602391645518001,9.519403176713233e-09,0.000374884312023681,1.2794023634194052e-10,1.0304531751695726e-06,7.280981985250119e-06,2.1053859098170302e-10
5.275886418933158e-07,0.13641176756500195,0.46346346346346345,0.0,0.0,0.0,0.05473776282466631,0.00018605106216188148,0.027015193733563696,0.0013819311329369922,3.6870189282958425e-05,0.006177594165497391,0.005132607144094472,0.0059451370748636705,1.2318279441642716e-06,0.0,0.4723656294802405,0.001206044124915087,7.599975951479939e-06,0.00011617678193793584,4.642860455618618e-06,4.948168810374544e-06,1.3719219207220774e-06,0.0013222763369148368,1.9085119529645715e-08,0.0017105852831846256,8.86243925772046e-09,5.0962868412450996e-08,0.0011368923326358909,2.003738906870389e-07,2.6529283061098073e-06,0.0006660895766762844,9.603820512461253e-09,0.00037840478708253797,1.2891696512906595e-10,1.0383870678768092e-06,7.434329333566138e-06,2.1497281919196653e-10
5.316642435265676e-07,0.13644845465574149,0.46346346346346345,0.0,0.0,0.0,0.05461303150511141,0.00018885172276459204,0.02720643381338842,0.0013999523940878176,3.7289752108963245e-05,0.006223667243083162,0.005187681778522453,0.005946900039025659,1.2391867971644294e-06,0.0,0.4724246113242686,0.0012051158890361063,7.582764841599278e-06,0.00011636004569698327,4.632503010874605e-06,4.9322142523111275e-06,1.367508245485786e-06,0.001326301614453203,1.9143544767589396e-08,0.0017180575093086552,8.9011524122307e-09,5.134295487509747e-08,0.0011474867623932894,2.0224113932756378e-07,2.6655722417900928e-06,0.0006719479228538026,9.688352555297481e-09,0.00038193071897976965,1.2989173070575477e-10,1.0463135608135494e-06,7.588884985103603e-06,2.1944198698632002e-10
