Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157)
8.696286064325286e-10,0.13079029154430843,0.46346346346346345,0.0,0.0,0.0,0.07305760884349992,8.369222257506405e-14,1.1650756797724842e-05,1.2252239061782854e-09,8.731112985471203e-11,4.864379288894659e-07,1.7732760116403623e-09,6.286769615085418e-06,4.440913758790337e-12,0.0,0.4634634746967977,2.472142515984005e-06,6.539551129808396e-06,1.2518924328746023e-05,2.8165246920910593e-06,1.9499493512379276e-08,6.565612633964552e-09,2.019828856772245e-08,2.877820448975269e-13,1.3177425564673021e-10,6.826987924518463e-16,4.007478978015972e-12,5.26235749892751e-11,9.214928727184527e-15,2.398967430012635e-07,2.7577624297784525e-07,3.9250563613156754e-12,1.6596693315467163e-09,2.6847067249171106e-14,4.750949258317617e-13,6.384916071285328e-23,1.820520534632813e-27,5.6624582252953575e-19,2.916758085781689e-25
8.908517852786164e-10,0.13079040393288058,0.46346346346346345,0.0,0.0,0.0,0.07305723079050828,9.210501012799394e-14,1.2100308336585584e-05,1.288409497409486e-09,9.062686804113389e-11,5.067228102490353e-07,1.882480145442629e-09,6.495313777991998e-06,4.620917337331109e-12,0.0,0.4634634755633471,2.5901251775093655e-06,6.629239372529886e-06,1.2844131090277228e-05,2.8248354041162165e-06,1.9972066382757195e-08,6.715732038769746e-09,2.1013017144003658e-08,2.9939071442006423e-13,1.4019045901578883e-10,7.263020040894712e-16,4.174760698249888e-12,5.6120466534958136e-11,9.828781597929968e-15,2.4356653324911543e-07,2.8731165564358666e-07,4.08925409029956e-12,1.7739279806248816e-09,2.7467778697496128e-14,5.105584396886618e-13,7.43924614141091e-23,2.121145065323092e-27,6.232035578296684e-19,3.4825687124477954e-25
9.120749641247043e-10,0.1307905170133791,0.46346346346346345,0.0,0.0,0.0,0.0730568526912852,1.011382472578115e-13,1.2554754459511948e-05,1.3532490670267912e-09,9.398291175405954e-11,5.272291052715424e-07,1.9952770273616123e-09,6.704462216510188e-06,4.803249109351285e-12,0.0,0.4634634764729276,2.7106422761564177e-06,6.716683118835863e-06,1.3169206631392647e-05,2.832519929121167e-06,2.045101955892139e-08,6.869395401872425e-09,2.184620898562264e-08,3.112624787434019e-13,1.489422886316797e-10,7.716440608768883e-16,4.3438714614539394e-12,5.975949284859186e-11,1.046764138417934e-14,2.470855621981842e-07,2.989998774958944e-07,4.255628025567933e-12,1.892868623834598e-09,2.8086544263299497e-14,5.477742490509106e-13,8.636244492841311e-23,2.462449806636158e-27,6.843646698205414e-19,4.140545217172399e-25
9.332981429707921e-10,0.1307906307714289,0.46346346346346345,0.0,0.0,0.0,0.07305647454484046,1.1082226133924932e-13,1.3013997546708693e-05,1.4197440907194738e-09,9.737925328034947e-11,5.479479265099018e-07,2.1116786177600552e-09,6.9141710553608305e-06,4.987865318942289e-12,0.0,0.46346347742652155,2.8336787384831957e-06,6.801938505290019e-06,1.3494099826796997e-05,2.8396273434030963e-06,2.0936608636087182e-08,7.026611455462986e-09,2.2698295777583416e-08,3.23403489244335e-13,1.5803731078921066e-10,8.187641629991292e-16,4.5147378493448065e-12,6.354317118701493e-11,1.1131951544695954e-14,2.504584180906291e-07,3.1083700601231955e-07,4.42412264872843e-12,2.0165499326399787e-09,2.8703352223476364e-14,5.867900188169374e-13,9.991225144743511e-23,2.8488014629586094e-27,7.499347371619573e-19,4.902995577768186e-25
9.545213218168801e-10,0.13079074519329567,0.46346346346346345,0.0,0.0,0.0,0.07305609635019011,1.2118819887091188e-13,1.3477944413988754e-05,1.4878958282571545e-09,1.008159280033756e-10,5.688707514148983e-07,2.23169620527245e-09,7.12439989285284e-06,5.1747237254827396e-12,0.0,0.46346347842510605,2.9592196062146358e-06,6.885060264432135e-06,1.3818761201369466e-05,2.846202874477126e-06,2.1429076708226565e-08,7.187385237475335e-09,2.3569709843199225e-08,3.3581990642215487e-13,1.6748326685034745e-10,8.677024176532508e-16,4.687289456253748e-12,6.747403076359572e-11,1.1822157633483446e-14,2.5368971909238697e-07,3.2281923772889733e-07,4.594683850580431e-12,2.1450289600545897e-09,2.9318193665130273e-14,6.276540277973887e-13,1.152074873245793e-22,3.284922212692951e-27,8.201248931792897e-19,5.78353222371777e-25
9.757445006629679e-10,0.13079086026584574,0.46346346346346345,0.0,0.0,0.0,0.07305571810635626,1.322680360649397e-13,1.394650601902166e-05,1.5577053307340606e-09,1.0429301120940169e-10,5.899894133566743e-07,2.355340463091562e-09,7.3351115282232895e-06,5.363783525407058e-12,0.0,0.46346347946965294,3.0872500363780402e-06,6.966101759893185e-06,1.4143142886322875e-05,2.8522882046802977e-06,2.192865485864779e-08,7.351718587987537e-09,2.4460883716998533e-08,3.4851789381331123e-13,1.772880733637408e-10,9.18499839667873e-16,4.861458815223022e-12,7.155461340462617e-11,1.2538707416381816e-14,2.567840899555384e-07,3.3494286571746276e-07,4.767258895227516e-12,2.2783611818070156e-09,2.993106243037719e-14,6.704151810305358e-13,1.324269487633133e-22,3.7759103449683744e-27,8.951518976605717e-19,6.797176951573367e-25
9.969676795090556e-10,0.1307909759765089,0.46346346346346345,0.0,0.0,0.0,0.07305533981236713,1.440945896376499e-13,1.4419597189523002e-05,1.6291734476087202e-09,1.0781061512071069e-10,6.11296092296846e-07,2.4826215008250274e-09,7.546271710458306e-06,5.555005279199881e-12,0.0,0.4634634805611287,3.2177553008348124e-06,7.045115020632795e-06,1.4467198576481104e-05,2.8579217507780515e-06,2.243556263234635e-08,7.519610581193593e-09,2.537224977494853e-08,3.6150361272280536e-13,1.8745982202230527e-10,9.711983512837256e-16,5.037181321126891e-12,7.578747415692378e-11,1.3282050978985266e-14,2.597461416431152e-07,3.472042771311308e-07,4.94179638515975e-12,2.41660053645983e-09,3.0541955048925264e-14,7.151230210398916e-13,1.5176337341930272e-22,4.327261692365359e-27,9.752382100202482e-19,7.96047186324353e-25
9.999999999999999e-10,0.1307910923132442,0.46346346346346345,0.0,0.0,0.0,0.07305528575841373,1.4584726036540307e-13,1.4487556422660226e-05,1.6395201125073534e-09,1.083165190100204e-10,6.143552533748725e-07,2.5011046256034582e-09,7.576476557569981e-06,5.582500891723931e-12,0.0,0.46346348072096405,3.236602808550057e-06,7.056241636532985e-06,1.4513469684679797e-05,2.85869187353182e-06,2.2508599211250558e-08,7.543888997148401e-09,2.5504137531737872e-08,3.6338283444707673e-13,1.889435780452296e-10,9.788854997767763e-16,5.062411329638928e-12,7.64048383877191e-11,1.3390472211746101e-14,2.6015881726937767e-07,3.4896720324165945e-07,4.9668912009316586e-12,2.436755591389568e-09,3.062907659828135e-14,7.216726354697208e-13,1.5471086881005978e-22,4.411305526916263e-27,9.871070732725005e-19,8.139938007105268e-25
1.0181908583551434e-09,0.1307910923132442,0.46346346346346345,0.0,0.0,0.0,0.07305496146725682,1.5670152778334197e-13,1.489713637169911e-05,1.7023008335442462e-09,1.1136888613870298e-10,6.327833051938364e-07,2.6135489122673482e-09,7.757848906914086e-06,5.748350843230215e-12,0.0,0.4634634817004949,3.350720785298055e-06,7.12215077432082e-06,1.4790883488646248e-05,2.863138921452924e-06,2.295000849065409e-08,7.691057901020868e-09,2.630423991472959e-08,3.747832176686714e-13,1.980067794801527e-10,1.025840781205471e-15,5.2143951515275325e-12,8.017518185137229e-11,1.4052640826714456e-14,2.6258045362577753e-07,3.595999508156086e-07,5.118246227272826e-12,2.559799464509727e-09,3.115087066227745e-14,7.618277380538819e-13,1.734242206345837e-22,4.944891880157539e-27,1.060612063708695e-18,9.291596557631993e-25
1.0394140372012311e-09,0.13079120926450769,0.46346346346346345,0.0,0.0,0.0,0.07305458307006542,1.7012338131391414e-13,1.5379045397408956e-05,1.7770879550542242e-09,1.1496800228168399e-10,6.544438962137904e-07,2.748131819402195e-09,7.969814090205801e-06,5.943783306072655e-12,0.0,0.4634634828887076,3.4861319879151103e-06,7.197258479883878e-06,1.5114154321028242e-05,2.8679723543894435e-06,2.3472190248712922e-08,7.866055167356485e-09,2.7257285279797854e-08,3.883628524502573e-13,2.0893738704720617e-10,1.0824708630196567e-15,5.39304118602254e-12,8.472031962650951e-11,1.485093197776105e-14,2.652915585885292e-07,3.7212645498418456e-07,5.296559599792598e-12,2.7080089464953637e-09,3.1757810943291634e-14,8.105801792084821e-13,1.9763248103974013e-22,5.6351594130609754e-27,1.1515075417497225e-18,1.0810491812532795e-24
1.0606372160473189e-09,0.1307913268192225,0.46346346346346345,0.0,0.0,0.0,0.0730542046198389,1.8439555494718058e-13,1.586524926859765e-05,1.8535350969591435e-09,1.1860817080297776e-10,6.762710268126796e-07,2.886378912930817e-09,8.18214054192496e-06,6.1412669289839825e-12,0.0,0.46346348412671756,3.6239745174872423e-06,7.270486359237648e-06,1.543696921370994e-05,2.872452134565246e-06,2.4002295496304245e-08,8.044595219224583e-09,2.823181602153513e-08,4.0224864675927535e-13,2.2026026027815173e-10,1.14113323306532e-15,5.5730629244616805e-12,8.942548541592999e-11,1.5677382049599062e-14,2.6788392930404507e-07,3.8478044495430253e-07,5.476688920075858e-12,2.861278540139038e-09,3.2362780007790416e-14,8.614318567550982e-13,2.246275162700873e-22,6.40488962074053e-27,1.2481646532899152e-18,1.2538989999159549e-24
1.0818603948934066e-09,0.1307914449667512,0.46346346346346345,0.0,0.0,0.0,0.07305382611562898,1.9955433872704956e-13,1.6355675957647022e-05,1.9316423686583058e-09,1.2228962597589805e-10,6.982581657486559e-07,3.0282984896036395e-09,8.394803671837443e-06,6.340767090223878e-12,0.0,0.4634634854154709,3.7642340913920407e-06,7.34188142822538e-06,1.5759287710120925e-05,2.8766059952560186e-06,2.454050200256756e-08,8.226669360630374e-09,2.9228261094351304e-08,4.164467132603445e-13,2.3198418847070423e-10,1.201873427834753e-15,5.754406404488793e-12,9.429329240292227e-11,1.6532451339674576e-14,2.703619674471872e-07,3.9755866094371496e-07,5.658587813259142e-12,3.0196564165478896e-09,3.296578432122752e-14,9.14434955297294e-13,2.546659295526823e-22,7.261399483681079e-27,1.350829411045521e-18,1.4500952477375321e-24
1.1030835737394944e-09,0.13079156369687034,0.46346346346346345,0.0,0.0,0.0,0.07305344755649319,2.1563691955912094e-13,1.6850256222395913e-05,2.0114097102220235e-09,1.2601262703315142e-10,7.203990790763621e-07,3.173898486610044e-09,8.607780851321847e-06,6.542250232932796e-12,0.0,0.4634634867559079,3.906896533266538e-06,7.411489526782699e-06,1.6081070719494128e-05,2.880459503141683e-06,2.508697810514089e-08,8.412267574023505e-09,3.024704807929386e-08,4.3096314507756446e-13,2.4411813408612186e-10,1.2647378809712585e-15,5.937020119052977e-12,9.932636944533747e-11,1.74166029007869e-14,2.7272999414606163e-07,4.104579259243151e-07,5.842211081727478e-12,3.1831893954995418e-09,3.3566832605411717e-14,9.696423380812457e-13,2.880224679347107e-22,8.212523361406983e-27,1.4597539095352516e-18,1.6722414225799657e-24
1.1243067525855822e-09,0.1307916829997457,0.46346346346346345,0.0,0.0,0.0,0.07305306894149471,2.326813928457484e-13,1.7348923434693618e-05,2.092836898308784e-09,1.297774562493323e-10,7.426878201676104e-07,3.323186513258529e-09,8.821051259919126e-06,6.7456838163052e-12,0.0,0.46346348814896415,4.051947770501527e-06,7.479355348348043e-06,1.6402280480280152e-05,2.8840362287768804e-06,2.5641883084249928e-08,8.601378705576688e-09,3.1288603032401974e-08,4.4580401363378363e-13,2.5667123210288167e-10,1.3297739199207256e-15,6.120854934107767e-12,1.045273614732622e-10,1.8330302611633908e-14,2.749922420861478e-07,4.2347514353186796e-07,6.027514675378403e-12,3.3519229798360803e-09,3.416593574042432e-14,1.0271075523657071e-12,3.249909569398068e-22,9.266639645444812e-27,1.5751964039907066e-18,1.9231735967481238e-24
1.14552993143167e-09,0.13079180286591055,0.46346346346346345,0.0,0.0,0.0,0.07305269026970242,2.507267742050992e-13,1.7851613421446792e-05,2.1759235519119188e-09,1.3358441715612975e-10,7.651187197966024e-07,3.4761698801595676e-09,9.034595743961382e-06,6.95103626981827e-12,0.0,0.4634634895955698,4.199373831591101e-06,7.545522468537538e-06,1.672288052449494e-05,2.8873579035803247e-06,2.620536752226441e-08,8.793990625879137e-09,3.235335035458148e-08,4.609753667965142e-13,2.6965278931283585e-10,1.3970297622852598e-15,6.305864006701309e-12,1.0989892986173342e-10,1.92740192429331e-14,2.7715284900235584e-07,4.3660729602996334e-07,6.2144556626580045e-12,3.5259013889894374e-09,3.4763106663404706e-14,1.0868848338978916e-12,3.6588526845446704e-22,1.0432698359933017e-26,1.6974213898394062e-18,2.2059764058404314e-24
1.1667531102777577e-09,0.13079192328624475,0.46346346346346345,0.0,0.0,0.0,0.07305231154019073,2.6981301125919597e-13,1.835826431719997e-05,2.2606691379402265e-09,1.3743383288064546e-10,7.876863763228388e-07,3.6328556261069824e-09,9.248396686327792e-06,7.15827695029435e-12,0.0,0.46346349109665025,4.349160843376244e-06,7.610033373102683e-06,1.70428356429774e-05,2.8904445644080155e-06,2.677757364923193e-08,8.990090369208918e-09,3.3441712680170074e-08,4.764832272899493e-13,2.830722835680089e-10,1.466554511920839e-15,6.4920027039986276e-12,1.1544375278048996e-10,2.0248224519453196e-14,2.792158524088756e-07,4.4985144232658595e-07,6.402992202344812e-12,3.705167591660577e-09,3.5358360271065266e-14,1.1490291105221293e-12,4.1104032266113416e-22,1.1720249733185777e-26,1.8266996826584884e-18,2.5239998412656806e-24
1.1879762891238454e-09,0.1307920442519549,0.46346346346346345,0.0,0.0,0.0,0.07305193275203961,2.899809954763671e-13,1.886881642736038e-05,2.3470729766368944e-09,1.4132604459791712e-10,8.103856460004956e-07,3.793250542839255e-09,9.462437886446265e-06,7.367376101591354e-12,0.0,0.4634634926531253,4.501295028216763e-06,7.672929485188727e-06,1.736211185153352e-05,2.8933146866961963e-06,2.7358635674889746e-08,9.189664254186832e-09,3.4554110781689386e-08,4.923335913377682e-13,2.9693936298522814e-10,1.5383981548166347e-15,6.679228523371647e-12,1.2116452552255043e-10,2.1253393178277733e-14,2.8118518542986424e-07,4.6320471604176516e-07,6.593083516060163e-12,3.889763337674305e-09,3.5951713319743445e-14,1.2135960049485837e-12,4.60813124848362e-22,1.31394737638425e-26,1.9633084985001253e-18,2.8808768744685878e-24
1.2091994679699332e-09,0.13079216575455677,0.46346346346346345,0.0,0.0,0.0,0.0730515539043346,3.1127257405398555e-13,1.9383212101245964e-05,2.435134246841005e-09,1.4526141008939917e-10,8.332116334389197e-07,3.957361197848123e-09,9.676704449727628e-06,7.578304816730836e-12,0.0,0.46346349426591,4.655762701121621e-06,7.734251191911305e-06,1.7680676357944776e-05,2.8959853070836988e-06,2.794868010764577e-08,9.392697988265525e-09,3.569096348859533e-08,5.085324275054644e-13,3.112638451148582e-10,1.6126115547884878e-15,6.86750101355072e-12,1.2706396081321135e-10,2.2290003023603966e-14,2.830646736066172e-07,4.7666432362482634e-07,6.784689861485241e-12,4.079729189030922e-09,3.654318432269864e-14,1.2806418367096503e-12,5.1558383794261895e-22,1.4701210805716403e-26,2.107531534492797e-18,3.2805419415810005e-24
1.230422646816021e-09,0.13079228778585805,0.46346346346346345,0.0,0.0,0.0,0.07305117499616659,3.337305618278555e-13,1.990139561420117e-05,2.524851991095761e-09,1.4924030239979544e-10,8.561596822350107e-07,4.125193955388327e-09,9.891182685685058e-06,7.791035002288387e-12,0.0,0.46346349593591435,4.812550266863618e-06,7.79403787026839e-06,1.799849752981873e-05,2.8984721363494257e-06,2.8547826061008328e-08,9.599176758174376e-09,3.6852687618138945e-08,5.250856757149461e-13,3.260557160790186e-10,1.6892464490139673e-15,7.05678169730848e-12,1.3314478910087184e-10,2.335853497831316e-14,2.8485803256897753e-07,4.902275425198369e-07,6.977772506262887e-12,4.275104550175325e-09,3.713279345409152e-14,1.3502236233318753e-12,5.7575689162098215e-22,1.6416993195883573e-26,2.2596590496257843e-18,3.7272503179069646e-24
1.2516458256621087e-09,0.13079241033794287,0.46346346346346345,0.0,0.0,0.0,0.073050796026632,3.573987531950894e-13,2.0423313058086586e-05,2.6162251206075186e-09,1.5326310858523378e-10,8.79225365794752e-07,4.296754995829789e-09,1.0105860014052776e-05,8.005539344884883e-12,0.0,0.46346349766404327,4.9716442171007475e-06,7.852327912404167e-06,1.8315544863260497e-05,2.9007896634322207e-06,2.9156185547932537e-08,9.80908530815062e-09,3.803969791671191e-08,5.419992464086968e-13,3.4132512968390086e-10,1.7683554434333446e-15,7.247033995797902e-12,1.3940975883092533e-10,2.4459473132524966e-14,2.8656886646985147e-07,5.038917193778935e-07,7.172293702565363e-12,4.475927697503559e-09,3.7720562452572186e-14,1.422399080751301e-12,6.417621288788857e-22,1.829907795087453e-26,2.419987945627558e-18,4.225598412354983e-24
1.2728690045081964e-09,0.1307925334031566,0.46346346346346345,0.0,0.0,0.0,0.07305041699483249,3.8232193403779964e-13,2.09489122395032e-05,2.7092524200595727e-09,1.573302285463109e-10,9.024044783581235e-07,4.472050333482226e-09,1.0320724878272805e-05,8.221791279629703e-12,0.0,0.4634634994511963,5.133031127523379e-06,7.90915875024102e-06,1.8631788952344463e-05,2.9029512512389292e-06,2.9773863763538423e-08,1.0022408007549922e-08,3.9252407010264915e-08,5.592790198433677e-13,3.5708240651017215e-10,1.8499920080372963e-15,7.438223154345122e-12,1.4586163670382424e-10,2.559330478935281e-14,2.882006670915383e-07,5.176542683149566e-07,7.368216662311452e-12,4.6822358081262265e-09,3.830651452122239e-14,1.4972266230001236e-12,7.140559909418854e-22,2.036048055634461e-26,2.5888218478519732e-18,4.780545012646318e-24
1.2940921833542842e-09,0.1307926569740928,0.46346346346346345,0.0,0.0,0.0,0.07305003789987516,4.0854589363540076e-13,2.147814258516156e-05,2.8039325522845817e-09,1.6144207394001362e-10,9.256930262389902e-07,4.651085833012109e-09,1.0535766665768071e-05,8.43976496037813e-12,0.0,0.4634635012982686,5.296697655043609e-06,7.964566879495495e-06,1.8947201459365835e-05,2.904969224891198e-06,3.040095935664326e-08,1.0239128909232078e-08,4.049122536256514e-08,5.769308454946843e-13,3.733380329849313e-10,1.9342104720586184e-15,7.630316170092725e-12,1.5250320791831111e-10,2.6760520508032442e-14,2.8975681354135723e-07,5.315126692139815e-07,7.565505533012865e-12,4.894064987907675e-09,3.8890674236492394e-14,1.5747653611924008e-12,7.931227414250571e-22,2.2615009876054506e-26,2.7664711860894177e-18,5.397433512853713e-24
1.315315362200372e-09,0.13079278104357983,0.46346346346346345,0.0,0.0,0.0,0.0730496587408724,4.3611743655378803e-13,2.2010955053851607e-05,2.9002640627994166e-09,1.6559906716496922e-10,9.490872192892098e-07,4.833867224562472e-09,1.075097563446556e-05,8.659435231675637e-12,0.0,0.4634635032061499,5.462630535040666e-06,8.018587883093546e-06,1.9261755085852487e-05,2.906854953010555e-06,3.103756469053759e-08,1.0459231799942477e-08,4.1756561240217025e-08,5.949605415588856e-13,3.901026604382279e-10,2.0210660190840298e-15,7.823281721668561e-12,1.5933727640070766e-10,2.7961614144566774e-14,2.9124057246205135e-07,5.454644660701404e-07,7.764125374232792e-12,5.111450298799338e-09,3.947306745897139e-14,1.6550751018364105e-12,8.794757306582706e-22,2.5077304206260806e-26,2.953253275223193e-18,6.0820151555617785e-24
1.3365385410464597e-09,0.13079290560466902,0.46346346346346345,0.0,0.0,0.0,0.07304927951694182,4.65084394500125e-13,2.254730205451179e-05,2.9982453842061143e-09,1.6980164041488917e-10,9.725834625940686e-07,5.020400117677409e-09,1.0966342845075802e-05,8.880777602271413e-12,0.0,0.4634635051757248,5.630816578673985e-06,8.071256454000183e-06,1.9575423544317763e-05,2.908618922593697e-06,3.168376609342165e-08,1.0682700243751342e-08,4.3048820683513554e-08,6.133738945375288e-13,4.0738710414673446e-10,2.110614682099842e-15,8.017090100517166e-12,1.6636666502106304e-10,2.9197082890044755e-14,2.926550986898502e-07,5.59507265377977e-07,7.964042134642858e-12,5.334425785485165e-09,4.0053721238477495e-14,1.7382163445010093e-12,9.73658701110326e-22,2.7762868502137096e-26,3.14949239565464e-18,6.840473321689702e-24
