Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182)
8.604857393565216e-07,0.1391297887892123,0.46346346346346345,0.0,0.0,0.0,0.04559757094300745,0.0004665761496054633,0.04150633506360729,0.0027613328596508002,7.079715738724373e-05,0.009665242010276293,0.009394623623039658,0.005622306637653567,1.3822644552746869e-06,0.0,0.4767023334673833,0.001143695467102728,6.339314229184427e-06,0.0001274696375692551,3.896609252854934e-06,3.8332981902994115e-06,1.0631928539623e-06,0.0014847070499012,2.1447565423024683e-08,0.0020456476760163096,1.0598377396572563e-08,7.973472002765293e-08,0.0018293403031550532,3.224167047427361e-07,3.5483665316464784e-06,0.0011512835795774094,1.660574906762815e-08,0.0006731622713645481,2.008264165408905e-10,1.6563877558430183e-06,1.528064906234736e-05,4.403781676089208e-10,3.165051214829333e-09,2.9422264485741356e-05,4.1110191799927765e-10,2.9506818537595217e-10,1.9254847062769342e-05
8.639671954683967e-07,0.1391555496538465,0.46346346346346345,0.0,0.0,0.0,0.04551231909903053,0.000469998289395038,0.041646132970318994,0.002774269414551816,7.113798281794149e-05,0.009698944273294041,0.009435946727098125,0.00561656214490725,1.3804072508438057e-06,0.0,0.4767431927819568,0.0011430387483615558,6.327558367364208e-06,0.0001275482304878384,3.889613909337579e-06,3.823108143112105e-06,1.0603684853913385e-06,0.0014849848965086576,2.1451691975135937e-08,0.0020468140629601233,1.0604420377520447e-08,8.001275168924258e-08,0.0018353095999752618,3.2346878356742563e-07,3.5561210032571577e-06,0.0011563352409131441,1.6678657486562377e-08,0.0006762521723067341,2.0150549901297376e-10,1.6624040836264627e-06,1.5408017573538875e-05,4.4405705896752376e-10,3.188265552410662e-09,2.9719353665069054e-05,4.152572635393643e-10,2.980476150517635e-10,1.9454673068812826e-05
8.674486515802719e-07,0.1391812600164355,0.46346346346346345,0.0,0.0,0.0,0.0454272635832665,0.00047342922740273584,0.0417856956966388,0.0027871709406728493,7.147837639023634e-05,0.009732589283801362,0.009477196390918706,0.005610802634642443,1.378509050966084e-06,0.0,0.4767839696718494,0.0011423809430477943,6.315829566168261e-06,0.00012762605846796784,3.882633196080642e-06,3.8129442344721574e-06,1.0575513266984209e-06,0.0014852400380565085,2.14554896457001e-08,0.0020479429778542915,1.0610269218029507e-08,8.029031103815219e-08,0.001841251498215845,3.2451603344289723e-07,3.563841093065566e-06,0.0011613838526052754,1.6751522013336484e-08,0.0006793405786230111,2.0218308726500253e-10,1.6684095595570678e-06,1.553551350674489e-05,4.477397092694889e-10,3.211539573422306e-09,3.0017235506942826e-05,4.1942373080198077e-10,3.0103499413368874e-10,1.9655076289688167e-05
8.709301076921471e-07,0.13920691999240378,0.46346346346346345,0.0,0.0,0.0,0.04534240391102393,0.00047686892420327096,0.04192502350215921,0.0028000374306322885,7.18183352829221e-05,0.009766177051653143,0.009518372578971927,0.005605028671374219,1.376570664208416e-06,0.0,0.4768246643615059,0.001141722038502884,6.304127757150292e-06,0.00012770312326562634,3.875667070151271e-06,3.8028063800267875e-06,1.0547413550270164e-06,0.00148547264841686,2.1458960953337486e-08,0.0020490347004925857,1.0615925367700445e-08,8.056739815570552e-08,0.0018471660788903273,3.255584686458115e-07,3.571526791956259e-06,0.0011664293545260273,1.682434177936384e-08,0.0006824274504466959,2.02859157950324e-10,1.6744041402088586e-06,1.5663131416224063e-05,4.514259608908928e-10,3.2348730104209295e-09,3.031589522630858e-05,4.2360111285016697e-10,3.0403017434628396e-10,1.9856046603276696e-05
8.744115638040223e-07,0.1392325296964269,0.46346346346346345,0.0,0.0,0.0,0.04525773959904169,0.0004803173404296545,0.042064116647182605,0.0028128688799310686,7.21578567212444e-05,0.009799707586865547,0.009559475259701225,0.005599240807634308,1.3745928917736453e-06,0.0,0.47686527707314974,0.0011410620226097851,6.292452872080966e-06,0.00012777942664844028,3.868715489250203e-06,3.7926944967822786e-06,1.051938547890285e-06,0.001485682900399651,2.1462108399098584e-08,0.0020500895088726746,1.0621390266816884e-08,8.084401312450903e-08,0.0018530534235158698,3.2659610354496186e-07,3.579178091967283e-06,0.001171471687120605,1.6897115923888144e-08,0.0006855127482692432,2.0353373612534798e-10,1.6803877825764728e-06,1.5790865890948677e-05,4.5511565720304874e-10,3.258265596356355e-09,3.061531807236373e-05,4.2778920322260497e-10,3.070330077576048e-10,2.0057573906165177e-05
8.778930199158974e-07,0.139258089242447,0.46346346346346345,0.0,0.0,0.0,0.04517327016547147,0.00048377443677378334,0.04220297539272002,0.0028256652868815305,7.249693797624219e-05,0.009833180899628985,0.009600504405438314,0.005593439584217513,1.3725765274524296e-06,0.0,0.47690580802683347,0.0011404008837803009,6.280804842945351e-06,0.00012785497039550535,3.861778411693764e-06,3.7826085030648383e-06,1.0491428831603182e-06,0.001485870965759944,2.1464934470774334e-08,0.002051107679211221,1.0626665346445924e-08,8.112015602865106e-08,0.0018589136140917404,3.2762895259099245e-07,3.5867949862838068e-06,0.0011765107914046627,1.6969843594799772e-08,0.0006885964329392036,2.0420680186567033e-10,1.6863604440747265e-06,1.5918711554775038e-05,4.5880864257766734e-10,3.2817170645799996e-09,3.091548933018066e-05,4.319877959564156e-10,3.100433467954874e-10,2.025964811484879e-05
8.813744760277726e-07,0.1392835987436887,0.46346346346346345,0.0,0.0,0.0,0.04508899512986079,0.0004872401739870216,0.042341600000489775,0.0028384266525377797,7.283557636409972e-05,0.009866597000320469,0.009641459992320306,0.005587625530423052,1.3705223575787945e-06,0.0,0.4769462574404876,0.0011397386109426868,6.2691836019404465e-06,0.00012792975629721348,3.854855796396545e-06,3.7725483184824933e-06,1.0463543390576797e-06,0.0014860370152051348,2.1467441639090473e-08,0.0020520894859587377,1.0631752028494336e-08,8.139582695371803e-08,0.0018647467330782754,3.2865703031870785e-07,3.5943774692315675e-06,0.0011815466089617095,1.70425239478053e-08,0.000691678465661127,2.0487837710479366e-10,1.6923220825381591e-06,1.6046663066604544e-05,4.6250476239166e-10,3.3052271488446935e-09,3.1216394322293514e-05,4.3619668560943883e-10,3.130610442634623e-10,2.046225916690802e-05
8.883373882515231e-07,0.1393344680592926,0.46346346346346345,0.0,0.0,0.0,0.044921026340093394,0.0004941974144395337,0.042618147854413285,0.002863844282244723,7.351151410522506e-05,0.009933257608404761,0.00972315041926027,0.005575960972687788,1.3663036952618722e-06,0.0,0.47702691250540447,0.001138410622338369,6.2460212145361025e-06,0.00012807706181281316,3.841053791711699e-06,3.752505063084046e-06,1.0407985277576715e-06,0.0014863037420801714,2.1471509051146967e-08,0.0020539450945476897,1.0641365825670705e-08,8.194575322071694e-08,0.001876332089082945,3.3069893047142397e-07,3.6094391868858548e-06,0.0011916081540757405,1.7187739379578255e-08,0.0006978374225031997,2.0621702250388709e-10,1.704212124605201e-06,1.630286250376095e-05,4.699057935576231e-10,3.3524221033176264e-09,3.182034707203171e-05,4.446445376947813e-10,3.191179284365218e-10,2.0869051708270115e-05
8.946040092528984e-07,0.1393800804119623,0.46346346346346345,0.0,0.0,0.0,0.04477051447936671,0.0005004880901624989,0.04286624281226508,0.00288660037370909,7.41183174737543e-05,0.009993056598956473,0.009796420070218722,0.00556542406659264,1.3623853332432117e-06,0.0,0.47709922534014376,0.0011372114536472642,6.225266005474623e-06,0.00012820706314572438,3.828681048112595e-06,3.7345536195271185e-06,1.035822438599126e-06,0.0014864701924376612,2.1474103551502395e-08,0.0020554934952181853,1.0649387997028957e-08,8.243907358820353e-08,0.0018866671608610735,3.325204700777653e-07,3.6228770128606584e-06,0.0012006517299568435,1.731826314521096e-08,0.0007033744523047053,2.0741669254657153e-10,1.7148750494623975e-06,1.6533751153506365e-05,4.765759113912549e-10,3.3950953669445336e-09,3.236626753088362e-05,4.522807709636171e-10,3.245928219441675e-10,2.123690054860937e-05
9.008706302542738e-07,0.13942553235672048,0.46346346346346345,0.0,0.0,0.0,0.04462062505888135,0.0005068061547293518,0.04311358326657038,0.0029092430671637786,7.472364623377893e-05,0.01005267039378851,0.009869451186557682,0.005554853315644987,1.3583563608686423e-06,0.0,0.47717127728146186,0.0011360084611228896,6.204596545032562e-06,0.000128334637409173,3.8163545489762845e-06,3.716684602483649e-06,1.030869096545079e-06,0.001486567918315744,2.14757025532401e-08,0.0020569282659046607,1.065682145827308e-08,8.293086615744527e-08,0.00189691582220449,3.3432677999924045e-07,3.6362033097488276e-06,0.0012096837743401268,1.744862084878537e-08,0.0007089055428077867,2.0861153146768397e-10,1.7255016231383547e-06,1.6764901311690613e-05,4.832538267676752e-10,3.4379544250331384e-09,3.29143389338122e-05,4.5994719777439346e-10,3.3008928670974046e-10,2.1606333378442107e-05
9.071372512556491e-07,0.13947082451368747,0.46346346346346345,0.0,0.0,0.0,0.04447135532447553,0.0005131513814427993,0.04336017076871227,0.002931772458144924,7.532748626598929e-05,0.010112099061585361,0.009942243754861213,0.005544251425698101,1.3542210928935653e-06,0.0,0.4772430695304715,0.0011348015971355669,6.1840124450585644e-06,0.00012845979542079348,3.804074074089616e-06,3.6988975843494443e-06,1.0259383857743495e-06,0.0014865978787367755,2.1476319941611788e-08,0.0020582509459231165,1.0663674184507462e-08,8.34211314950653e-08,0.0019070785679105402,3.361179474423988e-07,3.649418084264286e-06,0.0012187039664883405,1.757880785550317e-08,0.0007144304803225535,2.0980154684974883e-10,1.7360916147620244e-06,1.699628310325274e-05,4.89938674501755e-10,3.4809977397646304e-09,3.346447721591469e-05,4.676426413402992e-10,3.356064796682958e-10,2.197729241277766e-05
9.134038722570245e-07,0.13951595752232493,0.46346346346346345,0.0,0.0,0.0,0.04432270253571694,0.0005195235442850727,0.043606006877461065,0.0029541886664856383,7.5929823886067e-05,0.010171342673874173,0.010014797796407779,0.0055336209971389265,1.3499837620154331e-06,0.0,0.4773146032690802,0.001133590818688189,6.163513319489467e-06,0.000128582548108744,3.7918394083321234e-06,3.6811921485482966e-06,1.0210301934692145e-06,0.0014865610220639843,2.1475969447195958e-08,0.0020594630568058635,1.0669954058698947e-08,8.3909870191132e-08,0.0019171558962052713,3.3789406021849006e-07,3.6625213547369435e-06,0.0012277119915154531,1.7708819615004694e-08,0.0007199490548627163,2.1098675194277797e-10,1.746644797826658e-06,1.7227867037942124e-05,4.966296004624151e-10,3.524223777929533e-09,3.4016598826497145e-05,4.753659320380312e-10,3.411435629117532e-10,2.234972017626572e-05
9.196704932583999e-07,0.1395609320053827,0.46346346346346345,0.0,0.0,0.0,0.04417466396555484,0.0005259224179242596,0.04385109315887561,0.002976491835022183,7.653064583091257e-05,0.010230401305190553,0.010087113365584573,0.005522964529526733,1.3456485190495296e-06,0.0,0.4773858796608952,0.001132376087187157,6.143098784299608e-06,0.00012870290650631355,3.779650341393407e-06,3.663567888836245e-06,1.0161444096002854e-06,0.0014864582861946903,2.147466464902902e-08,0.0020605661026669173,1.0675668873571638e-08,8.439708286053394e-08,0.001927148308383997,3.39655206679617e-07,3.675513151040969e-06,0.0012367075402925024,1.78386516600783e-08,0.0007254610600944392,2.1216715843657903e-10,1.7571609501852689e-06,1.7459624009180984e-05,5.03325761543797e-10,3.567631010971007e-09,3.457062075180282e-05,4.83115907727469e-10,3.46699703916835e-10,2.2723559520727726e-05
9.322037352611507e-07,0.139650407856522,0.46346346346346345,0.0,0.0,0.0,0.04388041863331413,0.0005387993995217743,0.04433902253740112,0.0030207597234979786,7.772769152721655e-05,0.010347963938157992,0.010231029449318698,0.005501583032757383,1.336700517978023e-06,0.0,0.47752766497860205,0.0011299346298549438,6.1025219581837755e-06,0.00012893648500869048,3.7554081843715532e-06,3.6285613175560933e-06,1.0064396392144557e-06,0.0014860588806773166,2.1469245765725183e-08,0.0020624509365312006,1.0685434085675168e-08,8.536693270355179e-08,0.0019468804016248267,3.4313295618888565e-07,3.701162491925989e-06,0.0012546599989391382,1.8097759118781958e-08,0.000736464554062104,2.1451361718935522e-10,1.7780812948860122e-06,1.792354244477227e-05,5.167304686710582e-10,3.6549829695442176e-09,3.568403615081791e-05,4.986913026011614e-10,3.5786585578779225e-10,2.3475246003749308e-05
9.447369772639015e-07,0.13973925696139328,0.46346346346346345,0.0,0.0,0.0,0.04358859776458549,0.0005517805373372394,0.04482397157311133,0.0030645776789244364,7.891852512096118e-05,0.010464787621195081,0.010373993043925367,0.005480125090091121,1.327408688767998e-06,0.0,0.4776684344599571,0.001127476996120284,6.062278933116422e-06,0.00012916062108003114,3.7313460078241236e-06,3.5938748049807664e-06,9.968232443001723e-07,0.001485406965042927,2.1460169022132775e-08,0.0020639171483683764,1.0693030442229339e-08,8.633068647468747e-08,0.0019662789070375923,3.4655191143096453e-07,3.7263665641878828e-06,0.0012725589799348668,1.8356096090168146e-08,0.0007474393819026286,2.1684101985364297e-10,1.7988509576215059e-06,1.838781315101453e-05,5.301462693562138e-10,3.743041480352402e-09,3.680407062178463e-05,5.143596866820008e-10,3.6909838860900875e-10,2.423190169053645e-05
9.560168950663771e-07,0.13981868922503937,0.46346346346346345,0.0,0.0,0.0,0.043328014244273065,0.0005635511460797253,0.045257888076898255,0.0031036306868566193,7.99848879263774e-05,0.010569297727796422,0.010501847138219719,0.005460761420456135,1.3187770895836527e-06,0.0,0.4777942656630367,0.001125251155242074,6.026343128677908e-06,0.00012935434604343236,3.709842666133265e-06,3.562928171286351e-06,9.882433937549074e-07,0.0014846102468885492,2.1448957931974234e-08,0.0020648882672566907,1.069806175187032e-08,8.719285762800823e-08,0.0019834557253141233,3.4957929794268777e-07,3.7486700481663462e-06,0.0012886204606678455,1.8587913446218607e-08,0.0007572909584973765,2.189194552444447e-10,1.8174134811276873e-06,1.8805776927914175e-05,5.42224728284762e-10,3.822888278128323e-09,3.78172297378071e-05,5.28533300569895e-10,3.7925909645046885e-10,2.491677365331766e-05
9.672968128688528e-07,0.1398976211248747,0.46346346346346345,0.0,0.0,0.0,0.043069361802123986,0.0005754033946262807,0.045689410253209675,0.003142322313874884,8.104608137604961e-05,0.01067321043455463,0.010628932316889396,0.005441360686372752,1.3099126543553815e-06,0.0,0.47791928730091765,0.0011230119897654798,5.990673102773425e-06,0.0001295405647143526,3.688482789920719e-06,3.5322363577469754e-06,9.797339279286349e-07,0.0014836198749027028,2.1434941483611205e-08,0.002065537717089851,1.0701426513477864e-08,8.80501004468472e-08,0.0020003686491854938,3.525601735273236e-07,3.7706139621633575e-06,0.0013046351872139975,1.881905703187484e-08,0.0007671170105464839,2.209826062217044e-10,1.8358515063736511e-06,1.9223693273672708e-05,5.543025287465367e-10,3.903288886208947e-09,3.883476860471712e-05,5.427684906168868e-10,3.894637276749246e-10,2.5604992380991318e-05
9.785767306713286e-07,0.13997605605807403,0.46346346346346345,0.0,0.0,0.0,0.04281262511740495,0.0005873360032518141,0.046118547563897674,0.0031806542632443736,8.210204582500822e-05,0.010776526349118772,0.010755250198952532,0.005421933463478084,1.3008357329511948e-06,0.0,0.47804350544264673,0.0011207594446553516,5.955266704723773e-06,0.0001297193455719629,3.6672653362317546e-06,3.5017973788621166e-06,9.712943091873966e-07,0.001482440851093829,2.1418192095589487e-08,0.002065873498953316,1.0703166180202585e-08,8.890241994410218e-08,0.002017020684730517,3.55495067997405e-07,3.7921989788202186e-06,0.0013206016149872883,1.904950452434781e-08,0.0007769164999432298,2.230305111624555e-10,1.8541639407878978e-06,1.9641410691706785e-05,5.663752789615794e-10,3.984234623479328e-09,3.985623302294332e-05,5.570588970000096e-10,3.997077272335223e-10,2.629624353095157e-05
9.898566484738043e-07,0.1400539973672013,0.46346346346346345,0.0,0.0,0.0,0.04255778898518787,0.0005993477000983617,0.04654530953696724,0.0032186283797196237,8.315272496031409e-05,0.010879246122017416,0.010880802627709626,0.005402489628052952,1.29156586085848e-06,0.0,0.47816692603358946,0.0011184934935894396,5.920121801545107e-06,0.00012989075780621661,3.646189286473109e-06,3.471609305756555e-06,9.629240139057127e-07,0.0014810780828153952,2.1398780810786334e-08,0.002065903459474375,1.0703321404929672e-08,8.974982148630206e-08,0.002033414842670865,3.583845119912047e-07,3.8134258856894738e-06,0.001336518251671759,1.927923435480476e-08,0.0007866884222196369,2.250633170553667e-10,1.872349736130385e-06,2.0058781685400412e-05,5.784387023755933e-10,4.0657168621866995e-09,4.088117617479466e-05,5.713982630009098e-10,4.0998661410832625e-10,2.6990217542788712e-05
9.999999999999997e-07,0.14013144834590946,0.46346346346346345,0.0,0.0,0.0,0.04233024067982789,0.0006102155898353632,0.04692705043805447,0.0032524722875583293,8.409298043981246e-05,0.01097110734087958,0.010993052428461892,0.00538499835399776,1.283080701903455e-06,0.0,0.4782772344953849,0.001116444413661215,5.888739658550807e-06,0.00013003866390665054,3.627356802536354e-06,3.4446757064569213e-06,9.554558930985576e-07,0.0014796996925986324,2.137910982100393e-08,0.0020656755968900247,1.0702140863564541e-08,9.050764382630905e-08,0.0020479393988364725,3.6094444169819684e-07,3.8322088749785485e-06,0.0013507874188085172,1.9485186560061168e-08,0.0007954513824353668,2.2687833675890747e-10,1.8885941559719725e-06,2.0433684073306494e-05,5.892752149242964e-10,4.139440000837754e-09,4.1805454063312364e-05,5.843295251196654e-10,4.1925595538370477e-10,2.7616340397081644e-05
1.00113656627628e-06,0.14013144834590946,0.46346346346346345,0.0,0.0,0.0,0.04230483831994861,0.0006114372215866786,0.04696970576803592,0.0032562466488714028,8.419806586280315e-05,0.010981370448919342,0.011005591671809336,0.005383038351648854,1.2821217347128935e-06,0.0,0.4782895548945295,0.001116214138968625,5.885236278420148e-06,0.00013005487138215862,3.6252536598967474e-06,3.441670275651679e-06,9.546225390170794e-07,0.0014795363798768434,2.137677727005103e-08,0.0020656352863268174,1.0701932017074638e-08,9.059231081260275e-08,0.0020495541368482613,3.612290366810332e-07,3.8342955471425666e-06,0.0013523836586443385,1.9508225732074457e-08,0.0007964318075295452,2.2708093715387764e-10,1.8904078874316493e-06,2.0475662869167057e-05,5.904886408963979e-10,4.1477270307485806e-09,4.190915906255911e-05,5.857804411376018e-10,4.2029598570598e-10,2.7686609938253572e-05
