Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20)
1.8175164137550112e-08,0.1309342182876107,0.46346346346346345,0.0,0.0,0.0,0.07272678614594717,0.0,0.000776519586170903,4.2335415545937463e-07,3.714832032190633e-08,3.0856682990671734e-05,1.7028863821825311e-06,0.00021407476408179493,4.5389934668615146e-10,0.0,0.4634866090050739,0.0003365355265312915,1.0833325760842224e-05,7.479903803439405e-05,3.9451095834834155e-06,1.7682293239794905e-06
1.849842649341618e-08,0.13093720968491138,0.46346346346346345,0.0,0.0,0.0,0.07272006050008088,0.0,0.0007925820457457187,4.3701866664980276e-07,3.8680500007206444e-08,3.200129755740897e-05,1.7797813123424345e-06,0.00021843010862978435,4.689712415186617e-10,0.0,0.4634875773032302,0.0003434272992731995,1.0832332639967651e-05,7.482877520509702e-05,3.962601133143772e-06,1.8053886122163054e-06
1.882168884928225e-08,0.13094020628561032,0.46346346346346345,0.0,0.0,0.0,0.07271331491467092,0.0,0.0008086651481057735,4.5089541302665986e-07,4.02464308711959e-08,3.3167160712660786e-05,1.8588886901732184e-06,0.00022280265819181935,4.844062266854564e-10,0.0,0.46348856518883436,0.00035030008251893,1.0831336524790319e-05,7.485624395229172e-05,3.980042063244408e-06,1.8424417438393892e-06
1.914495120514832e-08,0.13094320803697562,0.46346346346346345,0.0,0.0,0.0,0.0727065494520399,0.0,0.0008247685817044876,4.649857272891923e-07,4.184623759371102e-08,3.435421098851048e-05,1.9402389347946576e-06,0.00022719232102714172,5.002117891022282e-10,0.0,0.46348957259787105,0.0003571536583713939,1.0830337424590877e-05,7.488169580350534e-05,3.997431592000996e-06,1.8793872336838344e-06
1.946821356101439e-08,0.1309462148893192,0.46346346346346345,0.0,0.0,0.0,0.0726997641751132,0.0,0.0008408920591029576,4.792909829828354e-07,4.3480044197259544e-08,3.556238610930197e-05,2.0238624531490065e-06,0.00023159900454398149,5.163954395545134e-10,0.0,0.4634905994657206,0.00036398783442559077,1.0829335348630769e-05,7.490535733630923e-05,4.014769025884143e-06,1.916223764914656e-06
1.979147591688046e-08,0.1309492267956994,0.46346346346346345,0.0,0.0,0.0,0.072692959147347,0.0,0.0008570353146011336,4.938125926469752e-07,4.5147974022158124e-08,3.6791623083563356e-05,2.109789638614052e-06,0.00023602261539522733,5.329647114876746e-10,0.0,0.46349164572723234,0.0003708024412365072,1.0828330306186898e-05,7.492743264306952e-05,4.032053750863654e-06,1.952950172332735e-06
2.011473827274653e-08,0.13095224371165243,0.46346346346346345,0.0,0.0,0.0,0.07268613443266346,0.0,0.0008731981021028509,5.085520060957108e-07,4.6850149701568145e-08,3.80418582868189e-05,2.198050869615634e-06,0.0002404630595647679,5.499271598761859e-10,0.0,0.4634927113167915,0.00037759733003726284,1.0827322306578616e-05,7.494810555237523e-05,4.049285224518669e-06,1.989565427331636e-06
2.04380006286126e-08,0.13095526559495108,0.46346346346346345,0.0,0.0,0.0,0.07267929009539226,0.0,0.0008893801931916808,5.235107088222517e-07,4.858669313674059e-08,3.9313027536189455e-05,2.288676508238067e-06,0.00024492024244542656,5.672903601639476e-10,0.0,0.4634937961683784,0.0003843723706828294,1.0826311359180035e-05,7.496754163113387e-05,4.066462968928172e-06,2.0260686243423856e-06
2.0761262984478668e-08,0.1309582924053868,0.46346346346346345,0.0,0.0,0.0,0.07267242620021805,0.0,0.0009055813753968337,5.386902205181632e-07,5.035772547272247e-08,4.0605066157591634e-05,2.3816968988312874e-06,0.0002493940689093191,5.850619072682327e-10,0.0,0.463494900215623,0.00039112744979710414,1.0825297473420605e-05,7.498588998892857e-05,4.083586564264966e-06,2.062458968619511e-06
2.1084525340344738e-08,0.1309613241045732,0.46346346346346345,0.0,0.0,0.0,0.07266554281213315,0.0,0.0009218014506303629,5.540920936992102e-07,5.216336707472806e-08,4.191790904626746e-05,2.477142366613912e-06,0.00025388444337138687,6.032494146406253e-10,0.0,0.4634960233918533,0.00039786246910327187,1.0824280658782097e-05,7.50032849041353e-05,4.1006556430236285e-06,2.0987357652359325e-06
2.1407787696210807e-08,0.1309643606557695,0.46346346346346345,0.0,0.0,0.0,0.07265863999639474,0.0,0.0009380402337787305,5.697179124300199e-07,5.400373750533433e-08,4.3251490721305404e-05,2.575043216271732e-06,0.00025839126984677965,6.218605133790256e-10,0.0,0.4634971656301386,0.00040457734391933375,1.0823260924796636e-05,7.501984728941136e-05,4.117669884819765e-06,2.134898409167074e-06
2.1731050052076877e-08,0.13096740202372117,0.46346346346346345,0.0,0.0,0.0,0.07265171781848667,0.0,0.0009542975514334767,5.855692911402888e-07,5.587895550262266e-08,4.460574537474805e-05,2.6754297305513836e-06,0.00026291445200270073,6.40902851385421e-10,0.0,0.4634983268633296,0.0004112720018024686,1.0822238281045252e-05,7.50356860124343e-05,4.134629011703988e-06,2.170946376356415e-06
2.2377574763809016e-08,0.13097349907550385,0.46346346346346345,0.0,0.0,0.0,0.07263781563903358,0.0,0.000986867148682758,6.179553316890207e-07,5.973440490270736e-08,4.7376008999885894e-05,2.88378076581573e-06,0.00027200949655067284,6.803119161585268e-10,0.0,0.46350070604493554,0.00042460043128584164,1.0820184302790074e-05,7.506557445046567e-05,4.168380997233432e-06,2.2426965435903138e-06
2.2959447004367938e-08,0.13097900256737344,0.46346346346346345,0.0,0.0,0.0,0.07262523811932714,0.0,0.0010162416361968567,6.478909637281777e-07,6.332466162125945e-08,4.993928243749977e-05,3.0801009679603352e-06,0.0002802500010975588,7.17331953027201e-10,0.0,0.4635029115940084,0.00043652635913698346,1.0818325867941797e-05,7.509088424981454e-05,4.198567231261327e-06,2.3068756324042317e-06
2.354131924492686e-08,0.13098452117091244,0.46346346346346345,0.0,0.0,0.0,0.07261259889163584,0.0,0.0010456739040007551,6.785837972235177e-07,6.70296312954039e-08,5.256850216895995e-05,3.2849445284316673e-06,0.00028854198848286394,7.558688323213633e-10,0.0,0.4635051776356513,0.00044838609983374343,1.0816458156257716e-05,7.511510605985308e-05,4.2285721052115215e-06,2.370677947706027e-06
2.4123191485485783e-08,0.13099005471960226,0.46346346346346345,0.0,0.0,0.0,0.07259989834221435,0.0,0.0010751632369005704,7.100442174627393e-07,7.0849974114667e-08,5.526327748633325e-05,3.498487075921187e-06,0.00029688488954677416,7.95967666298814e-10,0.0,0.46350750377426186,0.0004601795377573888,1.0814581224814824e-05,7.513857152712134e-05,4.2583950635063675e-06,2.434102466756782e-06
2.4705063726044705e-08,0.13099560305167202,0.46346346346346345,0.0,0.0,0.0,0.0725871368577057,0.0,0.0011047089765808917,7.422828590877437e-07,7.478634026211533e-08,5.80232167948757e-05,3.7209038951380427e-06,0.0003052781342100427,8.376736878848598e-10,0.0,0.46350988961397727,0.0004719066153512912,1.081269513086722e-05,7.516155452106151e-05,4.288035752648499e-06,2.4971485527492702e-06
2.5286935966603628e-08,0.13100116601348966,0.46346346346346345,0.0,0.0,0.0,0.07257431482485456,0.0,0.0011343105120431816,7.753105942913359e-07,7.883936968788013e-08,6.084792798039412e-05,3.952369899730172e-06,0.00031372115188009074,8.810322394410045e-10,0.0,0.46351233475896786,0.00048356732293455146,1.081079993179106e-05,7.518428108125241e-05,4.317493986012647e-06,2.5598158876804654e-06
2.586880820716255e-08,0.13100674345536686,0.46346346346346345,0.0,0.0,0.0,0.0725614326302706,0.0,0.001163967271683624,8.091385224221933e-07,8.300969192401333e-08,6.373701871302407e-05,4.193059605151709e-06,0.000322213371792049,9.260887620533671e-10,0.0,0.4635148388136787,0.0004951616902689215,1.0808895685033338e-05,7.520693765848657e-05,4.3467697146984215e-06,2.6221044167871945e-06
2.6450680447721473e-08,0.13101233523255057,0.46346346346346345,0.0,0.0,0.0,0.07254849066023294,0.0,0.001193678716733888,8.437779607644142e-07,8.729792593153032e-08,6.669009669818368e-05,4.443147101570012e-06,0.00033075422329567557,9.728887852681194e-10,0.0,0.4635174013830304,0.0005066897795831222,1.0806982448065363e-05,7.522967793751638e-05,4.3758630034205125e-06,2.684014302581339e-06
2.7032552688280395e-08,0.1310179412036784,0.46346346346346345,0.0,0.0,0.0,0.07253548930053111,0.0,0.0012234443358969628,8.792404363843676e-07,9.170467998073313e-08,6.970676988124643e-05,4.702806026822577e-06,0.00033934313609484463,1.0214779172182784e-09,0.0,0.4635200220725813,0.0005181516798749688,1.0805060278344627e-05,7.525262841610296e-05,4.4047740108139784e-06,2.745545887299332e-06
2.7614424928839318e-08,0.13102356123055509,0.46346346346346345,0.0,0.0,0.0,0.07252242893633377,0.0,0.001253263640907716,9.155376788179836e-07,9.623055155774622e-08,7.278664661644544e-05,4.9722095395014295e-06,0.0003479795404503035,1.0719018350673794e-09,0.0,0.46352270048866206,0.0005295475022020273,1.0803129233285577e-05,7.527589302175843e-05,4.433502973150255e-06,2.8066996618571085e-06
2.819629716939824e-08,0.13102919517755732,0.46346346346346345,0.0,0.0,0.0,0.07250930995207992,0.0,0.001283136162833357,9.52681613469025e-07,1.0087612729626262e-07,7.592933580719749e-05,5.2515302921858016e-06,0.0003566628673530405,1.1242062757118214e-09,0.0,0.4635254362384861,0.0005408773757630766,1.0801189370236093e-05,7.529955695848507e-05,4.462050190782551e-06,2.867476240012417e-06
2.8778169409957163e-08,0.1310348429113265,0.46346346346346345,0.0,0.0,0.0,0.07249613273138866,0.0,0.0013130614489848757,9.906843556082522e-07,1.0564198293111545e-07,7.913444702285598e-05,5.540940404861675e-06,0.00036539254867335526,1.1784370267070016e-09,0.0,0.4635282289302428,0.0005521414446324166,1.0799240746457142e-05,7.532368991771563e-05,4.490416016846833e-06,2.927876336825981e-06
2.9360041650516085e-08,0.13104050430042088,0.46346346346346345,0.0,0.0,0.0,0.07248289765698472,0.0,0.001343039060356746,1.0295582049062652e-06,1.1052868327236297e-07,8.240159059510823e-05,5.840611438546732e-06,0.00037416801728890563,1.2346399173936137e-09,0.0,0.46353107817317296,0.000563339865058549,1.0797283419104971e-05,7.534834873951829e-05,4.51860084791266e-06,2.9879007508379284e-06
2.994191389107501e-08,0.13104617921506018,0.46346346346346345,0.0,0.0,0.0,0.07246960511063733,0.0,0.0013730685695141362,1.0693156404241736e-06,1.1553678219737404e-07,8.573037769715394e-05,6.150714369149541e-06,0.0003829887071949213,1.2928608102034981e-09,0.0,0.46353398357763026,0.000574472803240826,1.079531744521654e-05,7.537357960813422e-05,4.546605116283086e-06,3.0475503493890884e-06
3.052378613163393e-08,0.1310518675268998,0.46346346346346345,0.0,0.0,0.0,0.07245625547311045,0.0,0.0014031495588470114,1.1099693159894727e-06,1.206668226588661e-07,8.912042040879447e-05,6.4714195615869884e-06,0.0003918540535997655,1.353145592123458e-09,0.0,0.46353694475513346,0.0005855404334978371,1.0793342881698057e-05,7.53994198657366e-05,4.574429283645472e-06,3.106826056519653e-06
3.110565837219285e-08,0.13105756910885646,0.46346346346346345,0.0,0.0,0.0,0.07244284912412159,0.0,0.0014332816191200564,1.151532055889474e-06,1.2591933670657837e-07,9.257133177019078e-05,6.802896744185285e-06,0.00040076349300864503,1.4155401662990982e-09,0.0,0.4635399613184071,0.000596542936751503,1.079135978531586e-05,7.542589951839051e-05,4.602073835812044e-06,3.1657288429450523e-06
3.1687530612751775e-08,0.13106328383496096,0.46346346346346345,0.0,0.0,0.0,0.072429386442308,0.0,0.001463464348265518,1.1940168508308227e-06,1.3129484552075038e-07,9.608272582634113e-05,7.145314983384337e-06,0.00040971646329755025,1.4800904437657202e-09,0.0,0.4635430328814161,0.0006074804992702916,1.0789368212688599e-05,7.54530424892733e-05,4.629539278355261e-06,3.2242597177365876e-06
3.22694028533107e-08,0.13106901158023712,0.46346346346346345,0.0,0.0,0.0,0.07241586780519871,0.0,0.001493697350380349,1.2374368541253122e-06,1.3679385945584644e-07,9.965421766377479e-05,7.498842658761847e-06,0.00041871240377894215,1.5468423352974855e-09,0.0,0.46354615905939417,0.000618353311630254,1.0787368220280639e-05,7.548086765934765e-05,4.656826132994669e-06,3.2824197214348074e-06
3.285127509386962e-08,0.13107475222059967,0.46346346346346345,0.0,0.0,0.0,0.07240229358919213,0.0,0.0015239802348957813,1.2818053780689427e-06,1.4241687809327316e-07,0.0001032854234406959,7.863647438390217e-06,0.00042775075526043846,1.6158417433676131e-09,0.0,0.46354933946886606,0.0006291615678597938,1.0785359864396604e-05,7.550938972866073e-05,4.683934934617214e-06,3.3402099203712624e-06
3.343314733442854e-08,0.13108050563277052,0.46346346346346345,0.0,0.0,0.0,0.0723886641695373,0.0,0.0015543126158901015,1.3271358904834524e-06,1.48164390301897e-07,0.00010697596041170893,8.23989625453851e-06,0.0004368309600976439,1.6871345542131156e-09,0.0,0.4635525737276666,0.0006399054647369048,1.078334320117706e-05,7.553861992870006e-05,4.710866228823542e-06,3.3976314019930917e-06
3.459689181554639e-08,0.13109205028310278,0.46346346346346345,0.0,0.0,0.0,0.07236124121445278,0.0,0.0016151243437786894,1.4207375100323329e-06,1.600347977614742e-07,0.00011453350254575219,9.02738990416024e-06,0.0004551147072754436,1.836783801325396e-09,0.0,0.46355920227122227,0.0006612009781811964,1.0779285176454914e-05,7.559923549856815e-05,4.7641985200457235e-06,3.511372647861777e-06
3.576063629666423e-08,0.13110364455879417,0.46346346346346345,0.0,0.0,0.0,0.0723336019184473,0.0,0.0016761295202136026,1.518352442064926e-06,1.724087812074564e-07,0.00012232380471825018,9.862643449893122e-06,0.0004735592168453924,1.996156546508907e-09,0.0,0.4635660416594397,0.0006822414616120512,1.0775194591839718e-05,7.566275493651762e-05,4.816827517135681e-06,3.623652450205602e-06
