Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40)
2.5603892251610156e-12,0.13078665053464628,0.46346346346346345,0.0,0.0,0.0,0.07307302758006758,0.0,1.8430112552497627e-10,9.18576542159577e-15,1.511529734974165e-15,4.610029992069382e-12,8.765152099520785e-17,1.2807140082791893e-10,6.172542148677585e-17,0.0,0.4634634634634577,1.6392922425376478e-10,3.090337540710787e-08,3.0978549972185295e-08,2.8665976246595844e-08,8.265281696656236e-11,6.344596111719553e-11,4.76576533436523e-13,6.735899933040833e-18,7.782606460723999e-18,3.9954462540014115e-23,2.2813546600687506e-17
3.31292613008978e-12,0.13078665230007555,0.46346346346346345,0.0,0.0,0.0,0.07307301420899215,0.0,3.083517058769644e-10,1.5382006729866105e-14,2.5283806431158303e-15,7.711394124149806e-12,1.897358317525322e-16,2.1422612655536955e-10,1.0328687989238433e-16,0.0,0.463463463463454,2.186402134806771e-10,3.996963982937615e-08,4.009545303707237e-08,3.704139271547686e-08,1.0687786574604676e-10,8.191472271721701e-11,7.967278812893598e-13,1.1281380413580795e-17,1.688521774605832e-17,8.686619998222838e-23,4.243435255598834e-17
4.065463035018544e-12,0.13078665406975543,0.46346346346346345,0.0,0.0,0.0,0.07307300083791807,0.0,4.640342039283222e-10,2.316838114268978e-14,3.804114012144742e-15,1.1602387887875527e-11,3.5037671722850665e-16,3.223131148027338e-10,1.5545743347027232e-16,0.0,0.46346346346344963,2.763162662817543e-10,4.902832768352487e-08,4.921772187982794e-08,4.539422908792084e-08,1.310721931622881e-10,1.003028727242101e-10,1.1980446800588822e-12,1.6983309313859954e-17,3.122130459472905e-17,1.6082890785683937e-22,6.852944198215833e-17
4.8179999399473086e-12,0.13078665584367719,0.46346346346346345,0.0,0.0,0.0,0.07307298746684532,0.0,6.512846704802823e-10,3.254583173955116e-14,5.338040364568359e-15,1.6280926848871517e-11,5.827811791404937e-16,4.5227308210667584e-10,2.1822023688033455e-16,0.0,0.4634634634634444,3.369566021609364e-10,5.807944529980887e-08,5.8345348872220216e-08,5.3724546285756035e-08,1.5523585824508366e-10,1.186107921684479e-10,1.6801714564000963e-12,2.3836621985028563e-17,5.1969683934777027e-17,2.679502438029641e-22,1.011252155448013e-16
5.570536844876073e-12,0.13078665762183225,0.46346346346346345,0.0,0.0,0.0,0.07307297409577382,0.0,8.700393174811865e-10,4.351530036364511e-14,7.129472219058336e-15,2.1744932169035138e-11,9.00120753283292e-16,6.040469047417408e-10,2.915584827147522e-16,0.0,0.4634634634634385,4.005604443068627e-10,6.712299900356665e-08,6.747832639272081e-08,6.20324050673826e-08,1.793689199605388e-10,1.3683886036191825e-10,2.242754427959776e-12,3.183627787138251e-17,8.030397082355704e-17,4.143109135580219e-22,1.4021087107634298e-16
6.323073749804837e-12,0.1307866594042119,0.46346346346346345,0.0,0.0,0.0,0.07307296072470354,0.0,1.1202345222282004e-09,5.607772755017851e-14,9.177724133588376e-15,2.7992330710542972e-11,1.3155306610460238e-15,7.775756225297737e-10,3.754554026419011e-16,0.0,0.46346346346343176,4.671270196287083e-10,7.615899511471422e-08,7.661664682710962e-08,7.031786602384961e-08,2.034714372064156e-10,1.5498745488202263e-10,2.8854415177861352e-12,4.097726071491798e-17,1.1739252834306305e-16,6.059644113573247e-22,1.8576898885944113e-16
7.828147559662367e-12,0.13078666298161068,0.46346346346346345,0.0,0.0,0.0,0.0730729339825664,0.0,1.7146928893823116e-09,8.598521357981802e-14,1.4041955928033318e-14,4.2829041581160585e-11,2.492932169027415e-15,1.1896626693390634e-09,5.748583747853742e-16,0.0,0.4634634634634163,6.091452948163053e-10,9.420833981310399e-08,9.490928601530903e-08,8.682183604114946e-08,2.5158507355699944e-10,1.9104772512000168e-10,4.4097276989192654e-12,6.266325557389946e-17,2.224814158924406e-16,1.1492369717338675e-21,2.9624511451258023e-16
9.333221369519895e-12,0.13078666657580487,0.46346346346346345,0.0,0.0,0.0,0.07307290724043357,0.0,2.434154044270275e-09,1.2227578826024426e-13,1.9925292324654348e-14,6.077458638407207e-11,4.219352988734758e-15,1.6880657588971659e-09,8.162957759553807e-16,0.0,0.46346346346339856,7.630053160240207e-10,1.1222752984685718e-07,1.1322320566779157e-07,1.0323693777328414e-07,2.9957723712518276e-10,2.267945895118809e-10,6.250246800269008e-12,8.885495259709911e-17,3.7648038392331766e-16,1.945662903307666e-21,4.324213543596592e-16
1e-11,0.13078667018672613,0.46346346346346345,0.0,0.0,0.0,0.07307289539312041,0.0,2.7927154382200142e-09,1.4039552115152055e-13,2.2856072046936435e-14,6.97142833410685e-11,5.1867229081724225e-15,1.9363375987203297e-09,9.36658973903224e-16,0.0,0.4634634634633899,8.349520313882056e-10,1.202007757268487e-07,1.2134343484467424e-07,1.1048088373527126e-07,3.2080004595739426e-10,2.425317782303306e-10,7.16599798415019e-12,1.0188839556514251e-16,4.62726835181978e-16,2.3917871973422353e-21,5.009316088474624e-16
1.0838295179377424e-11,0.13078667018672613,0.46346346346346345,0.0,0.0,0.0,0.07307288049830468,0.0,3.27811484412457e-09,1.6495692947677433e-13,2.6822321768333954e-14,8.181258104571814e-11,6.598592800313917e-15,2.272318983889232e-09,1.0996348398516957e-15,0.0,0.46346346346337847,9.287010295252028e-10,1.3021661558266548e-07,1.3155834513037746e-07,1.1956365003992971e-07,3.4744839666257204e-10,2.6223100775490147e-10,8.404242102144783e-12,1.1951307509398628e-16,5.885520057183703e-16,3.0427151033621957e-21,5.941703203298307e-16
1.2343368989234953e-11,0.13078667381430645,0.46346346346346345,0.0,0.0,0.0,0.07307285375617936,0.0,4.24607468509127e-09,2.140360948957673e-13,3.4727664001730854e-14,1.0592672892352523e-10,9.733893803657528e-15,2.941958947746375e-09,1.4247434003943687e-15,0.0,0.4634634634633565,1.1062264384553054e-09,1.4817564730346385e-07,1.4991464386185195e-07,1.3580244909136563e-07,3.9519901985983923e-10,2.9735991318120207e-10,1.0868982808091613e-11,1.545987157180676e-16,8.677791503750932e-16,4.487453506318488e-21,7.813610347637238e-16
1.5353516608950012e-11,0.13078668111917438,0.46346346346346345,0.0,0.0,0.0,0.07307280027193795,0.0,6.552001657398411e-09,3.314182283477368e-13,5.354192084980631e-14,1.633187310269367e-10,1.868288593533376e-14,4.535557946378686e-09,2.199743322655229e-15,0.0,0.4634634634633077,1.4967426360867608e-09,1.84003749414386e-07,1.8669047752954175e-07,1.6801819981779045e-07,4.903405227009229e-10,3.6670678902288286e-10,1.671990495919116e-11,2.3789874156374325e-16,1.6636391451853564e-15,8.606195871505793e-21,1.2315278267486136e-15
1.836366422866507e-11,0.13078668848987182,0.46346346346346345,0.0,0.0,0.0,0.07307274678770641,0.0,9.347980479565475e-09,4.744814467859735e-13,7.632564115713677e-14,2.3282195322367084e-10,3.188121421390804e-14,6.465205361676597e-09,3.140250121828359e-15,0.0,0.4634634634632543,1.934507057543342e-09,2.19712236770702e-07,2.235502245965745e-07,1.9988794900911052e-07,5.850054659528072e-10,4.3485816446974024e-10,2.378167740268898e-11,3.384510450611213e-16,2.8351551742225265e-15,1.4670244600161805e-20,1.7818508930844976e-15
2.1597939236901992e-11,0.13078669648212884,0.46346346346346345,0.0,0.0,0.0,0.07307268932119239,0.0,1.2893812372353502e-08,6.568845550116433e-13,1.051816963942248e-13,3.2085231835267175e-10,5.1718458874886123e-14,8.908909608653636e-09,4.334051931795455e-15,0.0,0.46346346346319417,2.4574699017041167e-09,2.5794663114701343e-07,2.6324741743875394e-07,2.3374927503143488e-07,6.861920265795589e-10,5.067773040249473e-10,3.2694791215377325e-11,4.653766090098895e-16,4.592316148886638e-15,2.376704023513202e-20,2.483567565314357e-15
2.4832214245138915e-11,0.13078670454911798,0.46346346346346345,0.0,0.0,0.0,0.07307263185468275,0.0,1.69960653689352e-08,8.690761368836774e-13,1.3852054854018673e-13,4.225615726187882e-10,7.838065236014925e-14,1.1731954172790813e-08,5.716455710426823e-15,0.0,0.4634634634631338,3.034869918128946e-09,2.9604388968963185e-07,3.0304033696155746e-07,2.672200103257458e-07,7.868372658518995e-10,5.77369742573253e-10,4.2956161201510626e-11,6.115122412660189e-16,6.948890521100644e-15,3.5968308529814074e-20,3.298407699046653e-15
2.8066489253375838e-11,0.13078671269019404,0.46346346346346345,0.0,0.0,0.0,0.07307257438817392,0.0,2.1649986748047222e-08,1.1111284612749722e-12,1.7629145358152618e-13,5.377953988875589e-10,1.1284513576593233e-13,1.492995304423569e-08,7.286200795768972e-15,0.0,0.4634634634630757,3.666652366656272e-09,3.3400450415467317e-07,3.429283921270647e-07,3.0030466345435195e-07,8.869457330118632e-10,6.466623957641724e-10,5.4540844761580326e-11,7.765025691589609e-16,9.988398102337253e-15,5.1706780113497077e-20,4.22509499822702e-15
3.130076426161276e-11,0.13078672090471904,0.46346346346346345,0.0,0.0,0.0,0.07307251692166226,0.0,2.685087525433339e-08,1.383113374675533e-12,2.1844430015310077e-13,6.66401251486019e-10,1.5607796448305153e-13,1.8498571044608555e-08,9.042038720006637e-15,0.0,0.4634634634630226,4.3527636366435e-09,3.7182896453501906e-07,3.829109942741268e-07,3.3300769094201094e-07,9.86521954779362e-10,7.146816646565733e-10,6.742440524916382e-11,9.599994286396497e-16,1.3792811471707553e-14,7.140716910199474e-20,5.262366599572763e-15
3.453503926984968e-11,0.13078672919206197,0.46346346346346345,0.0,0.0,0.0,0.07307245945514415,0.0,3.259408051612359e-08,1.6851023033498756e-12,2.649296020201423e-13,8.08228336003549e-10,2.0903403893073827e-13,2.2433523238971236e-08,1.0982733077125584e-14,0.0,0.4634634634629771,5.0931512293867525e-09,4.095177590666999e-07,4.2298755710950043e-07,3.6533349787420395e-07,1.0855704353998738e-09,7.814534454914895e-10,8.158290236031257e-11,1.161661727352526e-15,1.8442587159566606e-14,9.548633466554696e-20,6.40897533488033e-15
3.77693142780866e-11,0.1307867375515987,0.46346346346346345,0.0,0.0,0.0,0.07307240198861602,0.0,3.887500247632281e-08,2.0171662554267118e-12,3.1569849073032855e-13,9.63127589548761e-10,2.726572323562288e-13,2.673057436101404e-08,1.3107059393581965e-14,0.0,0.4634634634629418,5.887763740914002e-09,4.470713742350511e-07,4.631574966992841e-07,3.972864384820017e-07,1.1840956566913059e-09,8.470031392055424e-10,9.699288277814709e-11,1.3811553113436445e-15,2.401669601112379e-14,1.243534383481759e-19,7.66368882046344e-15
4.4237864294560446e-11,0.1307867544847904,0.46346346346346345,0.0,0.0,0.0,0.07307228705551534,0.0,5.30318445381494e-08,2.7718011837770627e-12,4.298946012374176e-13,1.3115548953304097e-09,4.356260737594855e-13,3.639427733559979e-08,1.7901768922895736e-14,0.0,0.4634634634629124,7.639463278551625e-09,5.217750037057657e-07,5.43775182152929e-07,4.600908867659464e-07,1.37959413671056e-09,9.74535447005698e-10,1.3147586159867205e-10,1.8723336476393782e-15,3.824654213007421e-14,1.9805051948379022e-19,1.0492569653846045e-14
5.070641431103429e-11,0.13078677169943556,0.46346346346346345,0.0,0.0,0.0,0.07307217212233166,0.0,6.928558581300111e-08,3.64757794124967e-12,5.606537628885225e-13,1.7105245515479368e-09,6.523197493044156e-13,4.745676954065427e-08,2.3416605289915365e-14,0.0,0.4634634634629556,9.607472264984912e-09,5.959437100518036e-07,6.247594260227046e-07,5.214548746074215e-07,1.5730528027317622e-09,1.0974722436941336e-09,1.7069510658129246e-10,2.4309950109850175e-15,5.708553338470899e-14,2.956236096480756e-19,1.3739426485359028e-14
5.717496432750814e-11,0.13078678919077957,0.46346346346346345,0.0,0.0,0.0,0.07307205718903644,0.0,8.760117976022522e-08,4.645049752337316e-12,7.076065280135391e-13,2.158904398157496e-09,9.299051535902519e-13,5.988589895726088e-08,2.96421892219811e-14,0.0,0.46346346346309236,1.1791417148400106e-08,6.695813227654843e-07,7.061056408912523e-07,5.814114640849402e-07,1.7645067071260345e-09,1.2159998490869974e-09,2.1447959515744894e-10,3.0547027366063583e-15,8.111496215600439e-14,4.200844834780122e-19,1.7394895899997237e-14
6.364351434398198e-11,0.13078680695417186,0.46346346346346345,0.0,0.0,0.0,0.07307194225560136,0.0,1.0794433162527664e-07,5.764763349216632e-12,8.703926474281415e-13,2.6555881321835377e-09,1.2753846964754986e-12,7.365025452047567e-08,3.6569320255066724e-14,0.0,0.463463463463344,1.4190940290694741e-08,7.426916439240887e-07,7.878092762620122e-07,6.399929583141292e-07,1.953990548537789e-09,1.3302975239872274e-09,2.6266524514392844e-10,3.741119043653635e-15,1.1089511288449438e-13,5.743360693072178e-19,2.1449829149920802e-14
7.30414130503288e-11,0.13078683323732973,0.46346346346346345,0.0,0.0,0.0,0.0730717752730835,0.0,1.4104419583370668e-07,7.610471473943726e-12,1.1343921469952127e-12,3.4610583012963115e-09,1.9122885221985344e-12,9.596431787374524e-08,4.7865042063699923e-14,0.0,0.4634634634639579,1.806053765254447e-08,8.479789084388214e-07,9.071408487298677e-07,7.227180479911441e-07,2.225844112634686e-09,1.4891712109297915e-09,3.4019308318642955e-10,4.845544297825766e-15,1.6551149393818487e-13,8.572397854341656e-19,2.803456977592186e-14
8.243931175667563e-11,0.1307868600715494,0.46346346346346345,0.0,0.0,0.0,0.07307160829012437,0.0,1.782529068152246e-07,9.716980176260764e-12,1.4300285605656495e-12,4.3629886350415475e-09,2.7273084457186023e-12,1.2094068163950189e-07,6.059553600728618e-14,0.0,0.46346346346492456,2.2383464884552796e-08,9.521726021063375e-07,1.0272036385903425e-06,8.027011399133205e-07,2.493715710612088e-09,1.6399836494712065e-09,4.262211694959196e-10,6.0710831474552375e-15,2.3498716040320753e-13,1.2171219378031622e-18,3.541701348082252e-14
9.183721046302245e-11,0.13078688744366324,0.46346346346346345,0.0,0.0,0.0,0.073071441306638,0.0,2.1947333054305003e-07,1.2085894547943064e-11,1.7562951876775707e-12,5.358262751564335e-09,3.740162589912666e-12,1.484909292965936e-07,7.473450324484611e-14,0.0,0.46346346346630984,2.7158791491560673e-08,1.0552840806540769e-06,1.147984100157321e-06,8.800331914100992e-07,2.7577078138991213e-09,1.7832118440774183e-09,5.203178256413897e-10,7.411585201226636e-15,3.2082535806474793e-13,1.6617710900890072e-18,4.357138925814648e-14
9.999999999999999e-11,0.13078691534091247,0.46346346346346345,0.0,0.0,0.0,0.07307129626829029,0.0,2.5845878638779407e-07,1.4357643800053516e-11,2.063785199921431e-12,6.296141620120904e-09,4.795255456934032e-12,1.7444272555986054e-07,8.813837866424646e-14,0.0,0.4634634634679039,3.1672971203780387e-08,1.1439747444137388e-06,1.2534631128267018e-06,9.451189498352078e-07,2.9839351787774452e-09,1.901812381630111e-09,6.082798373336781e-10,8.66470735222556e-15,4.0976966963147034e-13,2.1225176190952095e-18,5.126114912095212e-14
1.0123510916936927e-10,0.13078691534091247,0.46346346346346345,0.0,0.0,0.0,0.07307127432253885,0.0,2.6461132778663874e-07,1.4718792104585365e-11,2.1122217604131577e-12,6.443867166790469e-09,4.969915744495256e-12,1.7852958803682792e-07,9.025636078535839e-14,0.0,0.4634634634681796,3.238564731407874e-08,1.1573245818930938e-06,1.2694688463648655e-06,9.54802142598816e-07,3.0179213620093778e-09,1.9193067810193853e-09,6.220769544125467e-10,8.861264539324821e-15,4.2445306601913675e-13,2.198580652834385e-18,5.247277606176864e-14
1.1063300787571609e-10,0.13078694375093247,0.46346346346346345,0.0,0.0,0.0,0.07307110733774182,0.0,3.1357565716796753e-07,1.7617223163515673e-11,2.4968732044210613e-12,7.616887931216208e-09,6.4350010742951256e-12,2.1097403116719054e-07,1.0713621936781356e-13,0.0,0.46346346347059997,3.806321966714075e-08,1.2583052269387143e-06,1.391644647071201e-06,1.0270930158982071e-06,3.274455776979666e-09,2.048694834720462e-09,7.311166573824309e-10,1.0414680017045274e-14,5.472254827531756e-13,2.8345721266382517e-18,6.209706934711446e-14
1.200309065820629e-10,0.13078697266174208,0.46346346346346345,0.0,0.0,0.0,0.07307094035216209,0.0,3.662778804928834e-07,2.0782711216686494e-11,2.9093484304660735e-12,8.874507345636948e-09,8.153241310888695e-12,2.4574438283937936e-07,1.25349861849304e-13,0.0,0.4634634634736375,4.419075055568917e-08,1.3582370214254622e-06,1.5144984273708054e-06,1.096988013191441e-06,3.5274089782178414e-09,2.171779117945521e-09,8.470779077264149e-10,1.2066716355674397e-14,6.904303329388301e-13,3.576417416438123e-18,7.242096674307521e-14
1.2942880528840972e-10,0.13078700206172827,0.46346346346346345,0.0,0.0,0.0,0.07307077336571531,0.0,4.226322721476555e-07,2.421675329230077e-11,3.3487791800984276e-12,1.0214000817932902e-08,1.0141869023680555e-11,2.827634269244843e-07,1.4487372250530062e-13,0.0,0.4634634634773586,5.0767534022530724e-08,1.4571308567014584e-06,1.6380172659351965e-06,1.1645666087959952e-06,3.776877397815328e-09,2.2889407388096517e-09,9.696233147248977e-10,1.381256653964053e-14,8.55291876721634e-13,4.43045960435847e-18,8.342194509983846e-14
1.3882670399475654e-10,0.13078703193963762,0.46346346346346345,0.0,0.0,0.0,0.07307060637831737,0.0,4.825557302002226e-07,2.792082031358954e-11,3.814328894051356e-12,1.1632733779067748e-08,1.2417546503921621e-11,3.21956517631497e-07,1.6568486671038005e-13,0.0,0.4634634634818305,5.779291355434293e-08,1.5549975110202662e-06,1.7621883933573922e-06,1.229905640671203e-06,4.0229559961615675e-09,2.4005400168159975e-09,1.0984359285684062e-09,1.5647714787876498e-14,1.0429747882800021e-12,5.402733045227991e-18,9.507820958299989e-14
1.4822460270110336e-10,0.13078706228456027,0.46346346346346345,0.0,0.0,0.0,0.07307043938988453,0.0,5.459676917228551e-07,3.189635744576072e-11,4.305191636756776e-12,1.3128158745532909e-08,1.499638469352041e-11,3.6325149442598896e-07,1.8776097156703156e-13,0.0,0.4634634634871199,6.526627962472898e-08,1.6518476507099365e-06,1.886999190528223e-06,1.2930793972724916e-06,4.265738277951545e-09,2.5069176055427023e-09,1.233218137003703e-09,1.756792083369481e-14,1.2545877363825821e-12,6.498981918094874e-18,1.0736867733840496e-13
1.5762250140745018e-10,0.13078709308592376,0.46346346346346345,0.0,0.0,0.0,0.07307027240033336,0.0,6.127900494689601e-07,3.614478444165251e-11,4.820591038718136e-12,1.46978124287933e-08,1.7893961806396198e-11,4.0657859833453506e-07,2.1108030683642786e-13,0.0,0.4634634634932945,7.31870672841375e-08,1.7476918313419124e-06,2.0124371870129807e-06,1.3541597030044568e-06,4.5053163084388895e-09,2.6083955834557496e-09,1.3736905933252795e-09,1.956920465125928e-14,1.49118686328909e-12,7.724678251041232e-18,1.2027299569797297e-13
1.67020400113797e-10,0.1307871243334762,0.46346346346346345,0.0,0.0,0.0,0.07307010540958066,0.0,6.829470730076324e-07,4.0667495974515834e-11,5.359779298120258e-12,1.6339312999503336e-08,2.1125340941975152e-11,4.518703927848341e-07,2.356217168713141e-13,0.0,0.46346346350042167,8.155475389365708e-08,1.842540498873815e-06,2.1384900594645336e-06,1.4132159990782565e-06,4.741780729995131e-09,2.70527845017215e-09,1.5195912373753944e-09,2.1647832507201893e-14,1.7537789618744952e-12,9.085038382438086e-18,1.337714824686338e-13
1.7641829882014382e-10,0.13078715601728239,0.46346346346346345,0.0,0.0,0.0,0.07306993841754357,0.0,7.563653306166477e-07,4.546586197182861e-11,5.922036192125771e-12,1.8050357378123284e-08,2.4705087526336386e-11,4.990616852237884e-07,2.6136460271735217e-13,0.0,0.4634634635085694,9.03688568865675e-08,1.9364039907958985e-06,2.2651456300314714e-06,1.4703154235817669e-06,4.975220778835874e-09,2.7978541053893032e-09,1.670674333576457e-09,2.3800303254909587e-14,2.043324597554832e-12,1.0585039136207566e-17,1.4784504661175082e-13
1.8581619752649064e-10,0.1307871881277061,0.46346346346346345,0.0,0.0,0.0,0.07306977142413948,0.0,8.329736158260312e-07,5.0541227935092054e-11,6.506668150017282e-12,1.982871868677207e-08,2.8647285702748928e-11,5.480894534618438e-07,2.882889052609294e-13,0.0,0.4634634635178055,9.962893167899314e-08,2.0292925372478293e-06,2.3923918648076534e-06,1.5255228867568742e-06,5.205724301949405e-09,2.886394733383891e-09,1.8267096018425182e-09,2.6023335952116763e-14,2.3607409288736683e-12,1.2229432435791555e-17,1.6247526543343042e-13
1.9521409623283746e-10,0.13078722065540838,0.46346346346346345,0.0,0.0,0.0,0.07306960442928602,0.0,9.127028740213808e-07,5.589491526347118e-11,7.113007326436436e-12,2.1672243703275242e-08,3.2965554708032615e-11,5.988927720844e-07,3.1637508838853193e-13,0.0,0.4634634635281983,1.093345695861473e-07,2.1212162621441913e-06,2.5202168722697557e-06,1.5789011462091961e-06,5.433377774141542e-09,2.9711576855877026e-09,1.9874813503579255e-09,2.831385750509819e-14,2.706904522105365e-12,1.4022759887120192e-17,1.776444146282175e-13
2.0746229345056882e-10,0.1307872636598401,0.46346346346346345,0.0,0.0,0.0,0.073069386784078,0.0,1.021187234555866e-06,6.329221026492052e-11,7.934765135022452e-12,2.4169267387632332e-08,3.917968199487925e-11,6.676721671601305e-07,3.5469207345697617e-13,0.0,0.46346346354359236,1.2265198405944845e-07,2.23958804527956e-06,2.687659354137707e-06,1.645823070536105e-06,5.725939287584969e-09,3.0763588807858306e-09,2.2037908699159984e-09,3.13956397761493e-14,3.202585257721441e-12,1.6590683388033967e-17,1.9819463589045772e-13
2.1971049066830018e-10,0.13078730733833255,0.46346346346346345,0.0,0.0,0.0,0.07306916913608748,0.0,1.1347160786913163e-06,7.116726744656515e-11,8.79094184373969e-12,2.6769012489763506e-08,4.6082969465115185e-11,7.392421960644908e-07,3.9490944076895963e-13,0.0,0.4634634635612193,1.3672483578234402e-07,2.356359935169223e-06,2.8560393169084354e-06,1.7098700436221768e-06,6.01398927464317e-09,3.176060469639573e-09,2.4273901015005526e-09,3.458129207909985e-14,3.7502821808028026e-12,1.942809396275892e-17,2.1959427411460175e-13
2.3195868788603153e-10,0.13078735167228753,0.46346346346346345,0.0,0.0,0.0,0.07306895148513382,0.0,1.253151833270409e-06,7.95228329860357e-11,9.680241155040832e-12,2.946723536291256e-08,5.3702269892804926e-11,8.134828584956393e-07,4.369876754369065e-13,0.0,0.4634634635812321,1.515524619756875e-07,2.4715535497540166e-06,3.0253314988922948e-06,1.7711657208914766e-06,6.297708968916558e-09,3.270731940729594e-09,2.657900140529433e-09,3.7865415931934196e-14,4.351667494300903e-12,2.2543655490778257e-17,2.41808332442218e-13
2.442068851037629e-10,0.1307873966438374,0.46346346346346345,0.0,0.0,0.0,0.07306873383103706,0.0,1.3763622623077353e-06,8.836158755947917e-11,1.0601430049766589e-11,3.2259874650681855e-08,6.206328884608269e-11,8.902793314979022e-07,4.808885711388434e-13,0.0,0.4634634636037836,1.671342791130246e-07,2.585190214871866e-06,3.195511029249621e-06,1.8298284391993773e-06,6.577275874653965e-09,3.3608097079698228e-09,2.8949746217673924e-09,4.1243076462416194e-14,5.008327284782615e-12,2.5945585662325722e-17,2.648031382565768e-13
2.5645508232149424e-10,0.1307874422358038,0.46346346346346345,0.0,0.0,0.0,0.07306851617361769,0.0,1.5042202436951612e-06,9.768614743340431e-11,1.1553335994191846e-11,3.514304354328752e-08,7.119063437368287e-11,9.695217462559068e-07,5.265751786535577e-13,0.0,0.4634634636290277,1.8346977679372125e-07,2.6972909682024077e-06,3.366553422518139e-06,1.8859714453005414e-06,6.852863831944845e-09,3.446699438342656e-09,3.138297432527814e-09,4.470976982675731e-14,5.72176894633324e-12,2.964169444296957e-17,2.8854653154914467e-13
2.687032795392256e-10,0.1307874884316791,0.46346346346346345,0.0,0.0,0.0,0.07306829851269676,0.0,1.636603555080367e-06,1.0749906553682511e-10,1.2534844266396722e-11,3.811302235266921e-08,8.110786462430902e-11,1.0511049741872595e-06,5.740117564632355e-13,0.0,0.46346346365711877,2.0055851191300839e-07,2.807876563160554e-06,3.5384345732119533e-06,1.9397031148581603e-06,7.124643081754205e-09,3.5287782225622865e-09,3.387580580206276e-09,4.8261392827119166e-14,6.493428103962437e-12,3.3639419945029956e-17,3.130078310725937e-13
2.8095147675695695e-10,0.1307875352155918,0.46346346346346345,0.0,0.0,0.0,0.07306808084809585,0.0,1.7733946687629164e-06,1.178028325137839e-10,1.3544895399766116e-11,4.116625140108942e-08,9.183753343474247e-11,1.1349284221713597e-06,6.231637233894928e-13,0.0,0.4634634636882117,2.1840010312312415e-07,2.9169674727380164e-06,3.7111307504934724e-06,1.991127162156174e-06,7.392780330704488e-09,3.6073965948811718e-09,3.6425622080250004e-09,5.1894214640764184e-14,7.324675056358395e-12,3.794586180865239e-17,3.381575486858091e-13
2.931996739746883e-10,0.13078758257228293,0.46346346346346345,0.0,0.0,0.0,0.07306786317963693,0.0,1.9144805553796956e-06,1.285998777568172e-10,1.4582482740415174e-11,4.429932421468162e-08,1.0340123393890895e-10,1.2208958366789341e-06,6.739976132122676e-13,0.0,0.46346346372246194,2.369942255776616e-07,3.024583893292873e-06,3.884618592918164e-06,2.0403428407505027e-06,7.657438815518442e-09,3.6828804094318415e-09,3.903004751708931e-09,5.560485055715867e-14,8.216820761595243e-12,4.256781221484011e-17,3.6396748492342193e-13
