Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80)
5.296219131801063e-13,0.13078664579182533,0.46346346346346345,0.0,0.0,0.0,0.07307306366274749,0.0,7.899988817285173e-12,3.9284445912125296e-16,6.483213442133468e-17,1.9791431741244694e-13,8.180734952590551e-19,5.4929575697745166e-12,2.6448384823336924e-18,0.0,0.4634634634634631,3.123163987798522e-11,6.39950114987883e-09,6.402863298277557e-09,5.950787196656818e-09,1.7126253145582798e-11,1.3199345559121606e-11,2.046947257638555e-14,2.805765857858891e-19,6.968885597522583e-20,3.461372812231773e-25,3.56849705992358e-19,2.2802806394265603e-20,2.685463725364545e-25,4.4908256919539093e-13,1.4245908079330856e-13,1.976879163579269e-18
7.350510231201333e-13,0.1307866462702054,0.46346346346346345,0.0,0.0,0.0,0.07307306001268193,0.0,1.5213857250654213e-11,7.567261399894487e-16,1.2485012705710092e-16,3.8125892879892336e-13,2.1291902833178958e-18,1.0577708324327596e-11,5.093657133755502e-18,0.0,0.46346346346346284,4.3817113842459147e-11,8.880643199269334e-09,8.887118638675534e-09,8.255688401379282e-09,2.376503785221489e-11,1.8306944311376366e-11,3.9411064641717246e-14,5.46078248412058e-19,1.8391463304529198e-19,9.23571556389469e-25,8.757752471444837e-19,5.934608543799644e-20,9.074242271196069e-25,8.646448752495238e-13,2.743780093176781e-13,3.8494329822872136e-18
9.404801330601603e-13,0.13078664674891005,0.46346346346346345,0.0,0.0,0.0,0.07307305636261649,0.0,2.4901022446864866e-11,1.2388611545714355e-15,2.0433959526323781e-16,6.242072292330129e-13,4.398410610332725e-18,1.7311778828804173e-11,8.337299078183678e-18,0.0,0.4634634634634625,5.666612963825314e-11,1.1361176894396267e-08,1.1371776431322105e-08,1.0558756708876848e-08,3.0401518295761437e-11,2.3407767372512953e-11,6.449022874453917e-14,8.990290311746572e-19,3.8306047624105286e-19,1.9361808063444606e-24,1.7110689238625984e-18,1.2259015808945443e-19,2.281052260626772e-24,1.414860168943327e-12,4.491318265562764e-13,6.3401765804436065e-18
1e-12,0.13078664722793903,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,0.0,2.8150943809192926e-11,1.4006495641780214e-15,2.3100645633846703e-16,7.057370711095704e-13,5.275088392281858e-18,1.9570834653281776e-11,9.425543137306245e-18,0.0,0.4634634634634624,6.043817633087862e-11,1.2079759036687775e-08,1.2091742278810538e-08,1.1225692435746412e-08,3.232390421594965e-11,2.488438642125859e-11,7.290205821272306e-14,1.0176126545153196e-18,4.602363023783344e-19,2.329580582783651e-24,2.019378743663729e-18,1.4702267751817072e-19,2.876941070685633e-24,1.5994084370821212e-12,5.077656216416874e-13,7.17730844089153e-18
1.1459092430001873e-12,0.13078664722793903,0.46346346346346345,0.0,0.0,0.0,0.07307305271255116,0.0,3.696001059788831e-11,1.8392696208652267e-15,3.032863675575065e-16,9.267803559966503e-13,7.90759400516571e-18,2.5693803099660144e-11,1.2375376523515541e-17,0.0,0.4634634634634621,6.977872529669924e-11,1.3841102390151608e-08,1.3856836503525914e-08,1.2859993639933139e-08,3.7035695799402574e-11,2.8501824790711426e-11,9.569847665428561e-14,1.3393073016287247e-18,6.924408141374074e-19,3.515124342018461e-24,2.9131237657399782e-18,2.2038721141845846e-19,4.814526754110876e-24,2.0995420536238283e-12,6.667088653905896e-13,9.448936314359787e-18
1.3513383529402143e-12,0.13078664770729226,0.46346346346346345,0.0,0.0,0.0,0.07307304906248593,0.0,5.138936163148849e-11,2.5579714796338476e-15,4.2167640526744913e-16,1.2889992223656111e-12,1.2935963734225612e-17,3.5722427958926456e-11,1.7207505258794078e-17,0.0,0.4634634634634617,8.315493845762455e-11,1.632041984007136e-08,1.6342298684110796e-08,1.5159400701078105e-08,4.3667571674824054e-11,3.3589126513618657e-11,1.3302740587399028e-13,1.86679450333857e-18,1.1371173425415809e-18,5.790251636995923e-24,4.5153494926099825e-18,3.605143738823133e-19,9.036547719759165e-24,2.918505924984373e-12,9.270975620747197e-13,1.3175554088858343e-17
1.7621965728202684e-12,0.13078664866697048,0.46346346346346345,0.0,0.0,0.0,0.07307304176235584,0.0,8.735355925149574e-11,4.350331822059546e-15,7.167325045743265e-16,2.1924540376293394e-12,2.8619781888599e-17,6.071429639254319e-11,2.925244455877323e-17,0.0,0.4634634634634605,1.1069836118948248e-10,2.127723119119514e-08,2.1314428714029854e-08,1.975273098408652e-08,5.692442357155493e-11,4.3743500931139186e-11,2.2601516772604892e-13,3.182934655448291e-18,2.5282424982138273e-18,1.2925850053183685e-23,8.985187529472168e-18,7.975369325561982e-19,2.519145144993572e-23,4.958572863203255e-12,1.5762655925188877e-12,2.2481700398576995e-17
2.131968970712317e-12,0.1307866495317878,0.46346346346346345,0.0,0.0,0.0,0.0730730351922391,0.0,1.2781383224136206e-10,6.368212891095718e-15,1.048642963212456e-15,3.209753710018682e-12,5.063580646679139e-17,8.882524328239876e-11,4.280482223174716e-17,0.0,0.46346346346345935,1.3638937739113504e-10,2.5736283379755288e-08,2.579071929133376e-08,2.3880484678043368e-08,6.884773143453522e-11,5.285942967247657e-11,3.3055560483373017e-13,4.664555147179743e-18,4.485447194329197e-18,2.2985170631485777e-23,1.4550267799494375e-17,1.4109365493129817e-18,5.2250134303894765e-23,7.252090061053472e-12,2.3068205456898288e-12,3.2968671865802123e-17
2.5017413686043657e-12,0.13078665039765258,0.46346346346346345,0.0,0.0,0.0,0.07307302862212268,0.0,1.7593213972057826e-10,8.769664548006538e-15,1.4433386676640475e-15,4.4206183357360394e-12,8.176942100611103e-17,1.2225084445854205e-10,5.89241509376828e-17,0.0,0.4634634634634579,1.6293507828368603e-10,3.019336781076938e-08,3.026831012359414e-08,2.8002332229356618e-08,8.076360176712301e-11,6.195361916920814e-11,4.548010497781897e-13,6.42693526996497e-18,7.256935225321387e-18,3.724786350846066e-23,2.1638807982412363e-17,2.2782765047610113e-18,9.594242129791018e-23,9.977909047840124e-12,3.175911269186253e-12,4.545497639025075e-17
2.8715137664964144e-12,0.13078665126456387,0.46346346346346345,0.0,0.0,0.0,0.07307302205200662,0.0,2.317002572137684e-10,1.1554799366508132e-14,1.9007405630261534e-15,5.8251645458059976e-12,1.2359302087405286e-16,1.6098347999968295e-10,7.760826539910147e-17,0.0,0.46346346346345624,1.9033567466705164e-10,3.464848535183341e-08,3.474720024373907e-08,3.2118282121582475e-08,9.26720419828757e-11,7.102612524831276e-11,5.987043709958611e-13,8.4694031998338e-18,1.0983365747483765e-17,5.644271223092658e-23,3.028322067409473e-17,3.4433058187025217e-18,1.6138824269180808e-22,1.313499166159906e-11,4.183472457190622e-12,5.99396691884583e-17
3.6110585622805113e-12,0.1307866530015213,0.46346346346346345,0.0,0.0,0.0,0.07307300891177546,0.0,3.661530865786672e-10,1.8276568422897617e-14,3.00334735180327e-15,9.215764851446616e-12,2.4558700015588504e-16,2.5433943687829524e-10,1.226622048245822e-16,0.0,0.4634634634634524,2.4770239313522693e-10,4.3552823233271616e-08,4.370887448114785e-08,4.0332522793714e-08,1.164666617106543e-10,8.910630963596299e-11,9.452968598431652e-13,1.33919276162462e-17,2.1861633500842604e-17,1.1253335123951895e-22,5.2289599155417054e-17,6.840985406823709e-18,3.80657517313202e-22,2.0738806292094506e-11,6.6137451695920166e-12,9.490045667016811e-17
4.350603358064609e-12,0.13078665474265166,0.46346346346346345,0.0,0.0,0.0,0.07307299577154554,0.0,5.311067118558042e-10,2.653441952754573e-14,4.355832827895381e-15,1.3382477596669038e-11,4.291585727378269e-16,3.6883234195974084e-10,1.779493616214052e-16,0.0,0.4634634634634479,3.0849120742531323e-10,5.2449303960750306e-08,5.26757342726841e-08,4.8523274354745364e-08,1.4023164990014542e-10,1.0710042699847149e-10,1.369958226992974e-12,1.942678778002307e-17,3.8239411143817037e-17,1.9705568499158366e-22,8.065811704455057e-17,1.195264376018054e-17,7.579184525658821e-22,3.005526202185664e-11,9.597116761124404e-12,1.378435025530133e-16
5.090148153848706e-12,0.13078665648794627,0.46346346346346345,0.0,0.0,0.0,0.07307298263131684,0.0,7.264956884133484e-10,3.6329251041873e-14,5.95756817285348e-15,1.8326217493459477e-11,6.868152490976995e-16,5.04401586034285e-10,2.434524953140032e-16,0.0,0.4634634634634427,3.727037824671071e-10,6.133793446604266e-08,6.164777189384727e-08,5.669060428419035e-08,1.6396706579845197e-10,1.250089194569543e-10,1.8723154603028347e-12,2.6568669093982467e-17,6.123076914920722e-17,3.15781937299962e-22,1.154214713124713e-16,1.9125822575705378e-17,1.3450160177039034e-21,4.1076115272330393e-11,1.3133065850550644e-11,1.8876128223144116e-16
5.829692949632803e-12,0.13078665823739663,0.46346346346346345,0.0,0.0,0.0,0.07307296949108927,0.0,9.52254749470138e-10,4.7661960069848474e-14,7.807926390070336e-15,2.4047890551796823e-11,1.031028472221718e-15,6.609867360094968e-10,3.1915440735339066e-16,0.0,0.4634634634634367,4.4034177293596145e-10,7.021872167498554e-08,7.062497962769402e-08,6.483457986589722e-08,1.8767296860881524e-10,1.4283222696510253e-10,2.451997489613556e-12,3.4812284633740516e-17,9.19443749840829e-17,4.744563378106309e-22,1.5659099772384176e-16,2.8706856175744345e-17,2.1967478035350762e-21,5.379315285628575e-11,1.7221071680513364e-11,2.476462801321161e-16
6.569237745416901e-12,0.13078665999099415,0.46346346346346345,0.0,0.0,0.0,0.07307295635086282,0.0,1.2083188076803276e-09,6.053344242493396e-14,9.906282319187249e-15,3.054839410053623e-11,1.474233332932409e-15,8.385275362773799e-10,4.050379415776201e-16,0.0,0.46346346346343015,5.114068232664446e-10,7.909167250719914e-08,7.960734976514433e-08,7.295526818652032e-08,2.1134941748800463e-10,1.6057078731044912e-10,3.1086351845512336e-12,4.415237511742836e-17,1.3148349741817198e-16,6.78795144325595e-22,2.0417443106740637e-16,4.1040868526383474e-17,3.3698476510851606e-21,6.819819210122652e-11,2.1860614136734343e-11,3.14490990000633e-16
8.048327336985095e-12,0.13078666351059723,0.46346346346346345,0.0,0.0,0.0,0.07307293007041298,0.0,1.8111024066682692e-09,9.089630429177069e-14,1.4844495271383892e-14,4.588944148909834e-11,2.707188103415322e-15,1.2562358963422596e-09,6.072814505909661e-16,0.0,0.4634634634634153,6.638246334437147e-10,9.681409269050352e-08,9.7587546451689e-08,8.912705046772808e-08,2.586141898584415e-10,1.957954075648069e-10,4.651310091463326e-12,6.610107261092308e-17,2.414262120489629e-16,1.2472006723746344e-21,3.186199213127419e-16,7.534268249006816e-17,6.911558768814376e-21,1.0203968758609417e-10,3.2792231498748395e-11,4.720295643134635e-16
9.52741692855329e-12,0.13078666704668768,0.46346346346346345,0.0,0.0,0.0,0.0730729037899669,0.0,2.5343293191444646e-09,1.2742497762784415e-13,2.076724189475114e-14,6.435636798989903e-11,4.484444781398311e-15,1.7570481146462256e-09,8.500466078808273e-16,0.0,0.4634634634633986,8.299701674221118e-10,1.1450525024961641e-07,1.1558830043665972e-07,1.0520648393970848e-07,3.057618552351264e-10,2.3068624007373895e-10,6.497425145930561e-12,9.237322884328631e-17,3.997793360291639e-16,2.066180788035154e-21,4.588202633929088e-16,1.2476854576095744e-16,1.2442120601369147e-20,1.4253574028374218e-10,4.592376972621493e-11,6.613171384600311e-16
1e-11,0.1307866705991982,0.46346346346346345,0.0,0.0,0.0,0.0730728953931173,0.0,2.790712420817615e-09,1.403971341180874e-13,2.2866347539182007e-14,7.09167776584711e-11,5.18305260765944e-15,1.9345028365736112e-09,9.361320980187373e-16,0.0,0.46346346346339284,8.859510965780732e-10,1.2015116080168156e-07,1.2134403449634693e-07,1.103246340435749e-07,3.208013698746575e-10,2.41764387656836e-10,7.150769827817192e-12,1.0167209536524163e-16,4.619893901256001e-16,2.3879783602542338e-21,5.090546850022249e-16,1.4419227609082337e-16,1.470602332477194e-20,1.5686687068894476e-10,5.05824838899465e-11,7.284791867848586e-16
1.1006506520121484e-11,0.1307866705991982,0.46346346346346345,0.0,0.0,0.0,0.0730728775095242,0.0,3.377485189651951e-09,1.7012658306786526e-13,2.766958582101944e-14,8.595604671090626e-11,6.9041993088062134e-15,2.3404884189669214e-09,1.1331976632942176e-15,0.0,0.4634634634633801,1.0098562198537487e-09,1.3216520031992009e-07,1.3360955032744822e-07,1.2119409832615282e-07,3.5279288519810465e-10,2.652467110395606e-10,8.644095445856377e-12,1.229277404099918e-16,6.15179526798774e-16,3.1804837500703683e-21,6.248373090437362e-16,1.9203695393773538e-16,2.0438146680921202e-20,1.8962196580150263e-10,6.125109071685202e-11,8.82293991607986e-16
1.2485596111689679e-11,0.1307866741680619,0.46346346346346345,0.0,0.0,0.0,0.07307285122908443,0.0,4.3400584248165945e-09,2.190082211944407e-13,3.5546618952959404e-14,1.1069521822198607e-10,1.0064088264574478e-14,3.0060837680159433e-09,1.4565995195976556e-15,0.0,0.4634634634633602,1.2034954286420246e-09,1.497939979399433e-07,1.5165123485385242e-07,1.3709042031625887e-07,3.997077505876201e-10,2.9948021372922994e-10,1.108846558106759e-11,1.5772392409993942e-16,8.961815145597178e-16,4.634433334090759e-21,8.167290387832878e-16,2.798480216237577e-16,3.137580249527352e-20,2.432344481520726e-10,7.877006630760151e-11,1.1349005463717142e-15
1.5443775294826068e-11,0.1307866813545827,0.46346346346346345,0.0,0.0,0.0,0.07307279866821212,0.0,6.6214242957919525e-09,3.353398980398503e-13,5.420526048078617e-14,1.6961834839738734e-10,1.8992045874301165e-14,4.581860958243305e-09,2.223618480871388e-15,0.0,0.46346346346331746,1.6320830928268595e-09,1.8495835550066243e-07,1.8779566334240583e-07,1.6861127883722484e-07,4.931908672800526e-10,3.6697972528163393e-10,1.6859028835464557e-11,2.3988064261921714e-16,1.6888070832628272e-15,8.736480896213404e-21,1.278353676752617e-15,5.278081362789548e-16,6.397118074693496e-20,3.6978483596604353e-10,1.2036651796198489e-10,1.7347651630632761e-15
1.8401954477962457e-11,0.13078668860572157,0.46346346346346345,0.0,0.0,0.0,0.07307274610734665,0.0,9.374388917357278e-09,4.76476413190296e-13,7.670446196673554e-14,2.411770706415091e-10,3.203832870868951e-14,6.4806494566383165e-09,3.1500356572128114e-15,0.0,0.46346346346327305,2.1158311679224873e-09,2.1999876130681242e-07,2.240210981827939e-07,1.9977321289736677e-07,5.862149570778684e-10,4.3321127316229123e-10,2.3786851596012726e-11,3.3852618194603924e-16,2.844484672621377e-15,1.4718575999719687e-20,1.844117580086874e-15,8.89888266134578e-16,1.1400073601352059e-19,5.216848415768997e-10,1.7068029682186377e-10,2.460437218880649e-15
2.1519621380496485e-11,0.13078669631716083,0.46346346346346345,0.0,0.0,0.0,0.07307269071271054,0.0,1.2781799668804968e-08,6.521308600564983e-13,1.0453127350934087e-13,3.3032386859590783e-10,5.1083930126606175e-14,8.827350600707216e-09,4.297755384127269e-15,0.0,0.4634634634632269,2.68546683308e-09,2.5679466607904675e-07,2.62286736577164e-07,2.3223126632115897e-07,6.837616656896652e-10,5.016699172303913e-10,3.231669236121044e-11,4.599941352631638e-16,4.5276292466789255e-15,2.3432195928694783e-20,2.5535487424920152e-15,1.4180881267102196e-15,1.8970456978349422e-19,7.086659468139626e-10,2.331056842862315e-10,3.360878294330963e-15
2.4637288283030513e-11,0.13078670409918686,0.46346346346346345,0.0,0.0,0.0,0.07307263531807452,0.0,1.6703970533060167e-08,8.554644779400035e-13,1.365371767712637e-13,4.336153711141052e-10,7.64300058606448e-14,1.1524470953242816e-08,5.620123915923859e-15,0.0,0.46346346346318457,3.3165861942273543e-09,2.9345388799220565e-07,3.006412457090381e-07,2.6429995932308623e-07,7.808070337013292e-10,5.687788743861082e-10,4.2082733918506954e-11,5.990756970913218e-16,6.762104561651341e-15,3.5001262596623106e-20,3.3795688047951325e-15,2.1205126706231233e-15,2.932197124313372e-19,9.226838776136841e-10,3.0513936731046285e-10,4.399985155387861e-15
2.775495518556454e-11,0.13078671195120026,0.46346346346346345,0.0,0.0,0.0,0.0730725799234347,0.0,2.1136329195923453e-08,1.086542151915403e-12,1.7267844704797404e-13,5.511043495249173e-10,1.0894664757613851e-13,1.4567796633283733e-08,7.115927835017791e-15,0.0,0.46346346346314904,4.009295301942005e-09,3.299769346644678e-07,3.39084061650582e-07,2.959839841354074e-07,8.773554088997887e-10,6.345673637959503e-10,5.306052640125379e-11,7.554225114276866e-16,9.621680500110973e-15,4.9807992448518706e-20,4.322617479006642e-15,3.0210196213405626e-15,4.2879030589184132e-19,1.1631769939737462e-09,3.8674347813110255e-10,5.577211297051359e-15
3.087262208809857e-11,0.1307867198726084,0.46346346346346345,0.0,0.0,0.0,0.07307252452878726,0.0,2.6074354997483726e-08,1.3454283800612006e-12,2.129118886134008e-13,6.828411683883499e-10,1.4949349962848385e-13,1.7953164761561514e-08,8.783965962617787e-15,0.0,0.46346346346312317,4.7636973311576785e-09,3.663643118289588e-07,3.776146228501358e-07,3.272879763022335e-07,9.73411123713637e-10,6.990640134286076e-10,6.522614922812166e-11,9.28693763387665e-16,1.3178666327234297e-14,6.822703414467328e-20,5.383113956082447e-15,4.143136328580062e-15,6.006019974596831e-19,1.4295923329572938e-09,4.77880337544669e-10,6.892012935641179e-15
3.3990288990632596e-11,0.1307867278628251,0.46346346346346345,0.0,0.0,0.0,0.0730724691341283,0.0,3.151357832169516e-08,1.6321872755430453e-12,2.5719482851888317e-13,8.288738285860249e-10,1.9891988528261217e-13,2.167646284353739e-08,1.0623049219940171e-14,0.0,0.46346346346311,5.579892626473549e-09,4.026165233408e-07,4.1623237012211116e-07,3.5821651536192707e-07,1.0689784950869722e-09,7.622968718987401e-10,7.855620047724993e-11,1.1185560278108845e-15,1.750394206753217e-14,9.062563112991777e-20,6.561458545551412e-15,5.510066289738347e-15,8.127834514222713e-19,1.721385489289747e-09,5.785124532576144e-10,8.343848984982646e-15
3.710795589316662e-11,0.13078673592127038,0.46346346346346345,0.0,0.0,0.0,0.073072413739454,0.0,3.744957999834006e-08,1.9468825686387603e-12,3.054851105160036e-13,9.8924800954551e-10,2.580649303787316e-13,2.573362816495613e-08,1.2632000492261191e-14,0.0,0.46346346346311257,6.457978746539014e-09,4.3873407118394216e-07,4.5493674663718363e-07,3.887741255157132e-07,1.1640618243564938e-09,8.242934200150994e-10,9.30277865252943e-11,1.324683121641377e-15,2.266698910725907e-14,1.1736378019096604e-19,7.858032566128395e-15,7.144695510763206e-15,1.0694067321452557e-18,2.0380204983651674e-09,6.886025182801837e-10,9.932181033226172e-15
4.334328969823468e-11,0.13078675224055913,0.46346346346346345,0.0,0.0,0.0,0.07307230295004372,0.0,5.079449049602313e-08,2.660335366106909e-12,4.139216241039484e-13,1.3531922875547363e-09,4.088172307154091e-13,3.483355507328707e-08,1.7154857656252053e-14,0.0,0.4634634634631771,8.400200021774645e-09,5.105671744841352e-07,5.326031718033174e-07,4.4879438309395035e-07,1.352793483210785e-09,9.446847354119415e-10,1.2530647078246447e-10,1.7844624318612165e-15,3.577750438150065e-14,1.8526339481100707e-19,1.0807299200176134e-14,1.1307044676293089e-14,1.7319888425326252e-18,2.743713743673664e-09,9.370081855629073e-10,1.3516192717128691e-14
4.9578623503302734e-11,0.1307867688259608,0.46346346346346345,0.0,0.0,0.0,0.07307219216052542,0.0,6.607471953019894e-08,3.486289033568095e-12,5.3789428447385e-13,1.7749945908425625e-09,6.082641136009265e-13,4.522141662951335e-08,2.234335469786716e-14,0.0,0.463463463463341,1.0591087571572903e-08,5.818676004390921e-07,6.10609490465428e-07,5.073838610725449e-07,1.5396401944030755e-09,1.0604468788570524e-09,1.618888341749158e-10,2.3055615890516212e-15,5.3039226915692233e-14,2.746668072686436e-19,1.4233590733143278e-14,1.6807158369226833e-14,2.6198281862695393e-18,3.542548769189809e-09,1.2228025293730205e-09,1.7639793310544023e-14
5.581395730837079e-11,0.1307867856730585,0.46346346346346345,0.0,0.0,0.0,0.07307208137086812,0.0,8.325666959387789e-08,4.425239834628807e-12,6.77083830696365e-13,2.2549410048392336e-09,8.627639219975642e-13,5.686644239798058e-08,2.8188491714710686e-14,0.0,0.46346346346362877,1.3031326014729444e-08,6.526392982612465e-07,6.889513318103965e-07,5.645768282097125e-07,1.7246357951458129e-09,1.1717803969217882e-09,2.0260900261280597e-10,2.8856172570127725e-15,7.496068037005882e-14,3.8820877778333287e-19,1.813929852908771e-14,2.3817323820044743e-14,3.763567622376803e-18,4.430529976919646e-09,1.5456936040909222e-09,2.2298769475980234e-14
6.204929111343884e-11,0.13078680277753166,0.46346346346346345,0.0,0.0,0.0,0.0730719705810408,0.0,1.0230749453936322e-07,5.477678097835953e-12,8.311787016005385e-13,2.7932843685141904e-09,1.1785233674811615e-12,6.97386020978254e-08,3.468144754023819e-14,0.0,0.4634634634640649,1.5721559499010047e-08,7.228861878840952e-07,7.676243617856879e-07,6.204067302056337e-07,1.9078138625900056e-09,1.2788777968786403e-09,2.47308296611133e-10,3.5223686064233784e-15,1.0203078044519642e-13,5.284224732897401e-19,2.2526538979226334e-14,3.250532485187306e-14,5.193046963021371e-18,5.403785954113556e-09,1.9053922806775474e-09,2.7488948525104503e-14
6.82846249185069e-11,0.13078682013515164,0.46346346346346345,0.0,0.0,0.0,0.0730718597910124,0.0,1.2319508192030377e-07,6.644088277956694e-12,9.998748558894093e-13,3.3902454936046785e-09,1.5616011777894614e-12,8.380858778363083e-08,4.1813575722883805e-14,0.0,0.4634634634646746,1.866239298802642e-08,7.926121601786491e-07,8.466242827935089e-07,6.749062094313824e-07,2.0892077109450307e-09,1.3819238666173634e-09,2.958349442174638e-10,4.213653224718933e-15,1.3471968233981858e-13,6.977438582898383e-19,2.7397162703145032e-14,4.303461848122623e-14,6.937332142618029e-18,6.458566049331638e-09,2.301612200292206e-09,3.3206197749336514e-14
7.451995872357495e-11,0.1307868377417812,0.46346346346346345,0.0,0.0,0.0,0.07307174900075183,0.0,1.4588803567449012e-07,7.924949016413998e-12,1.1828755956361572e-12,4.046014353883267e-09,2.0179116731161975e-12,9.90477963762214e-08,4.957640058126654e-14,0.0,0.46346346346548256,2.185439351772132e-08,8.618210771689568e-07,9.259468333872734e-07,7.281071242743076e-07,2.268850388826858e-09,1.481095983561565e-09,3.480438037990594e-10,4.957403166443759e-15,1.7347959902051093e-13,8.985159344760676e-19,3.275276475772956e-14,5.556450554737867e-14,9.024745400478408e-18,7.59123702169457e-09,2.7340697290525987e-09,3.944642376692662e-14
8.075529252864301e-11,0.1307868555933718,0.46346346346346345,0.0,0.0,0.0,0.07307163821022805,0.0,1.703556591851076e-07,9.320733200790528e-12,1.379891393550733e-12,4.760751241827708e-09,2.5532282633519373e-12,1.1542831258161348e-07,5.796161334403094e-14,0.0,0.4634634634665141,2.5298091419706812e-08,9.305167722463649e-07,1.0055877879708522e-06,7.800405680576328e-07,2.4467746768390012e-09,1.5765644120528724e-09,4.037960971684398e-10,5.751641150902121e-15,2.1874558887632247e-13,1.1329928217310897e-18,3.859469452174995e-14,7.025029507390616e-14,1.1482896196932507e-17,8.798279770680411e-09,3.2024839140119853e-09,4.6205571887600594e-14
8.699062633371107e-11,0.13078687368596167,0.46346346346346345,0.0,0.0,0.0,0.07307152741940996,0.0,1.965679387761383e-07,1.0831908023240514e-11,1.5906397245869703e-12,5.534587888716042e-09,3.1731868547493422e-12,1.3292289225439055e-07,6.696106838696139e-14,0.0,0.46346346346779443,2.8993981507294913e-08,9.987030503819737e-07,1.0855429565014062e-06,8.307368874719393e-07,2.623013085396911e-09,1.6684925882129893e-09,4.62959153935877e-10,6.5944769197673156e-15,2.7093631012774495e-13,1.403343666875248e-18,4.492406469780241e-14,8.724346181968755e-14,1.4338709506982593e-17,1.0076286157418235e-08,3.7065764404886666e-09,5.347962549672185e-14
9.322596013877912e-11,0.13078689201567364,0.46346346346346345,0.0,0.0,0.0,0.07307141662826651,0.0,2.244955276349044e-07,1.2458935037828747e-11,1.814844901828234e-12,6.36762854888349e-09,3.883289167501585e-12,1.5150494619810615e-07,7.656677956584247e-14,0.0,0.46346346346934897,3.294252422495155e-08,1.0663836883372345e-06,1.1658081841958183e-06,8.802257005264806e-07,2.7975978527864597e-09,1.75703739268028e-09,5.254061667336403e-10,7.484103749588309e-15,3.3045474304495685e-13,1.711656385627264e-18,5.1741760239135674e-14,1.0669179723343523e-13,1.7618451867286584e-17,1.1421955915838987e-08,4.246071590712321e-09,6.126460545845919e-14
9.946129394384718e-11,0.1307869105787135,0.46346346346346345,0.0,0.0,0.0,0.07307130583676659,0.0,2.541097301193154e-07,1.4202270216927066e-11,2.0522379162323005e-12,7.259951051531234e-09,4.688905973069822e-12,1.7114852435935604e-07,8.677091663552036e-14,0.0,0.46346346347120315,3.71441467646654e-08,1.1335624348729714e-06,1.2463793512402518e-06,9.285359140679601e-07,2.9705609434357213e-09,1.8423494124184336e-09,5.910159562384972e-10,8.418795103899041e-15,3.9768888315378153e-13,2.059941254246358e-18,5.904844719042353e-14,1.2873955446299244e-13,2.1347757233514813e-17,1.283209364494523e-08,4.820696203650655e-09,6.955656953598963e-14
9.999999999999999e-11,0.1307869293713676,0.46346346346346345,0.0,0.0,0.0,0.07307129626483917,0.0,2.5674650222483323e-07,1.4358359968006246e-11,2.0733579426014054e-12,7.339827872989059e-09,4.763162355287357e-12,1.72894631237652e-07,8.768034263831357e-14,0.0,0.46346346347137823,3.7519039057412875e-08,1.139342957906487e-06,1.2533545781034137e-06,9.326553232753441e-07,2.985429142590178e-09,1.84957305155842e-09,5.968289712200165e-10,8.501608900398571e-15,4.0387202168859793e-13,2.0919711897615643e-18,5.970267830315871e-14,1.3077099866445718e-13,2.169187241044923e-17,1.2956847255218469e-08,4.871981074269483e-09,7.029662460829679e-14
