Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37)
7.977268531530685e-12,0.1307866633369708,0.46346346346346345,0.0,0.0,0.0,0.07307293133298663,0.0,1.7804055219890577e-09,8.929583536889708e-14,1.4579475271900477e-14,4.446858367639987e-11,2.6377764112598865e-15,1.2351991454364867e-09,5.969058509771825e-16,0.0,0.4634634634634146,6.238611582308039e-10,9.599500532520487e-08,9.672285925866154e-08,8.845218375303105e-08,2.5634549538317264e-10,1.9460342197305852e-10,4.577967804570496e-12,6.505717012799843e-17,2.354038175758775e-16,1.2160561493900909e-21,3.085919160227919e-16,4.8232243692841955e-17
9.511012990165457e-12,0.1307866670014864,0.46346346346346345,0.0,0.0,0.0,0.07307290408143453,0.0,2.5273745493958868e-09,1.269846238429958e-13,2.068733062000917e-14,6.30990074943549e-11,4.464392431737091e-15,1.7526198925040166e-09,8.475861495643993e-16,0.0,0.4634634634633961,7.819622814650853e-10,1.1435411475580172e-07,1.1538799819346982e-07,1.0517017712640358e-07,3.052384634110917e-10,2.3099674170566233e-10,6.488338554361092e-12,9.224350639986824e-17,3.983259023588618e-16,2.058657752175896e-21,4.50198930024592e-16,8.156372932989247e-17
1e-11,0.1307866706833642,0.46346346346346345,0.0,0.0,0.0,0.0730728953931204,0.0,2.7927154612392856e-09,1.4039552158476005e-13,2.2856072300790275e-14,6.971428363298256e-11,5.186719766811828e-15,1.9363376190957076e-09,9.366589800981387e-16,0.0,0.4634634634633898,8.349520330827505e-10,1.2020077572458654e-07,1.2134343494067253e-07,1.1048088371440158e-07,3.2080004594540366e-10,2.42531778039534e-10,7.165903867608019e-12,1.0188705876963265e-16,4.627217709121792e-16,2.3917610327229113e-21,5.00931777054827e-16,9.473516254413114e-17
1.1044757448800229e-11,0.1307866706833642,0.46346346346346345,0.0,0.0,0.0,0.07307287682988647,0.0,3.403570128258092e-09,1.7131068578361353e-13,2.7847205583274187e-14,8.493881782943641e-11,6.9816296331691705e-15,2.359135727623755e-09,1.14176346917215e-15,0.0,0.46346346346337547,9.523535774140313e-10,1.326819682034777e-07,1.3407516566484718e-07,1.2179643999495306e-07,3.540058308344634e-10,2.6706803625404616e-10,8.723893455499763e-12,1.2406308399080586e-16,6.226713777696605e-16,3.2192364524815844e-21,6.183461175118043e-16,1.274461762966648e-16
1.2578501907435001e-11,0.13078667438253205,0.46346346346346345,0.0,0.0,0.0,0.07307284957834206,0.0,4.408462841468954e-09,2.2228191048231358e-13,3.605341077503973e-14,1.0997078069094724e-10,1.0298667948999388e-14,3.0542566042136203e-09,1.4792980271621648e-15,0.0,0.46346346346335277,1.1350287076386266e-09,1.509786188684607e-07,1.5278429762271347e-07,1.3833147599967207e-07,4.02648092439924e-10,3.028204062365221e-10,1.128174421152581e-11,1.6047475155339788e-16,9.180409682427745e-16,4.747535285269917e-21,8.128942515592594e-16,1.8783945048313743e-16
1.5645990824704542e-11,0.13078668183245284,0.46346346346346345,0.0,0.0,0.0,0.07307279507526264,0.0,6.802235560716405e-09,3.441912968119545e-13,5.55822213552355e-14,1.6954269489319007e-10,1.9765891257236136e-14,4.708366700576919e-09,2.283882934148453e-15,0.0,0.4634634634633026,1.5372054198042553e-09,1.8747852420125537e-07,1.9026819940442388e-07,1.711298682624901e-07,4.995592716332861e-10,3.7338063509224464e-10,1.73529177290645e-11,2.469117120544983e-16,1.7598326079352027e-15,9.104074961115368e-21,1.2806228059335234e-15,3.5991201240881394e-16
1.8713479741974086e-11,0.13078668935068122,0.46346346346346345,0.0,0.0,0.0,0.07307274057219315,0.0,9.704511622396444e-09,4.927754625725365e-13,7.922891567305672e-14,2.4167874621554055e-10,3.3727592520257203e-14,6.711083446087632e-09,3.260235440626191e-15,0.0,0.4634634634632478,1.988442920738779e-09,2.2385425455294007e-07,2.278391935692289e-07,2.035693281487184e-07,5.959759364021967e-10,4.4270167406449977e-10,2.4679302860637128e-11,3.5123301509335926e-16,2.998816867021441e-15,1.551746613664503e-20,1.852252815447692e-15,6.131168965808663e-16
2.1970498847767622e-11,0.130786697407578,0.46346346346346345,0.0,0.0,0.0,0.0730726827015633,0.0,1.3338090016907685e-08,6.798077085137958e-13,1.0879455373486029e-13,3.318741614962416e-10,5.442328072800277e-14,9.214851125489462e-09,4.48370515116307e-15,0.0,0.4634634634631871,2.5212081088060073e-09,2.623420745155944e-07,2.6782634043370654e-07,2.3762462398524897e-07,6.978129596646604e-10,5.149760182235708e-10,3.3807595067990716e-11,4.812239771469877e-16,4.831524389391193e-15,2.5005496015283474e-20,2.5716893008812404e-15,9.875985350785796e-16
2.5227517953561158e-11,0.13078670554018587,0.46346346346346345,0.0,0.0,0.0,0.07307262483093747,0.0,1.7535384953452113e-08,8.970573227740794e-13,1.4290029835154978e-13,4.359234103966204e-10,8.215498859461959e-14,1.2102798134596046e-08,5.898290847178127e-15,0.0,0.46346346346312645,3.1091723371054485e-09,3.006908806619388e-07,3.079104960142965e-07,2.712843456718445e-07,7.991015540010447e-10,5.859081070169524e-10,4.4300107408958627e-11,6.306524656260129e-16,7.281913775702495e-15,3.769263392719576e-20,3.4056961441821757e-15,1.488236630758034e-15
2.8484537059354694e-11,0.13078671374784695,0.46346346346346345,0.0,0.0,0.0,0.07307256696031196,0.0,2.2291549008306998e-08,1.1445980584052002e-12,1.8149440453674834e-13,5.536691130230528e-10,1.1791944595729347e-13,1.537045147526109e-08,7.502706569003504e-15,0.0,0.46346346346306844,3.752279840600932e-09,3.3890117498150797e-07,3.4809105702205357e-07,3.0455309121601283e-07,8.998463625706776e-10,6.555253650145229e-10,5.6131411938731784e-11,7.991561928357458e-16,1.0435081538848835e-14,5.40197796765007e-20,4.352971484599563e-15,2.1324085791847376e-15
3.174155616514823e-11,0.1307867220299105,0.46346346346346345,0.0,0.0,0.0,0.07307250908968312,0.0,2.7601787612983807e-08,1.4225032343565651e-12,2.245257769844927e-13,6.849557087442336e-10,1.6270179268494812e-13,1.901339035133638e-08,9.295678881008815e-15,0.0,0.4634634634630159,4.4504760136716615e-09,3.7697345765127666e-07,3.8836742261092055e-07,3.3743540518419165e-07,1.0000520053763453e-09,7.238546888107978e-10,6.927660014840341e-11,9.863802718009056e-16,1.4374535866832545e-14,7.441960364537388e-20,5.412227571257998e-15,2.93716892342216e-15
3.499857527094176e-11,0.13078673038573313,0.46346346346346345,0.0,0.0,0.0,0.07307245121904726,0.0,3.346135845254493e-08,1.7308457377049584e-12,2.7194396230051383e-13,8.296294353171319e-10,2.1747571377965636e-13,2.302724556099828e-08,1.127594673483656e-14,0.0,0.4634634634629714,5.203707391946607e-09,4.149082270422623e-07,4.28738994368563e-07,3.699357793200165e-07,1.0997230793138564e-09,7.909224571145247e-10,8.3711273036312e-11,1.1919770748062712e-15,1.9182228837112803e-14,9.93167137024124e-20,6.582192774217131e-15,3.919255896744904e-15
3.8255594376735295e-11,0.13078673881467826,0.46346346346346345,0.0,0.0,0.0,0.0730723933484007,0.0,3.986557087672526e-08,2.0696980258167375e-12,3.2369914139959965e-13,9.875383084581966e-10,2.832035716131443e-13,2.7407698901981135e-08,1.344226133557649e-14,0.0,0.4634634634629376,6.011921634501596e-09,4.527059797258999e-07,4.692051763075089e-07,4.020586531494989e-07,1.1988641582207815e-09,8.567545405834495e-10,9.941153143026914e-11,1.4156060955118331e-15,2.49385878253984e-14,1.2912781793727033e-19,7.861610533534331e-15,5.0950978018063486e-15
4.476963258832237e-11,0.13078675588942515,0.46346346346346345,0.0,0.0,0.0,0.0730722776070609,0.0,5.428941278955102e-08,2.8392196498170908e-12,4.4002433214645644e-13,1.3424623287507933e-09,4.513146997652704e-13,3.725137872177264e-08,1.8328096089799143e-14,0.0,0.46346346346291295,7.793094863041636e-09,5.278924122963736e-07,5.504189988517334e-07,4.651894004111654e-07,1.3955745113035177e-09,9.848126517167861e-10,1.345156517720008e-10,1.915633581896723e-15,3.9611569719037176e-14,2.0512027433799903e-19,1.074384855889707e-14,8.092246497067046e-15
5.128367079990944e-11,0.13078677324919777,0.46346346346346345,0.0,0.0,0.0,0.07307216186563453,0.0,7.083679924592702e-08,3.731639253017027e-12,5.731151964469104e-13,1.7485466844944346e-09,6.745126065564467e-13,4.851088177205484e-08,2.394343280693859e-14,0.0,0.4634634634629637,9.793598771316519e-09,6.025366921867188e-07,6.320041705017365e-07,5.268621416334145e-07,1.5902191961396813e-09,1.1082261924262605e-09,1.7440740426758013e-10,2.4838759769296224e-15,5.900757520736036e-14,3.055786971747383e-19,1.4049173047745213e-14,1.2054080185965245e-14
5.779770901149651e-11,0.1307867908891497,0.46346346346346345,0.0,0.0,0.0,0.0730720461240925,0.0,8.947200560512362e-08,4.747521244413103e-12,7.225952513397784e-13,2.2046374484164483e-09,9.60101902370303e-13,6.11534384842843e-08,3.027870875290948e-14,0.0,0.46346346346311124,1.2013053286885478e-08,6.766427278404801e-07,7.139560097398732e-07,5.871105741901879e-07,1.7828339787633334e-09,1.22718481250175e-09,2.1891263063886323e-10,3.1178519393631826e-15,8.371824542497644e-14,4.3356847980720103e-19,1.7768040736397823e-14,1.710149973576474e-14
6.431174722308358e-11,0.13078680880454113,0.46346346346346345,0.0,0.0,0.0,0.07307193038240584,0.0,1.1016007881140034e-07,5.887423362247526e-12,8.88097453612524e-13,2.709607230815401e-09,1.3152183897954876e-12,7.514703972082377e-08,3.7324544727456516e-14,0.0,0.4634634634633773,1.4451094656510121e-08,7.50214399524905e-07,7.962698729891196e-07,6.45967616532708e-07,1.973454261595892e-09,1.3418709270068762e-09,2.6786429013284906e-10,3.815181535694576e-15,1.1431368114491522e-13,5.920434107113293e-19,2.1891128488111198e-14,2.3351026981466963e-14
7.37740201139039e-11,0.13078683530954657,0.46346346346346345,0.0,0.0,0.0,0.07307176225605284,0.0,1.4379838333931398e-07,7.765289430500556e-12,1.1563145304524447e-12,3.527941768320613e-09,1.969162855759097e-12,9.781681467654947e-08,4.880621972380712e-14,0.0,0.4634634634640197,1.838124929375027e-08,8.561404140371719e-07,9.164741965144015e-07,7.290504280415165e-07,2.2468676423867378e-09,1.501211081459738e-09,3.4656497043551887e-10,4.936316337807214e-15,1.7036090519213128e-13,8.823593236767324e-19,2.8581731876371007e-14,3.4799730445852633e-14
8.323629300472421e-11,0.13078686237213413,0.46346346346346345,0.0,0.0,0.0,0.07307159412924566,0.0,1.815942334356709e-07,9.907669062480134e-12,1.4565225525733476e-12,4.443812474090826e-09,2.8052537081198e-12,1.2317839437571607e-07,6.17402860801241e-14,0.0,0.46346346346502504,2.2770889879403982e-08,9.60958726385624e-07,1.0374187161524483e-06,8.093608453215423e-07,2.5162524707530014e-09,1.652417819506572e-09,4.3384461506196617e-10,6.179686330390516e-15,2.415909116444899e-13,1.2513296300652923e-18,3.607893651074787e-14,4.935040376537699e-14
9.269856589554452e-11,0.13078688997889826,0.46346346346346345,0.0,0.0,0.0,0.07307142600189664,0.0,2.2344873774512202e-07,1.231619826442492e-11,1.787697063419667e-12,5.454047158999109e-09,3.843561961549951e-12,1.5114178111314385e-07,7.609996111660076e-14,0.0,0.46346346346646006,2.7619071797545226e-08,1.064680917415242e-06,1.1590896194875242e-06,8.869914532808693e-07,2.7817132105758206e-09,1.7959757994366937e-09,5.292644822341286e-10,7.53904048601862e-15,3.295309477454142e-13,1.7068672491882979e-18,4.4356510008965054e-14,6.731543522677018e-14
9.999999999999999e-11,0.1307869181168523,0.46346346346346345,0.0,0.0,0.0,0.0730712962682903,0.0,2.5845878707422507e-07,1.4357644412994246e-11,2.0637852000533278e-12,6.296141227916683e-09,4.7952555016952284e-12,1.7444272556076964e-07,8.813837890939737e-14,0.0,0.46346346346790385,3.1672972279404114e-08,1.143974744412019e-06,1.253463195451185e-06,9.451189498343742e-07,2.9839351790169885e-09,1.9018123817441193e-09,6.081965727174947e-10,8.663521408930748e-15,4.0972833682993363e-13,2.122303541268862e-18,5.126114582926677e-14,8.369952025222102e-14
1.0216083878636484e-10,0.1307869181168523,0.46346346346346345,0.0,0.0,0.0,0.0730712578739185,0.0,2.6926607398106964e-07,1.4992484737296347e-11,2.1488509371049177e-12,6.555579080760386e-09,5.103489145316127e-12,1.8161999369329065e-07,9.185919585140215e-14,0.0,0.46346346346839246,3.292491218365143e-08,1.167318446897663e-06,1.2814732569493322e-06,9.620317449530754e-07,3.043352752646945e-09,1.9323430680674544e-09,6.324120105988543e-10,9.008500786004146e-15,4.356302326542139e-13,2.2564808210734737e-18,5.3389090649996325e-14,8.899134764017054e-14
1.1162311167718515e-10,0.13078694677341335,0.46346346346346345,0.0,0.0,0.0,0.07307108974522439,0.0,3.1895338891493856e-07,1.7938108267000865e-11,2.5390331004142532e-12,7.745443474319468e-09,6.6037896974788136e-12,2.1452896674928025e-07,1.0899265217960887e-13,0.0,0.46346346347088974,3.868758697395588e-08,1.2688826547930443e-06,1.4045561400607405e-06,1.0345682241572937e-06,3.301272429655385e-09,2.061952508663209e-09,7.428993949935914e-10,1.058254192850333e-14,5.612645789032614e-13,2.9072986510705568e-18,6.315215346589258e-14,1.1465973723912528e-13
1.2108538456800545e-10,0.13078697593639174,0.46346346346346345,0.0,0.0,0.0,0.07307092161572781,0.0,3.7242070073314444e-07,2.1154621109398534e-11,2.9573272865693818e-12,9.020774164393571e-09,8.362592821445463e-12,2.497874524838156e-07,1.274756805809186e-13,0.0,0.4634634634740196,4.490632803443513e-08,1.369384762505931e-06,1.5283249396939616e-06,1.1046845057121262e-06,3.5555720315957097e-09,2.1852132305805905e-09,8.603622195871429e-10,1.2255971854077328e-14,7.077408276946176e-13,3.6660916899253815e-18,7.362199572345643e-14,1.4458817479594652e-13
1.3054765745882575e-10,0.1307870055939741,0.46346346346346345,0.0,0.0,0.0,0.07307075348534264,0.0,4.295808056095259e-07,2.4643548363646457e-11,3.402850845105224e-12,1.0378800324287926e-08,1.0397423387978237e-11,2.873169267082609e-07,1.47284298773291e-13,0.0,0.46346346347785033,5.158042042725364e-08,1.468835874119793e-06,1.652766484356472e-06,1.1724614113014365e-06,3.806349821654218e-09,2.3025118624565665e-09,9.844581859902967e-10,1.4023913624344199e-14,8.76300976032243e-13,4.539294917198426e-18,8.477571195411914e-14,1.7903104418205578e-13
1.4000993034964605e-10,0.13078703573471584,0.46346346346346345,0.0,0.0,0.0,0.07307058535398317,0.0,4.903491860519195e-07,2.8406388342589017e-11,3.8747535753931316e-12,1.1816843296335827e-08,1.2725222434401964e-11,3.270414966964136e-07,1.6839517076257418e-13,0.0,0.46346346348245,5.870919973761134e-08,1.5672469776288756e-06,1.7778677584807756e-06,1.237977063506048e-06,4.053702552405459e-09,2.4142138029189364e-09,1.1148658831779348e-09,1.5881787896343085e-14,1.0681261682271855e-12,5.533028021975202e-18,9.659114165857206e-14,2.182303534005725e-13
1.4947220324046635e-10,0.1307870663475237,0.46346346346346345,0.0,0.0,0.0,0.07307041722156389,0.0,5.546439236251762e-07,3.244461293089882e-11,4.372216618334185e-12,1.3332313564161087e-08,1.5362366673564298e-11,3.688878134961501e-07,1.907855868750741e-13,0.0,0.46346346348788714,6.629204954265435e-08,1.6646289461463576e-06,1.903615900747196e-06,1.3013069753222996e-06,4.297725482411823e-09,2.5206643746983616e-09,1.251283652509247e-09,1.7825296751817016e-14,1.284340378838385e-12,6.653114484848672e-18,1.0904685478003798e-13,2.624164829795999e-13
1.5893447613128666e-10,0.13078709742164993,0.46346346346346345,0.0,0.0,0.0,0.07307024908799967,0.0,6.223856130843211e-07,3.6759667941876946e-11,4.894451366640451e-12,1.4922707773890908e-08,1.8324687682653415e-11,4.127849856839457e-07,2.1443344410460756e-13,0.0,0.46346346349423073,7.43283989291742e-08,1.760992539112329e-06,2.0299982024070435e-06,1.3625241382215105e-06,4.538512393074992e-09,2.6221899457082578e-09,1.39342848525296e-09,1.985040798961387e-14,1.5260139901916869e-12,7.905100113692362e-18,1.2212216898677503e-13,3.1180891296906214e-13
1.6839674902210696e-10,0.13078712894667469,0.46346346346346345,0.0,0.0,0.0,0.07307008095320566,0.0,6.93497281128092e-07,4.135297346092125e-11,5.440698436505588e-12,1.658560591578757e-08,2.1627490047432306e-11,4.586644978203235e-07,2.3931722749828543e-13,0.0,0.4634634635015496,8.28177201604047e-08,1.8563484034746235e-06,2.1570021056436135e-06,1.4216991054461641e-06,4.7761556057997215e-09,2.7190989523234655e-09,1.5410350163824485e-09,2.1953340789698453e-14,1.7941670575479768e-12,9.294269961087165e-18,1.3579708467867062e-13,3.666168865254559e-13
1.7785902191292726e-10,0.13078716091250195,0.46346346346346345,0.0,0.0,0.0,0.07306991281709732,0.0,7.679043059430916e-07,4.6225924190073003e-11,6.01022664936621e-12,1.8318668533393214e-08,2.528556932683981e-11,5.064601297160991e-07,2.654159917179269e-13,0.0,0.463463463509913,9.175952637173708e-08,1.9507070748734403e-06,2.2846152019280433e-06,1.4789000744854716e-06,5.010745999327978e-09,2.811682904734612e-09,1.6938545359943744e-09,2.4130551628257943e-14,2.0897725171508918e-12,1.0825664945796706e-17,1.5005220770987794e-13,4.270400619051796e-13
1.8732129480374756e-10,0.13078719330934163,0.46346346346346345,0.0,0.0,0.0,0.07306974467959038,0.0,8.455343415667874e-07,5.137988977803876e-11,6.602332077739069e-12,2.0119634099746692e-08,2.931322892901658e-11,5.561078805956203e-07,2.9270934368586073e-13,0.0,0.46346346351939033,1.0115336942089646e-07,2.0440789787951185e-06,2.4128252304181415e-06,1.5341929645847311e-06,5.242373027277317e-09,2.900217294667844e-09,1.8516540968205625e-09,2.6378721561907046e-14,2.413759082516607e-12,1.2504096858968325e-17,1.6486883301961263e-13,4.932691011614201e-13
1.9678356769456786e-10,0.13078722612770766,0.46346346346346345,0.0,0.0,0.0,0.07306957654060081,0.0,9.263172423147968e-07,5.681621515421475e-11,7.2163370911795904e-12,2.198631639597269e-08,3.372429697212453e-11,6.07545893331825e-07,3.2117742524325267e-13,0.0,0.46346346353005147,1.1099883774399822e-07,2.136474431734972e-06,2.5416200763447483e-06,1.5876414941821985e-06,5.471124735797528e-09,2.984962501178131e-09,2.0142156236101285e-09,2.869474353853598e-14,2.7670141347243134e-12,1.433416333925106e-17,1.8022896541118766e-13,5.654862576286658e-13
2.0909910074067908e-10,0.13078726945836758,0.46346346346346345,0.0,0.0,0.0,0.07306935769850809,0.0,1.0360698994451134e-06,6.431689867342991e-11,8.047218226573903e-12,2.4510833478963138e-08,4.006172097471518e-11,6.770776744264625e-07,3.5995745640868076e-13,0.0,0.46346346354581536,1.2448893073704867e-07,2.2552851824644414e-06,2.710108018600586e-06,1.6545457563539236e-06,5.7646904759895785e-09,3.089990403732757e-09,2.2325938316089345e-09,3.1806000403543847e-14,3.2720217902925063e-12,1.695040744135889e-17,2.0100599832523038e-13,6.687351600668615e-13
2.214146337867903e-10,0.13078731346796593,0.46346346346346345,0.0,0.0,0.0,0.07306913885357773,0.0,1.1509037551395762e-06,7.230098714609977e-11,8.912718855859449e-12,2.7138620327288128e-08,4.709959952612626e-11,7.494143376688514e-07,4.0065340640918396e-13,0.0,0.4634634635638574,1.387426961471466e-07,2.3724813381772743e-06,2.8795403524170667e-06,1.718560391498265e-06,6.053719652140728e-09,3.18952348981165e-09,2.4582782496265298e-09,3.50213624626364e-14,3.829824634908296e-12,1.9840174565120247e-17,2.2263698031806434e-13,7.827885849014559e-13
2.3373016683290153e-10,0.13078735813769862,0.46346346346346345,0.0,0.0,0.0,0.07306892000562623,0.0,1.2706797082716e-06,8.077126318400544e-11,9.811530126340325e-12,2.986538865785444e-08,5.486506867415821e-11,8.244346240102278e-07,4.432252896021645e-13,0.0,0.46346346358433305,1.537594716073062e-07,2.488084834586879e-06,3.049891451989215e-06,1.779810354506765e-06,6.338395982542569e-09,3.284034304651331e-09,2.6908880003402378e-09,3.8335403126815214e-14,4.442107615746571e-12,2.3012194618619204e-17,2.4508655461701244e-13,9.079931134617032e-13
2.4604569987901276e-10,0.13078740344950396,0.46346346346346345,0.0,0.0,0.0,0.07306870115447067,0.0,1.3952640808193743e-06,8.973044260305549e-11,1.0742407461058329e-11,3.2687035396015896e-08,6.338409903806138e-11,9.020225341393248e-07,4.876344504594998e-13,0.0,0.46346346360739793,1.695386748691227e-07,2.6021173093917456e-06,3.2211360902259628e-06,1.8384151969390204e-06,6.618899382724176e-09,3.373961928055262e-09,2.930075148397523e-09,4.174316515332902e-14,5.110468667993932e-12,2.647474668030772e-17,2.683206922105414e-13,1.0446776210537636e-12
2.58361232925124e-10,0.1307874493860203,0.46346346346346345,0.0,0.0,0.0,0.0730684822999287,0.0,1.5245283897921905e-06,9.918117554228715e-11,1.170416770681093e-11,3.559963476614249e-08,7.268154655430218e-11,9.820671005200132e-07,5.338435109938625e-13,0.0,0.46346346363320856,1.8607979755175945e-07,2.714600106321797e-06,3.3932494331381448e-06,1.8944893003689557e-06,6.89540603244269e-09,3.4597143419079357e-09,3.1755223730085413e-09,4.524012748576316e-14,5.836426269710042e-12,3.023569814210654e-17,2.9230691175959356e-13,1.193154813286333e-12
