Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39),[CH2]C[CH]C(26)
1.1419833884298159e-07,0.13203776027041572,0.46346346346346345,0.0,0.0,0.0,0.06944612990251521,7.188559674250516e-06,0.005754443015294238,3.0717430705622376e-05,2.1969490632762127e-06,0.0009992548918108708,0.0002563999979557663,0.002305314914081306,6.03986730335551e-08,0.0,0.4650218384368071,0.0012355158234262913,9.630394636883708e-06,8.653807603579019e-05,5.6083910422843285e-06,6.301832323202582e-06,1.7474600813082187e-06,0.00041746379472060716,5.98535905452442e-09,0.00026156364225453984,1.3551452984489042e-09,8.243419835808169e-09,7.851905445908293e-05,1.3838239024712358e-08,9.774463581708304e-07,0.00012226938707174438,1.7573863340094617e-09,5.2706891919292065e-05,1.9629961094245273e-11,1.802255973091287e-07,1.0194374760898655e-08,2.912371721738343e-13,4.8763474014359484e-11,3.4865845079038964e-09,4.796800766020832e-14,3.370483841605918e-14,1.336077599144177e-09,1.411747796973458e-09,4.721457690832705e-13,3.5045763397821518e-09,1.025972134165879e-11
1.160698318253232e-07,0.13206069758854044,0.46346346346346345,0.0,0.0,0.0,0.0693730682514348,7.514561196784366e-06,0.005856814572239877,3.222309238741943e-05,2.274130480047017e-06,0.0010234574812558537,0.0002670450129501875,0.002347632665821107,6.318559589310936e-08,0.0,0.465060361626617,0.0012411137409511575,9.620316454933089e-06,8.678954265374395e-05,5.617279067774068e-06,6.325748886506682e-06,1.7540198597079815e-06,0.0004251804681328988,6.096502805078971e-09,0.00026991428877789234,1.398409493820561e-09,8.443082247483285e-09,8.144563548026272e-05,1.4354033672055225e-08,9.889657923977887e-07,0.00012454936411282174,1.7902606051087574e-09,5.400541972518125e-05,2.0121849620268787e-11,1.8463805144215352e-07,1.1077723459201698e-08,3.1648111973404955e-13,5.0974913199975855e-11,3.839619259108495e-09,5.283547990678527e-14,3.7128262271513465e-14,1.484585884298899e-09,1.5756197059220731e-09,5.246423843369926e-13,3.625286211370196e-09,1.0492354824265718e-11
1.1794132480766482e-07,0.13208363589105793,0.46346346346346345,0.0,0.0,0.0,0.06929988958836582,7.84877398343831e-06,0.00595923342701901,3.37777678506253e-05,2.3525846465724144e-06,0.001047742370711052,0.00027791273753134703,0.002389753992171449,6.604394099462639e-08,0.0,0.46509898696582597,0.0012464578405086745,9.610221661081904e-06,8.703917535047785e-05,5.625560683387903e-06,6.348302293561468e-06,1.76020442085107e-06,0.00043284931368506904,6.2069739099066e-09,0.00027832578985445387,1.4419889730388342e-09,8.643423618928241e-09,8.441734534444206e-05,1.4877782315941009e-08,1.000447876569374e-06,0.0001268317991490405,1.8231715843921318e-09,5.530919377121539e-05,2.0615946883465298e-11,1.890585261412141e-07,1.2016633654114379e-08,3.4331371894385713e-13,5.3242054078173297e-11,4.220158212125278e-09,5.808322740345326e-14,4.081957555881203e-14,1.6460046318010647e-09,1.7545757595271464e-09,5.817042701740356e-13,3.747437999276091e-09,1.0725728736405039e-11
1.1981281779000644e-07,0.13210657332069362,0.46346346346346345,0.0,0.0,0.0,0.06922660269972983,8.19121895428862e-06,0.006061694843652901,3.53820303785309e-05,2.4323041643953012e-06,0.001072105000458056,0.0002890017790661054,0.0024316710306632825,6.897360788394955e-08,0.0,0.4651377060931604,0.0012515561158062912,9.600111474204304e-06,8.72869495571925e-05,5.633255637651074e-06,6.3695369299589076e-06,1.76602599840367e-06,0.00044046992063907363,6.316766045288927e-09,0.00028679486990455734,1.4858667655212143e-09,8.844406333625713e-09,8.743351148173899e-05,1.540936641735621e-08,1.0118904774601778e-06,0.00012911655965976813,1.8561173137209324e-09,5.661799480629004e-05,2.1112151155534273e-11,1.9348607986311012e-07,1.3013185518725736e-08,3.7179451860692356e-13,5.556503856599143e-11,4.62967972464288e-09,6.373177307180868e-14,4.479328111154343e-14,1.8211327246815195e-09,1.949630810189314e-09,6.436140253324261e-13,3.870998477622376e-09,1.0959811535305958e-11
1.2168431077234805e-07,0.13212950809004348,0.46346346346346345,0.0,0.0,0.0,0.06915321608202335,8.541915101930635e-06,0.006164194230807304,3.703643192723365e-05,2.513281499976156e-06,0.0010965409644456703,0.0003003106724575915,0.002473376293751477,7.197445589645581e-08,0.0,0.4651765109407992,0.001256416362100142,9.589987073338287e-06,8.753284366760198e-05,5.64038316873757e-06,6.389496036454286e-06,1.7714965100567596e-06,0.0004480419429097815,6.425873818775236e-09,0.00029531832378002415,1.5300262655864805e-09,9.045994042769572e-09,9.049346162754233e-05,1.594866749097e-08,1.0232915710891443e-06,0.00013140352018184024,1.889095938073774e-09,5.793161172081342e-05,2.1610363589005668e-11,1.9791981499152896e-07,1.4069471456994408e-08,4.019834226077136e-13,5.7943995505084406e-11,5.069702081051896e-09,6.980219873384071e-14,4.906428031258087e-14,2.0107964712885657e-09,2.161840626572768e-09,7.106639550915149e-13,3.995934957557383e-09,1.1194572929772486e-11
1.2355580375468965e-07,0.1321524384797007,0.46346346346346345,0.0,0.0,0.0,0.0690797379493636,8.900879572867717e-06,0.00626672713839678,3.8741503032213696e-05,2.5955089925271577e-06,0.001121046006123036,0.0003118378843851977,0.00251486265813275,7.504630511616397e-08,0.0,0.4652153937265284,0.0012610461800139892,9.579849598719266e-06,8.777683890755819e-05,5.646962014537067e-06,6.408221730822112e-06,1.7766275636049958e-06,0.00045556509474797114,6.534292707738913e-09,0.00030389301719099826,1.5744512346661494e-09,9.248151630891204e-09,9.35965244203062e-05,1.6495567210500034e-08,1.0346492423304486e-06,0.00013369256208351085,1.922105702255185e-09,5.924984132037338e-05,2.211048815312742e-11,2.023588767149815e-07,1.5187594390361893e-08,4.339406409829966e-13,6.037904121383216e-11,5.541783034609121e-09,7.6316138887297e-14,5.364786887797367e-14,2.2158495236453596e-09,2.392302121058321e-09,7.831560425294126e-13,4.122215295426514e-09,1.1429983843432955e-11
1.2542729673703126e-07,0.1321753628364091,0.46346346346346345,0.0,0.0,0.0,0.06900617624088935,9.268127746958089e-06,0.006369289254234563,4.049775274685831e-05,2.678978861598672e-06,0.0011456160143608046,0.0003235818174366272,0.002556123354235389,7.818893734731361e-08,0.0,0.4652543469460525,0.001265452979267013,9.569700152793194e-06,8.801891920838829e-05,5.653010422515188e-06,6.425755029341618e-06,1.7814304628759009e-06,0.0004630391466802902,6.6420190015716286e-09,0.0003125158869722763,1.6191258026842326e-09,9.450845182210182e-09,9.674202995676724e-05,1.7049947506573788e-08,1.0459616842188796e-06,0.0001359835733420578,1.955144947657918e-09,6.057248810459383e-05,2.2612431541711996e-11,2.0680245190488336e-07,1.6369666084529977e-08,4.67726642133532e-13,6.287028002627935e-11,6.0475193174371985e-09,8.329577402472168e-14,5.855973231256001e-14,2.437172766025636e-09,2.642153530045306e-09,8.614019092345825e-13,4.249807906615907e-09,1.1666016379116035e-11
1.2729878971937286e-07,0.13219827957124586,0.46346346346346345,0.0,0.0,0.0,0.06893253862801889,9.643673314903597e-06,0.006471876400728447,4.2305668611475425e-05,2.7636832144254987e-06,0.0011702470194587251,0.00033554081412966787,0.0025971519558835986,8.140209709615814e-08,0.0,0.4652933633654599,0.001269643982318198,9.559539801209687e-06,8.825907108385026e-05,5.658546159388601e-06,6.442135867940328e-06,1.7859162135150788e-06,0.00047046392169027983,6.749049747290757e-09,0.0003211839412021319,1.6640344686728947e-09,9.654041947695977e-09,9.992931030690201e-05,1.761169065750273e-08,1.0572271969618463e-06,0.00013827644832514516,1.988212109080058e-09,6.189936405101108e-05,2.3116103193394158e-11,2.1124976799497963e-07,1.761780551829808e-08,5.034021062303002e-13,6.541780481779022e-11,6.588546120356413e-09,9.07638235239412e-14,6.381594105656155e-14,2.6756741748980415e-09,2.9125745478269554e-09,9.457227658785585e-13,4.378681775425892e-09,1.1902643784111158e-11
1.2917028270171447e-07,0.13222118715783246,0.46346346346346345,0.0,0.0,0.0,0.06885883252156738,1.0027528353764693e-05,0.006574484531623134,4.416571665135158e-05,2.84961405303987e-06,0.001194935189238063,0.00034771316082181857,0.0026379423701389042,8.468549256082993e-08,0.0,0.4653324360138386,0.0012736262279342738,9.549369573795503e-06,8.849728351060162e-05,5.663586520630852e-06,6.457403123018648e-06,1.7900955287706248e-06,0.0004778392916255202,6.8553826983490455e-09,0.0003298942591857597,1.709162100686751e-09,9.857710312833853e-09,0.00010315769999082811,1.8180679373339747e-08,1.0684441866842747e-06,0.0001405710875760151,2.0213057115986403e-09,6.32302884038139e-05,2.3621415234165084e-11,2.157000918633407e-07,1.8934137296064793e-08,5.410278798612648e-13,6.802169751731315e-11,7.166536544499974e-09,9.874353813717641e-14,6.943294534203723e-14,2.932288651407929e-09,3.204786414858796e-09,1.0364493530633967e-12,4.508806456275951e-09,1.2139840415828537e-11
1.3104177568405607e-07,0.13224408413057567,0.46346346346346345,0.0,0.0,0.0,0.06878506507872581,1.0419703400472003e-05,0.006677109728789521,4.607834140242843e-05,2.936763281157679e-06,0.0012196768252173587,0.00036009709150631634,0.0026784888273209324,8.803879662725119e-08,0.0,0.4653715581760415,0.0012774065746874767,9.539190465508665e-06,8.87335478121081e-05,5.668148339814061e-06,6.471594631979978e-06,1.7939788351875957e-06,0.0004851651738171523,6.9610162664520356e-09,0.00033864399131463413,1.7544939350741092e-09,1.0061819766076223e-08,0.00010642653641974186,1.8756796873595505e-08,1.0796111639453463e-06,0.0001428673976025989,2.0544243675005673e-09,6.456508746730266e-05,2.4128282357455654e-11,2.2015272871810132e-07,2.0320790105324775e-08,5.806649319569971e-13,7.06820296060577e-11,7.783201026618868e-09,1.0725869210536294e-13,7.542756977769117e-14,3.207977827577854e-09,3.5200519613254735e-09,1.1339218728618764e-12,4.640152080641766e-09,1.2377581708560912e-11
1.3291326866639768e-07,0.1322669690829381,0.46346346346346345,0.0,0.0,0.0,0.0687112432099032,1.0820207523329709e-05,0.006779748199061276,4.80439659631938e-05,3.0251227108441095e-06,0.0012444683588701134,0.000372690791493506,0.002718785871209582,9.14616478691765e-08,0.0,0.46541072338559775,0.0012809917043887368,9.529003437373615e-06,8.896785754592373e-05,5.67224799779983e-06,6.484747213487068e-06,1.7975762781488301e-06,0.0004924415278989404,7.065949476201939e-09,0.0003474303588123194,1.8000155751600441e-09,1.0266340867966652e-08,0.00010973516030288348,1.9339926958979954e-08,1.090726742046242e-06,0.00014516529067061938,2.087566773271387e-09,6.590359440393437e-05,2.4636621859581503e-11,2.2460702098808944e-07,2.1779895220236385e-08,6.223743110261353e-13,7.339886260254735e-11,8.440286739932422e-09,1.1633357492359284e-13,8.18170076800959e-14,3.5037298474147543e-09,3.859675606988535e-09,1.2384899114708628e-12,4.772689363726934e-09,1.2615844141183648e-11
1.3478476164873928e-07,0.132289840665739,0.46346346346346345,0.0,0.0,0.0,0.06863737358543384,1.1229048391514608e-05,0.0068823962711191174,5.006299207140707e-05,3.1146840689644866e-06,0.0012693063479630466,0.00038549240097686513,0.0027588283494301633,9.495365155056085e-08,0.0,0.4654499254177689,0.0012843881254613013,9.518809417397605e-06,8.920020839426007e-05,5.675901431794245e-06,6.496896687458505e-06,1.8008977274112462e-06,0.0004996683528137045,7.170181922396328e-09,0.00035625065337654526,1.8457129893921357e-09,1.04712452209342e-08,0.00011308291602242096,1.9929954077478963e-08,1.1017896351428944e-06,0.0001474646846007305,2.120731706643459e-09,6.724564903682997e-05,2.5146353597680986e-11,2.2906234721952717e-07,2.3313585052097294e-08,6.662171037247322e-13,7.617224853407429e-11,9.13957697232445e-09,1.2599298278283427e-13,8.86188151688925e-14,3.820559124113378e-09,4.225003318366389e-09,1.3505123533988324e-12,4.906389600660194e-09,1.2854605205033123e-11
1.366562546310809e-07,0.1323126975854857,0.46346346346346345,0.0,0.0,0.0,0.06856346264215145,1.1646232342554188e-05,0.006985050392423105,5.213580020430451e-05,3.205439003425848e-06,0.0012941874729736384,0.0003985000184833381,0.002798611404022897,9.851438062855544e-08,0.0,0.465489158282748,0.0012876021762592306,9.508609301468659e-06,8.943059805778337e-05,5.679124144269605e-06,6.508077894820356e-06,1.803952782607466e-06,0.0005068456839959114,7.273713729822802e-09,0.0003651022367267008,1.8915725089959224e-09,1.0676505439740258e-08,0.00011646915197805155,2.05267633850875e-08,1.1127986561924882e-06,0.000149765502569745,2.1539180237038292e-09,6.859109765662913e-05,2.5657399832808536e-11,2.3351812097992437e-07,2.492399174734398e-08,7.122543947774198e-13,7.900223039444787e-11,9.88289048363082e-09,1.362622097123597e-13,9.585090504305152e-14,4.159506074542298e-09,4.617422524358286e-09,1.4703572876074837e-12,5.041224667036151e-09,1.3093843372852948e-11
1.385277476134225e-07,0.13233553860273561,0.46346346346346345,0.0,0.0,0.0,0.06848951658983175,1.2071764447786236e-05,0.007087707126193274,5.426274970095983e-05,3.2973790892144796e-06,0.0013191085335856976,0.00041171170420795366,0.0028381304621980215,1.0214337675553567e-07,0.0,0.46552841621899765,0.0012906400283347003,9.498403954235335e-06,8.965902615259175e-05,5.681931211758452e-06,6.51832471702754e-06,1.8067507785950616e-06,0.0005139735907200338,7.376545515402802e-09,0.00037398254006527145,1.937580825184638e-09,1.0882095122563725e-08,0.00011989322090302998,2.1130240801524714e-08,1.1237527147574024e-06,0.00015206767291600244,2.1871246560617607e-09,6.993979283258612e-05,2.616968528008906e-11,2.379737897702244e-07,2.6613245833486793e-08,7.605472282624303e-13,8.188884258804945e-11,1.0672080843708765e-08,1.4716703844655743e-13,1.0353154045478064e-13,4.521636832191459e-09,5.038361991476969e-09,1.5984019060246795e-12,5.17716702327797e-09,1.3333538068808902e-11
1.403992405957641e-07,0.1323583625304902,0.46346346346346345,0.0,0.0,0.0,0.06841554141750476,1.2505648575820567e-05,0.007190363148438882,5.6444178905504855e-05,3.3904958342344205e-06,0.0013440664452617694,0.0004251254832329931,0.002877381227277241,1.0584015127866752e-07,0.0,0.4655676936867289,0.0012935076896575608,9.488194209968595e-06,8.988549411030223e-05,5.684337293532682e-06,6.527670095362762e-06,1.809300790776483e-06,0.0005210521736047582,7.478678352544998e-09,0.0003828890634611679,1.9837249859644463e-09,1.1087988822727268e-08,0.00012335448015324976,2.1740273061188806e-08,1.134650814677852e-06,0.00015437112894889737,2.2203506080773586e-09,7.129159322780842e-05,2.6683137095060226e-11,2.424288339462748e-07,2.8383474913202885e-08,8.111565702669385e-13,8.483211136033188e-11,1.150903575291628e-08,1.587337310389567e-13,1.116793283970961e-13,4.908042939748782e-09,5.489291659900165e-09,1.7350323948420245e-12,5.3141897077781966e-09,1.3573669638432222e-11
1.422707335781057e-07,0.1323811682326189,0.46346346346346345,0.0,0.0,0.0,0.0683415428996386,1.2947887453999573e-05,0.007293015245036497,5.868040532994669e-05,3.484780684951749e-06,0.0013690582358912122,0.0004387393486322501,0.002916359669822079,1.0960418623561595e-07,0.0,0.4656069853615158,0.0012962110077901945,9.477980873405886e-06,9.011000508118985e-05,5.686356640170808e-06,6.536146050020647e-06,1.8116116404273906e-06,0.0005280815622638373,7.580113737577534e-09,0.0003918193751623493,2.029992392573029e-09,1.1294162021047312e-08,0.00012685229197092213,2.235674775962251e-08,1.1454920516310221e-06,0.00015667580876258726,2.2535949541513132e-09,7.264636341854475e-05,2.719768466886567e-11,2.4688276565065516e-07,3.023680240663688e-08,8.641432729144729e-13,8.78320552147474e-11,1.2395676346570573e-08,1.7098901924549282e-13,1.2031321302054074e-13,5.319841022458647e-09,5.97172244158947e-09,1.8806438190051492e-12,5.452266331577058e-09,1.381421931956358e-11
1.441422265604473e-07,0.1324039546223153,0.46346346346346345,0.0,0.0,0.0,0.06826752660219625,1.3398482727863981e-05,0.007395660308857124,6.097172583535151e-05,3.5802250318492254e-06,0.0013940810425128165,0.00045255126446117213,0.002955062018949589,1.1343493534509234e-07,0.0,0.46564628612804526,0.0012987556730202842,9.467764720577809e-06,9.033256384034222e-05,5.688003102013007e-06,6.543783698986598e-06,1.8136918998890257e-06,0.0005350619130951368,7.680853558139709e-09,0.00040077111084463877,2.0763707955876856e-09,1.1500591098790705e-08,0.0001303860237243221,2.2979553395784884e-08,1.15627561059889e-06,0.00015898165505391068,2.286856836074915e-09,7.400397371743706e-05,2.7713259689281573e-11,2.5133512775579625e-07,3.2175346341799916e-08,9.195680397616156e-13,9.088868531614376e-11,1.3333956484898013e-08,1.8396009469825674e-13,1.294524687940084e-13,5.758172443397172e-09,6.487205981757012e-09,2.0356400002984607e-12,5.5913710807793974e-09,1.405516921459281e-11
1.4788521252513055e-07,0.13244946535487506,0.46346346346346345,0.0,0.0,0.0,0.06811946192505505,1.4324743973922192e-05,0.007600917427857398,6.572073452774662e-05,3.7745575271860805e-06,0.0014442087786658742,0.0004807609754058128,0.003031624595871228,1.212942551830671e-07,0.0,0.46572489548441537,0.001303391037977013,9.447326931509635e-06,9.077185141106145e-05,5.690230821273366e-06,6.556664152149937e-06,1.8171937236152444e-06,0.0005488762487296143,7.880255840467079e-09,0.0004187297289653883,2.169413313784664e-09,1.1914126763397465e-08,0.00013755874337044444,2.424371621079295e-08,1.1776668652612478e-06,0.00016359663981780598,2.3534300962758185e-09,7.672722354839705e-05,2.8747230191390357e-11,2.602334620553291e-07,3.631652186938861e-08,1.0379736423048441e-12,9.717201451991087e-11,1.5373410081076008e-08,2.1216061255988722e-13,1.4932580092297327e-13,6.7191222158502866e-09,7.623739822265999e-09,2.3754449184198035e-12,5.872564521691874e-09,1.4538202212459448e-11
1.5125389989334547e-07,0.13249034901990903,0.46346346346346345,0.0,0.0,0.0,0.06798619468511455,1.5186954316783839e-05,0.007785595704065473,7.018582677196139e-05,3.953334915331429e-06,0.0014894032177703732,0.0005068061282153992,0.0030995538436467576,1.2858977995764333e-07,0.0,0.4657956277502553,0.001307074246910012,9.428930515340963e-06,9.116061167869279e-05,5.691091547732873e-06,6.565683914061671e-06,1.819637828554758e-06,0.0005611434878993797,8.057364998302984e-09,0.0004349433872552427,2.253415300418659e-09,1.2286964541063907e-08,0.00014413080284030288,2.5402015741778522e-08,1.1967152944170323e-06,0.0001677536286361659,2.413398683159721e-09,7.918667196431947e-05,2.968067750510841e-11,2.6823260147897423e-07,4.035611767702276e-08,1.1534816542091322e-12,1.0302085301514656e-10,1.740577089030453e-08,2.4027091538324765e-13,1.6914004413319543e-13,7.686664540092121e-09,8.77605037109601e-09,2.717590999629919e-12,6.128907339724457e-09,1.4974137821725413e-11
