Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175)
3.682582783558663e-13,0.13078664541628768,0.46346346346346345,0.0,0.0,0.0,0.07307306652985751,3.9540004028362416e-27,3.820229635981367e-12,1.8993407472727596e-16,3.135192455960752e-17,9.568881163328166e-14,2.8894572188138585e-19,2.656391613924761e-12,1.2811891779175896e-18,0.0,0.46346346346346334,2.153060203119285e-11,4.450148580757365e-09,4.451774325760697e-09,4.139011440254887e-09,1.1909901099187407e-11,9.182592095477486e-12,9.900279544879953e-15,1.3342622771370894e-19,2.413934052642346e-20,1.1806604677940306e-25,1.3172658583344952e-19,1.0841381604790487e-20,1.004154762597447e-25,2.1720353182844834e-13,6.8883733410734e-14,9.272850749889694e-19,1.6774715046588341e-19,6.381925899927329e-18,4.261234443807518e-23,1.574431590442234e-45,4.0389857094653043e-50,4.168491948067437e-33,5.0829875378520415e-51,7.128475035535971e-56,4.342318350308981e-56
4.84934172445146e-13,0.1307866456878046,0.46346346346346345,0.0,0.0,0.0,0.07307306445675953,1.0853240226535578e-26,6.623451593982129e-12,3.2935069424767025e-16,5.4356427628408756e-17,1.6593368217571071e-13,6.402146388164417e-19,4.605439735977097e-12,2.222001902861239e-18,0.0,0.4634634634634632,2.8528783123470283e-11,5.859688690864817e-09,5.862507529077594e-09,5.449150766397204e-09,1.568178886528319e-11,1.2087372820824736e-11,1.716262677935442e-14,2.3441311811104506e-19,5.433223208297001e-20,2.6906483708185725e-25,2.818539056420977e-19,2.347503842639719e-20,2.677723915400467e-25,3.765332027107176e-13,1.1943674781504708e-13,1.6294398925451274e-18,3.7761432821502425e-19,9.761982513414155e-18,9.442520643950033e-23,8.517708004498074e-45,2.2070216542599683e-49,1.342953685001086e-32,3.056293268146182e-50,4.303166663585339e-55,2.6478300636281673e-55
6.016100665344256e-13,0.13078664595942624,0.46346346346346345,0.0,0.0,0.0,0.07307306238366158,2.4220911822092983e-26,1.0192784311195452e-11,5.069063035897812e-16,8.36471597490676e-17,2.553998814663838e-13,1.1989669642073564e-18,7.087020959993716e-12,3.4203175253818586e-18,0.0,0.46346346346346307,3.5611964035276826e-11,7.269032499708243e-09,7.273370617911088e-09,6.758698287220922e-09,1.9452932844067777e-11,1.4989964216110428e-11,2.640789693960214e-14,3.636529623843764e-19,1.0279083591491941e-19,5.131493852112565e-25,5.102099331364624e-19,4.308911778228021e-20,5.817956771950341e-25,5.793665132596893e-13,1.8381154730640545e-13,2.5282961547208535e-18,7.1450669978279535e-19,1.3378777127295685e-17,1.7685292393889236e-22,3.3770172419963326e-44,8.835635295524402e-49,3.413974152902303e-32,1.346933646819303e-49,1.9026414559947058e-54,1.1818913680686273e-54
8.349618547129849e-13,0.13078664650298374,0.46346346346346345,0.0,0.0,0.0,0.07307305823746578,8.328672202323028e-26,1.962883281960339e-11,9.764474440368555e-16,1.6107818395826244e-16,4.920102077808228e-13,3.120458174673182e-18,1.3646902917927196e-11,6.58936485382007e-18,0.0,0.46346346346346273,5.0033349829512495e-11,1.0087131313320587e-08,1.0095486340951014e-08,9.376018892408798e-09,2.6992990291489568e-11,2.078858549133972e-11,5.084173600206367e-14,7.068134409351222e-19,2.708170076089014e-19,1.365090663125161e-24,1.2438417141936581e-18,1.0851090107234365e-19,1.9041906007262235e-24,1.1154239782998106e-12,3.5401887624656466e-13,4.916003588881252e-18,1.8829985156152515e-18,2.1004275770502482e-17,4.603710797540468e-22,3.0062132593856395e-43,8.028134160980988e-48,1.4438561345224268e-31,1.526621388794141e-48,2.1570251246152573e-53,1.3737797419151764e-53
1e-12,0.13078664704695994,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,1.656046409856024e-25,2.8150878622924307e-11,1.4006557748216306e-15,2.310057197675406e-16,7.05795404917258e-13,5.303609993227634e-18,1.95708340120442e-11,9.45231495393942e-18,0.0,0.46346346346346246,6.043819096990982e-11,1.2079758951761608e-08,1.2091742275515509e-08,1.1225692523235434e-08,3.232390426847136e-11,2.4884387196336083e-11,7.290141814593031e-14,1.0176034055106644e-18,4.627938213050502e-19,2.3428314620353414e-24,2.0222188536796525e-18,1.8093582839326146e-19,3.672612531526572e-24,1.5993943655616592e-12,5.077628297034029e-13,7.079533367360624e-18,3.218451418944493e-18,2.6484681816643453e-17,7.825643396842915e-22,9.530249208587566e-43,2.558102446119902e-47,3.2041047437196298e-31,5.3868181254593545e-48,7.62177908094085e-53,4.897786325212769e-53
1.0683136428915442e-12,0.13078664704695994,0.46346346346346345,0.0,0.0,0.0,0.07307305409127011,2.126976214640772e-25,3.212632252895436e-11,1.5985855086150723e-15,2.636252602174913e-16,8.055497733496904e-13,6.445980263829718e-18,2.233413498532634e-11,1.07880547113292e-17,0.0,0.46346346346346234,6.479481240170699e-11,1.2904445237273048e-08,1.2918121254420103e-08,1.1990975373917655e-08,3.453007528379582e-11,2.6578469919738105e-11,8.31899709036299e-14,1.1627393716525886e-18,5.634840532800994e-19,2.8566111372404383e-24,2.4153712385158023e-18,2.1836971048852844e-19,4.666854273762937e-24,1.825116292993085e-12,5.794892280773465e-13,8.090174141752716e-18,3.918991699578334e-18,2.872419120208914e-17,9.511749076572324e-22,1.3990944503836961e-42,3.759430379037711e-47,4.264149454238054e-31,8.1043329429264e-48,1.147069825805212e-52,7.385055671956226e-53
1.3016654310701036e-12,0.13078664759135458,0.46346346346346345,0.0,0.0,0.0,0.0730730499450746,4.55971806228853e-25,4.768309410644295e-11,2.3733499793088287e-15,3.9126762652981096e-16,1.196049677508856e-12,1.1588488866631758e-17,3.314671585839477e-11,1.6015893506929188e-17,0.0,0.46346346346346184,7.989640744682959e-11,1.5720974498567293e-08,1.5741275105237968e-08,1.4603569959848436e-08,4.2064189760168904e-11,3.2359632218763946e-11,1.234401695452729e-13,1.7312532052892683e-18,1.0178699881184232e-18,5.179819588888901e-24,4.088660308201387e-18,3.8426090158338432e-19,9.638110771102917e-24,2.7081703973353568e-12,8.602052464080476e-13,1.2050557980204895e-17,7.081162304531242e-18,3.6386647551818527e-17,1.7103307332680988e-21,4.930224120677277e-42,1.3345067294146579e-46,1.0266417122564155e-30,3.2068206397212034e-47,4.5358228862734895e-52,2.9502837429241733e-52
1.535017219248663e-12,0.1307866481361673,0.46346346346346345,0.0,0.0,0.0,0.07307304579887923,8.696854241014361e-25,6.629700859734848e-11,3.300770076278433e-15,5.439847180684086e-16,1.6635404560105886e-12,1.895702483572833e-17,4.608266324699069e-11,2.2272282942348072e-17,0.0,0.46346346346346123,9.533819007096753e-11,1.853671932221019e-08,1.8564947642555102e-08,1.7213804857138826e-08,4.959533564288532e-11,3.8132086955486294e-11,1.7158002820955663e-13,2.412180347843441e-18,1.670674801762472e-18,8.524865922025473e-24,6.303303978462573e-18,6.175320454708372e-19,1.774165276532292e-23,3.764315900786901e-12,1.1961497294528703e-12,1.6796915290901846e-17,1.1625914387117875e-17,4.406234137968291e-17,2.798383848627047e-21,1.4555829455537286e-41,3.965672332236752e-46,2.1621130822861533e-30,1.06911655064658e-46,1.509921758080044e-51,9.925538859847841e-52
2.0017207956057817e-12,0.13078664922704614,0.46346346346346345,0.0,0.0,0.0,0.0730730375064889,2.519639277829339e-24,1.1268807443530537e-10,5.6136891581127466e-15,9.245643257777886e-16,2.829611355465044e-12,4.1938577583174475e-17,7.8317066631289e-11,3.7868525071820806e-17,0.0,0.4634634634634598,1.272425286307536e-10,2.4165856519353335e-08,2.4213847814854958e-08,2.242720403703385e-08,6.464872899916341e-11,4.965092945051007e-11,2.91481682189529e-13,4.110602328921896e-18,3.711896500365106e-18,1.9007682520449614e-23,1.2425602747165989e-17,1.3297781042839242e-18,4.777868595641191e-23,6.394846212680708e-12,2.0336581427124816e-12,2.8646598479239885e-17,2.5846311250915007e-17,5.951554447106453e-17,6.1934415282591016e-21,9.860584472676517e-41,2.7264363479687267e-45,7.453410404348215e-30,1.116230406824863e-45,1.5629561825657139e-50,1.0636865077263958e-50
2.4217540143271884e-12,0.1307866502102643,0.46346346346346345,0.0,0.0,0.0,0.07307303004333807,5.395460580476478e-24,1.6487474413406984e-10,8.217681875846052e-15,1.352642363770544e-15,4.1426791625078814e-12,7.419655894464841e-17,1.1457074493114473e-10,5.541732103122465e-17,0.0,0.46346346346345824,1.5712040731011188e-10,2.9229399402420583e-08,2.9299629444907485e-08,2.7111214537798505e-08,7.818664907591232e-11,5.998824870883265e-11,4.2625684648469807e-13,6.021939349550787e-18,6.5825204817867396e-18,3.3775877098165685e-23,1.9977988300489028e-17,2.3114994010927093e-18,9.679774971610207e-23,9.351678854449272e-12,2.9761302602287417e-12,4.199696028433366e-17,4.585984854427078e-17,7.348344187000122e-17,1.0961317608321531e-20,3.5432763180381594e-40,9.845056872975877e-45,1.7781552539129687e-29,4.7963544295613844e-45,6.708747012161339e-50,4.607594800433701e-50
2.841787233048595e-12,0.13078665119483304,0.46346346346346345,0.0,0.0,0.0,0.07307302258018766,1.0215672215934626e-23,2.2693442406798148e-10,1.1316718348079679e-14,1.8616536264140335e-15,5.7056546177225775e-12,1.198107518169405e-16,1.5767435690221372e-10,7.629018490129444e-17,0.0,0.4634634634634564,1.881013188438855e-10,3.429040409385061e-08,3.438708784438889e-08,3.178761279559765e-08,9.171497984294082e-11,7.029757383572196e-11,5.864101217679558e-13,8.294867076390159e-18,1.064620449348265e-17,5.470543521379468e-23,2.953066588504735e-17,3.6825549115533625e-18,1.7442984431361369e-22,1.2865269459491928e-11,4.097283802673099e-12,5.789018527295755e-17,7.421143238097216e-17,8.743509428784876e-17,1.770654487585254e-20,1.035944125438605e-39,2.8883657932560993e-44,3.6551299431189546e-29,1.6237267899761545e-44,2.2685378148175443e-49,1.5687223818734197e-49
3.261820451770002e-12,0.13078665218075075,0.46346346346346345,0.0,0.0,0.0,0.07307301511703768,1.7700923612163493e-23,2.988550733371118e-10,1.4910963479985204e-14,2.4514823870118408e-15,7.518708009401312e-12,1.810830431814803e-16,2.0761674759654518e-10,1.0048394860556882e-16,0.0,0.4634634634634543,2.2018557141183513e-10,3.934887186483887e-08,3.947622159644196e-08,3.6456411229688436e-08,1.0523373216285822e-10,8.057898648958449e-11,7.718725770517204e-13,1.0928403201393392e-17,1.610869552912384e-17,8.286237361420892e-23,4.111414685563496e-17,5.5069755194894855e-18,2.8889213409751207e-22,1.6934098734672026e-11,5.3970216508100216e-12,7.632489043029968e-17,1.123493430460695e-16,1.0136047780282684e-16,2.6771562916435286e-20,2.61207202430906e-39,7.301082849722264e-44,6.758818232891834e-29,4.610953407577576e-44,6.4388958214779485e-49,4.4729125897347695e-49
4.1018868892128154e-12,0.13078665415662674,0.46346346346346345,0.0,0.0,0.0,0.07307300019073895,4.4332913261805024e-23,4.72231222330931e-10,2.3585738708561552e-14,3.873130592227703e-15,1.189572393068527e-11,3.5978776597487187e-16,3.2797335146876985e-10,1.5882147731536663e-16,0.0,0.4634634634634495,2.8766532570362553e-10,4.9458201727964043e-08,4.9659509494054553e-08,4.5771258185931126e-08,1.3224254489701735e-10,1.0105839962310295e-10,1.2184505539341569e-12,1.727339040774466e-17,3.204962594254384e-17,1.651045273186135e-22,7.041337257781794e-17,1.0771223101484949e-17,6.646572931124267e-22,2.6731415015335813e-11,8.531862087064683e-12,1.208132216570721e-16,2.2377409169206344e-16,1.2919444727603322e-16,5.323086545525935e-20,1.2958841419965727e-38,3.638463281788119e-43,1.8704457333186574e-28,2.9811498294875998e-43,4.157778367102611e-48,2.913914450574248e-48
4.941953326655629e-12,0.13078665613787976,0.46346346346346345,0.0,0.0,0.0,0.07307298526444178,9.33583677065823e-23,6.849071819341092e-10,3.424332484412941e-14,5.6166644502665246e-15,1.727507216871982e-11,6.286608319637684e-16,4.755516346366687e-10,2.3040458148645886e-16,0.0,0.4634634634634438,3.595621158955025e-10,5.955739915385862e-08,5.984948181315144e-08,5.505585440775247e-08,1.592131741295288e-10,1.2142713725867267e-10,1.765443033949364e-12,2.5049096902181134e-17,5.604102589447397e-17,2.8897730328583153e-22,1.0795178024373184e-16,1.8614187070500927e-17,1.2987961188580205e-21,3.8731529640021915e-11,1.2379875550304895e-11,1.7545091436160283e-16,3.9171018944496543e-16,1.5701638246425967e-16,9.307894561228357e-20,4.60436871490669e-38,1.2959467288650579e-42,4.2229921825868315e-28,1.2609095421279948e-42,1.7577828060579797e-47,1.2374553353901905e-47
5.7820197640984424e-12,0.1307866581244972,0.46346346346346345,0.0,0.0,0.0,0.07307297033814614,1.7466593439063839e-22,9.367872173371626e-10,4.688503730080036e-14,7.681164249035987e-15,2.3658084205837363e-11,1.0059965804623257e-15,6.502629475693456e-10,3.152080122437262e-16,0.0,0.4634634634634371,4.358783715337389e-10,6.96464742961987e-08,7.004612723999268e-08,6.431029859378968e-08,1.861457066509417e-10,1.4168584514261693e-10,2.4123053266678885e-12,3.424776205836758e-17,8.97101278546327e-17,4.629117210237731e-22,1.5375697458902564e-16,2.9543945465000143e-17,2.2709543775546785e-21,5.292239191795429e-11,1.694028694784446e-11,2.402269417356523e-16,6.277229090921789e-16,1.8483242864880196e-16,1.4905502420393302e-19,1.3301106185849737e-37,3.749934573280361e-42,8.318447318781547e-28,4.170068567017219e-42,5.81216412273718e-47,4.103548517381081e-47
6.622086201541256e-12,0.1307866601164667,0.46346346346346345,0.0,0.0,0.0,0.07307295541185188,3.000370809978498e-22,1.2277758897748573e-09,6.151218939300603e-14,1.006571330847734e-14,3.104607706552537e-11,1.5100293236898854e-15,8.520189338420778e-10,4.1320659539787e-16,0.0,0.46346346346342976,5.166165051264105e-10,7.972543729872052e-08,8.024943447348081e-08,7.353468911703524e-08,2.1304022917807319e-10,1.6183516542228553e-10,3.1584959660673376e-12,4.4861671193962573e-17,1.3467519474257832e-16,6.952923268185266e-22,2.07840705388906e-16,4.4066575029619454e-17,3.664245455461956e-21,6.929200170246092e-11,2.2212322241282293e-11,3.1513029199518705e-16,9.43364885196424e-16,2.126391092243021e-16,2.238974703055236e-19,3.3316276604575942e-37,9.404608791509766e-42,1.4870128757521986e-27,1.171806578019656e-41,1.6331214265475517e-46,1.1554566574818436e-46
7.46215263898407e-12,0.13078666211377576,0.46346346346346345,0.0,0.0,0.0,0.07307294048555898,4.831357642488573e-22,1.5577780584473801e-09,7.81260922891065e-14,1.2769397997598217e-14,3.9440353367406614e-11,2.158933011858186e-15,1.0807315317379522e-09,5.24375226310248e-16,0.0,0.46346346346342154,6.017789121903529e-10,8.979429829481818e-08,9.045939222559802e-08,8.272912402304213e-08,2.398968283501763e-10,1.818757366545921e-10,4.0034767013213454e-12,5.688315543870944e-17,1.9254554359943787e-16,9.94457316383485e-22,2.702135584105885e-16,6.268614336635305e-17,5.563878528771254e-21,8.782840949766169e-11,2.819520847383464e-11,4.001499687645234e-16,1.3501756680528238e-15,2.404348913816779e-16,3.2034367962728815e-19,7.49920729303062e-37,2.1190445623484413e-41,2.4719088462707647e-27,2.9217950996943905e-41,4.0719579742559726e-46,2.8857118518112863e-46
9.142285513869697e-12,0.13078666612436302,0.46346346346346345,0.0,0.0,0.0,0.07307291063297691,1.085995173569708e-21,2.3344437155483957e-09,1.1731938506878706e-13,1.913053400622249e-14,5.925289968491211e-11,3.963766655923584e-15,1.6186756941060742e-09,7.861225391750511e-16,0.0,0.46346346346340317,7.853860495607684e-10,1.0990175475245069e-07,1.108992141953684e-07,1.0102851763381161e-07,2.9349660281694437e-10,2.2163316948898123e-10,5.987670423201077e-12,8.51183870212856e-17,3.533977298251296e-16,1.8262775584559237e-21,4.1987506103194266e-16,1.1422301176152584e-16,1.1227007911599338e-20,1.313540577595583e-10,4.2290447015148956e-11,6.004943886853233e-16,2.483400123899219e-15,2.959953146750677e-16,5.88992282525022e-19,3.0289212562389084e-36,8.572580092482922e-41,5.827176862970517e-27,1.4361129424640007e-40,2.001613910404965e-45,1.4222121859681787e-45
1e-11,0.13078667015616002,0.46346346346346345,0.0,0.0,0.0,0.07307289539311732,1.553291460915926e-21,2.7907125752144546e-09,1.403971461998275e-13,2.2866357316788567e-14,7.092447381482256e-11,5.1830531307300986e-15,1.9345108828285135e-09,9.399539152559535e-16,0.0,0.46346346346339284,8.859512470770871e-10,1.201511529247473e-07,1.2134403448081407e-07,1.1032463372233409e-07,3.2080136981999373e-10,2.417643859015151e-10,7.1507714138638446e-12,1.0167211796368779e-16,4.619856118385815e-16,2.3879587839365415e-21,5.091097462133648e-16,1.489147378835947e-16,1.525659389524983e-20,1.568668948987687e-10,5.057924328701423e-11,7.183275495456456e-16,3.2500032917569768e-15,3.243438686644574e-16,7.707365636069648e-19,5.630141840151749e-36,1.594468804993744e-40,8.49147025177596e-27,2.9169164389654905e-40,4.065845648331207e-45,2.891743708184589e-45
1.0822418388755324e-11,0.13078667015616002,0.46346346346346345,0.0,0.0,0.0,0.07307288078039932,2.1297286104187918e-21,3.2660289226468753e-09,1.644753625758416e-13,2.6757323194190342e-14,8.310586199784154e-11,6.564702176996988e-15,2.263396735844427e-09,1.100250493641915e-15,0.0,0.4634634634633825,9.867186145602123e-10,1.2996892453130463e-07,1.3136550310413077e-07,1.1920925735176246e-07,3.4694572161524973e-10,2.609631818433284e-10,8.360643396348166e-12,1.1889300217673523e-16,5.849662872572988e-16,3.0241716329188565e-21,6.028313442056904e-16,1.8814779439523208e-16,1.9958336886238485e-20,1.8340473553819323e-10,5.921984026324213e-11,8.411725341778665e-16,4.119453700324771e-15,3.515165897040716e-16,9.768804681161075e-19,9.653956352624988e-36,2.7353277137370084e-40,1.1822717829098842e-26,5.360969726649318e-40,7.473107654739658e-45,5.318780100177017e-45
1.2502551263640951e-11,0.13078667420906884,0.46346346346346345,0.0,0.0,0.0,0.0730728509278256,3.790584326911994e-21,4.351783073687439e-09,2.1960443793255415e-13,3.564256417069809e-14,1.1100915541737792e-10,1.0105000522857895e-14,3.014200565551492e-09,1.4665607371705017e-15,0.0,0.46346346346336004,1.205795173568231e-09,1.499958883302089e-07,1.5185816911316904e-07,1.372721159830391e-07,4.0024487506386456e-10,2.998707562866065e-10,1.1118202336692466e-11,1.5814725598201973e-16,8.998124089378634e-16,4.653221604617635e-21,8.191681668965138e-16,2.88422642074747e-16,3.2457577689729874e-20,2.438866320496945e-10,7.897724288893583e-11,1.122096979493914e-15,6.350187458500171e-15,4.069989804933635e-16,1.5058723186288855e-18,2.6008143653070105e-35,7.375049657961547e-40,2.158555234188134e-26,1.6497796130143323e-39,2.3001837711683164e-44,1.6389772316319123e-44
1.4182684138526578e-11,0.13078667828299156,0.46346346346346345,0.0,0.0,0.0,0.07307282107525516,6.2742355512202065e-21,5.590960138376683e-09,2.8271699095132367e-13,4.577910237847655e-14,1.4297247603186947e-10,1.4726996082396293e-14,3.870397615454549e-09,1.8848560011631584e-15,0.0,0.46346346346333617,1.442634033711086e-09,1.699827266869848e-07,1.7237712258720345e-07,1.5521786130719487e-07,4.533947522444046e-10,3.383608210178214e-10,1.4256202644935767e-11,2.0282209716198679e-16,1.3103621173022768e-15,6.777809189548759e-21,1.0689661722090746e-15,4.18979318457267e-16,4.942098393847534e-20,3.1270671186250957e-10,1.0155652625163702e-10,1.4431805363227707e-15,9.267249215213687e-15,4.624421443086803e-16,2.197816574834753e-18,6.187582294646086e-35,1.755690874313066e-39,3.644235474946354e-26,4.409610374777763e-39,6.149162586184259e-44,4.3852538202038925e-44
1.5862817013412205e-11,0.13078668237783125,0.46346346346346345,0.0,0.0,0.0,0.07307279122268737,9.815729669919507e-21,6.982818626756878e-09,3.5382336827990123e-13,5.715982973454905e-14,1.790053032855455e-10,2.0572103983664806e-14,4.831302805738598e-09,2.354940092030864e-15,0.0,0.46346346346331135,1.6972532453989083e-09,1.8992951997902036e-07,1.9292227409361535e-07,1.7304725611665372e-07,5.063960409962096e-10,3.764382505335856e-10,1.7770547808054057e-11,2.528591595619424e-16,1.828908023571633e-15,9.46162487063263e-21,1.3523035179842798e-15,5.837195687592273e-16,7.154062894081153e-20,3.897727081082052e-10,1.26951578293258e-10,1.8043362522804402e-15,1.2962084404569276e-14,5.178467422378315e-16,3.074546651170294e-18,1.3373514218343444e-34,3.796557127880983e-39,5.7919109773593e-26,1.0579824421207763e-38,1.4756089053779629e-43,1.0530111004804878e-43
