Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185)
7.472313220681497e-15,0.13078664457736452,0.46346346346346345,0.0,0.0,0.0,0.07307307294030495,1.3763332119345699e-33,1.901106413368746e-15,9.447279588504472e-20,1.5603063361256706e-20,4.758774363881529e-17,3.7626094823010295e-24,1.3221013406951238e-15,6.364451147245589e-22,0.0,0.46346346346346345,4.2849751248797874e-13,9.031714083917854e-11,9.031794972902276e-11,8.404293776179082e-11,2.417367077715816e-13,1.865399790667548e-13,4.929168671066342e-18,1.861956600658615e-23,7.974552278273989e-26,1.1238763055145592e-31,1.993220453550165e-24,1.6150614158153599e-25,4.152579335480595e-32,1.0814060590550164e-16,3.427243860200188e-17,1.2931485223231667e-22,5.538409597938002e-25,5.350619469432214e-21,5.546631586711438e-28,6.452664767422576e-57,3.3515112727406278e-62,4.5476882292914513e-41,6.478141054939855e-64,7.732420365596928e-69,8.285262813752803e-70,6.68966666598922e-71,7.242607079577324e-72
1.1208476165391388e-14,0.130786644586047,0.46346346346346345,0.0,0.0,0.0,0.07307307287392077,4.813107329245663e-33,3.935989386315829e-15,1.955942521213118e-19,3.230406070197378e-20,9.852470157697952e-17,1.0276827829997629e-23,2.737232952450924e-15,1.3177061058180943e-21,0.0,0.46346346346346345,6.428667314899314e-13,1.354755102115462e-10,1.3547718491363118e-10,1.2606363987334687e-10,3.6260421396027857e-13,2.7980702203489874e-13,1.0205141564700641e-17,4.75449862128248e-23,2.638321589652403e-25,4.412422427896715e-31,5.437388855258636e-24,4.40481463040215e-25,1.4499597856244254e-31,2.238899153661581e-16,7.095661966458469e-17,3.3020654939146873e-22,1.8323493761734927e-24,1.1017615008662922e-20,1.51495811469457e-27,8.926634115237664e-56,5.169461162354451e-61,1.988535871922589e-40,8.632209192421671e-63,1.2467671932435472e-67,1.2227607871814867e-68,1.206865141098959e-69,1.1826604676739377e-70
1.494463911010128e-14,0.13078664459472952,0.46346346346346345,0.0,0.0,0.0,0.0730730728075366,1.2026649236286855e-32,6.6940689295266895e-15,3.3265502575350626e-19,5.494056809021072e-20,1.6756518428044315e-16,2.150250826513766e-23,4.655298854851055e-15,2.2411162076874346e-21,0.0,0.46346346346346345,8.573160524549873e-13,1.8063369442954936e-10,1.8063654265573956e-10,1.680837830709491e-10,4.834710180995144e-13,3.730719943475754e-13,1.7356146200164372e-17,9.38458170283683e-23,6.303426000508093e-25,1.1827695456719368e-30,1.1364390717059723e-23,9.204491122688066e-25,3.618496900603517e-31,3.807756083647778e-16,1.2067842029448773e-16,6.5177517711940245e-22,4.3778283207838436e-24,1.8641361934496352e-20,3.1698001985636537e-27,4.096881024857341e-55,2.617534317791716e-60,5.788965984411026e-40,4.0685586554691266e-62,6.102931019901101e-67,6.363543838562471e-68,6.671507038513076e-69,6.804305627354247e-70
1.868080205481117e-14,0.1307866446034122,0.46346346346346345,0.0,0.0,0.0,0.07307307274115242,2.55158535088649e-32,1.022699478804058e-14,5.082223084268704e-19,8.393648176118853e-20,2.56002435416883e-16,3.914438993210834e-23,7.112216294970277e-15,3.4239857148607356e-21,0.0,0.46346346346346345,1.0718511971371832e-12,2.2579168026862648e-10,2.257960317086184e-10,2.1010332743955454e-10,6.043370700493076e-13,4.663347481496984e-13,2.6516069576444152e-17,1.6133783536437437e-22,1.2796340968563685e-24,2.6444671644891917e-30,2.0665429649932245e-23,1.6734594814473792e-24,7.667266313982458e-31,5.81735092480623e-16,1.843690240048884e-16,1.1205239406256163e-21,8.887291406039942e-24,2.832963867891249e-20,5.7705012481698745e-27,1.509443894986679e-54,1.0278322477785694e-59,1.4043795596113542e-39,1.5341297686755362e-61,2.4375248318705407e-66,2.570104603431801e-67,2.8666541085532976e-68,2.9935108472023773e-69
2.615312794423095e-14,0.1307866446207778,0.46346346346346345,0.0,0.0,0.0,0.07307307260838408,9.348218263145116e-32,1.9666008319543217e-14,9.772958168974487e-19,1.6140552273575502e-19,4.922865422646131e-16,1.0335193082953235e-22,1.3676408374166282e-14,6.584491998070285e-21,0.0,0.46346346346346345,1.5011843498554685e-12,3.161070443540764e-10,3.16115411989197e-10,2.941405821248457e-10,8.460668701758302e-13,6.528534611995612e-13,5.098857086680375e-17,3.7177319004109986e-22,4.132057380898666e-24,1.0411195202481102e-29,5.439769742397149e-23,4.4029352188727445e-24,2.797507909458475e-30,1.1186377568650111e-15,3.5453361850276306e-16,2.5820715283648375e-21,2.8698204858253023e-23,5.381889986902085e-20,1.5235826615500666e-26,1.835230455143773e-53,1.8034132489712676e-58,7.2420454177019e-39,2.6480564925467934e-60,4.3994861639387605e-65,6.594832565950198e-66,8.815736507645851e-67,1.3043074314818283e-67
3.362545383365073e-14,0.13078664463814385,0.46346346346346345,0.0,0.0,0.0,0.07307307247561574,2.427415088003957e-31,3.225197545225962e-14,1.6027661402798504e-18,2.647024449076058e-19,8.073532203097881e-16,2.142728897227141e-22,2.2429062058990852e-14,1.0799000580632787e-20,0.0,0.46346346346346345,1.930866080974353e-12,4.06421602728888e-10,4.0643532557978315e-10,3.781754047596226e-10,1.087793615359092e-12,8.39363164439977e-13,8.361971389775477e-17,6.87149072472143e-22,9.729166418990834e-24,2.759053402211435e-29,1.12471886361192e-22,9.099757014284939e-24,7.239789076402732e-30,1.8345337780106454e-15,5.814319305065763e-16,4.772503127747195e-21,6.757220977694502e-23,8.723092408232921e-20,3.1587681751993555e-26,9.108796485309551e-53,1.0093688716898596e-57,2.326425939425402e-38,1.5306711110810533e-59,2.5297185708348208e-64,4.316198356789392e-65,6.017487359331081e-66,1.0006907301609665e-66
4.8570105612490295e-14,0.13078664467287723,0.46346346346346345,0.0,0.0,0.0,0.07307307221007907,1.075965849184933e-30,6.686309055408795e-14,3.3228361168454744e-18,5.487656468478239e-19,1.6738075727031454e-15,6.43816949720125e-22,4.649850413444896e-14,2.2390188497679002e-20,0.0,0.46346346346346345,2.7912751406133126e-12,5.870483027233222e-10,5.870767524248229e-10,5.46237755267548e-10,1.5712379425002794e-12,1.2123555477047499e-12,1.73352423856498e-16,1.6550038220306837e-21,3.49269691292872e-23,1.1730828481955424e-28,3.35783038058407e-22,2.71455673274398e-23,3.1814207945163344e-29,3.803185705664329e-15,1.2054028018375837e-15,1.1494915746409067e-20,2.425848065022072e-22,1.7640135631393748e-19,9.491181332837956e-26,1.365392336566795e-51,1.9878233576535361e-56,1.5444900877924858e-37,3.8520944175222e-58,6.020696359951785e-63,1.5066459432916275e-63,2.3894908289807554e-64,5.912358416292594e-65
7.845940917016941e-14,0.1307866447423492,0.46346346346346345,0.0,0.0,0.0,0.07307307167900572,7.93577710149093e-30,1.738394795263239e-13,8.639509684556679e-18,1.4267452333208423e-18,4.352033678915123e-15,2.7678689695284286e-21,1.208916179951209e-13,5.82245960332111e-20,0.0,0.46346346346346345,4.516275675609603e-12,9.482920360050355e-10,9.48366004454896e-10,8.823332798072485e-10,2.53808994620142e-12,1.958232237721454e-12,4.506856397003278e-16,4.9711417242762894e-21,1.7995515180022517e-22,7.131606940723045e-28,1.4234029262089794e-21,1.1494972623462958e-22,2.3017371368355932e-28,9.887625004465766e-15,3.134017784854647e-15,3.452931835265439e-20,1.2499420859824146e-21,4.359438093774857e-19,4.0805594483759805e-25,4.634268081136428e-50,8.812262295834786e-55,1.9957516774486207e-36,2.7995926168983052e-56,3.996828093950624e-61,1.532270184122344e-61,3.0956448795342434e-62,1.1827448731506814e-62
1.3823801628552767e-13,0.13078664488131367,0.46346346346346345,0.0,0.0,0.0,0.07307307061685903,8.387785430016407e-29,5.387893021436782e-13,2.677917956575973e-17,4.421930493027473e-18,1.349004325598851e-14,1.5584924904376217e-20,3.746768925043508e-13,1.8052362917921347e-19,0.0,0.46346346346346345,7.983006745513015e-12,1.6707408379833665e-09,1.6709700995178067e-09,1.5544076428775726e-09,4.471647368928229e-12,3.4495534405925342e-12,1.3967140814203246e-15,1.7173666583033127e-20,1.163566345396868e-21,5.193981007336485e-27,7.785530183928821e-21,6.290250527490457e-22,2.343578172528424e-27,3.064265232106131e-14,9.713770704547255e-15,1.193018769081892e-19,8.082852362930777e-21,1.2245257498103824e-18,2.2978042289010583e-24,2.730288949155203e-48,6.215755597463658e-53,3.926721328083776e-35,3.638074619536645e-54,4.994633118547476e-59,2.5197105807245212e-59,7.701118880864739e-60,3.880426239755773e-60
2.577952305162442e-13,0.13078664515932528,0.46346346346346345,0.0,0.0,0.0,0.07307306849256563,1.085327129013291e-27,1.872530318247685e-12,9.308577825530228e-17,1.536779431006869e-17,4.6894695387513496e-14,1.0347238096463497e-19,1.302107665281972e-12,6.277596923004072e-19,0.0,0.4634634634634634,1.4983392610333592e-11,3.115483799087233e-09,3.116280636448131e-09,2.898089776351673e-09,8.33817600731531e-12,6.430468138205847e-12,4.8533734948319525e-15,6.387319718634617e-20,8.421310579278547e-21,4.034403066856832e-26,4.884583843034509e-20,3.983497897617476e-21,2.841015944049837e-26,1.0647875785506909e-13,3.3762184468794266e-14,4.438224700999208e-19,5.851267945272454e-20,3.564455915150537e-18,1.5258123060654884e-23,2.1774984070301148e-46,5.510681999488631e-51,9.401739806401633e-34,6.223483547228468e-52,8.438209162235441e-57,4.976237398942496e-57,2.5987271587258293e-57,1.5317332573265605e-57
3.773524447469607e-13,0.13078664543744697,0.46346346346346345,0.0,0.0,0.0,0.0730730663682723,4.3592823561000954e-27,4.0112019647823864e-12,1.9943131245190254e-16,3.2919144268107647e-17,1.004738873438301e-13,3.108818872208264e-19,2.7891749009956544e-12,1.345274205307457e-18,0.0,0.46346346346346334,2.2073015016481325e-11,4.560020589831045e-09,4.561727613393313e-09,4.241149983515303e-09,1.2203923207723046e-11,9.40908052939941e-12,1.0395067432330245e-14,1.4028210494396479e-19,2.6017249770124106e-20,1.274278720433628e-25,1.412211992195322e-19,1.1636531936924525e-20,1.1032587549119134e-25,2.280587531438726e-13,7.232760450739594e-14,9.749489499315762e-19,1.8079962447165203e-19,6.628441515221729e-18,4.5847856902041903e-23,1.8592410561689e-45,4.781243420879971e-50,4.692120589080476e-33,6.161941303391649e-51,8.340927020434056e-56,5.025438996575876e-56,2.905680919332061e-56,1.7461817095659396e-56
4.969096589776772e-13,0.1307866457156787,0.46346346346346345,0.0,0.0,0.0,0.073073064243979,1.1965686511096563e-26,6.954537431131599e-12,3.458194121151075e-16,5.70734148518824e-17,1.7423174397795316e-13,6.888166026919132e-19,4.835631316220649e-12,2.333144163658459e-18,0.0,0.4634634634634632,2.9251880842417624e-11,6.004351238248205e-09,6.007310999113851e-09,5.583588539673748e-09,1.6068889209426286e-11,1.2385392434973379e-11,1.802025747644001e-14,2.463773906927532e-19,5.853736205726988e-20,2.9020655593095137e-25,3.019388925930097e-19,2.5191550720274527e-20,2.9407339722043603e-25,3.9534888532886197e-13,1.2540788711314133e-13,1.7126433178930067e-18,4.068478057113114e-19,1.0118575077806942e-17,1.0159479146728804e-22,1.0053908035765633e-44,2.6108577500812543e-49,1.5107914086820893e-32,3.7031281608838227e-50,5.030426533871785e-55,3.0598659039468332e-55,1.9223633730080272e-55,1.1666526726018502e-55
6.164668732083938e-13,0.13078664599402043,0.46346346346346345,0.0,0.0,0.0,0.07307306211968574,2.670352563714594e-26,1.0702261094650713e-11,5.322538345340963e-16,8.782795573346876e-17,2.6817241231296493e-13,1.2899832924568406e-18,7.44122144260755e-12,3.591391228339736e-18,0.0,0.46346346346346307,3.65199972048411e-11,7.44847577328954e-09,7.453030761336115e-09,6.92540572924512e-09,1.9933074259664308e-11,1.535940573570306e-11,2.772735462050488e-14,3.8213596155477675e-19,1.1071947018431557e-19,5.532277976064996e-25,5.461709038693838e-19,4.6233750449699714e-20,6.387037254478108e-25,6.083142841277685e-13,1.930008183614017e-13,2.6568709312918087e-18,7.69635931622075e-19,1.3844208498095877e-17,1.9028108932734623e-22,3.984682087381815e-44,1.0446489025223359e-48,3.838562468792329e-32,1.6312594712042908e-49,2.222340757600059e-54,1.3639914327627293e-54,9.285610082166189e-55,5.6828014722784645e-55
8.555813016698268e-13,0.13078664655103378,0.46346346346346345,0.0,0.0,0.0,0.07307305787109933,9.182346882956898e-26,2.0609851792675864e-11,1.0252755830447782e-15,1.6912802874885313e-16,5.166171618040455e-13,3.357321745785433e-18,1.4328856285331271e-11,6.918906876396484e-18,0.0,0.46346346346346273,5.132400790927379e-11,1.0336106610531763e-08,1.0344879295669847e-08,9.607177062434534e-09,2.7659102422192367e-11,2.1300543488428293e-11,5.338138544103253e-14,7.425590071963106e-19,2.916183684082992e-19,1.4709213153536708e-24,1.3297263216026875e-18,1.1641789879215733e-19,2.089156459911815e-24,1.171141698700362e-12,3.717164227063002e-13,5.1648084392925636e-18,2.027689123583628e-18,2.1680080868110642e-17,4.953260592963995e-22,3.5459102884407488e-43,9.484071165155831e-48,1.6216982001581669e-31,1.8475984621103463e-48,2.516014333161653e-53,1.58154262896789e-53,1.2819752572757643e-53,7.994266852846089e-54
1e-12,0.1307866471084867,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,1.6641606527176372e-25,2.815086269749396e-11,1.4006571726709636e-15,2.3100554038761395e-16,7.057963655728583e-13,5.3102187647844715e-18,1.9570814942090425e-11,9.45231177569474e-18,0.0,0.46346346346346246,6.043819392437274e-11,1.2079758950625563e-08,1.2091742274621411e-08,1.1225692544492686e-08,3.232390428143029e-11,2.4884387378424608e-11,7.2901267587676e-14,1.0176012435312578e-18,4.63386967173259e-19,2.3459046367412617e-24,2.023005026723314e-18,1.8111949859070005e-19,3.686384996700679e-24,1.599391056191878e-12,5.077628877476691e-13,7.079534077537337e-18,3.222592642878648e-18,2.6485370673769463e-17,7.83542087934535e-22,9.706272625121941e-43,2.6078465445524806e-47,3.2333485894560646e-31,5.569013565450833e-48,7.591188452583474e-53,4.808475458326658e-53,4.2222102889778295e-53,2.656528846536082e-53
1.0946957301312598e-12,0.1307866471084867,0.46346346346346345,0.0,0.0,0.0,0.07307305362251307,2.3449866850780496e-25,3.3731765707160816e-11,1.6785266966404227e-15,2.767981291155849e-16,8.458403542726239e-13,6.935237898842957e-18,2.3450032604748424e-11,1.1327505775636133e-17,0.0,0.4634634634634623,6.648510413336426e-11,1.3222913333607752e-08,1.3237272957682162e-08,1.228646626185999e-08,3.5382009677503594e-11,2.723250884740464e-11,8.734443761204955e-14,1.221370165210001e-18,6.066537852311806e-19,3.077082369026581e-24,2.5789833254290162e-18,2.342840068095205e-19,5.117732486510531e-24,1.916261672042808e-12,6.084566736597456e-13,8.498510343882085e-18,4.2193836511529575e-18,2.959760482804263e-17,1.0233949921815147e-21,1.6501688883744752e-42,4.440254096676801e-47,4.785262385162714e-31,9.805884746221886e-48,1.3371847334316515e-52,8.49195534838371e-53,7.660500908352876e-53,4.833739975150315e-53
1.3338101585926929e-12,0.13078664766637893,0.46346346346346345,0.0,0.0,0.0,0.07307304937392696,5.027077241772192e-25,5.006567973425428e-11,2.4920388945786275e-15,4.1081592029203387e-16,1.255875425352965e-12,1.2468005345462121e-17,3.4802597322959343e-11,1.6816647970635314e-17,0.0,0.46346346346346173,8.200334579039466e-11,1.6108896186748824e-08,1.6130211475084515e-08,1.4963275724596725e-08,4.310179811197474e-11,3.315531764531216e-11,1.296031371023198e-13,1.818378512493612e-18,1.0957133945675329e-18,5.5783771407795245e-24,4.360622970577136e-18,4.12295538359589e-19,1.0564994782590856e-23,2.843380442502103e-12,9.03202897648455e-13,1.2657708396599765e-17,7.623028707177631e-18,3.745143918749464e-17,1.840190382441813e-21,5.815314477632726e-42,1.5760175352062157e-46,1.1511893729655234e-30,3.8796670194064837e-47,5.2855576410511786e-52,3.389700928339493e-52,3.3646186714780475e-52,2.143545565615175e-52
1.5729245870541258e-12,0.13078664822471014,0.46346346346346345,0.0,0.0,0.0,0.073073045125341,9.588254885641115e-25,6.960929275014696e-11,3.4658436139668968e-15,5.711592784376325e-16,1.7467552181841656e-12,2.0395674379517004e-17,4.8384417873771175e-11,2.3385689171546972e-17,0.0,0.4634634634634612,9.787879215676897e-11,1.899405541203832e-08,1.9023694577990885e-08,1.763760782488942e-08,5.081846979377989e-11,3.906898555234841e-11,1.8014424861414404e-13,2.5333961042756704e-18,1.798276454935673e-18,9.179355502287516e-24,6.715398353372752e-18,6.626592553943697e-19,1.9440704584033333e-23,3.952207130001535e-12,1.255936587628415e-12,1.7642143674461414e-17,1.2514486574867564e-17,4.5318902671733043e-17,3.010853942742379e-21,1.7171469487837808e-41,4.6833022828412086e-46,2.4225150319745044e-30,1.2933874549246527e-46,1.7590563545446735e-51,1.1395799339996096e-51,1.2421929371171943e-51,7.986918530367869e-52
2.0511534439769916e-12,0.1307866493426884,0.46346346346346345,0.0,0.0,0.0,0.07307303662816951,2.7778914806451288e-24,1.1831680318090456e-10,5.894451121442352e-15,9.707379785947522e-16,2.9711744992139566e-12,4.512078349372099e-17,8.222766046643978e-11,3.9761118010708735e-17,0.0,0.4634634634634597,1.3070152550471908e-10,2.4761903907342e-08,2.4812293505509122e-08,2.2978849029621958e-08,6.624247083061467e-11,5.086895861607714e-11,3.0602310675475553e-13,4.316736308226997e-18,3.994885192898658e-18,2.0462581181290622e-23,1.3213676456932112e-17,1.4273107532499874e-18,5.2315772705234066e-23,6.7138710105502425e-12,2.135295416016413e-12,3.008570430769317e-17,2.781858152795133e-17,6.115354075011966e-17,6.663676321024102e-21,1.1638776051390858e-40,3.220450716069817e-45,8.336253043242138e-30,1.3506824015735148e-45,1.8204549108465833e-50,1.2191028343132694e-50,2.0196169401917897e-50,1.3473953904052617e-50
2.4815594152075712e-12,0.13078665035036732,0.46346346346346345,0.0,0.0,0.0,0.07307302898071566,5.9484666733307516e-24,1.7310844509323896e-10,8.628703090152339e-15,1.4201779908714534e-15,4.349958268524504e-12,7.982561916736802e-17,1.2028998120476612e-10,5.818637999887207e-17,0.0,0.46346346346345807,1.6146419831093033e-10,2.995015309386096e-08,3.002389240527828e-08,2.7777516527474118e-08,8.011343253100296e-11,6.145782405729397e-11,4.4751197143966077e-13,6.32350981006665e-18,7.083792032863477e-18,3.6356467075018237e-23,2.1215756714769395e-17,2.4815513566853573e-18,1.0592875338903628e-22,9.817994216561242e-12,3.1248560385546927e-12,4.410465883030407e-17,4.9356007002086577e-17,7.546570762990233e-17,1.179353841630272e-20,4.183726357550947e-40,1.1631681547374061e-44,1.986320777994732e-29,5.80490058641311e-45,7.8141447702763475e-50,5.27857124122791e-50,1.0196978139751657e-49,6.863941055597986e-50
2.911965386438151e-12,0.13078665135946402,0.46346346346346345,0.0,0.0,0.0,0.07307302133326225,1.1262714363179804e-23,2.382649450116883e-10,1.1882775684372218e-14,1.954580562078247e-15,5.991170592309243e-12,1.2889912181333698e-16,1.6554306214181228e-10,8.010143799215922e-17,0.0,0.4634634634634562,1.933851017837188e-10,3.513573736941593e-08,3.5237251700887144e-08,3.256819302966299e-08,9.3974327081915e-11,7.201730789121853e-11,6.156375276718439e-13,8.709806432298378e-18,1.1456228205786398e-17,5.887945016316907e-23,3.1323928718580013e-17,3.954179617959026e-18,1.9078199118634711e-22,1.3506485777456788e-11,4.30201762087539e-12,6.07934128041783e-17,7.986514432086762e-17,8.976135503330267e-17,1.9050865357689086e-20,1.2235921873595574e-39,3.4133680925325057e-44,4.078772773715044e-29,1.9655952860652569e-44,2.642634981630027e-49,1.7967830043869243e-49,3.97128336677164e-49,2.69141418601179e-49
3.3423713576687305e-12,0.13078665236997689,0.46346346346346345,0.0,0.0,0.0,0.07307301368580928,1.9515139818237076e-23,3.13773350833245e-10,1.5656846308595106e-14,2.5738212097232935e-15,7.89499454257371e-12,1.9481734018711454e-16,2.179749043640643e-10,1.055028839148523e-16,0.0,0.463463463463454,2.2646456732773032e-10,4.031865810161862e-08,4.0452369868030125e-08,3.7350891895074005e-08,1.0782516616997731e-10,8.25474979393879e-11,8.103256438395705e-13,1.1474569789435432e-17,1.7333470291762366e-17,8.917800910926e-23,4.356815724223848e-17,5.9140672010598454e-18,3.1581467533041894e-22,1.7777711561615892e-11,5.666675680576416e-12,8.015047860090202e-17,1.209041079561951e-16,1.0403004520948391e-16,2.8804088257447456e-20,3.086101185142468e-39,8.630127720987215e-44,7.535432547367953e-29,5.582949489695184e-44,7.50165608458218e-49,5.122658046664942e-49,1.263312462225107e-48,8.601718716326699e-49
4.20318330012989e-12,0.13078665439524423,0.46346346346346345,0.0,0.0,0.0,0.07307299839090464,4.8876624679766675e-23,4.957941891623818e-10,2.476569055816287e-14,4.066320018233314e-15,1.2491203182933972e-11,3.87068101989779e-16,3.4432699442310857e-10,1.667512823240141e-16,0.0,0.46346346346344897,2.9610050288882184e-10,5.067651440381682e-08,5.088787672330526e-08,4.6892410020702166e-08,1.354967246872995e-10,1.0352034643084837e-10,1.2790944101567384e-12,1.8135291898791522e-17,3.448365649852132e-17,1.7766796623110495e-22,7.450253729879117e-17,1.1570213448813356e-17,7.258806010744558e-22,2.806185015878737e-11,8.958063637055235e-12,1.2686360728144958e-16,2.408004122802889e-16,1.3255028592031772e-16,5.727208168285248e-20,1.5318611031846413e-38,4.302596186852983e-43,2.082164333342114e-28,3.611239065378333e-43,4.8456384988253215e-48,3.336772029845529e-48,1.0705227751812385e-47,7.357299573586136e-48
5.063995242591049e-12,0.13078665642615583,0.46346346346346345,0.0,0.0,0.0,0.07307298309600163,1.0292654882418752e-22,7.190676950536721e-10,3.5956652897692865e-14,5.896682188848509e-15,1.8140029931245803e-11,6.763144173998079e-16,4.992506113931108e-10,2.419043355524767e-16,0.0,0.46346346346344297,3.7037463445667624e-10,6.102373293294351e-08,6.133040078812602e-08,5.6402177385236015e-08,1.6312820151994456e-10,1.243770675575837e-10,1.8532293071602618e-12,2.6297284773114186e-17,6.029323407990029e-17,3.109394682489302e-22,1.1409249017835025e-16,1.9998424742957607e-17,1.4171522444032998e-21,4.065739915416749e-11,1.2998185089966399e-11,1.8423216873155115e-16,4.214984940595487e-16,1.6105799043286574e-16,1.0014515507845785e-19,5.444729243388854e-38,1.5329484592053744e-42,4.695522119617842e-28,1.5278622143611883e-42,2.0490512879631533e-47,1.4170032873344022e-47,5.354033450019037e-47,3.6961981268461785e-47
5.924807185052208e-12,0.13078665846269824,0.46346346346346345,0.0,0.0,0.0,0.07307296780110017,1.9256689054907065e-22,9.834909062659196e-10,4.92311483208132e-14,8.06391860255691e-15,2.4842905352710497e-11,1.0822312642309492e-15,6.826504158435985e-10,3.3093488766536146e-16,0.0,0.463463463463436,4.4928957367176505e-10,7.136032461219859e-08,7.177992989152751e-08,6.588030013565956e-08,1.9071969003768604e-10,1.451183555934477e-10,2.5321447373920805e-12,3.595220495292473e-17,9.651173498593567e-17,4.980571929119519e-22,1.6236495914874225e-16,3.174507567574173e-17,2.4758502644299166e-21,5.555139994260007e-11,1.7786206245175886e-11,2.5224430103746943e-16,6.75439948705545e-16,1.8955933063282973e-16,1.6037038227229902e-19,1.5732908333635237e-37,4.436721449942263e-42,9.240759659195586e-28,5.054064805006184e-42,6.77645767410052e-47,4.69901726795024e-47,2.0156970730099437e-46,1.3956025194522924e-46
6.7856191275133675e-12,0.13078666050485802,0.46346346346346345,0.0,0.0,0.0,0.07307295250620022,3.307863588925779e-22,1.288961186912759e-09,6.459058950515217e-14,1.056704348275897e-14,3.2601244077245787e-11,1.6244274492873755e-15,8.944313914492659e-10,4.3381586461696205e-16,0.0,0.4634634634634282,5.328479133983361e-10,8.168630035381254e-08,8.223645187649465e-08,7.532688405998155e-08,2.1827128352886447e-10,1.657449008467447e-10,3.315258656181072e-12,4.709175960120649e-17,1.4487880848709962e-16,7.480346136223019e-22,2.1933212985519106e-16,4.735433516777811e-17,3.991798096982903e-21,7.273094962879797e-11,2.332129447142085e-11,3.3088815885318983e-16,1.0150524267204807e-15,2.1805077741865313e-16,2.408938945938087e-19,3.941556685509205e-37,1.112900482437402e-41,1.6506572844481895e-27,1.4204685842643897e-41,1.9043467557303855e-46,1.3231543125206691e-46,6.3219831698651245e-46,4.386423410756693e-46
7.646431069974527e-12,0.1307866625526218,0.46346346346346345,0.0,0.0,0.0,0.07307293721130163,5.32648985477435e-22,1.6353762294370018e-09,8.203638676289296e-14,1.3405074412650751e-14,4.1416444866923746e-11,2.3224452670377147e-15,1.134498846620321e-09,5.50520269060347e-16,0.0,0.46346346346341966,6.210522277811843e-10,9.200167105861564e-08,9.26999546004298e-08,8.474203458540747e-08,2.457830751962631e-10,1.862573896709695e-10,4.201992560338928e-12,5.970770634152955e-17,2.0712425068575548e-16,1.0698341523411106e-21,2.8500538446474354e-16,6.736815931097579e-17,6.056957884644101e-21,9.218320112495927e-11,2.960261832942598e-11,4.201519138089405e-16,1.4527491565420435e-15,2.465308240655377e-16,3.446607500836907e-19,8.873567786034116e-37,2.507938523798223e-41,2.7422476284864588e-27,3.542329567375463e-41,4.748780961237268e-46,3.3045951395259643e-46,1.7376702133952218e-45,1.2076540557166023e-45
9.368054954896844e-12,0.13078666666490815,0.46346346346346345,0.0,0.0,0.0,0.07307290662150838,1.1972871560160925e-21,2.450632905908261e-09,1.2319267961966363e-13,2.008194047027758e-14,6.22229537991494e-11,4.263803902461892e-15,1.6991159480316189e-09,8.25291730952999e-16,0.0,0.4634634634634005,8.114089898147563e-10,1.1260064090725755e-07,1.1364785376283039e-07,1.0347845546091718e-07,3.00687625463479e-10,2.2694292503884592e-10,6.284022793711844e-12,8.933604141879774e-17,3.8012359114563774e-16,1.964511793288125e-21,4.425214731342906e-16,1.2276702523912387e-16,1.2206655875965389e-20,1.3785468185568888e-10,4.440065278716567e-11,6.304918813808972e-16,2.6719802593737103e-15,3.0345832447358337e-16,6.336995563092207e-19,3.584900374141207e-36,1.0147943756166119e-40,6.458264631678836e-27,1.7415160838886758e-40,2.3347386895734764e-45,1.6286876467857302e-45,1.0407505496755878e-44,7.253140349613817e-45
1e-11,0.13078667079945083,0.46346346346346345,0.0,0.0,0.0,0.0730728953931173,1.5535733582828833e-21,2.790712621592207e-09,1.403971470322236e-13,2.2866357763877164e-14,7.092447237809797e-11,5.183047321572132e-15,1.934510924261782e-09,9.399539276337527e-16,0.0,0.4634634634633929,8.859512470412466e-10,1.201511529201835e-07,1.213440344839725e-07,1.1032463367632972e-07,3.208013698052265e-10,2.4176438542805314e-10,7.1507718441413985e-12,1.0167212409418674e-16,4.619845688030419e-16,2.387953379695783e-21,5.091095095390749e-16,1.4891452826530814e-16,1.5256830323460595e-20,1.5686690139595113e-10,5.057924365030379e-11,7.183275547157738e-16,3.2500033338489338e-15,3.2434388419188394e-16,7.707368804556696e-19,5.632969929804563e-36,1.595277142868342e-40,8.493381539336736e-27,2.921340196939835e-40,3.916625597409804e-45,2.734064470817943e-45,1.864602882105114e-44,1.3004804660015381e-44
