Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112)
7.671050989724201e-10,0.13078975887598265,0.46346346346346345,0.0,0.0,0.0,0.07305943449756278,5.0868444709028886e-14,9.551471471185855e-06,9.432230446401957e-10,7.186467512158647e-11,3.9187413288454336e-07,1.2959051103813008e-09,5.289518380002299e-06,3.60566131089818e-12,0.0,0.4634634710849203,1.9383836042080594e-06,6.072788841177012e-06,1.0947837391261308e-05,2.765705084897958e-06,1.7297437655889113e-08,5.889755031452742e-09,1.650883511929164e-08,2.352131025150047e-13,9.5612883926063e-11,4.95351762613379e-16,3.227695563050878e-12,3.765270814331561e-11,6.587647316009305e-15,2.1990371484645954e-07,2.2233546396225216e-07,3.164382197711259e-12,1.1716667586860745e-09,2.3821727676849234e-14,3.2696689429138925e-13,2.8922689104449794e-23
7.877641595063594e-10,0.13078986479363885,0.46346346346346345,0.0,0.0,0.0,0.073059066697485,5.6524748695252675e-14,9.964489510952667e-06,9.969577766048348e-10,7.490054334133051e-11,4.104414173095803e-07,1.3854556922291177e-09,5.488937000126023e-06,3.769246427400397e-12,0.0,0.4634634717392314,2.0410685280871597e-06,6.171496256152459e-06,1.1264259825849932e-05,2.7775662518058358e-06,1.7731310702099642e-08,6.019449424009106e-09,1.722074123678835e-08,2.453566133477612e-13,1.023215769960822e-10,5.301085455193474e-16,3.3807963126401843e-12,4.04207966180883e-11,7.073321061996083e-15,2.2424728452148796e-07,2.3278668916062414e-07,3.313142690321396e-12,1.2616732862739145e-09,2.4434863997563418e-14,3.538634519318696e-13,3.424332333412324e-23
8.084232200402986e-10,0.13078997144315097,0.46346346346346345,0.0,0.0,0.0,0.07305869885824358,6.264010357591289e-14,1.0382665047385788e-05,1.0522497916306475e-09,7.797533329826985e-11,4.292645670289289e-07,1.4783444235615168e-09,5.689186851196973e-06,3.935262194188526e-12,0.0,0.4634634724297244,2.1462258225004543e-06,6.267798481673111e-06,1.1580816885467008e-05,2.788545301878856e-06,1.8169868282416287e-08,6.152391550528916e-09,1.7948181582882084e-08,2.557214815031423e-13,1.0931580971511998e-10,5.663446801862714e-16,3.536010677004016e-12,4.3312115845208545e-11,7.580672974144288e-15,2.2842822226365888e-07,2.43402086445866e-07,3.4642409198443306e-12,1.3558230386792565e-09,2.5046249225659182e-14,3.8220883874818836e-13,4.0362836164812095e-23
8.290822805742379e-10,0.13079007880775478,0.46346346346346345,0.0,0.0,0.0,0.07305833097889648,6.923893480885417e-14,1.0805883458778492e-05,1.109101522828853e-09,8.108879413538325e-11,4.483336439095689e-07,1.5745862541144087e-09,5.890207497203133e-06,4.103660228850048e-12,0.0,0.46346347315732883,2.253841093762727e-06,6.361754094067937e-06,1.1897453387441141e-05,2.7987096518919134e-06,1.8613409354909443e-08,6.288615213588842e-09,1.869154350112794e-08,2.663132263991675e-13,1.1660178267375523e-10,6.040922912016922e-16,3.693256569545953e-12,4.632894443504819e-11,8.110104536037136e-15,2.324502073688337e-07,2.541775758018193e-07,3.617618843015831e-12,1.454177978903254e-09,2.565585961460576e-14,4.1204445613459445e-13,4.737588259158752e-23
8.497413411081772e-10,0.1307901868714797,0.46346346346346345,0.0,0.0,0.0,0.07305796305850759,7.634636000867056e-14,1.1234035737898351e-05,1.167515174879684e-09,8.424073122364498e-11,4.6763906905750965e-07,1.6741952140733314e-09,6.091943154351736e-06,4.274393933826961e-12,0.0,0.46346347392297,2.3639000397360705e-06,6.453420243081591e-06,1.2214115838278584e-05,2.8081215542038024e-06,1.9062219252451727e-08,6.428147551160745e-09,1.9451217826463453e-08,2.7713741722402827e-13,1.24185850131403e-10,6.433842992994705e-16,3.852454868499672e-12,4.947356802950856e-11,8.662018454028794e-15,2.3631709733044753e-07,2.6510917817476874e-07,3.773219852849857e-12,1.5567984219121269e-09,2.6263673991656756e-14,4.434121885882759e-13,5.53855547456232e-23
8.704004016421164e-10,0.13079029561910013,0.46346346346346345,0.0,0.0,0.0,0.07305759509614654,8.398819710597317e-14,1.1667018114664135e-05,1.2274927313102442e-09,8.743100213503505e-11,4.871716179025335e-07,1.7771844877002222e-09,6.2943423341835805e-06,4.447418399580183e-12,0.0,0.46346347472756766,2.476388454066945e-06,6.542852686619355e-06,1.2530752390165489e-05,2.816838494604551e-06,1.95165701957238e-08,6.571009897856376e-09,2.0227598130050357e-08,2.8819966217665597e-13,1.3207452121597374e-10,6.842544275757514e-16,4.0135293766424e-12,5.2748280171780605e-11,9.236818811947613e-15,2.4003289002260076e-07,2.761930129408933e-07,3.9309887426105404e-12,1.6637430754890193e-09,2.6869673781294523e-14,4.763544191828017e-13,6.450391031529495e-23
8.910594621760557e-10,0.13079040503608771,0.46346346346346345,0.0,0.0,0.0,0.07305722709088874,9.21909727558326e-14,1.2104731706732503e-05,1.2890359615747287e-09,9.06595129004206e-11,5.069224144774547e-07,1.8835664812946315e-09,6.497357514197966e-06,4.622690314310487e-12,0.0,0.46346347557203765,2.591292229368471e-06,6.630105824645977e-06,1.2847312798553697e-05,2.8249135594216797e-06,1.9976721788725553e-08,6.7172185370019494e-09,2.1021080061839684e-08,2.995055990996479e-13,1.4027446084150083e-10,7.267372062437111e-16,4.176406774270029e-12,5.615538310342892e-11,9.83491121282472e-15,2.4360169005755295e-07,2.8742529544408736e-07,4.09087167078437e-12,1.7750690800629966e-09,2.747384300886894e-14,5.109140440884702e-13,7.485252232469803e-23
9.117185227099949e-10,0.13079051510856815,0.46346346346346345,0.0,0.0,0.0,0.0730568590418153,1.0098193098014957e-13,1.254708219597555e-05,1.352146427941577e-09,9.392621453215777e-11,5.268829250087869e-07,1.9933528859040975e-09,6.700944833968634e-06,4.800167879775674e-12,0.0,0.46346347645729075,2.7085973594713464e-06,6.715232732257712e-06,1.316374838080402e-05,2.8323957741428757e-06,2.0442921497132935e-08,6.866785356315352e-09,2.1832060779351014e-08,3.1106088734048076e-13,1.4879249037770728e-10,7.708679761029132e-16,4.34101656650926e-12,5.969718849606466e-11,1.0456702908963479e-14,2.470276789498378e-07,2.988023346015276e-07,4.252816127018365e-12,1.8908320475415684e-09,2.8076168289483952e-14,5.471344861460249e-13,8.656305083331966e-23
9.323775832439342e-10,0.13079062582328058,0.46346346346346345,0.0,0.0,0.0,0.07305649094801289,1.1038904202827389e-13,1.2993979528856974e-05,1.4168254921923396e-09,9.723109979164467e-11,5.470449509319102e-07,2.1065547351926702e-09,6.905063814758768e-06,4.97981073274955e-12,0.0,0.46346347738423294,2.828289940863244e-06,6.798285191947758e-06,1.348001197586019e-05,2.8393304157815704e-06,2.091540510986956e-08,7.019718419620381e-09,2.2660938451464025e-08,3.228712006815165e-13,1.5763558810455302e-10,8.166828908946787e-16,4.5072910258729745e-12,6.337601812469893e-11,1.1102602921621783e-14,2.503150887266081e-07,3.103205305743332e-07,4.416770898983236e-12,2.011086099174024e-09,2.8676638801733926e-14,5.850597075011184e-13,9.977783712227083e-23
9.530366437778734e-10,0.13079073716754003,0.46346346346346345,0.0,0.0,0.0,0.07305612280857374,1.2044101143988627e-13,1.3445337638791755e-05,1.4830743221372196e-09,1.0057420018276257e-10,5.674006214360727e-07,2.2231824588605587e-09,7.109677100721625e-06,5.161579871685302e-12,0.0,0.4634634783537657,2.9503561734288594e-06,6.879313725085969e-06,1.3796057904925634e-05,2.8457593011243936e-06,2.1394397184302554e-08,7.176022466008851e-09,2.3508111826945346e-08,3.349422211923842e-13,1.6681088948204548e-10,8.642189187003871e-16,4.6751651308363725e-12,6.719420448931934e-11,1.1773022151455343e-14,2.534681786414968e-07,3.219763725007244e-07,4.582686040124016e-12,2.135883902473361e-09,2.927524624776019e-14,6.247342213106631e-13,1.1465052092801124e-22
9.736957043118127e-10,0.13079084912920214,0.46346346346346345,0.0,0.0,0.0,0.07305575462259555,1.3116728929461717e-13,1.390107418877983e-05,1.55089389795194e-09,1.039555831541999e-10,5.879423856299595e-07,2.3432459319654965e-09,7.314750219979897e-06,5.3454375881925494e-12,0.0,0.4634634793667857,3.0747823605878165e-06,6.958367622632427e-06,1.4111841933117246e-05,2.8517210527690143e-06,2.1880111475483897e-08,7.335699345882165e-09,2.4373979859217047e-08,3.472796338835878e-13,1.7632568726030229e-10,9.135138425119067e-16,4.844576501300972e-12,7.115409139013213e-11,1.2468373480702336e-14,2.564912146896559e-07,3.3376643628936275e-07,4.750512838269781e-12,2.265276707222562e-09,2.98719848053194e-14,6.662031025340733e-13,1.3134668130593616e-22
9.94354764845752e-10,0.13079096169663107,0.46346346346346345,0.0,0.0,0.0,0.07305538638918153,1.4259807963338224e-13,1.4361110332793461e-05,1.6202850183403292e-09,1.0737534949553003e-10,6.086630044052892e-07,2.4667545204574452e-09,7.520251364067152e-06,5.531347402980205e-12,0.0,0.4634634804241849,3.2015549089138493e-06,7.035494975103373e-06,1.4427321232071844e-05,2.8572513446485823e-06,2.2372751349865326e-08,7.498748401597376e-09,2.525894138041218e-08,3.598891220623751e-13,1.861874314502928e-10,9.646062600802378e-16,5.0154653315944724e-12,7.525803446096164e-11,1.3189071867925725e-14,2.5938845165866154e-07,3.4568738247080844e-07,4.920203785069301e-12,2.399314380589098e-09,3.046685107061621e-14,7.095119978242419e-13,1.5004450172504372e-22
9.999999999999999e-10,0.1307910748586687,0.46346346346346345,0.0,0.0,0.0,0.07305528575841368,1.4584824739831483e-13,1.448755641357982e-05,1.6395201125903434e-09,1.0831651891519368e-10,6.143552535095211e-07,2.5011046274274118e-09,7.576476548689726e-06,5.582500889552012e-12,0.0,0.4634634807209641,3.236602808789828e-06,7.056241636906512e-06,1.4513469684207022e-05,2.8586918834520112e-06,2.2508599218935208e-08,7.543889023301748e-09,2.5504137508455507e-08,3.6338283411535584e-13,1.8894357811011333e-10,9.788855001129476e-16,5.062411330753357e-12,7.640483840759701e-11,1.3390472215287047e-14,2.601588160550831e-07,3.489672032127771e-07,4.966891200520965e-12,2.436755591826703e-09,3.062907660237997e-14,7.216726359111647e-13,1.5552694101567285e-22
1.0150138253796912e-09,0.1307910748586687,0.46346346346346345,0.0,0.0,0.0,0.0730550181074402,1.5476435003676678e-13,1.4825370494528253e-05,1.6912483065268568e-09,1.1083363091323356e-10,6.295555420667146e-07,2.593717123211358e-09,7.726151184345484e-06,5.719274005946878e-12,0.0,0.46346348152685046,3.330660327309314e-06,7.1107427018072226e-06,1.4742454343481993e-05,2.862383128592803e-06,2.2872510183917903e-08,7.665166799403718e-09,2.616339481870043e-08,3.727763633051867e-13,1.9640372917289772e-10,1.0175355831338592e-15,5.18777432143642e-12,7.950840166472055e-11,1.3935534435994817e-14,2.6216411747548366e-07,3.577359541051861e-07,5.091712546223577e-12,2.5380454413704248e-09,3.1059843991414687e-14,7.5470713453413e-13,1.7093546000977386e-22
1.0356728859136304e-09,0.13079118860460665,0.46346346346346345,0.0,0.0,0.0,0.07305464977648544,1.6769784134595732e-13,1.5293782162209188e-05,1.7637842160833292e-09,1.1433058777366754e-10,6.506133577902222e-07,2.7241422108259773e-09,7.932422604095357e-06,5.909183200118801e-12,0.0,0.46346348267566495,3.462085225802876e-06,7.1841565793683805e-06,1.5057201143538166e-05,2.8671468433841644e-06,2.3379571748093497e-08,7.834949818765756e-09,2.708773795340067e-08,3.8594702596836413e-13,2.0698234440234365e-10,1.0723420360495603e-15,5.361448605494546e-12,8.390757375453899e-11,1.4708180553944562e-14,2.6482239962606585e-07,3.699089747442086e-07,5.2649939324954685e-12,2.6815170933929333e-09,3.165096479689511e-14,8.01835328856124e-13,1.9422504375343176e-22
1.0563319464475697e-09,0.13079130292415977,0.46346346346346345,0.0,0.0,0.0,0.07305428139543636,1.8143107751191198e-13,1.5766275698223296e-05,1.8378930365939288e-09,1.1786640700077497e-10,6.718300969663284e-07,2.858037861440074e-09,8.139040645054364e-06,6.1010418491534435e-12,0.0,0.46346348387150654,3.5958163140322402e-06,7.2557812695562505e-06,1.5371522808254414e-05,2.8715706076775374e-06,2.3894110576570276e-08,8.008091104578662e-09,2.8032367702930845e-08,3.994067661667391e-13,2.1793119761848202e-10,1.1290666540510225e-15,5.536435682055793e-12,8.845794470381484e-11,1.5507431913313003e-14,2.6736743344007136e-07,3.8220334644578765e-07,5.440003871467017e-12,2.8297752580864216e-09,3.224021692278184e-14,8.509439931125578e-13,2.201334918365995e-22
1.076991006981509e-09,0.13079141780744194,0.46346346346346345,0.0,0.0,0.0,0.07305391296341739,1.9599737555876146e-13,1.6242784162445228e-05,1.913574899162688e-09,1.214413001172527e-10,6.9319968247773e-07,2.9954117937980283e-09,8.345982267276705e-06,6.2948178281483415e-12,0.0,0.46346348511524815,3.7318403994670033e-06,7.325660346436577e-06,1.568538177965537e-05,2.8756803980451258e-06,2.4416292323225723e-08,8.184582887066367e-09,2.8997679941291236e-08,4.131612251588788e-13,2.2925836538046816e-10,1.1877512810004119e-15,5.712685341050367e-12,9.316192210805066e-11,1.6333712599458872e-14,2.6980329205185856e-07,3.9461604783955505e-07,5.616699380016849e-12,2.982864606255489e-09,3.2827605929113596e-14,9.020811422170016e-13,2.488965626954059e-22
1.0976500675154482e-09,0.13079153324494266,0.46346346346346345,0.0,0.0,0.0,0.07305354447955799,2.114308556478151e-13,1.672324314822023e-05,1.9908297817673774e-09,1.2505550141886104e-10,7.147163059544561e-07,3.136271397776476e-09,8.553226221283713e-06,6.490479977516973e-12,0.0,0.4634634864077585,3.87014438541987e-06,7.3938363228615965e-06,1.5998741732803106e-05,2.8795002132986007e-06,2.4946274104278135e-08,8.364416173443464e-09,2.998406933941772e-08,4.272160270865292e-13,2.4097207983249893e-10,1.2484385668376474e-15,5.890149591870115e-12,9.802192756094623e-11,1.7187449158289177e-14,2.7213397786766986e-07,4.0714413224172683e-07,5.795038537504112e-12,3.1408285890683787e-09,3.3413139418200456e-14,9.55295399326832e-13,2.807663299979299e-22
1.1183091280493874e-09,0.13079164922750644,0.46346346346346345,0.0,0.0,0.0,0.07305317594299289,2.277664512289244e-13,1.7207590630054908e-05,2.0696575144636663e-09,1.287092662724086e-10,7.363744190438865e-07,3.2806237625659994e-09,8.760752911562012e-06,6.687998059712969e-12,0.0,0.4634634877499014,4.010715268888635e-06,7.460350676315083e-06,1.631156754364311e-05,2.883052226143754e-06,2.5484204828032794e-08,8.54758091485754e-09,3.099192922825115e-08,4.4157677702345834e-13,2.5308072815075757e-10,1.3111719647150347e-15,6.068782591412318e-12,1.0304039700690108e-10,1.8069070658797516e-14,2.743634153854551e-07,4.1978472581783393e-07,5.974980459633996e-12,3.3037094682831088e-09,3.399682695166138e-14,1.010636000708242e-12,3.1601200640008463e-22
1.1389681885833267e-09,0.13079176574631238,0.46346346346346345,0.0,0.0,0.0,0.07305280735286179,2.4503991926631493e-13,1.769576682213768e-05,2.150057784443349e-09,1.3240286952864816e-10,7.581687247283922e-07,3.4284757026872422e-09,8.968544270537284e-06,6.887342718600116e-12,0.0,0.46346348914253654,4.153540138266561e-06,7.525243874127922e-06,1.6623825257649215e-05,2.8863569231432127e-06,2.6030225512163323e-08,8.734066151711974e-09,3.202165148074563e-08,4.562490592943187e-13,2.655928519396033e-10,1.3759957278693155e-15,6.248540572420364e-12,1.0821978107184602e-10,1.8979008751755672e-14,2.764954452272674e-07,4.3253502579191136e-07,6.156485272977926e-12,3.4715483457301094e-09,3.457867996113848e-14,1.0681527998353679e-12,3.5492079606440925e-22
1.159627249117266e-09,0.1307918827928556,0.46346346346346345,0.0,0.0,0.0,0.07305243870830949,2.6328785052633966e-13,1.8187714046873316e-05,2.2320301409503362e-09,1.3613660404193507e-10,7.800941687193236e-07,3.5798337820078423e-09,9.176583642214763e-06,7.088485441279853e-12,0.0,0.4634634905865182,4.29860617095463e-06,7.588555398079536e-06,1.6935482059247503e-05,2.8894332338920536e-06,2.6584469588952545e-08,8.923860140121773e-09,3.307362641035246e-08,4.712384360280797e-13,2.7851714658411336e-10,1.4429549062672035e-15,6.4293817723957624e-12,1.1356254537413012e-10,1.9917697724850623e-14,2.78533819256073e-07,4.453922987007938e-07,6.339514090140831e-12,3.644385192070129e-09,3.515871166137347e-14,1.1278962707456778e-12,3.9779877663677323e-22
1.1802863096512052e-09,0.1307920003589305,0.46346346346346345,0.0,0.0,0.0,0.07305207000848572,2.8254767991496863e-13,1.8683376612677368e-05,2.3155740000580595e-09,1.3991077928909327e-10,8.02145930952272e-07,3.734704335914086e-09,9.384855674738449e-06,7.291398522201774e-12,0.0,0.46346349208269677,4.445900630905212e-06,7.650323768400185e-06,1.7246506242000123e-05,2.8922986502429415e-06,2.714706319891033e-08,9.1169504619207e-09,3.4148242683818526e-08,4.865504459153562e-13,2.9186246056519645e-10,1.5120953430568724e-15,6.611266363481431e-12,1.1907117081699988e-10,2.0885574554551958e-14,2.80482196660217e-07,4.583538786922249e-07,6.524028985554014e-12,3.822258874845667e-09,3.573693696585258e-14,1.1899175106741723e-12,4.449718113878708e-22
1.2009453701851445e-09,0.13079211843661384,0.46346346346346345,0.0,0.0,0.0,0.07305170125254526,3.0285769685321044e-13,1.9182700700334964e-05,2.4006886493118423e-09,1.437257200805078e-10,8.243194172049197e-07,3.893093491779054e-09,9.593346221180341e-06,7.49605502939609e-12,0.0,0.46346349363191786,4.59541086612298e-06,7.710586567188708e-06,1.755686717953004e-05,2.894969336351275e-06,2.7718125473177563e-08,9.313324120318884e-09,3.524588724642586e-08,5.021906031432568e-13,3.0563779474264425e-10,1.5834636708538964e-15,6.794156383285394e-12,1.2474815386402944e-10,2.1883078954959852e-14,2.823441408997572e-07,4.714171658655452e-07,6.709992971864893e-12,4.005207185843626e-09,3.6313372396210676e-14,1.254268241989233e-12,4.967864922387139e-22
1.2216044307190837e-09,0.13079223701825013,0.46346346346346345,0.0,0.0,0.0,0.07305133243964773,3.2425705567904806e-13,1.9685634257283476e-05,2.4873732522396913e-09,1.4758176535700022e-10,8.466102508555396e-07,4.055007187857719e-09,9.8020422479258e-06,7.702428772679379e-12,0.0,0.4634634952350225,4.747124306145451e-06,7.769380461259954e-06,1.7866535297168575e-05,2.8974602302492053e-06,2.8297768805116693e-08,9.512967623031058e-09,3.6366945258051575e-08,5.181643964842082e-13,3.198523016107504e-10,1.6571073078846296e-15,6.978015666756817e-12,1.305960067987021e-10,2.2910653423832626e-14,2.841231174189853e-07,4.845796246537766e-07,6.897369976921524e-12,4.1932668677864004e-09,3.688803599501583e-14,1.3210008134531508e-12,5.536111144018618e-22
1.242263491253023e-09,0.13079235609643722,0.46346346346346345,0.0,0.0,0.0,0.07305096356895761,3.467857860648611e-13,2.0192126899228246e-05,2.575626852734913e-09,1.5147926706652476e-10,8.690142647973674e-07,4.2204511907293756e-09,1.0010931750070715e-05,7.910494273696304e-12,0.0,0.4634634968928469,4.901028459522626e-06,7.826741224435775e-06,1.8175482044307826e-05,2.899785137602162e-06,2.888609911147942e-08,9.71586705446546e-09,3.7511800038634305e-08,5.344772885186714e-13,3.345152845305127e-10,1.7330744540079896e-15,7.162809779506721e-12,1.3661725796921187e-10,2.396874328598669e-14,2.8582249203843204e-07,4.97838782245972e-07,7.086124821334951e-12,4.386473640368091e-09,3.746094724465022e-14,1.3901682008303915e-12,6.158366833825732e-22
1.2629225517869622e-09,0.13079247566401314,0.46346346346346345,0.0,0.0,0.0,0.07305059463964429,3.7048480343968457e-13,2.0702129818544612e-05,2.6654483793138677e-09,1.554185891151586e-10,8.915274935215699e-07,4.389431111398539e-09,1.0220003673290627e-05,8.12022673767001e-12,0.0,0.4634634986062233,5.057110911312533e-06,7.882703759293171e-06,1.8483679867440654e-05,2.9019568182515347e-06,2.94832160835324e-08,9.922008138370737e-09,3.868083302180812e-08,5.511347149745852e-13,3.4963619694192597e-10,1.8114140866348583e-15,7.348505952491941e-12,1.4281445201944751e-10,2.505779673425336e-14,2.8744552994768866e-07,5.111922270487338e-07,7.276223196586691e-12,4.5848622256521365e-09,3.8032126979374075e-14,1.461824006866708e-12,6.838779550963991e-22
