Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32)
3.395173569068048e-13,0.13078664534942064,0.46346346346346345,0.0,0.0,0.0,0.07307306704052637,2.85677436947472e-27,3.247295363718163e-12,1.6144259733476553e-16,2.6650099204934398e-17,8.1333857127862e-14,2.264434796631073e-19,2.2580257295266572e-12,1.0889415517142102e-18,0.0,0.46346346346346334,1.9819771840641807e-11,4.102904648699262e-09,4.104286554188021e-09,3.816192308848863e-09,1.0980653028812317e-11,8.466717570795533e-12,8.41581613858215e-15,1.1288828126452426e-19,1.8802492689599934e-20,9.151576474544733e-26,1.0441310747482947e-19,8.562918645414715e-21,7.336390905871189e-26,1.846356803432832e-13,5.85519811319831e-14,7.845074948512086e-19,1.3065468660507445e-19,5.618087915598334e-18,3.3393724650157706e-23
4.470872161718558e-13,0.1307866455997193,0.46346346346346345,0.0,0.0,0.0,0.07307306512922444,7.841497154916837e-27,5.630155788413151e-12,2.7994506304856514e-16,4.620509771002684e-17,1.410400881467999e-13,5.017331191024839e-19,3.914829499022919e-12,1.8885854672951356e-18,0.0,0.4634634634634633,2.624941478083174e-11,5.402488066560929e-09,5.404884128311675e-09,5.024236811766485e-09,1.4458357429907278e-11,1.1145369265680329e-11,1.458951380095646e-14,1.9855810222580188e-19,4.237478702733926e-20,2.0904467685075353e-25,2.2395762031837646e-19,1.8554870088079043e-20,1.9591245813790103e-25,3.2008130915151026e-13,1.0152302215977139e-13,1.3801096135766381e-18,2.944919573910122e-19,8.650874657601738e-18,7.39976148186291e-23
5.546570754369069e-13,0.130786645850107,0.46346346346346345,0.0,0.0,0.0,0.07307306321792255,1.7499692188850795e-26,8.664282256415862e-12,4.3086468906194642e-16,7.110408227669859e-17,2.1708337887063703e-13,9.39632395920618e-19,6.0243530478895105e-12,2.9071073105100823e-18,0.0,0.4634634634634631,3.275130570986459e-11,6.701904620797084e-09,6.705592113543651e-09,6.231778205968568e-09,1.7935429547284888e-11,1.382215953942987e-11,2.2449110416377463e-14,3.0824887751310655e-19,8.023702091757434e-20,3.9929294440300653e-25,4.063512452251241e-19,3.407418835756605e-20,4.261850813823097e-25,4.925141280701595e-13,1.5624315796375097e-13,2.142916441382328e-18,5.576951976792233e-19,1.1922248257317985e-17,1.3859334730152826e-22
7.697967939670089e-13,0.13078664635114948,0.46346346346346345,0.0,0.0,0.0,0.07307305939531888,6.017504461054098e-26,1.6685589339075756e-11,8.29965573016849e-16,1.3692685565218248e-16,4.18192122881311e-13,2.4455486569311714e-18,1.160086989443238e-11,5.6007389088205985e-18,0.0,0.46346346346346284,4.5971850750725775e-11,9.300237216542482e-09,9.307339230201745e-09,8.645352435960754e-09,2.4887677598433576e-11,1.917016089916706e-11,4.3221712454089313e-14,5.996319344755619e-19,2.1161813984417135e-19,1.0641987704870974e-24,9.949293037591706e-19,8.584493382316962e-20,1.3977426567644677e-24,9.482472162533376e-13,3.0092473775285443e-13,4.1700573896170846e-18,1.4712537289488944e-18,1.887722888784115e-17,3.607770718710777e-22
9.84936512497111e-13,0.13078664685254798,0.46346346346346345,0.0,0.0,0.0,0.07307305557271533,1.5367525971757586e-25,2.7309607728441607e-11,1.3587672035474265e-15,2.241029490155547e-16,6.84683692430293e-13,5.051889995846184e-18,1.8986085041365495e-11,9.169667415456798e-18,0.0,0.4634634634634625,5.94814485051243e-11,1.1897902604966196e-08,1.1909527715708628e-08,1.1056916659042462e-08,3.1837398626113285e-11,2.4510732623952508e-11,7.07243513991279e-14,9.869055970322948e-19,4.405920736401683e-19,2.2294738735288843e-24,1.939681157505866e-18,1.7276275641009983e-19,3.431055216986434e-24,1.551631426610337e-12,4.925837950366491e-13,6.865748080417486e-18,3.0639434905952202e-18,2.5967696003880366e-17,7.454045473095766e-22
1e-12,0.13078664735430215,0.46346346346346345,0.0,0.0,0.0,0.07307305530506722,1.6293848429237162e-25,2.8150925437584643e-11,1.4006515939493948e-15,2.3100624864372566e-16,7.057925550687833e-13,5.283967468601573e-18,1.9570890328809948e-11,9.452333029910742e-18,0.0,0.46346346346346246,6.043818213219806e-11,1.2079758955268416e-08,1.20917422780879e-08,1.1225692460457888e-08,3.232390423043217e-11,2.4884386656830967e-11,7.290186408431719e-14,1.0176098669592926e-18,4.610313818753739e-19,2.3336999977825608e-24,2.0205946314191484e-18,1.8040086268493138e-19,3.62790984570142e-24,1.599404170496975e-12,5.07762647989168e-13,7.07953152649021e-18,3.2061394942517822e-18,2.6464825361595458e-17,7.796571870742595e-22
1.200076231027213e-12,0.13078664735430215,0.46346346346346345,0.0,0.0,0.0,0.07307305175011189,3.294427700880985e-25,4.053464480891572e-11,2.017292687500837e-15,3.326160875942789e-16,1.0165825259027658e-12,9.082360533267471e-18,2.817842971936178e-11,1.3613531249421669e-17,0.0,0.46346346346346207,7.328014264343393e-11,1.4494900963975816e-08,1.4512157371716106e-08,1.3466472621762321e-08,3.878459415009546e-11,2.984388625252142e-11,1.0494728001075792e-13,1.4699303995122254e-18,7.962284811366364e-19,4.0457341530826675e-24,3.29563564602016e-18,3.039487614022212e-19,7.095406584460551e-24,2.3024526994759222e-12,7.3120672670337e-13,1.0229790898129736e-17,5.538497517696854e-18,3.302338859075874e-17,1.3403324355734955e-21
1.4152159495573152e-12,0.1307866478564118,0.46346346346346345,0.0,0.0,0.0,0.07307304792750857,6.283547140988212e-25,5.635902380880912e-11,2.805564927581335e-15,4.624501498432808e-16,1.4139125825491888e-12,1.4857622476016643e-17,3.9176349934378476e-11,1.8931864910028916e-17,0.0,0.46346346346346157,8.736797638212756e-11,1.7091232469919435e-08,1.7115228001619078e-08,1.5874022054222984e-08,4.572926567693305e-11,3.516963320730693e-11,1.458808502652414e-13,2.048569867076402e-18,1.3073046588259776e-18,6.662080389690894e-24,5.09845264683118e-18,4.883037489646418e-19,1.307688468482469e-23,3.2004990454619775e-12,1.0167800503756037e-12,1.4262000897868858e-17,9.095873877455583e-18,4.0092640567663865e-17,2.19300951592932e-21
1.8454953866175194e-12,0.1307866488616969,0.46346346346346345,0.0,0.0,0.0,0.0730730402823023,1.820466755849305e-24,9.579938485375574e-11,4.7714374752937345e-15,7.860192999886777e-16,2.4049579503936228e-12,3.2870665578925884e-17,6.658296523055765e-11,3.219021609551497e-17,0.0,0.46346346346346035,1.1641122785518881e-10,2.228189559886446e-08,2.2322691429228763e-08,2.068310795462731e-08,5.961104251694762e-11,4.5798950789321785e-11,2.47843016279299e-13,3.492164375023925e-18,2.9058603502119434e-18,1.4865398861200858e-23,1.0111396134136539e-17,1.050668944497965e-18,3.5300766492556686e-23,5.437455431421838e-12,1.7287261826761126e-12,2.433016839769171e-17,2.0229681838553113e-17,5.434016611704776e-17,4.853633905381515e-21
2.2327468799717032e-12,0.1307866497676672,0.46346346346346345,0.0,0.0,0.0,0.07307303340161705,3.898291479507536e-24,1.4016921509165876e-10,6.984678744024154e-15,1.1499929318040498e-15,3.5209052640395393e-12,5.815572661483948e-17,9.740893458499302e-11,4.710913503868851e-17,0.0,0.463463463463459,1.435394293336649e-10,2.69512134879674e-08,2.7010914737930033e-08,2.500443969019813e-08,7.20960242171884e-11,5.5340116284317934e-11,3.624660480761216e-13,5.1170702504710114e-18,5.15455186725225e-18,2.642706108904211e-23,1.6331815408153836e-17,1.8250976317772187e-18,7.16509167097869e-23,7.952173561280664e-12,2.529917296190181e-12,3.5674778025835844e-17,3.5902477288742636e-17,6.72193174876598e-17,8.590120960967396e-21
2.619998373325887e-12,0.13078665067478604,0.46346346346346345,0.0,0.0,0.0,0.07307302652093214,7.380980979271646e-24,1.929357182701242e-10,9.618644039349753e-15,1.5828041554317675e-15,4.8492086784406e-12,9.391140054584263e-17,1.340616225741042e-10,6.485472831670322e-17,0.0,0.46346346346345746,1.7160509049742145e-10,3.1618373427358266e-08,3.170056384327276e-08,2.9319296259711625e-08,8.457285084437037e-11,6.485745545084822e-11,4.986869126794571e-13,7.049704958851206e-18,8.338439887097079e-18,4.2817062053482914e-23,2.423482266772952e-17,2.905919419841513e-18,1.293371062594285e-22,1.0940718372332354e-11,3.483024818382133e-12,4.918135084904113e-17,5.810795481519539e-17,8.008307840862196e-17,1.3876241995663428e-20
3.007249866680071e-12,0.1307866515830522,0.46346346346346345,0.0,0.0,0.0,0.07307301964024764,1.278922936351625e-23,2.540894513537005e-10,1.2673462641490669e-14,2.0843622082245622e-15,6.3900019771855925e-12,1.4194301525945938e-16,1.7653228052385902e-10,8.542451183652133e-17,0.0,0.4634634634634557,2.0060845325845837e-10,3.628337641346638e-08,3.63916376346138e-08,3.362768740340595e-08,9.704153091289154e-11,7.435103236710093e-11,6.564515148358805e-13,9.289297499220429e-18,1.2618974059631137e-17,6.487190503750997e-23,3.385233527561829e-17,4.34336124910925e-18,2.145576984186486e-22,1.4401898052937327e-11,4.587972615151039e-12,6.484880191648636e-17,8.798138294665758e-17,9.292304116465471e-17,2.098037633162575e-20
3.781752853388438e-12,0.1307866534030216,0.46346346346346345,0.0,0.0,0.0,0.07307300587887965,3.2031512013295336e-23,4.015209106266116e-10,2.0046176444140284e-14,3.293356532824793e-15,1.0109589170725844e-11,2.820399051696557e-16,2.7889258726790253e-10,1.3502668635384489e-16,0.0,0.46346346346345146,2.61429246428755e-10,4.560691551000581e-08,4.5778054834909284e-08,4.2225112290265464e-08,1.2195448542193457e-10,9.326715476446456e-11,1.0363964488639325e-12,1.4686286461346986e-17,2.5113294783297975e-17,1.293092561927645e-22,5.827738719981441e-17,8.488421072224018e-18,4.952063287231938e-22,2.2737408293890538e-11,7.253084703502711e-12,1.0266201300091503e-16,1.7527101021122616e-16,1.1858764691963247e-16,4.171633346862602e-20
4.556255840096806e-12,0.13078665522756547,0.46346346346346345,0.0,0.0,0.0,0.07307299211751302,6.745389063300555e-23,5.823882756445316e-10,2.910385301890082e-14,4.7762521510952204e-15,1.468072484332948e-11,4.92842585875447e-16,4.044200924153364e-10,1.9589579101272297e-16,0.0,0.4634634634634466,3.2600372994564113e-10,5.492183874391342e-08,5.517015746073865e-08,5.079679202057789e-08,1.4683495582633327e-10,1.1208899314184906e-10,1.5018707522587017e-12,2.1301909270640464e-17,4.392173460757978e-17,2.263929204097613e-22,8.969131734766934e-17,1.466043195967125e-17,9.704957840440036e-22,3.2949210129768285e-11,1.0524645140701245e-11,1.4910575611723466e-16,3.06846531507766e-16,1.4424197706472575e-16,7.294525946545366e-20
5.330758826805173e-12,0.13078665705667405,0.46346346346346345,0.0,0.0,0.0,0.07307297835614769,1.2620148364840693e-22,7.966164266779577e-10,3.984752389493394e-14,6.532327337274854e-15,2.0104457071299703e-11,7.887070859993959e-16,5.5304522973421e-10,2.6801201606400723e-16,0.0,0.4634634634634409,3.9433381323740923e-10,6.42281540755548e-08,6.456793664175866e-08,5.934280404622205e-08,1.7168301016524426e-10,1.3081705470730005e-10,2.0524465319549865e-12,2.91300694003315e-17,7.032238852478569e-17,3.627449655887835e-22,1.2812471333494097e-16,2.3258204686564258e-17,1.701476751328314e-21,4.502784355756535e-11,1.4402046168315737e-11,2.0417138500666863e-16,4.917754094732332e-16,1.6989176652355282e-16,1.168140875645569e-19
6.105261813513541e-12,0.13078665889033753,0.46346346346346345,0.0,0.0,0.0,0.07307296459478362,2.167871958101667e-22,1.0441304579328181e-09,5.227821908703769e-14,8.560862556826523e-15,2.6381823475749613e-11,1.183946051371263e-15,7.246986448288432e-10,3.5135560674291067e-16,0.0,0.4634634634634344,4.664213934055607e-10,7.352586945813898e-08,7.39713835167335e-08,6.786322558372638e-08,1.9649871642487357e-10,1.4945184406397755e-10,2.687698228768931e-12,3.8164703580089836e-17,1.055868585235098e-16,5.449538179427727e-22,1.7358871906538948e-16,3.46791027311004e-17,2.7522168758563408e-21,5.896388512009434e-11,1.8884680788338868e-11,2.6785026425662906e-16,7.391160022092004e-16,1.9553372760956436e-16,1.7546914354498202e-19
6.879764800221909e-12,0.1307866607285461,0.46346346346346345,0.0,0.0,0.0,0.07307295083342069,3.490842911193717e-22,1.3248556792635819e-09,6.639696705823113e-14,1.0861140481896442e-14,3.351385124595735e-11,1.6928284399981083e-15,9.193111966029233e-10,4.459068584545297e-16,0.0,0.4634634634634273,5.422683552476566e-10,8.281499283739877e-08,8.338048923388322e-08,7.635813361263206e-08,2.212821425354772e-10,1.6799386321338452e-10,3.4072026132835312e-12,4.8399781737615896e-17,1.5098026314225987e-16,7.795743114971978e-22,2.2609185265926496e-16,4.931903319255866e-17,4.188706354097063e-21,7.474794802797939e-11,2.3971942785260255e-11,3.401337696162087e-16,1.0579172075012227e-15,2.2116630958722666e-16,2.510560502481361e-19
8.428770773638644e-12,0.13078666441855977,0.46346346346346345,0.0,0.0,0.0,0.07307292331069822,7.8468225445176455e-22,1.9856419413115364e-09,9.970272788368025e-14,1.627406546800169e-14,5.03459510060955e-11,3.1083948166289827e-15,1.3771381442258586e-09,6.685537619134449e-16,0.0,0.4634634634634113,7.05247905726446e-10,1.0136749533351988e-07,1.0221564183224463e-07,9.327171595347419e-08,2.7075242576405134e-10,2.048015867737503e-10,5.097287382198475e-12,7.244730434703125e-17,2.771841556124436e-16,1.4321131124758482e-21,3.5225591826902325e-16,8.983283283288045e-17,8.487058372568134e-21,1.1182276213590502e-10,3.595792773041287e-11,5.104802140480279e-16,1.9460523749591608e-15,2.72404716140494e-16,4.616045143041957e-19
9.97777674705538e-12,0.1307866681266374,0.46346346346346345,0.0,0.0,0.0,0.07307289578797975,1.538845419825757e-21,2.7783819356768957e-09,1.3977300339441542e-13,2.2765407098852763e-14,7.060876935595445e-11,5.148698282623347e-15,1.9259771405986745e-09,9.357960868830676e-16,0.0,0.4634634634633932,8.832873015878723e-10,1.1988572498154651e-07,1.2107332380992385e-07,1.100841622420776e-07,3.200944021748622e-10,2.4124419044500517e-10,7.119360630292091e-12,1.0122504672840487e-16,4.589281091979061e-16,2.3721425176451965e-21,5.066882044054399e-16,1.479383529308264e-16,1.5141337003125382e-20,1.5617791221553375e-10,5.035516673246188e-11,7.151419441343557e-16,3.2283847387181883e-15,3.236096862314533e-16,7.656103433902083e-19
1e-11,0.13078667185270193,0.46346346346346345,0.0,0.0,0.0,0.07307289539311729,1.5525797431469985e-21,2.7907124542801316e-09,1.4039714359299805e-13,2.286635616315673e-14,7.092447712917436e-11,5.183066836493107e-15,1.93451077671958e-09,9.39953882223671e-16,0.0,0.46346346346339296,8.859512460434888e-10,1.2015115293802016e-07,1.2134403447191162e-07,1.1032463384014797e-07,3.20801369861813e-10,2.417643870793092e-10,7.1507703412231795e-12,1.016721026809827e-16,4.619881333812357e-16,2.387971848735842e-21,5.091098387502397e-16,1.4891523454941553e-16,1.525662322668416e-20,1.5686687864659454e-10,5.057924225055959e-11,7.183275347955946e-16,3.2500025959027415e-15,3.2434407434306757e-16,7.707356255635827e-19
1.1526782720472115e-11,0.13078667185270193,0.46346346346346345,0.0,0.0,0.0,0.07307286826526482,2.7389346850078776e-21,3.702485761343234e-09,1.866159661500671e-13,3.0329504728042667e-14,9.431015699612794e-11,7.926347142767904e-15,2.565282592003727e-09,1.2474779942903432e-15,0.0,0.46346346346337336,1.0764011879260686e-09,1.3836974508094706e-07,1.3995346468933262e-07,1.2679607994250557e-07,3.693086131941658e-10,2.7732559890450816e-10,9.47011830647774e-12,1.3468593354108002e-16,7.061056706035095e-16,3.650922981233263e-21,6.89458258965439e-16,2.267517727647907e-16,2.4699822218825418e-20,2.0773959747543278e-10,6.71588378144591e-11,9.54050360622598e-16,4.97696883655425e-15,3.747815333160026e-16,1.1802131674176366e-18
1.307578869388885e-11,0.13078667559667642,0.46346346346346345,0.0,0.0,0.0,0.07307284074255298,4.5335781935195455e-21,4.7573668340742084e-09,2.4023976460757795e-13,3.8960731655745114e-14,1.2145780561100123e-10,1.1553278029898141e-14,3.294512183964848e-09,1.6034444308384829e-15,0.0,0.46346346346335204,1.2846040217137884e-09,1.5681961881474338e-07,1.5885599414003737e-07,1.4340807287503967e-07,4.183955993569273e-10,3.130496973284346e-10,1.2146291730767618e-11,1.727833934026937e-16,1.0285121457351525e-15,5.319205950140649e-21,9.006311832777776e-16,3.2936719569229805e-16,3.770929657244266e-20,2.664345794398859e-10,8.636413108685656e-11,1.2271370362352016e-15,7.263712159318312e-15,4.2591978916775516e-16,1.7225415413369582e-18
1.617380064072232e-11,0.13078668313805059,0.46346346346346345,0.0,0.0,0.0,0.07307278569713663,1.0607272172273464e-20,7.257130804183924e-09,3.6786234252068965e-13,5.940223468401427e-14,1.8612186896191698e-10,2.1799407845524193e-14,5.020590762669755e-09,2.447614565723654e-15,0.0,0.4634634634633067,1.7463334310685586e-09,1.9361717933744355e-07,1.9672793816648255e-07,1.7633468168125164e-07,5.16190054760692e-10,3.8344131054446043e-10,1.8461985021399232e-11,2.62704224676218e-16,1.9377105384277477e-15,1.0024785136139907e-20,1.4084336092815635e-15,6.182718928958572e-16,7.625496907279453e-20,4.04934259178667e-10,1.3196040461393457e-10,1.8755723089321488e-15,1.373857456697296e-14,5.280978145664701e-16,3.2588337569395593e-18
1.927181258755579e-11,0.13078669075015428,0.46346346346346345,0.0,0.0,0.0,0.07307273065172691,2.1374487395307772e-20,1.0273046862757208e-08,5.227054445347509e-13,8.404557498990846e-14,2.646593609380985e-10,3.6769281204761874e-14,7.0999392911489825e-09,3.467081623536038e-15,0.0,0.46346346346326,2.2685874731680054e-09,2.3027890968988693e-07,2.346885961811351e-07,2.0886874707030715e-07,6.13482074639803e-10,4.52449335348139e-10,2.6040986042463697e-11,3.706248713831077e-16,3.2629578843074626e-15,1.6884903031429205e-20,2.0305780878017593e-15,1.0389713909502139e-15,1.3510002674891663e-19,5.711021604782687e-10,1.8710574822903193e-10,2.659903759042833e-15,2.3225300841617963e-14,6.301467232697445e-16,5.5112932043818116e-18
2.2442772415370033e-11,0.13078669861411962,0.46346346346346345,0.0,0.0,0.0,0.07307267431018369,3.929870611379282e-20,1.388972873603744e-08,7.094512209677384e-13,1.1357487444515836e-13,3.5947179959103023e-10,5.789324885463541e-14,9.589688492693102e-09,4.690825274471265e-15,0.0,0.463463463463214,2.8659317663805137e-09,2.6766375974032144e-07,2.7363439171919677e-07,2.417672711193403e-07,7.125491564879107e-10,5.216804195046997e-10,3.5080731106052567e-11,4.993568899605674e-16,5.1284582402303916e-15,2.654289948225299e-20,2.7862716357558344e-15,1.631087603336605e-15,2.2080617444816837e-19,7.692452025088774e-10,2.53398861082294e-10,3.6028723719861495e-15,3.664938491637558e-14,7.344680176503779e-16,8.701051917991312e-18
2.5613732243184278e-11,0.1307867065509215,0.46346346346346345,0.0,0.0,0.0,0.0730726179686394,6.665599741886828e-20,1.8037513542931433e-08,9.24850469897149e-13,1.4741392096304783e-13,4.689346458839016e-10,8.580258278480641e-14,1.2440644716201242e-08,6.095661121970672e-15,0.0,0.46346346346317274,3.5269125214980727e-09,3.049073682999387e-07,3.126719492220947e-07,2.7426445289375563e-07,8.110989449608816e-10,5.895242926497588e-10,4.539175552439537e-11,6.462023257424851e-16,7.587050981272463e-15,3.927267987791672e-20,3.662724049593453e-15,2.411746654745878e-15,3.367601253202785e-19,9.951843417898767e-10,3.296155810686429e-10,4.687067732723266e-15,5.443466496668502e-14,8.386598390748092e-16,1.2930551893965448e-17
2.8784692070998522e-11,0.13078671455993138,0.46346346346346345,0.0,0.0,0.0,0.07307256162708994,1.0628550495032472e-19,2.271160708255362e-08,1.1689713381547827e-12,1.855168805092056e-13,5.931026413130099e-10,1.214094025439083e-13,1.5648390682155642e-08,7.680315411112401e-15,0.0,0.4634634634631394,4.251640393471645e-09,3.420102688723887e-07,3.5180067610332185e-07,3.0636521114125503e-07,9.091360097322575e-10,6.56011507292726e-10,5.6948504886612903e-11,8.107970854321163e-16,1.0715882377297541e-14,5.547395438671726e-20,4.6603911828554e-15,3.4059385911829984e-15,4.874076509780207e-19,1.2483314360166644e-09,4.1571551918998187e-10,5.911915253268273e-15,7.718728345812867e-14,9.427248789922126e-16,1.834590948627711e-17
3.195565189881277e-11,0.13078672264052796,0.46346346346346345,0.0,0.0,0.0,0.07307250528553126,1.6139888464536874e-19,2.7907270226069765e-08,1.4418815591088994e-12,2.278384830053734e-13,7.32027966356592e-10,1.6561469005979716e-13,1.920856348246437e-08,9.443527458119854e-15,0.0,0.46346346346311706,5.0402229751865246e-09,3.789729929463177e-07,3.9101998231590163e-07,3.3807440417482553e-07,1.006664903996551e-09,7.211719872831666e-10,6.972598759846629e-11,9.92785094596515e-16,1.459054624432548e-14,7.553838956689739e-20,5.7797074971511715e-15,4.638301578573088e-15,6.771321919288595e-19,1.5281075883514406e-09,5.116584902113358e-10,7.276843244651326e-15,1.055108546056316e-13,1.0466658634436966e-15,2.509304366133372e-17
3.512661172662701e-11,0.13078673079209663,0.46346346346346345,0.0,0.0,0.0,0.07307244894395928,2.355797854007592e-19,3.361981825596011e-08,1.7436484549210132e-12,2.7433401561748565e-13,8.857602870763282e-10,2.1930842625868187e-13,2.3116853912688923e-08,1.1384049499773183e-14,0.0,0.4634634634631091,5.89276484647029e-09,4.1579607000301924e-07,4.303292803414306e-07,3.693968306113676e-07,1.1036901643338534e-09,7.850350405962921e-10,8.369976341156332e-11,1.1918181342340199e-15,1.9285117815833503e-14,9.984978386079098e-20,7.0210873541576026e-15,6.133128945479038e-15,9.102563131610771e-19,1.8339430182238073e-09,6.174045108640467e-10,8.78128289135109e-15,1.4000647705948453e-13,1.1504854114826924e-15,3.331767576262224e-17
3.829757155444126e-11,0.1307867390140297,0.46346346346346345,0.0,0.0,0.0,0.07307239260236995,3.327833638429989e-19,3.984462021643209e-08,2.0743389387464134e-12,3.249593161549578e-13,1.0543468009464714e-09,2.8336972538793925e-13,2.7369005815532288e-08,1.350064654529743e-14,0.0,0.46346346346311856,6.809367622272666e-09,4.5248002752387106e-07,4.697279851794097e-07,4.0033723009792517e-07,1.2002163105773627e-09,8.476293718449277e-10,9.884593219756491e-11,1.4075556808324314e-15,2.4872186899586034e-14,1.287842393871425e-19,8.384924761611324e-15,7.91437607712277e-15,1.191042248054223e-18,2.1652769342907206e-09,7.329137980909038e-10,1.0424668226323885e-14,1.8127274626333057e-13,1.2541860802963274e-15,4.3165329308749024e-17
4.4639491210069745e-11,0.13078675566659154,0.46346346346346345,0.0,0.0,0.0,0.07307227991912285,6.139338417236349e-19,5.381272715977303e-08,2.8227562907996976e-12,4.3842528728818404e-13,1.4362591188529937e-09,4.4605791229731235e-13,3.6888130851929626e-08,1.825718869077281e-14,0.0,0.46346346346320233,8.835147800348065e-09,5.254326839275384e-07,5.487912878179214e-07,4.61090616157299e-07,1.391789255647398e-09,9.691237411996135e-10,1.3256248470237068e-10,1.8878197654196977e-15,3.900693893451638e-14,2.019892414242676e-19,1.1481447438362651e-14,1.2430300820731227e-14,1.912352723450937e-18,2.902241272713863e-09,9.930640309993509e-10,1.4126026191640376e-14,2.8649916252524124e-13,1.4612407821462272e-15,6.831080496163054e-17
5.0981410865698234e-11,0.130786772593485,0.46346346346346345,0.0,0.0,0.0,0.07307216723575741,1.0439028732718438e-18,6.977559422520798e-08,3.687660823579787e-12,5.678938634785611e-13,1.878094842324381e-09,6.604998793784258e-13,4.773292560547308e-08,2.3703523848110578e-14,0.0,0.4634634634633942,1.1118318935272548e-08,5.978351422943063e-07,6.282052601792519e-07,5.203713274283274e-07,1.5814195581882912e-09,1.0858731287871888e-09,1.7069483036326305e-10,2.4310011412373986e-15,5.754704120357665e-14,2.98014653373029e-19,1.507203061597367e-14,1.837121567231318e-14,2.8739957474354494e-18,3.734689291285929e-09,1.291794863050885e-09,1.837644543954227e-14,4.2592927096789177e-13,1.6678494574439776e-15,1.0168969810023554e-16
5.732333052132672e-11,0.1307867897900846,0.46346346346346345,0.0,0.0,0.0,0.07307205455224089,1.6676550102060484e-18,8.769804392978359e-08,4.669573340950942e-12,7.13030906738266e-13,2.3801472548807993e-09,9.333508300102884e-13,5.987118459222259e-08,2.9830217014029275e-14,0.0,0.46346346346371986,1.3659592024613362e-08,6.696915512426649e-07,7.079653118129591e-07,5.782152311160637e-07,1.7691427615155293e-09,1.1980866837932322e-09,2.1307010587818663e-10,3.0346368913346715e-15,8.10230046989382e-14,4.1960915596342935e-19,1.9159126653027356e-14,2.591727770274923e-14,4.108013875708653e-18,4.658445543345378e-09,1.6287950622024508e-09,2.3171498285918318e-14,6.042629745592254e-13,1.8740307499629445e-15,1.4445906759442984e-16
